PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.7261,15.7256,3.948352,3.948188,2.6620,2.975,0.283,31.3033,31.3022,6.1663,1022.9800,1022.9793,1504.72,1504.72,0.0000e+00
4.000,15.7268,15.7265,3.948740,3.948593,2.6582,3.967,0.778,31.3058,31.3047,6.1068,1022.9862,1022.9855,1504.74,1504.74,0.0000e+00
5.000,15.7250,15.7245,3.948613,3.948495,2.6474,4.958,0.910,31.3057,31.3051,6.0107,1022.9910,1022.9906,1504.75,1504.75,0.0000e+00
6.000,15.7046,15.6963,3.948494,3.948304,2.6161,5.950,0.673,31.3205,31.3254,5.8480,1023.0113,1023.0169,1504.72,1504.70,0.0000e+00
7.000,15.5086,15.4596,3.940869,3.939450,2.5419,6.941,0.395,31.4084,31.4350,5.6802,1023.1262,1023.1573,1504.22,1504.10,0.0000e+00
8.000,14.7991,14.7208,3.896286,3.894730,2.5133,7.933,0.639,31.5796,31.6289,5.7709,1023.4147,1023.4693,1502.18,1501.99,0.0000e+00
9.000,14.3838,14.3671,3.876164,3.876028,2.5005,8.925,0.513,31.7350,31.7475,5.8085,1023.6263,1023.6394,1501.04,1501.00,0.0000e+00
10.000,14.2456,14.2388,3.868254,3.868147,2.4895,9.916,0.620,31.7759,31.7804,5.7989,1023.6910,1023.6959,1500.66,1500.64,0.0000e+00
11.000,14.1458,14.1371,3.863749,3.863839,2.4819,10.908,0.679,31.8164,31.8244,5.7790,1023.7473,1023.7554,1500.40,1500.38,0.0000e+00
12.000,13.9751,13.9606,3.851511,3.851412,2.4652,11.899,0.456,31.8446,31.8558,5.7282,1023.8086,1023.8202,1499.89,1499.85,0.0000e+00
13.000,13.6908,13.6497,3.830491,3.830344,2.4450,12.891,0.584,31.8862,31.9191,5.7078,1023.9030,1023.9367,1499.02,1498.92,0.0000e+00
14.000,12.9542,12.8994,3.785425,3.786145,2.4311,13.882,0.679,32.0832,32.1364,5.7180,1024.2058,1024.2577,1496.81,1496.69,0.0000e+00
15.000,12.4394,12.4126,3.749720,3.749952,2.4017,14.874,0.499,32.1825,32.2076,5.5841,1024.3864,1024.4110,1495.21,1495.15,0.0000e+00
16.000,11.9934,11.9580,3.714388,3.714565,2.3148,15.866,0.461,32.2266,32.2589,5.0562,1024.5090,1024.5407,1493.75,1493.67,0.0000e+00
17.000,11.1773,11.1083,3.641453,3.643115,2.1668,16.857,0.698,32.2248,32.3017,4.4128,1024.6605,1024.7325,1490.93,1490.78,0.0000e+00
18.000,10.4944,10.4532,3.574272,3.575541,2.0514,17.849,0.835,32.1586,32.2077,4.1218,1024.7325,1024.7779,1488.45,1488.36,0.0000e+00
19.000,9.9349,9.9099,3.521758,3.524019,1.9433,18.840,0.527,32.1256,32.1707,3.9989,1024.8052,1024.8445,1486.41,1486.37,0.0000e+00
20.000,9.6725,9.6647,3.505160,3.505085,1.8069,19.832,0.539,32.1908,32.1970,3.9257,1024.9037,1024.9098,1485.55,1485.53,0.0000e+00
21.000,9.6103,9.5986,3.502121,3.502553,1.7696,20.823,0.849,32.2150,32.2300,3.8102,1024.9372,1024.9508,1485.37,1485.35,0.0000e+00
22.000,9.3674,9.3524,3.483839,3.484464,1.7332,21.815,0.649,32.2457,32.2656,3.7502,1025.0046,1025.0226,1484.53,1484.50,0.0000e+00
23.000,9.1326,9.1197,3.467670,3.467784,1.6992,22.806,0.459,32.2908,32.3037,3.9709,1025.0815,1025.0936,1483.74,1483.71,0.0000e+00
24.000,9.0022,8.9987,3.463489,3.463466,1.7241,23.798,0.795,32.3655,32.3684,4.3113,1025.1649,1025.1677,1483.37,1483.36,0.0000e+00
25.000,9.0030,9.0032,3.467412,3.467487,1.7692,24.789,0.704,32.4050,32.4056,4.5301,1025.2002,1025.2007,1483.43,1483.43,0.0000e+00
26.000,9.0069,9.0102,3.471535,3.471825,1.8333,25.781,0.491,32.4438,32.4438,4.7114,1025.2345,1025.2340,1483.51,1483.53,0.0000e+00
27.000,9.0417,9.0425,3.476574,3.476532,1.8919,26.772,0.518,32.4639,32.4628,4.9838,1025.2494,1025.2484,1483.68,1483.68,0.0000e+00
28.000,8.9818,8.9719,3.474067,3.474048,2.0028,27.764,0.459,32.4921,32.5010,5.4634,1025.2853,1025.2938,1483.51,1483.49,0.0000e+00
29.000,8.8863,8.8840,3.468143,3.468444,2.0816,28.755,0.695,32.5175,32.5227,5.5664,1025.3246,1025.3291,1483.20,1483.20,0.0000e+00
