PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.7460,14.7497,3.846503,3.846410,2.7364,2.975,0.222,31.1748,31.1710,6.5292,1023.0920,1023.0883,1501.46,1501.47,0.0000e+00
4.000,14.7542,14.7513,3.846943,3.846618,2.7326,3.966,0.543,31.1718,31.1712,6.4589,1023.0925,1023.0926,1501.50,1501.49,0.0000e+00
5.000,14.7644,14.7564,3.847482,3.847056,2.7128,4.958,0.669,31.1681,31.1707,6.2292,1023.0919,1023.0956,1501.54,1501.52,0.0000e+00
6.000,14.5239,14.0602,3.834632,3.814871,2.6084,5.949,0.420,31.2460,31.4434,5.7307,1023.2056,1023.4521,1500.86,1499.57,0.0000e+00
7.000,12.9734,12.6434,3.742268,3.721499,2.4552,6.941,0.619,31.6629,31.7435,5.4050,1023.8455,1023.9720,1496.27,1495.25,0.0000e+00
8.000,12.4639,12.4246,3.707636,3.707091,2.3821,7.933,0.798,31.7630,31.7911,5.3174,1024.0253,1024.0545,1494.68,1494.58,0.0000e+00
9.000,12.0281,11.9957,3.673783,3.673607,2.3182,8.924,0.544,31.8082,31.8342,5.2533,1024.1465,1024.1726,1493.26,1493.18,0.0000e+00
10.000,11.7705,11.7484,3.653427,3.653137,2.2241,9.916,0.479,31.8313,31.8475,5.0359,1024.2165,1024.2331,1492.41,1492.35,0.0000e+00
11.000,11.4144,11.3773,3.625361,3.625370,2.1694,10.907,0.786,31.8639,31.8960,4.8687,1024.3107,1024.3423,1491.23,1491.14,0.0000e+00
12.000,10.9856,10.9186,3.592159,3.591711,2.1182,11.899,0.702,31.9086,31.9625,4.7303,1024.4258,1024.4794,1489.79,1489.62,0.0000e+00
13.000,10.4388,10.4152,3.551278,3.550827,2.0470,12.890,0.480,31.9798,31.9961,4.5312,1024.5801,1024.5968,1487.95,1487.89,0.0000e+00
14.000,10.0957,10.0737,3.525671,3.525460,1.9549,13.882,0.542,32.0247,32.0421,4.2310,1024.6773,1024.6945,1486.79,1486.73,0.0000e+00
15.000,9.9735,9.9651,3.516851,3.516903,1.8829,14.873,0.683,32.0435,32.0514,3.9914,1024.7167,1024.7243,1486.38,1486.36,0.0000e+00
16.000,9.6507,9.6210,3.494554,3.495022,1.8156,15.865,0.672,32.1039,32.1352,3.7937,1024.8210,1024.8503,1485.30,1485.23,0.0000e+00
