PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.7345,14.7533,3.934991,3.936758,2.5860,2.976,0.298,31.9839,31.9844,6.0758,1023.7177,1023.7142,1502.36,1502.43,0.0000e+00
4.000,14.5427,14.5471,3.925042,3.926800,2.6143,3.968,0.697,32.0513,32.0636,6.4169,1023.8146,1023.8231,1501.84,1501.87,0.0000e+00
5.000,14.3286,14.3525,3.914979,3.917555,2.6835,4.961,0.799,32.1367,32.1404,6.6805,1023.9296,1023.9275,1501.27,1501.35,0.0000e+00
6.000,13.2107,13.2601,3.842287,3.853731,2.7343,5.953,0.468,32.4030,32.4684,6.8043,1024.3664,1024.4071,1497.91,1498.16,0.0000e+00
7.000,11.7736,11.7266,3.708214,3.722989,2.7456,6.945,0.816,32.3602,32.5451,6.9139,1024.6119,1024.7641,1493.00,1493.06,0.0000e+00
8.000,10.8494,10.8257,3.629185,3.633858,2.7363,7.937,0.759,32.3961,32.4633,6.9761,1024.8107,1024.8671,1489.83,1489.83,0.0000e+00
9.000,10.4929,10.4716,3.598622,3.597650,2.7178,8.929,0.579,32.4075,32.4168,6.9283,1024.8861,1024.8969,1488.60,1488.53,0.0000e+00
10.000,10.3297,10.3079,3.584894,3.584602,2.6915,9.921,0.569,32.4149,32.4314,6.8352,1024.9241,1024.9407,1488.04,1487.98,0.0000e+00
11.000,10.0154,9.9971,3.559474,3.559052,2.6499,10.913,0.409,32.4393,32.4515,6.7698,1025.0004,1025.0129,1486.95,1486.90,0.0000e+00
12.000,9.8608,9.8563,3.547016,3.546984,2.6244,11.905,0.761,32.4515,32.4551,6.7424,1025.0400,1025.0436,1486.42,1486.41,0.0000e+00
13.000,9.8496,9.8497,3.546420,3.546420,2.6122,12.897,0.874,32.4551,32.4549,6.6933,1025.0492,1025.0491,1486.40,1486.40,0.0000e+00
14.000,9.8165,9.8127,3.543967,3.544083,2.5955,13.889,0.798,32.4594,32.4640,6.6195,1025.0626,1025.0668,1486.30,1486.30,0.0000e+00
15.000,9.7218,9.7166,3.536235,3.536931,2.5701,14.881,0.472,32.4656,32.4774,6.5422,1025.0874,1025.0975,1485.99,1485.98,0.0000e+00
16.000,9.5197,9.5190,3.518907,3.520493,2.4960,15.873,0.549,32.4708,32.4876,6.1681,1025.1288,1025.1421,1485.27,1485.29,0.0000e+00
17.000,9.3594,9.3514,3.505882,3.506302,2.4486,16.865,0.873,32.4819,32.4935,5.9837,1025.1677,1025.1781,1484.71,1484.70,0.0000e+00
18.000,9.2057,9.1936,3.494238,3.495103,2.4062,17.857,0.857,32.5012,32.5212,5.8795,1025.2117,1025.2293,1484.19,1484.17,0.0000e+00
19.000,9.0910,9.0892,3.485367,3.485427,2.3649,18.849,0.716,32.5136,32.5158,5.8018,1025.2441,1025.2461,1483.79,1483.79,0.0000e+00
20.000,9.0436,9.0419,3.483194,3.483206,2.3129,19.842,0.425,32.5340,32.5357,5.7035,1025.2720,1025.2736,1483.66,1483.66,0.0000e+00
21.000,9.0177,9.0168,3.482362,3.482383,2.2650,20.833,0.526,32.5485,32.5496,5.6543,1025.2920,1025.2930,1483.60,1483.60,0.0000e+00
22.000,8.9992,8.9985,3.481418,3.481461,2.2427,21.826,0.440,32.5552,32.5563,5.6006,1025.3047,1025.3056,1483.56,1483.55,0.0000e+00
23.000,8.9637,8.9607,3.479645,3.479726,2.2160,22.818,0.802,32.5689,32.5725,5.4759,1025.3255,1025.3287,1483.46,1483.45,0.0000e+00
24.000,8.9338,8.9307,3.478129,3.478260,2.1980,23.810,1.160,32.5801,32.5843,5.4072,1025.3434,1025.3472,1483.38,1483.37,0.0000e+00
25.000,8.8701,8.8654,3.475697,3.475725,2.1826,24.802,1.110,32.6128,32.6174,5.3767,1025.3835,1025.3878,1483.20,1483.18,0.0000e+00
26.000,8.8577,8.8573,3.478867,3.478795,2.1583,25.794,0.693,32.6568,32.6564,5.3230,1025.4243,1025.4241,1483.22,1483.22,0.0000e+00
27.000,8.8571,8.8567,3.479466,3.479444,2.1201,26.786,1.160,32.6631,32.6633,5.1175,1025.4340,1025.4342,1483.24,1483.24,0.0000e+00
28.000,8.8472,8.8464,3.481565,3.481114,2.1009,27.778,1.268,32.6937,32.6897,5.0254,1025.4640,1025.4610,1483.26,1483.25,0.0000e+00
29.000,8.8363,8.8350,3.488173,3.487823,2.0792,28.769,1.059,32.7723,32.7698,4.9567,1025.5317,1025.5300,1483.33,1483.32,0.0000e+00
30.000,8.8269,8.8270,3.494218,3.494187,2.0479,29.762,0.492,32.8436,32.8432,4.9103,1025.5936,1025.5933,1483.40,1483.40,0.0000e+00
31.000,8.8352,8.8351,3.496770,3.497007,2.0054,30.753,0.516,32.8621,32.8647,4.8544,1025.6113,1025.6134,1483.47,1483.47,0.0000e+00
32.000,8.8276,8.8269,3.497446,3.497468,1.9920,31.745,0.729,32.8757,32.8766,4.8100,1025.6277,1025.6285,1483.48,1483.47,0.0000e+00
33.000,8.8219,8.8227,3.500627,3.500291,1.9788,32.737,0.768,32.9138,32.9096,4.7711,1025.6630,1025.6595,1483.52,1483.51,0.0000e+00
34.000,8.8318,8.8326,3.505288,3.505297,1.9669,33.729,0.629,32.9528,32.9522,4.7386,1025.6965,1025.6959,1483.62,1483.62,0.0000e+00
35.000,8.8387,8.8400,3.507616,3.507635,1.9517,34.721,0.508,32.9703,32.9693,4.6895,1025.7137,1025.7127,1483.68,1483.69,0.0000e+00
36.000,8.8470,8.8476,3.511167,3.511142,1.9344,35.713,0.452,32.9992,32.9984,4.6264,1025.7396,1025.7389,1483.77,1483.77,0.0000e+00
37.000,8.8476,8.8467,3.513633,3.513613,1.9158,36.705,0.578,33.0239,33.0245,4.5678,1025.7634,1025.7640,1483.81,1483.81,0.0000e+00
38.000,8.8310,8.8305,3.513528,3.513514,1.9043,37.697,0.683,33.0378,33.0382,4.5393,1025.7814,1025.7818,1483.79,1483.79,0.0000e+00
39.000,8.8204,8.8207,3.513493,3.513503,1.8923,38.689,0.519,33.0469,33.0467,4.5111,1025.7947,1025.7946,1483.77,1483.77,0.0000e+00
40.000,8.8136,8.8137,3.513731,3.513745,1.8814,39.681,0.727,33.0552,33.0554,4.4887,1025.8069,1025.8070,1483.78,1483.78,0.0000e+00
41.000,8.7991,8.8018,3.514044,3.513830,1.8756,40.673,0.716,33.0716,33.0668,4.4935,1025.8265,1025.8223,1483.76,1483.76,0.0000e+00
42.000,8.9026,8.9057,3.532456,3.532259,1.8739,41.665,0.422,33.1668,33.1619,4.5187,1025.8894,1025.8851,1484.28,1484.28,0.0000e+00
43.000,8.9616,8.9666,3.540086,3.539925,1.8815,42.657,0.576,33.1909,33.1845,4.5867,1025.9036,1025.8978,1484.54,1484.55,0.0000e+00
44.000,9.0212,9.0266,3.547352,3.547304,1.8913,43.649,0.703,33.2104,33.2049,4.6250,1025.9140,1025.9088,1484.80,1484.81,0.0000e+00
45.000,9.0682,9.0716,3.553511,3.553429,1.9022,44.641,0.590,33.2302,33.2260,4.6655,1025.9266,1025.9228,1485.02,1485.02,0.0000e+00
46.000,9.1258,9.1323,3.560774,3.560724,1.9174,45.633,0.563,33.2513,33.2447,4.7095,1025.9385,1025.9323,1485.27,1485.29,0.0000e+00
47.000,9.1968,9.1987,3.570267,3.570107,1.9292,46.624,0.506,33.2831,33.2796,4.7060,1025.9566,1025.9536,1485.59,1485.59,0.0000e+00
48.000,9.2015,9.2003,3.571368,3.571340,1.9338,47.616,0.524,33.2897,33.2905,4.6722,1025.9655,1025.9664,1485.63,1485.63,0.0000e+00
49.000,9.1577,9.1559,3.568285,3.568280,1.9312,48.608,0.748,33.2981,33.2997,4.6490,1025.9837,1025.9852,1485.50,1485.49,0.0000e+00
50.000,9.1488,9.1482,3.569161,3.568908,1.9270,49.600,0.497,33.3151,33.3131,4.6214,1026.0030,1026.0014,1485.50,1485.50,0.0000e+00
51.000,9.1493,9.1501,3.569971,3.569796,1.9149,50.592,0.562,33.3226,33.3200,4.5287,1026.0133,1026.0111,1485.53,1485.53,0.0000e+00
52.000,9.1037,9.0980,3.568774,3.568710,1.9001,51.584,0.772,33.3523,33.3571,4.4635,1026.0483,1026.0530,1485.41,1485.40,0.0000e+00
53.000,9.0305,9.0271,3.563456,3.563332,1.8850,52.576,0.627,33.3652,33.3671,4.4152,1026.0746,1026.0766,1485.17,1485.16,0.0000e+00
54.000,8.9703,8.9618,3.558932,3.558672,1.8635,53.568,0.499,33.3741,33.3794,4.3514,1026.0956,1026.1011,1484.98,1484.95,0.0000e+00
55.000,8.8953,8.8949,3.554158,3.554059,1.8432,54.560,0.479,33.3943,33.3937,4.3249,1026.1279,1026.1274,1484.74,1484.74,0.0000e+00
56.000,8.9262,8.9310,3.558565,3.558354,1.8311,55.551,0.653,33.4108,33.4041,4.3025,1026.1404,1026.1344,1484.89,1484.90,0.0000e+00
57.000,8.9784,8.9801,3.565761,3.565580,1.8236,56.543,0.721,33.4363,33.4329,4.2800,1026.1567,1026.1537,1485.13,1485.14,0.0000e+00
58.000,8.9884,8.9890,3.567558,3.567470,1.8165,57.535,0.573,33.4452,33.4437,4.2671,1026.1666,1026.1653,1485.20,1485.20,0.0000e+00
59.000,8.9916,8.9921,3.568366,3.568306,1.8094,58.527,0.411,33.4501,33.4490,4.2609,1026.1745,1026.1736,1485.23,1485.23,0.0000e+00
60.000,8.9940,8.9949,3.568856,3.568830,1.8056,59.519,0.481,33.4526,33.4515,4.2524,1026.1806,1026.1796,1485.26,1485.26,0.0000e+00
61.000,8.9953,8.9954,3.569223,3.569155,1.8007,60.511,0.619,33.4547,33.4538,4.2194,1026.1866,1026.1859,1485.29,1485.29,0.0000e+00
62.000,8.9808,8.9808,3.568047,3.568100,1.7952,61.502,0.965,33.4556,33.4562,4.1861,1026.1942,1026.1946,1485.25,1485.25,0.0000e+00
63.000,8.9814,8.9805,3.569019,3.568882,1.7891,62.494,0.942,33.4647,33.4642,4.1607,1026.2057,1026.2055,1485.28,1485.28,0.0000e+00
64.000,8.9656,8.9651,3.568253,3.568186,1.7814,63.486,0.533,33.4711,33.4709,4.1434,1026.2178,1026.2177,1485.25,1485.24,0.0000e+00
65.000,8.9416,8.9391,3.566347,3.566166,1.7662,64.478,0.439,33.4734,33.4739,4.0932,1026.2280,1026.2287,1485.18,1485.17,0.0000e+00
66.000,8.9058,8.9025,3.564038,3.564036,1.7562,65.470,0.572,33.4826,33.4857,4.0689,1026.2453,1026.2483,1485.07,1485.06,0.0000e+00
67.000,8.8586,8.8585,3.560589,3.560511,1.7491,66.461,0.678,33.4906,33.4899,4.0617,1026.2636,1026.2630,1484.92,1484.92,0.0000e+00
68.000,8.8583,8.8568,3.560562,3.560508,1.7445,67.453,0.737,33.4901,33.4910,4.0521,1026.2678,1026.2687,1484.94,1484.93,0.0000e+00
69.000,8.8124,8.8096,3.556667,3.556589,1.7393,68.445,0.493,33.4923,33.4941,4.0394,1026.2813,1026.2831,1484.79,1484.78,0.0000e+00
70.000,8.7807,8.7811,3.554490,3.554421,1.7315,69.437,0.548,33.4990,33.4979,3.9932,1026.2961,1026.2952,1484.69,1484.69,0.0000e+00
71.000,8.7881,8.7876,3.556069,3.555954,1.7203,70.429,0.635,33.5080,33.5074,3.9212,1026.3065,1026.3061,1484.75,1484.75,0.0000e+00
72.000,8.7509,8.7493,3.554373,3.554303,1.6987,71.420,0.386,33.5250,33.5258,3.8380,1026.3302,1026.3311,1484.65,1484.64,0.0000e+00
73.000,8.7325,8.7312,3.553356,3.553300,1.6777,72.412,0.778,33.5313,33.5320,3.7685,1026.3426,1026.3433,1484.60,1484.60,0.0000e+00
74.000,8.7050,8.7032,3.551583,3.551657,1.6670,73.404,0.964,33.5383,33.5408,3.7373,1026.3569,1026.3591,1484.53,1484.52,0.0000e+00
75.000,8.6788,8.6767,3.549996,3.549827,1.6563,74.396,0.728,33.5459,33.5462,3.7100,1026.3715,1026.3720,1484.45,1484.45,0.0000e+00
76.000,8.6564,8.6544,3.548646,3.548500,1.6350,75.387,0.406,33.5526,33.5529,3.6538,1026.3847,1026.3853,1484.40,1484.39,0.0000e+00
77.000,8.6423,8.6450,3.547882,3.547922,1.6177,76.379,0.763,33.5574,33.5554,3.5932,1026.3953,1026.3933,1484.36,1484.37,0.0000e+00
78.000,8.6176,8.6173,3.546358,3.546583,1.6073,77.371,0.766,33.5644,33.5671,3.5627,1026.4092,1026.4113,1484.30,1484.30,0.0000e+00
79.000,8.5954,8.5969,3.545036,3.545034,1.5925,78.363,0.435,33.5711,33.5697,3.5115,1026.4224,1026.4211,1484.24,1484.24,0.0000e+00
80.000,8.5675,8.5594,3.543279,3.542999,1.5733,79.354,0.635,33.5787,33.5834,3.4385,1026.4372,1026.4422,1484.16,1484.14,0.0000e+00
81.000,8.5249,8.5230,3.540591,3.540474,1.5572,80.346,0.469,33.5904,33.5909,3.4004,1026.4576,1026.4583,1484.03,1484.03,0.0000e+00
82.000,8.4928,8.4913,3.538527,3.538458,1.5412,81.338,0.727,33.5987,33.5994,3.3518,1026.4735,1026.4743,1483.94,1483.93,0.0000e+00
83.000,8.4711,8.4697,3.537272,3.537242,1.5318,82.330,0.860,33.6056,33.6067,3.3158,1026.4869,1026.4879,1483.88,1483.88,0.0000e+00
84.000,8.4435,8.4411,3.535739,3.535631,1.5168,83.321,0.473,33.6153,33.6164,3.2565,1026.5032,1026.5045,1483.81,1483.80,0.0000e+00
85.000,8.3776,8.3682,3.532096,3.531998,1.4861,84.313,0.586,33.6392,33.6472,3.1521,1026.5366,1026.5443,1483.61,1483.58,0.0000e+00
