PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,16.1770,16.1846,3.782581,3.773788,2.6165,2.976,0.176,29.5067,29.4249,6.0482,1021.5013,1021.4370,1504.06,1503.99,0.0000e+00
4.000,16.3045,16.3053,3.745530,3.745385,2.6097,3.967,0.729,29.0927,29.0909,6.0383,1021.1602,1021.1586,1504.00,1504.00,0.0000e+00
5.000,16.2484,16.2465,3.761595,3.761492,2.6143,4.959,0.541,29.2722,29.2727,6.0554,1021.3146,1021.3155,1504.05,1504.04,0.0000e+00
6.000,16.1940,16.1949,3.775275,3.775327,2.6181,5.951,0.412,29.4302,29.4300,6.0451,1021.4523,1021.4520,1504.07,1504.08,0.0000e+00
7.000,16.2133,16.2169,3.796972,3.797819,2.6119,6.943,0.612,29.6036,29.6083,5.9742,1021.5855,1021.5883,1504.35,1504.37,0.0000e+00
8.000,16.2889,16.3185,3.856802,3.872489,2.5920,7.935,0.558,30.0654,30.1791,5.8779,1021.9273,1022.0079,1505.13,1505.35,0.0000e+00
9.000,16.4222,16.4210,3.959441,3.957284,2.5772,8.927,0.629,30.8538,30.8361,5.8126,1022.5066,1022.4932,1506.47,1506.44,0.0000e+00
10.000,16.4357,16.4380,3.969413,3.969536,2.5685,9.919,0.766,30.9296,30.9289,5.7929,1022.5661,1022.5650,1506.61,1506.62,0.0000e+00
11.000,16.4478,16.4484,3.979782,3.979425,2.5621,10.910,0.661,31.0098,31.0063,5.7791,1022.6293,1022.6265,1506.76,1506.76,0.0000e+00
12.000,16.4491,16.4494,3.998514,3.997615,2.5555,11.902,0.406,31.1711,31.1631,5.7631,1022.7572,1022.7510,1506.96,1506.96,0.0000e+00
13.000,16.4144,16.4111,4.010244,4.010185,2.5484,12.894,0.617,31.2999,31.3019,5.7445,1022.8682,1022.8705,1507.02,1507.01,0.0000e+00
14.000,16.3743,16.3710,4.016813,4.016542,2.5455,13.886,0.694,31.3881,31.3884,5.7476,1022.9494,1022.9504,1507.02,1507.01,0.0000e+00
15.000,16.2568,16.2420,4.031098,4.030831,2.5442,14.878,0.541,31.6053,31.6147,5.7648,1023.1471,1023.1576,1506.92,1506.88,0.0000e+00
16.000,16.0662,16.0527,4.029297,4.029031,2.5492,15.869,0.619,31.7408,31.7493,5.8168,1023.2984,1023.3079,1506.50,1506.47,0.0000e+00
