PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.2330,13.1628,3.930807,3.924870,3.1538,2.977,0.262,33.2182,33.2235,8.0456,1024.9799,1024.9980,1498.91,1498.68,0.0000e+00
4.000,13.0297,12.9533,3.918788,3.915318,3.5152,3.969,0.561,33.2823,33.3167,9.3145,1025.0742,1025.1159,1498.32,1498.11,0.0000e+00
5.000,12.6728,12.6465,3.888461,3.885654,3.5744,4.961,0.578,33.3083,33.3047,9.8012,1025.1691,1025.1714,1497.17,1497.08,0.0000e+00
6.000,12.3779,12.7004,3.864792,3.890750,3.7273,5.953,0.526,33.3425,33.3053,10.2950,1025.2569,1025.1659,1496.23,1497.28,0.0000e+00
7.000,12.0148,12.0307,3.835945,3.841872,3.7869,6.945,0.606,33.3876,33.4308,9.6868,1025.3656,1025.3960,1495.06,1495.17,0.0000e+00
8.000,11.5264,11.5138,3.793746,3.797019,3.5578,7.938,0.545,33.4148,33.4585,7.5756,1025.4819,1025.5181,1493.43,1493.44,0.0000e+00
9.000,10.0137,9.9411,3.673510,3.673942,2.9695,8.930,0.512,33.5995,33.6712,5.1038,1025.8967,1025.9650,1488.32,1488.15,0.0000e+00
10.000,9.4404,9.4124,3.627565,3.627118,2.5261,9.922,0.703,33.6645,33.6862,4.3401,1026.0472,1026.0688,1486.34,1486.26,0.0000e+00
11.000,9.3581,9.3562,3.622527,3.622352,2.2730,10.914,0.606,33.6894,33.6894,4.2165,1026.0846,1026.0850,1486.09,1486.08,0.0000e+00
12.000,9.2978,9.2964,3.618744,3.618689,2.0337,11.906,0.387,33.7067,33.7075,4.1090,1026.1125,1026.1133,1485.90,1485.90,0.0000e+00
13.000,9.2495,9.2487,3.615264,3.615332,1.8870,12.898,0.682,33.7158,33.7173,3.8565,1026.1319,1026.1332,1485.75,1485.75,0.0000e+00
14.000,9.1928,9.1862,3.611174,3.611074,1.8142,13.891,0.823,33.7265,33.7317,3.6995,1026.1540,1026.1590,1485.57,1485.56,0.0000e+00
15.000,9.0944,9.0861,3.603714,3.603733,1.7509,14.883,0.654,33.7416,33.7496,3.6206,1026.1860,1026.1936,1485.25,1485.23,0.0000e+00
16.000,8.9911,8.9900,3.595073,3.594934,1.6828,15.875,0.367,33.7491,33.7486,3.6015,1026.2129,1026.2127,1484.89,1484.89,0.0000e+00
17.000,8.9466,8.9431,3.590936,3.591009,1.6443,16.867,0.666,33.7477,33.7518,3.5508,1026.2234,1026.2271,1484.74,1484.73,0.0000e+00
18.000,8.8605,8.8567,3.583554,3.583621,1.6233,17.859,0.651,33.7519,33.7561,3.5141,1026.2448,1026.2487,1484.45,1484.44,0.0000e+00
19.000,8.7933,8.7911,3.578145,3.578085,1.6018,18.851,0.487,33.7587,33.7602,3.4444,1026.2652,1026.2667,1484.22,1484.21,0.0000e+00
20.000,8.7156,8.7113,3.572132,3.572263,1.5739,19.843,0.768,33.7692,33.7747,3.3061,1026.2901,1026.2951,1483.96,1483.95,0.0000e+00
21.000,8.6465,8.6436,3.566479,3.566553,1.5503,20.835,0.770,33.7752,33.7787,3.2307,1026.3101,1026.3133,1483.73,1483.72,0.0000e+00
22.000,8.6018,8.6005,3.562846,3.562697,1.5132,21.828,0.403,33.7792,33.7789,3.1156,1026.3247,1026.3247,1483.58,1483.58,0.0000e+00
23.000,8.5442,8.5403,3.558021,3.558203,1.4536,22.820,0.658,33.7830,33.7887,2.8621,1026.3411,1026.3461,1483.39,1483.38,0.0000e+00
24.000,8.4606,8.4550,3.550980,3.551132,1.4260,23.812,0.961,33.7882,33.7952,2.7869,1026.3626,1026.3689,1483.10,1483.09,0.0000e+00
25.000,8.4001,8.3968,3.545919,3.545936,1.4044,24.804,0.953,33.7923,33.7956,2.7505,1026.3796,1026.3826,1482.89,1482.89,0.0000e+00
26.000,8.3637,8.3619,3.543011,3.542925,1.3834,25.796,0.640,33.7959,33.7968,2.7277,1026.3925,1026.3935,1482.78,1482.77,0.0000e+00
27.000,8.3126,8.3090,3.539511,3.539359,1.3443,26.788,0.449,33.8074,33.8093,2.6461,1026.4138,1026.4159,1482.62,1482.61,0.0000e+00
28.000,8.2785,8.2771,3.537525,3.537426,1.3232,27.780,0.733,33.8187,33.8189,2.5942,1026.4324,1026.4328,1482.52,1482.52,0.0000e+00
29.000,8.2538,8.2525,3.535994,3.535920,1.3122,28.772,0.842,33.8257,33.8261,2.5751,1026.4463,1026.4468,1482.45,1482.45,0.0000e+00
30.000,8.2438,8.2432,3.535239,3.535123,1.3036,29.764,0.774,33.8268,33.8262,2.5653,1026.4532,1026.4527,1482.43,1482.43,0.0000e+00
31.000,8.2346,8.2339,3.534507,3.534384,1.2946,30.756,0.466,33.8275,33.8268,2.5467,1026.4596,1026.4592,1482.41,1482.41,0.0000e+00
32.000,8.2170,8.2156,3.533008,3.532895,1.2801,31.748,0.481,33.8280,33.8281,2.4753,1026.4673,1026.4676,1482.37,1482.36,0.0000e+00
33.000,8.1654,8.1601,3.528376,3.528444,1.2660,32.740,0.753,33.8280,33.8338,2.4170,1026.4796,1026.4849,1482.19,1482.18,0.0000e+00
34.000,8.1256,8.1251,3.525125,3.525013,1.2540,33.732,0.585,33.8312,33.8305,2.3960,1026.4926,1026.4922,1482.06,1482.06,0.0000e+00
35.000,8.1211,8.1213,3.524997,3.524877,1.2410,34.724,0.410,33.8337,33.8322,2.3862,1026.4998,1026.4987,1482.06,1482.06,0.0000e+00
36.000,8.1215,8.1215,3.525177,3.525048,1.2344,35.717,0.728,33.8348,33.8334,2.3649,1026.5052,1026.5041,1482.08,1482.08,0.0000e+00
37.000,8.1229,8.1233,3.525835,3.525660,1.2282,36.709,0.665,33.8400,33.8377,2.3342,1026.5136,1026.5117,1482.11,1482.11,0.0000e+00
