PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.1229,10.1243,3.701196,3.701061,2.0987,2.977,0.124,33.7821,33.7794,5.0570,1025.9938,1025.9914,1488.83,1488.84,0.0000e+00
4.000,10.1199,10.1206,3.701019,3.700757,2.1032,3.970,0.331,33.7826,33.7793,5.0801,1025.9991,1025.9965,1488.85,1488.84,0.0000e+00
5.000,10.1115,10.1119,3.700371,3.700081,2.0988,4.962,0.820,33.7834,33.7801,5.0375,1026.0057,1026.0031,1488.83,1488.83,0.0000e+00
6.000,10.1043,10.1117,3.699841,3.700203,2.0899,5.954,1.099,33.7843,33.7810,4.9850,1026.0122,1026.0084,1488.83,1488.85,0.0000e+00
7.000,10.0671,10.0730,3.696792,3.697248,2.0836,6.947,0.692,33.7876,33.7867,4.9841,1026.0256,1026.0239,1488.71,1488.73,0.0000e+00
8.000,10.0980,10.1052,3.699364,3.699944,2.0767,7.939,0.682,33.7845,33.7837,4.9587,1026.0225,1026.0206,1488.83,1488.86,0.0000e+00
9.000,10.0500,10.0445,3.695482,3.694669,2.0714,8.931,1.126,33.7893,33.7862,4.9133,1026.0389,1026.0374,1488.68,1488.66,0.0000e+00
10.000,10.0667,10.0646,3.696851,3.696300,2.0640,9.924,1.151,33.7872,33.7835,4.8528,1026.0390,1026.0365,1488.76,1488.75,0.0000e+00
11.000,10.0384,10.0421,3.694531,3.694850,2.0505,10.916,0.854,33.7896,33.7894,4.7709,1026.0502,1026.0494,1488.68,1488.69,0.0000e+00
12.000,9.9351,9.9385,3.685691,3.685935,2.0094,11.908,0.393,33.7957,33.7950,4.6290,1026.0769,1026.0758,1488.33,1488.34,0.0000e+00
13.000,9.8188,9.8177,3.675948,3.675589,1.9663,12.901,0.602,33.8048,33.8022,4.5191,1026.1081,1026.1062,1487.94,1487.93,0.0000e+00
14.000,9.7937,9.7960,3.673768,3.674094,1.9429,13.893,0.692,33.8056,33.8068,4.4165,1026.1175,1026.1180,1487.86,1487.87,0.0000e+00
15.000,9.7449,9.7275,3.669658,3.668554,1.9118,14.885,0.719,33.8089,33.8140,4.2726,1026.1327,1026.1395,1487.71,1487.65,0.0000e+00
16.000,9.6004,9.5808,3.657483,3.655970,1.8718,15.878,0.510,33.8194,33.8223,4.0916,1026.1693,1026.1748,1487.21,1487.14,0.0000e+00
17.000,9.3789,9.3417,3.639153,3.637796,1.7540,16.870,0.641,33.8391,33.8602,3.5045,1026.2255,1026.2481,1486.44,1486.33,0.0000e+00
18.000,9.0740,9.0432,3.613252,3.612641,1.6960,17.862,1.206,33.8590,33.8819,3.3598,1026.2948,1026.3177,1485.37,1485.28,0.0000e+00
