PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.3506,11.4306,3.821026,3.827513,1.7878,2.978,0.317,33.8455,33.8361,3.9379,1025.8265,1025.8046,1493.25,1493.52,0.0000e+00
4.000,11.2693,11.3220,3.813554,3.818297,1.7826,3.971,0.532,33.8459,33.8444,3.9264,1025.8463,1025.8355,1492.99,1493.17,0.0000e+00
5.000,11.2941,11.2810,3.815953,3.814536,1.7784,4.963,0.525,33.8464,33.8445,3.8896,1025.8467,1025.8475,1493.09,1493.04,0.0000e+00
6.000,11.2427,11.2467,3.811319,3.811515,1.7654,5.956,0.584,33.8474,33.8456,3.8188,1025.8613,1025.8592,1492.93,1492.94,0.0000e+00
7.000,11.0470,11.0917,3.793504,3.797139,1.7507,6.949,0.631,33.8504,33.8453,3.7798,1025.9034,1025.8914,1492.27,1492.42,0.0000e+00
8.000,11.0414,11.0187,3.793016,3.791181,1.7344,7.941,0.574,33.8503,33.8530,3.7126,1025.9089,1025.9151,1492.26,1492.19,0.0000e+00
9.000,10.7933,10.8018,3.770130,3.770220,1.7102,8.934,0.503,33.8508,33.8440,3.6504,1025.9581,1025.9512,1491.41,1491.43,0.0000e+00
10.000,10.6999,10.7003,3.761260,3.761109,1.6888,9.927,0.586,33.8482,33.8463,3.5991,1025.9770,1025.9756,1491.09,1491.09,0.0000e+00
11.000,10.6529,10.6415,3.757022,3.755729,1.6714,10.919,0.652,33.8489,33.8464,3.5625,1025.9904,1025.9904,1490.94,1490.90,0.0000e+00
12.000,10.6115,10.6122,3.753334,3.753272,1.6586,11.912,0.600,33.8498,33.8485,3.5495,1026.0029,1026.0018,1490.81,1490.81,0.0000e+00
13.000,10.6043,10.6100,3.752805,3.753209,1.6484,12.905,0.500,33.8507,33.8494,3.5400,1026.0094,1026.0074,1490.80,1490.82,0.0000e+00
14.000,10.5973,10.5981,3.752241,3.752230,1.6411,13.897,0.555,33.8511,33.8502,3.5342,1026.0155,1026.0146,1490.80,1490.80,0.0000e+00
15.000,10.5793,10.5797,3.750637,3.750585,1.6376,14.890,0.580,33.8512,33.8504,3.5329,1026.0232,1026.0225,1490.75,1490.75,0.0000e+00
