PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.0090,11.0058,3.790928,3.790461,1.7698,2.978,0.312,33.8617,33.8599,3.9248,1025.9010,1025.9002,1492.08,1492.07,0.0000e+00
4.000,11.0143,11.0130,3.791536,3.791199,1.7701,3.971,0.625,33.8624,33.8602,3.9021,1025.9051,1025.9037,1492.12,1492.11,0.0000e+00
5.000,11.0125,11.0103,3.791375,3.791102,1.7637,4.964,0.636,33.8620,33.8613,3.8525,1025.9097,1025.9095,1492.13,1492.12,0.0000e+00
6.000,10.9646,10.9632,3.786669,3.786996,1.7521,5.956,0.683,33.8589,33.8634,3.8071,1025.9204,1025.9241,1491.97,1491.97,0.0000e+00
7.000,10.8704,10.8972,3.777255,3.778950,1.7393,6.949,0.386,33.8516,33.8438,3.8036,1025.9360,1025.9251,1491.65,1491.73,0.0000e+00
8.000,10.8316,10.8561,3.773131,3.776213,1.7313,7.942,0.617,33.8459,33.8540,3.7925,1025.9429,1025.9449,1491.52,1491.62,0.0000e+00
9.000,10.8069,10.8082,3.770501,3.770942,1.7262,8.934,0.778,33.8420,33.8452,3.7660,1025.9488,1025.9510,1491.44,1491.45,0.0000e+00
10.000,10.7413,10.7425,3.763652,3.764416,1.7183,9.927,0.635,33.8338,33.8403,3.7373,1025.9586,1025.9634,1491.22,1491.23,0.0000e+00
11.000,10.6552,10.6405,3.755064,3.753815,1.7051,10.920,0.437,33.8271,33.8281,3.6851,1025.9730,1025.9764,1490.92,1490.87,0.0000e+00
12.000,10.5920,10.5913,3.748999,3.749021,1.6866,11.912,0.650,33.8243,33.8252,3.5975,1025.9865,1025.9872,1490.71,1490.71,0.0000e+00
13.000,10.5576,10.5556,3.746126,3.746188,1.6683,12.905,0.705,33.8269,33.8294,3.5267,1025.9990,1026.0013,1490.61,1490.61,0.0000e+00
14.000,10.4386,10.4638,3.734883,3.737517,1.6454,13.898,0.471,33.8239,33.8270,3.4573,1026.0219,1026.0199,1490.20,1490.29,0.0000e+00
15.000,10.2658,10.2916,3.717000,3.721655,1.6039,14.890,0.446,33.8036,33.8266,3.3251,1026.0404,1026.0539,1489.57,1489.69,0.0000e+00
16.000,9.9981,9.9758,3.688302,3.688855,1.5807,15.883,0.741,33.7616,33.7880,3.2957,1026.0577,1026.0822,1488.58,1488.53,0.0000e+00
17.000,9.8483,9.8499,3.672715,3.673190,1.5659,16.876,0.661,33.7422,33.7456,3.2861,1026.0724,1026.0747,1488.03,1488.04,0.0000e+00
18.000,9.8005,9.7857,3.667827,3.666403,1.5508,17.868,0.537,33.7366,33.7359,3.2492,1026.0805,1026.0825,1487.87,1487.81,0.0000e+00
19.000,9.7765,9.7776,3.665944,3.666157,1.5327,18.861,0.566,33.7393,33.7405,3.1911,1026.0912,1026.0920,1487.80,1487.81,0.0000e+00
20.000,9.7269,9.7268,3.662335,3.662242,1.5188,19.853,0.605,33.7484,33.7476,3.1650,1026.1111,1026.1105,1487.65,1487.65,0.0000e+00
21.000,9.7247,9.7242,3.662486,3.662222,1.5062,20.846,0.523,33.7516,33.7493,3.1377,1026.1185,1026.1168,1487.66,1487.66,0.0000e+00
