PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.2699,11.2824,3.773285,3.774325,3.3137,2.977,0.310,33.4480,33.4469,8.7293,1025.5320,1025.5289,1492.49,1492.54,0.0000e+00
4.000,11.1889,11.1736,3.766287,3.766332,3.2342,3.969,0.446,33.4520,33.4664,8.4007,1025.5540,1025.5680,1492.23,1492.19,0.0000e+00
5.000,10.5351,10.5231,3.716821,3.716276,2.8787,4.961,0.517,33.5566,33.5623,7.2136,1025.7562,1025.7627,1490.07,1490.04,0.0000e+00
6.000,10.4021,10.5488,3.706975,3.718055,2.8689,5.953,0.569,33.5798,33.5563,7.3912,1025.8016,1025.7578,1489.64,1490.13,0.0000e+00
7.000,10.4897,10.3168,3.713864,3.703606,2.7790,6.945,0.446,33.5679,33.6244,6.5266,1025.7817,1025.8555,1489.96,1489.41,0.0000e+00
8.000,10.3238,10.1687,3.700479,3.688861,2.6094,7.937,0.922,33.5857,33.6121,5.6211,1025.8288,1025.8759,1489.40,1488.88,0.0000e+00
9.000,9.7897,9.7179,3.659013,3.657326,2.4955,8.930,1.020,33.6605,33.7105,5.3463,1025.9819,1026.0330,1487.59,1487.39,0.0000e+00
10.000,9.5494,9.7201,3.640445,3.651130,2.3888,9.922,0.715,33.6947,33.6446,5.1792,1026.0530,1025.9855,1486.77,1487.33,0.0000e+00
11.000,9.4822,9.4781,3.634867,3.635886,2.1890,10.914,0.391,33.7000,33.7143,5.0138,1026.0726,1026.0844,1486.55,1486.55,0.0000e+00
12.000,9.4298,9.5042,3.630758,3.633059,2.1040,11.906,0.685,33.7065,33.6604,5.0540,1026.0905,1026.0423,1486.38,1486.60,0.0000e+00
13.000,9.5066,9.6760,3.634984,3.654284,2.0899,12.898,1.009,33.6774,33.7173,5.1643,1026.0599,1026.0633,1486.64,1487.31,0.0000e+00
14.000,9.2223,9.1762,3.614354,3.608673,2.1093,13.890,1.091,33.7316,33.7163,5.3881,1026.1531,1026.1486,1485.69,1485.50,0.0000e+00
15.000,9.5842,9.5746,3.642826,3.639276,2.1358,14.883,0.756,33.6843,33.6568,5.3922,1026.0618,1026.0419,1486.97,1486.90,0.0000e+00
16.000,9.5418,9.5405,3.639847,3.638019,2.0552,15.875,0.775,33.6930,33.6754,4.2628,1026.0802,1026.0666,1486.84,1486.82,0.0000e+00
17.000,9.6184,9.6529,3.645044,3.651338,1.9414,16.867,1.117,33.6740,33.7066,3.5903,1026.0572,1026.0769,1487.11,1487.28,0.0000e+00
18.000,8.8701,8.8158,3.584687,3.586941,1.8394,17.859,1.094,33.7546,33.8298,3.2590,1026.2451,1026.3126,1484.48,1484.37,0.0000e+00
19.000,8.6309,8.6235,3.565574,3.565718,1.7382,18.851,0.879,33.7816,33.7901,3.0983,1026.3084,1026.3162,1483.65,1483.63,0.0000e+00
20.000,8.5598,8.5541,3.558904,3.558793,1.6251,19.843,0.515,33.7788,33.7831,3.0696,1026.3217,1026.3260,1483.39,1483.38,0.0000e+00
21.000,8.5363,8.5543,3.556639,3.560060,1.4584,20.835,0.790,33.7769,33.7958,2.8029,1026.3284,1026.3404,1483.32,1483.41,0.0000e+00
22.000,8.3891,8.3809,3.543065,3.543613,1.4346,21.828,1.202,33.7740,33.7876,2.7150,1026.3532,1026.3651,1482.78,1482.77,0.0000e+00
23.000,8.2930,8.2866,3.534318,3.534443,1.4103,22.820,1.287,33.7730,33.7804,2.6734,1026.3716,1026.3784,1482.43,1482.42,0.0000e+00
24.000,8.2648,8.2648,3.532089,3.532097,1.3889,23.812,1.132,33.7759,33.7761,2.6550,1026.3827,1026.3828,1482.35,1482.35,0.0000e+00
25.000,8.2618,8.2519,3.531951,3.531420,1.3625,24.804,0.643,33.7769,33.7808,2.6622,1026.3884,1026.3930,1482.36,1482.33,0.0000e+00
26.000,8.2194,8.2156,3.529126,3.529553,1.3242,25.796,0.821,33.7872,33.7954,2.5519,1026.4075,1026.4145,1482.23,1482.22,0.0000e+00
27.000,8.1796,8.1791,3.526316,3.526137,1.3105,26.788,1.112,33.7951,33.7937,2.4953,1026.4242,1026.4232,1482.10,1482.10,0.0000e+00
28.000,8.1710,8.1694,3.526214,3.526053,1.2970,27.780,1.112,33.8019,33.8017,2.4496,1026.4354,1026.4355,1482.10,1482.09,0.0000e+00
29.000,8.1583,8.1574,3.525900,3.525751,1.2819,28.772,0.886,33.8103,33.8095,2.4137,1026.4485,1026.4480,1482.07,1482.07,0.0000e+00
30.000,8.1453,8.1401,3.525485,3.525058,1.2607,29.764,0.490,33.8179,33.8184,2.3844,1026.4610,1026.4621,1482.05,1482.03,0.0000e+00
31.000,8.1323,8.1338,3.524943,3.524962,1.2226,30.756,0.782,33.8242,33.8230,2.1714,1026.4725,1026.4713,1482.03,1482.03,0.0000e+00
32.000,8.1056,8.1039,3.523779,3.523616,1.2031,31.748,1.161,33.8371,33.8370,2.0741,1026.4911,1026.4913,1481.96,1481.95,0.0000e+00
33.000,8.1009,8.1010,3.524233,3.524040,1.1849,32.740,1.239,33.8460,33.8439,2.0148,1026.5034,1026.5017,1481.97,1481.96,0.0000e+00
34.000,8.0974,8.0971,3.524457,3.524252,1.1676,33.732,1.059,33.8513,33.8494,1.9912,1026.5126,1026.5112,1481.98,1481.97,0.0000e+00
35.000,8.0993,8.0977,3.524779,3.524584,1.1459,34.725,0.621,33.8524,33.8519,1.9975,1026.5178,1026.5176,1482.00,1482.00,0.0000e+00
36.000,8.0909,8.0897,3.524398,3.524292,1.1250,35.717,1.012,33.8560,33.8560,1.9245,1026.5265,1026.5266,1481.99,1481.99,0.0000e+00
37.000,8.0735,8.0720,3.523163,3.523039,1.1156,36.709,1.188,33.8592,33.8593,1.8997,1026.5361,1026.5364,1481.95,1481.94,0.0000e+00
38.000,8.0667,8.0667,3.522787,3.522613,1.1073,37.701,1.135,33.8612,33.8594,1.8877,1026.5433,1026.5418,1481.94,1481.94,0.0000e+00
39.000,8.0647,8.0650,3.522715,3.522568,1.0997,38.693,0.829,33.8620,33.8600,1.8868,1026.5487,1026.5472,1481.95,1481.95,0.0000e+00
40.000,8.0694,8.0679,3.523047,3.522813,1.0864,39.685,0.645,33.8604,33.8594,1.8690,1026.5514,1026.5508,1481.98,1481.97,0.0000e+00
41.000,8.0609,8.0612,3.522611,3.522473,1.0789,40.677,1.175,33.8635,33.8618,1.8389,1026.5597,1026.5582,1481.97,1481.97,0.0000e+00
42.000,8.0582,8.0585,3.522476,3.522342,1.0753,41.669,1.242,33.8642,33.8625,1.8326,1026.5652,1026.5638,1481.98,1481.98,0.0000e+00
43.000,8.0572,8.0572,3.522479,3.522281,1.0720,42.661,1.029,33.8648,33.8626,1.8291,1026.5703,1026.5686,1481.99,1481.99,0.0000e+00
44.000,8.0564,8.0565,3.522466,3.522292,1.0684,43.653,0.474,33.8649,33.8630,1.8272,1026.5751,1026.5736,1482.00,1482.00,0.0000e+00
45.000,8.0571,8.0562,3.522599,3.522362,1.0586,44.645,0.483,33.8652,33.8636,1.7999,1026.5798,1026.5786,1482.02,1482.02,0.0000e+00
46.000,8.0558,8.0561,3.522582,3.522411,1.0555,45.637,0.825,33.8658,33.8636,1.7938,1026.5850,1026.5833,1482.04,1482.03,0.0000e+00
47.000,8.0558,8.0560,3.522651,3.522462,1.0542,46.629,0.691,33.8660,33.8638,1.7941,1026.5898,1026.5880,1482.05,1482.05,0.0000e+00
48.000,8.0560,8.0563,3.522693,3.522504,1.0511,47.621,0.000,33.8658,33.8635,1.7924,1026.5942,1026.5923,1482.06,1482.07,0.0000e+00
