PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.6380,15.6316,3.998076,3.997622,2.6951,2.975,0.299,31.8138,31.8149,6.2554,1023.3917,1023.3940,1505.03,1505.02,0.0000e+00
4.000,15.6716,15.6831,4.001117,4.001948,2.6955,3.967,0.319,31.8132,31.8113,6.2551,1023.3884,1023.3844,1505.16,1505.19,0.0000e+00
5.000,15.6791,15.6779,4.001670,4.001228,2.6954,4.959,0.511,31.8118,31.8088,6.2331,1023.3900,1023.3880,1505.19,1505.19,0.0000e+00
6.000,15.7198,15.7192,4.005130,4.004979,2.6887,5.950,0.664,31.8092,31.8083,6.1997,1023.3836,1023.3830,1505.34,1505.33,0.0000e+00
7.000,15.6510,15.5863,3.999370,3.995635,2.6836,6.942,0.716,31.8133,31.8324,6.1440,1023.4063,1023.4352,1505.14,1504.96,0.0000e+00
8.000,15.3001,15.2227,3.970060,3.966772,2.6538,7.934,0.594,31.8356,31.8691,6.0084,1023.5045,1023.5470,1504.08,1503.87,0.0000e+00
9.000,13.7925,13.6144,3.851301,3.845592,2.5891,8.926,0.383,31.9952,32.0920,6.0472,1023.9446,1024.0546,1499.38,1498.90,0.0000e+00
10.000,11.8966,11.8507,3.701459,3.702222,2.5615,9.917,0.641,32.1877,32.2347,6.2220,1024.4694,1024.5144,1493.27,1493.17,0.0000e+00
11.000,11.6108,11.6089,3.678980,3.679244,2.5358,10.909,0.747,32.2169,32.2211,6.1766,1024.5495,1024.5531,1492.34,1492.33,0.0000e+00
12.000,11.3827,11.3576,3.659501,3.662676,2.5164,11.901,0.799,32.2248,32.2780,6.1686,1024.6012,1024.6470,1491.57,1491.54,0.0000e+00
13.000,10.8960,10.8852,3.621433,3.622316,2.4927,12.892,0.445,32.2761,32.2944,6.1057,1024.7321,1024.7482,1489.93,1489.92,0.0000e+00
14.000,10.3448,10.3264,3.574528,3.575614,2.4240,13.884,0.516,32.2955,32.3227,5.8571,1024.8466,1024.8710,1488.01,1487.98,0.0000e+00
15.000,10.1201,10.1135,3.553953,3.554491,2.3784,14.876,0.639,32.2880,32.2994,5.8126,1024.8831,1024.8931,1487.21,1487.20,0.0000e+00
16.000,10.0347,10.0295,3.547692,3.547909,2.3515,15.867,0.604,32.3005,32.3074,5.8458,1024.9117,1024.9179,1486.93,1486.92,0.0000e+00
17.000,9.9720,9.9698,3.543703,3.543859,2.3433,16.859,0.679,32.3158,32.3193,5.9114,1024.9385,1024.9416,1486.74,1486.74,0.0000e+00
18.000,9.8632,9.8597,3.537770,3.538559,2.3432,17.851,0.639,32.3527,32.3639,5.9516,1024.9897,1024.9990,1486.41,1486.41,0.0000e+00
19.000,9.7037,9.6947,3.527143,3.527558,2.3471,18.843,0.448,32.3875,32.3999,6.0239,1025.0475,1025.0587,1485.89,1485.87,0.0000e+00
20.000,9.3984,9.3881,3.506380,3.506904,2.3588,19.834,0.489,32.4503,32.4651,6.0920,1025.1504,1025.1636,1484.87,1484.85,0.0000e+00
21.000,9.2450,9.2403,3.494977,3.495431,2.3597,20.826,0.634,32.4717,32.4807,6.0798,1025.1962,1025.2039,1484.34,1484.34,0.0000e+00
22.000,9.1302,9.1218,3.486187,3.486684,2.3575,21.817,0.725,32.4850,32.4978,6.0791,1025.2292,1025.2405,1483.95,1483.94,0.0000e+00
23.000,9.0227,9.0194,3.478187,3.478517,2.3548,22.809,0.664,32.4998,32.5062,6.0876,1025.2622,1025.2677,1483.59,1483.59,0.0000e+00
24.000,8.9776,8.9763,3.475050,3.475249,2.3528,23.801,0.415,32.5080,32.5112,6.0922,1025.2802,1025.2829,1483.45,1483.45,0.0000e+00
