PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,17.4837,17.4871,3.391083,3.393454,2.6452,1.984,0.174,25.3062,25.3236,6.0950,1017.9911,1018.0037,1503.27,1503.30,0.0000e+00
3.000,17.4958,17.4962,3.405707,3.402387,2.6372,2.975,0.468,25.4191,25.3915,6.1124,1018.0790,1018.0579,1503.46,1503.43,0.0000e+00
4.000,17.5112,17.5093,3.410506,3.406771,2.6582,3.967,0.723,25.4488,25.4192,6.2907,1018.1027,1018.0805,1503.55,1503.51,0.0000e+00
5.000,16.8426,16.7819,3.776190,3.755070,2.6951,4.959,0.725,28.9828,28.8496,6.3240,1020.9603,1020.8724,1505.55,1505.21,0.0000e+00
6.000,16.2131,16.2087,3.853561,3.853388,2.7073,5.951,0.447,30.0957,30.0976,6.2612,1021.9585,1021.9610,1504.90,1504.89,0.0000e+00
7.000,15.9863,15.9596,3.849816,3.850296,2.6786,6.943,0.605,30.2344,30.2590,6.0878,1022.1195,1022.1443,1504.37,1504.31,0.0000e+00
8.000,15.5109,15.4900,3.839418,3.839652,2.6479,7.934,0.774,30.5076,30.5258,6.0052,1022.4378,1022.4563,1503.21,1503.16,0.0000e+00
9.000,15.2956,15.2899,3.835764,3.836070,2.5976,8.926,0.477,30.6421,30.6493,5.8884,1022.5920,1022.5988,1502.70,1502.69,0.0000e+00
10.000,14.4702,14.4417,3.819256,3.820218,2.5472,9.918,0.588,31.1480,31.1796,5.8207,1023.1600,1023.1902,1500.65,1500.59,0.0000e+00
11.000,14.2648,14.2609,3.829905,3.829687,2.5045,10.910,0.639,31.4094,31.4106,5.7149,1023.4089,1023.4106,1500.31,1500.30,0.0000e+00
12.000,13.3003,13.2093,3.769554,3.771125,2.4639,11.901,0.476,31.6446,31.7352,5.7209,1023.7880,1023.8759,1497.41,1497.21,0.0000e+00
13.000,12.1488,12.1344,3.685304,3.685671,2.4218,12.893,0.580,31.8146,31.8304,5.7721,1024.1473,1024.1623,1493.75,1493.72,0.0000e+00
14.000,12.0107,11.9891,3.676009,3.676639,2.4045,13.885,0.675,31.8425,31.8670,5.8139,1024.1989,1024.2220,1493.32,1493.28,0.0000e+00
15.000,11.8102,11.8057,3.665548,3.665856,2.4017,14.877,0.623,31.9127,31.9195,5.8466,1024.2949,1024.3010,1492.73,1492.72,0.0000e+00
16.000,11.5858,11.5700,3.654137,3.654654,2.3840,15.868,0.480,31.9946,32.0133,5.6812,1024.4039,1024.4213,1492.06,1492.03,0.0000e+00
17.000,11.2172,11.1776,3.626370,3.627864,2.3252,16.860,0.902,32.0420,32.0912,5.3718,1024.5115,1024.5567,1490.85,1490.77,0.0000e+00
18.000,10.8228,10.7470,3.594756,3.597656,2.2940,17.852,1.388,32.0738,32.1694,5.3116,1024.6100,1024.6975,1489.51,1489.36,0.0000e+00
19.000,10.2023,10.1709,3.546651,3.548658,2.2658,18.844,1.466,32.1396,32.1877,5.3060,1024.7718,1024.8145,1487.39,1487.34,0.0000e+00
20.000,9.9126,9.8647,3.523965,3.526441,2.2408,19.835,1.412,32.1675,32.2354,5.2992,1024.8461,1024.9070,1486.40,1486.31,0.0000e+00
21.000,9.6453,9.6284,3.504226,3.504847,2.2197,20.827,1.272,32.2052,32.2267,5.3191,1024.9239,1024.9434,1485.49,1485.45,0.0000e+00
22.000,9.5290,9.5148,3.496020,3.496511,2.2011,21.819,0.997,32.2252,32.2431,5.3392,1024.9628,1024.9790,1485.10,1485.07,0.0000e+00
23.000,9.3222,9.3119,3.484158,3.484415,2.1678,22.811,0.483,32.2894,32.3013,5.3576,1025.0505,1025.0614,1484.44,1484.41,0.0000e+00
24.000,9.1921,9.1854,3.477117,3.477570,2.1307,23.802,0.597,32.3341,32.3449,5.2937,1025.1106,1025.1201,1484.03,1484.02,0.0000e+00
25.000,8.9871,8.9786,3.462824,3.463087,2.1206,24.794,0.424,32.3719,32.3824,5.3122,1025.1768,1025.1863,1483.33,1483.32,0.0000e+00
26.000,8.9572,8.9581,3.461589,3.461761,2.1198,25.786,0.821,32.3859,32.3868,5.3424,1025.1969,1025.1975,1483.26,1483.26,0.0000e+00
27.000,8.9720,8.9734,3.463783,3.464008,2.1215,26.777,0.736,32.3947,32.3957,5.3393,1025.2061,1025.2067,1483.34,1483.35,0.0000e+00
28.000,8.9776,8.9765,3.465347,3.465644,2.1173,27.769,0.494,32.4054,32.4095,5.2528,1025.2181,1025.2216,1483.39,1483.39,0.0000e+00
29.000,8.8602,8.8422,3.456702,3.457001,2.0998,28.761,0.900,32.4222,32.4418,5.1395,1025.2541,1025.2721,1482.99,1482.95,0.0000e+00
30.000,8.7324,8.7118,3.446441,3.446947,2.0845,29.752,0.943,32.4317,32.4558,5.0968,1025.2856,1025.3077,1482.54,1482.50,0.0000e+00
31.000,8.5930,8.5916,3.435599,3.435986,2.0644,30.744,0.492,32.4456,32.4510,5.0828,1025.3223,1025.3268,1482.06,1482.06,0.0000e+00
32.000,8.5644,8.5636,3.433215,3.433406,2.0416,31.736,0.599,32.4464,32.4492,5.1515,1025.3319,1025.3342,1481.97,1481.96,0.0000e+00
33.000,8.5464,8.5453,3.431846,3.432268,2.0534,32.727,0.777,32.4481,32.4536,5.2930,1025.3405,1025.3449,1481.92,1481.92,0.0000e+00
34.000,8.5122,8.5107,3.433278,3.433456,2.0894,33.719,0.429,32.4942,32.4975,5.4549,1025.3863,1025.3891,1481.86,1481.86,0.0000e+00
35.000,8.4724,8.4704,3.433039,3.433301,2.1318,34.711,0.534,32.5279,32.5325,5.5661,1025.4233,1025.4272,1481.77,1481.77,0.0000e+00
36.000,8.4123,8.4092,3.429662,3.429912,2.1500,35.702,0.482,32.5474,32.5529,5.5897,1025.4522,1025.4569,1481.58,1481.58,0.0000e+00
37.000,8.3844,8.3828,3.427943,3.428168,2.1605,36.694,0.579,32.5546,32.5585,5.5937,1025.4666,1025.4699,1481.51,1481.50,0.0000e+00
38.000,8.3587,8.3571,3.426379,3.426643,2.1657,37.686,0.545,32.5614,32.5657,5.5958,1025.4803,1025.4839,1481.43,1481.43,0.0000e+00
39.000,8.3332,8.3335,3.424708,3.424951,2.1688,38.677,0.368,32.5669,32.5692,5.5945,1025.4930,1025.4948,1481.36,1481.36,0.0000e+00
40.000,8.3286,8.3286,3.424471,3.424714,2.1701,39.669,0.707,32.5682,32.5708,5.6023,1025.4992,1025.5013,1481.36,1481.36,0.0000e+00
41.000,8.3168,8.3159,3.423739,3.424023,2.1718,40.660,0.816,32.5709,32.5748,5.6169,1025.5077,1025.5109,1481.34,1481.34,0.0000e+00
42.000,8.2687,8.2660,3.420495,3.420793,2.1746,41.652,0.563,32.5808,32.5864,5.6331,1025.5272,1025.5320,1481.18,1481.18,0.0000e+00
43.000,8.2363,8.2347,3.418313,3.418578,2.1773,42.644,0.440,32.5873,32.5916,5.6351,1025.5417,1025.5453,1481.09,1481.08,0.0000e+00
44.000,8.1761,8.1727,3.414008,3.414139,2.1772,43.635,0.435,32.5971,32.6017,5.6302,1025.5628,1025.5669,1480.89,1480.88,0.0000e+00
45.000,8.1398,8.1382,3.411535,3.411815,2.1735,44.627,0.580,32.6042,32.6087,5.6077,1025.5783,1025.5821,1480.77,1480.77,0.0000e+00
46.000,8.1148,8.1127,3.409895,3.410088,2.1710,45.619,0.878,32.6095,32.6135,5.6006,1025.5908,1025.5942,1480.70,1480.70,0.0000e+00
47.000,8.0987,8.0995,3.408918,3.409199,2.1673,46.610,0.565,32.6137,32.6159,5.5846,1025.6009,1025.6026,1480.66,1480.67,0.0000e+00
48.000,8.0597,8.0540,3.406453,3.406729,2.1520,47.602,0.713,32.6234,32.6316,5.4886,1025.6189,1025.6262,1480.54,1480.53,0.0000e+00
49.000,8.0107,8.0085,3.403407,3.403690,2.1445,48.593,1.038,32.6361,32.6413,5.4716,1025.6406,1025.6449,1480.39,1480.39,0.0000e+00
