PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.8991,13.9015,3.928360,3.928649,2.7717,2.976,0.415,32.6212,32.6219,6.6962,1024.3836,1024.3836,1500.40,1500.41,0.0000e+00
4.000,13.8714,13.8690,3.926030,3.925581,2.7735,3.968,0.473,32.6228,32.6207,6.6905,1024.3949,1024.3938,1500.33,1500.32,0.0000e+00
5.000,13.8550,13.8506,3.924719,3.924300,2.7690,4.960,0.596,32.6242,32.6241,6.6642,1024.4038,1024.4046,1500.29,1500.28,0.0000e+00
6.000,13.8250,13.8155,3.921871,3.921138,2.7638,5.952,0.452,32.6229,32.6242,6.6409,1024.4134,1024.4164,1500.21,1500.18,0.0000e+00
7.000,13.7617,13.7543,3.915968,3.915582,2.7284,6.944,0.417,32.6217,32.6244,6.3571,1024.4299,1024.4335,1500.02,1500.00,0.0000e+00
8.000,13.6217,13.5684,3.902259,3.900976,2.6622,7.936,0.693,32.6130,32.6466,6.1452,1024.4561,1024.4928,1499.56,1499.43,0.0000e+00
9.000,12.0166,11.8294,3.740718,3.740517,2.6150,8.928,0.602,32.4605,32.6218,6.2123,1024.6516,1024.8118,1493.97,1493.52,0.0000e+00
10.000,10.6130,10.5753,3.614371,3.614709,2.5533,9.920,0.607,32.4578,32.4947,6.1664,1024.9092,1024.9445,1489.10,1489.01,0.0000e+00
11.000,10.2580,10.1988,3.586990,3.585084,2.4952,10.912,0.611,32.4996,32.5335,5.9941,1025.0067,1025.0431,1487.90,1487.73,0.0000e+00
12.000,9.8768,9.8918,3.557362,3.559389,2.4014,11.904,0.399,32.5422,32.5493,5.6535,1025.1081,1025.1111,1486.59,1486.65,0.0000e+00
13.000,9.4852,9.4413,3.527967,3.530815,2.2906,12.896,0.694,32.5962,32.6658,5.2827,1025.2183,1025.2798,1485.24,1485.17,0.0000e+00
14.000,8.8302,8.8232,3.477956,3.478454,2.2257,13.888,0.756,32.6780,32.6897,5.1986,1025.3904,1025.4007,1482.95,1482.93,0.0000e+00
15.000,8.7836,8.7831,3.477166,3.477267,2.1589,14.880,0.466,32.7124,32.7139,5.1212,1025.4291,1025.4304,1482.83,1482.83,0.0000e+00
16.000,8.7506,8.7470,3.476337,3.476496,2.1011,15.872,0.587,32.7337,32.7387,5.0473,1025.4554,1025.4599,1482.75,1482.75,0.0000e+00
17.000,8.7069,8.7030,3.473619,3.473754,2.0715,16.864,0.656,32.7452,32.7503,4.9416,1025.4757,1025.4803,1482.62,1482.61,0.0000e+00
18.000,8.6236,8.6168,3.469320,3.469351,2.0180,17.856,0.438,32.7770,32.7836,4.6628,1025.5179,1025.5241,1482.36,1482.35,0.0000e+00
19.000,8.5141,8.5104,3.471486,3.471388,1.9349,18.848,0.596,32.9010,32.9035,4.3241,1025.6362,1025.6387,1482.12,1482.11,0.0000e+00
20.000,8.4885,8.4876,3.475391,3.475303,1.8803,19.840,0.764,32.9657,32.9655,4.1894,1025.6953,1025.6954,1482.12,1482.12,0.0000e+00
21.000,8.4658,8.4647,3.478280,3.478229,1.8386,20.832,0.693,33.0169,33.0173,4.1244,1025.7435,1025.7440,1482.12,1482.12,0.0000e+00
22.000,8.4585,8.4589,3.480385,3.480331,1.7978,21.824,0.466,33.0455,33.0446,4.0841,1025.7716,1025.7708,1482.14,1482.14,0.0000e+00
23.000,8.4539,8.4537,3.481247,3.481317,1.7609,22.815,0.446,33.0584,33.0593,4.0151,1025.7870,1025.7877,1482.16,1482.16,0.0000e+00
24.000,8.4584,8.4595,3.485008,3.484819,1.7335,23.807,0.641,33.0934,33.0904,3.9116,1025.8183,1025.8158,1482.23,1482.23,0.0000e+00
25.000,8.4601,8.4591,3.490951,3.490863,1.7115,24.799,0.688,33.1541,33.1540,3.8520,1025.8701,1025.8703,1482.33,1482.33,0.0000e+00
26.000,8.4666,8.4686,3.494765,3.494631,1.6926,25.791,0.604,33.1877,33.1844,3.8124,1025.9000,1025.8971,1482.41,1482.42,0.0000e+00
27.000,8.4904,8.4916,3.500092,3.500092,1.6730,26.783,0.458,33.2210,33.2199,3.7627,1025.9271,1025.9261,1482.56,1482.56,0.0000e+00
28.000,8.5010,8.5024,3.504470,3.504380,1.6498,27.775,0.495,33.2567,33.2544,3.6678,1025.9581,1025.9560,1482.66,1482.66,0.0000e+00
29.000,8.5256,8.5281,3.513280,3.512840,1.6308,28.767,0.896,33.3259,33.3189,3.5977,1026.0131,1026.0072,1482.86,1482.86,0.0000e+00
30.000,8.5297,8.5287,3.519931,3.519807,1.6202,29.759,1.041,33.3917,33.3913,3.5743,1026.0686,1026.0685,1482.97,1482.97,0.0000e+00
31.000,8.5168,8.5160,3.520107,3.520156,1.6099,30.751,0.684,33.4053,33.4066,3.5568,1026.0857,1026.0869,1482.95,1482.95,0.0000e+00
32.000,8.4894,8.4853,3.518076,3.518048,1.5767,31.743,0.622,33.4094,33.4130,3.4305,1026.0977,1026.1012,1482.87,1482.86,0.0000e+00
33.000,8.4031,8.3954,3.512132,3.512416,1.5641,32.734,0.992,33.4280,33.4383,3.3919,1026.1300,1026.1392,1482.59,1482.57,0.0000e+00
34.000,8.3696,8.3682,3.509812,3.509766,1.5538,33.726,0.913,33.4347,33.4356,3.3731,1026.1449,1026.1458,1482.49,1482.48,0.0000e+00
35.000,8.3597,8.3600,3.510499,3.510449,1.5412,34.718,0.481,33.4510,33.4501,3.3561,1026.1638,1026.1630,1482.49,1482.49,0.0000e+00
36.000,8.3632,8.3641,3.511513,3.511535,1.5245,35.710,0.465,33.4579,33.4573,3.3165,1026.1732,1026.1726,1482.52,1482.53,0.0000e+00
37.000,8.3623,8.3620,3.512671,3.512818,1.5150,36.702,0.684,33.4706,33.4724,3.2815,1026.1878,1026.1893,1482.55,1482.55,0.0000e+00
38.000,8.3298,8.3283,3.510534,3.510554,1.5061,37.694,0.702,33.4784,33.4800,3.2562,1026.2035,1026.2050,1482.46,1482.45,0.0000e+00
39.000,8.3175,8.3163,3.510079,3.510049,1.4984,38.686,0.750,33.4848,33.4856,3.2373,1026.2149,1026.2157,1482.43,1482.43,0.0000e+00
40.000,8.3065,8.3075,3.509850,3.509860,1.4913,39.677,0.606,33.4924,33.4916,3.2211,1026.2271,1026.2263,1482.42,1482.42,0.0000e+00
41.000,8.2954,8.2956,3.509601,3.509609,1.4807,40.669,0.383,33.4999,33.4997,3.1923,1026.2392,1026.2390,1482.40,1482.41,0.0000e+00
42.000,8.2770,8.2776,3.508741,3.508825,1.4718,41.661,0.634,33.5078,33.5081,3.1576,1026.2528,1026.2529,1482.36,1482.36,0.0000e+00
