PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.9438,10.9421,3.775325,3.774983,1.8704,2.978,0.224,33.7664,33.7645,4.2589,1025.8385,1025.8374,1491.73,1491.73,0.0000e+00
4.000,10.9400,10.9396,3.775035,3.774740,1.8687,3.970,0.527,33.7666,33.7639,4.2351,1025.8439,1025.8419,1491.74,1491.74,0.0000e+00
5.000,10.9382,10.9379,3.774930,3.774701,1.8661,4.963,0.495,33.7668,33.7647,4.2242,1025.8488,1025.8473,1491.75,1491.75,0.0000e+00
6.000,10.9324,10.9336,3.774495,3.774340,1.8627,5.956,0.570,33.7673,33.7647,4.2178,1025.8548,1025.8525,1491.75,1491.75,0.0000e+00
7.000,10.9309,10.9307,3.774397,3.774176,1.8616,6.948,0.677,33.7673,33.7653,4.2161,1025.8595,1025.8580,1491.76,1491.76,0.0000e+00
8.000,10.9219,10.9272,3.773625,3.773951,1.8589,7.941,0.526,33.7674,33.7658,4.2084,1025.8658,1025.8636,1491.74,1491.76,0.0000e+00
9.000,10.9167,10.9223,3.773291,3.773471,1.8573,8.933,0.466,33.7684,33.7651,4.2069,1025.8720,1025.8684,1491.74,1491.76,0.0000e+00
10.000,10.9251,10.9232,3.773978,3.773829,1.8545,9.926,0.677,33.7671,33.7674,4.1914,1025.8740,1025.8745,1491.79,1491.78,0.0000e+00
11.000,10.9072,10.9097,3.772554,3.772458,1.8525,10.918,0.672,33.7690,33.7658,4.1933,1025.8832,1025.8802,1491.74,1491.75,0.0000e+00
12.000,10.9114,10.9147,3.772970,3.773028,1.8515,11.911,0.480,33.7688,33.7663,4.1966,1025.8868,1025.8843,1491.77,1491.78,0.0000e+00
13.000,10.9021,10.9080,3.772187,3.772264,1.8523,12.903,0.528,33.7691,33.7644,4.2168,1025.8932,1025.8885,1491.76,1491.77,0.0000e+00
14.000,10.9267,10.9329,3.774364,3.774647,1.8561,13.896,0.518,33.7677,33.7649,4.2188,1025.8923,1025.8889,1491.86,1491.88,0.0000e+00
15.000,10.9214,10.9225,3.773952,3.773901,1.8544,14.889,0.556,33.7681,33.7665,4.1941,1025.8980,1025.8966,1491.86,1491.86,0.0000e+00
16.000,10.9037,10.9020,3.772459,3.772206,1.8514,15.881,0.705,33.7691,33.7681,4.1786,1025.9065,1025.9060,1491.81,1491.81,0.0000e+00
17.000,10.8991,10.9002,3.772143,3.771935,1.8465,16.874,0.603,33.7697,33.7666,4.1438,1025.9123,1025.9096,1491.81,1491.81,0.0000e+00
18.000,10.8708,10.8777,3.769742,3.770333,1.8336,17.866,0.484,33.7714,33.7710,4.0780,1025.9231,1025.9215,1491.73,1491.76,0.0000e+00
19.000,10.8320,10.8457,3.766358,3.767517,1.8168,18.859,0.585,33.7730,33.7720,4.0162,1025.9358,1025.9326,1491.61,1491.66,0.0000e+00
20.000,10.7834,10.7844,3.762297,3.762357,1.8014,19.851,0.598,33.7768,33.7765,3.9759,1025.9519,1025.9515,1491.46,1491.47,0.0000e+00
21.000,10.7616,10.7581,3.760407,3.760098,1.7860,20.844,0.467,33.7777,33.7778,3.9362,1025.9609,1025.9617,1491.40,1491.39,0.0000e+00
22.000,10.7225,10.7143,3.757006,3.756270,1.7668,21.836,0.480,33.7794,33.7795,3.8649,1025.9737,1025.9752,1491.28,1491.26,0.0000e+00
23.000,10.6881,10.6840,3.754042,3.753560,1.7485,22.829,0.756,33.7810,33.7800,3.7962,1025.9856,1025.9854,1491.18,1491.17,0.0000e+00
24.000,10.6304,10.6268,3.748799,3.749005,1.7349,23.821,0.784,33.7814,33.7868,3.7637,1026.0005,1026.0053,1490.99,1490.99,0.0000e+00
25.000,10.5962,10.5910,3.745805,3.745192,1.7175,24.814,0.471,33.7826,33.7812,3.6968,1026.0120,1026.0118,1490.89,1490.87,0.0000e+00
26.000,10.5210,10.5153,3.739187,3.739197,1.6839,25.806,0.534,33.7853,33.7908,3.5481,1026.0317,1026.0370,1490.64,1490.63,0.0000e+00
27.000,10.3902,10.3892,3.727700,3.728517,1.6549,26.798,0.624,33.7906,33.7998,3.4728,1026.0631,1026.0705,1490.20,1490.21,0.0000e+00
28.000,10.3038,10.3038,3.720455,3.720328,1.6272,27.791,0.479,33.7974,33.7961,3.4047,1026.0879,1026.0869,1489.92,1489.92,0.0000e+00
