PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.6518,14.6519,3.827834,3.827851,2.5806,2.976,0.248,31.0816,31.0817,6.0796,1023.0400,1023.0401,1501.05,1501.05,0.0000e+00
4.000,14.6505,14.6505,3.827361,3.827368,2.5804,3.968,0.556,31.0780,31.0781,6.0767,1023.0420,1023.0420,1501.05,1501.05,0.0000e+00
5.000,14.6502,14.6504,3.827374,3.827426,2.5813,4.959,0.557,31.0779,31.0782,6.0818,1023.0465,1023.0467,1501.07,1501.07,0.0000e+00
6.000,14.6504,14.6504,3.827469,3.827479,2.5825,5.951,0.914,31.0783,31.0784,6.0865,1023.0512,1023.0512,1501.09,1501.09,0.0000e+00
7.000,14.6504,14.6505,3.827510,3.827520,2.5821,6.943,1.063,31.0783,31.0783,6.0843,1023.0557,1023.0557,1501.10,1501.10,0.0000e+00
8.000,14.6505,14.6507,3.827563,3.827618,2.5823,7.935,0.778,31.0783,31.0786,6.0830,1023.0601,1023.0603,1501.12,1501.12,0.0000e+00
9.000,14.6509,14.6511,3.827663,3.827698,2.5815,8.927,0.367,31.0785,31.0787,6.0857,1023.0647,1023.0647,1501.14,1501.14,0.0000e+00
10.000,14.6516,14.6516,3.828059,3.828256,2.5823,9.919,0.532,31.0812,31.0830,6.0879,1023.0711,1023.0724,1501.16,1501.16,0.0000e+00
11.000,14.6522,14.6488,3.828260,3.828370,2.5824,10.911,0.793,31.0821,31.0859,6.0887,1023.0761,1023.0797,1501.18,1501.17,0.0000e+00
12.000,14.6345,14.6313,3.828392,3.828392,2.5824,11.903,0.756,31.0971,31.0996,6.0864,1023.0958,1023.0984,1501.16,1501.15,0.0000e+00
13.000,14.6433,14.6448,3.828389,3.828376,2.5790,12.894,0.498,31.0897,31.0884,6.0394,1023.0927,1023.0914,1501.19,1501.20,0.0000e+00
14.000,14.6050,14.5883,3.827915,3.827713,2.5526,13.886,0.496,31.1157,31.1273,5.8941,1023.1252,1023.1376,1501.12,1501.08,0.0000e+00
