PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.0853,10.0829,3.657047,3.656712,1.7335,2.976,0.440,33.3686,33.3673,3.9018,1025.6774,1025.6768,1488.20,1488.19,0.0000e+00
4.000,10.0699,10.0733,3.656060,3.656520,1.7284,3.968,0.805,33.3723,33.3739,3.8718,1025.6874,1025.6881,1488.17,1488.18,0.0000e+00
5.000,10.0438,10.0419,3.654340,3.653964,1.7255,4.959,0.524,33.3785,33.3764,3.8661,1025.7012,1025.6999,1488.10,1488.09,0.0000e+00
6.000,10.0457,10.0434,3.654558,3.654427,1.7212,5.951,0.551,33.3785,33.3793,3.8451,1025.7054,1025.7065,1488.12,1488.11,0.0000e+00
7.000,10.0146,10.0208,3.652378,3.652802,1.7156,6.943,0.534,33.3846,33.3833,3.8223,1025.7200,1025.7179,1488.03,1488.05,0.0000e+00
8.000,9.9867,9.9960,3.650129,3.650976,1.7059,7.935,0.487,33.3871,33.3871,3.6860,1025.7311,1025.7296,1487.95,1487.98,0.0000e+00
9.000,9.9590,9.9321,3.648120,3.648230,1.6563,8.927,0.593,33.3919,33.4180,3.1661,1025.7441,1025.7689,1487.87,1487.81,0.0000e+00
10.000,9.2512,8.8081,3.594711,3.568768,1.5370,9.919,0.652,33.5024,33.6504,2.5993,1025.9487,1026.1362,1485.43,1483.99,0.0000e+00
11.000,8.0953,8.0587,3.500995,3.502448,1.4347,10.911,0.717,33.6135,33.6642,2.4223,1026.2210,1026.2662,1481.30,1481.22,0.0000e+00
12.000,7.7870,7.7846,3.472168,3.472035,1.3644,11.903,0.619,33.6012,33.6021,2.4011,1026.2613,1026.2624,1480.13,1480.12,0.0000e+00
13.000,7.7636,7.7647,3.471494,3.471455,1.2950,12.894,0.393,33.6160,33.6146,2.4089,1026.2810,1026.2797,1480.08,1480.08,0.0000e+00
14.000,7.7553,7.7551,3.472265,3.472170,1.2604,13.886,0.791,33.6320,33.6311,2.4022,1026.2993,1026.2986,1480.08,1480.08,0.0000e+00
15.000,7.7523,7.7524,3.472950,3.472817,1.2512,14.878,0.947,33.6417,33.6402,2.3889,1026.3119,1026.3107,1480.10,1480.10,0.0000e+00
16.000,7.7505,7.7504,3.474074,3.473942,1.2425,15.870,0.755,33.6551,33.6537,2.3766,1026.3273,1026.3262,1480.12,1480.12,0.0000e+00
17.000,7.7459,7.7457,3.476447,3.476424,1.2301,16.862,0.371,33.6846,33.6846,2.3598,1026.3557,1026.3557,1480.16,1480.16,0.0000e+00
18.000,7.7454,7.7457,3.477535,3.477465,1.2199,17.854,0.555,33.6963,33.6953,2.3376,1026.3695,1026.3687,1480.19,1480.19,0.0000e+00
19.000,7.7452,7.7455,3.478093,3.477993,1.2136,18.845,0.622,33.7020,33.7007,2.3116,1026.3787,1026.3776,1480.21,1480.21,0.0000e+00
20.000,7.7438,7.7440,3.479314,3.479152,1.2061,19.837,0.628,33.7160,33.7140,2.2836,1026.3945,1026.3929,1480.24,1480.24,0.0000e+00
21.000,7.7497,7.7501,3.480851,3.480705,1.1993,20.829,0.619,33.7264,33.7244,2.2701,1026.4063,1026.4047,1480.29,1480.29,0.0000e+00
22.000,7.7559,7.7562,3.481972,3.481875,1.1945,21.821,0.565,33.7319,33.7307,2.2644,1026.4143,1026.4133,1480.34,1480.34,0.0000e+00
23.000,7.7573,7.7576,3.482862,3.482738,1.1889,22.813,0.491,33.7397,33.7380,2.2160,1026.4248,1026.4235,1480.37,1480.37,0.0000e+00
24.000,7.7755,7.7759,3.485422,3.485097,1.1735,23.804,0.557,33.7491,33.7453,2.1095,1026.4341,1026.4311,1480.47,1480.46,0.0000e+00
