PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,9.9240,9.8162,3.596738,3.587938,1.8169,2.976,0.351,32.9037,32.9126,4.1833,1025.3416,1025.3663,1487.05,1486.67,0.0000e+00
4.000,9.9665,9.9137,3.600077,3.596822,1.8180,3.967,0.426,32.8985,32.9135,4.1111,1025.3350,1025.3555,1487.22,1487.05,0.0000e+00
5.000,9.7573,9.7672,3.584199,3.585019,1.7953,4.959,0.505,32.9274,32.9267,4.1065,1025.3967,1025.3945,1486.51,1486.55,0.0000e+00
6.000,9.8391,9.8600,3.590039,3.591766,1.7940,5.951,0.587,32.9116,32.9102,4.1137,1025.3755,1025.3710,1486.81,1486.88,0.0000e+00
7.000,9.9439,9.9378,3.598011,3.595996,1.7871,6.943,0.672,32.8967,32.8819,4.0306,1025.3510,1025.3404,1487.18,1487.14,0.0000e+00
8.000,9.7881,9.7995,3.585614,3.587895,1.7696,7.935,0.534,32.9123,32.9251,3.9549,1025.3935,1025.4016,1486.65,1486.71,0.0000e+00
9.000,9.6850,9.7409,3.577619,3.582240,1.7435,8.927,0.509,32.9245,32.9206,3.8803,1025.4245,1025.4123,1486.31,1486.51,0.0000e+00
10.000,9.5682,9.4702,3.568966,3.565620,1.7288,9.919,0.811,32.9426,32.9984,3.8649,1025.4622,1025.5216,1485.92,1485.63,0.0000e+00
11.000,9.5998,9.6028,3.571572,3.570252,1.7177,10.910,0.561,32.9399,32.9235,3.7417,1025.4595,1025.4462,1486.05,1486.04,0.0000e+00
12.000,9.6156,9.5268,3.572219,3.566646,1.6275,11.902,0.438,32.9315,32.9560,2.9961,1025.4549,1025.4885,1486.12,1485.82,0.0000e+00
13.000,8.2488,8.3366,3.479302,3.495101,1.5071,12.894,0.758,33.2360,33.3198,2.5984,1025.9111,1025.9631,1481.44,1481.87,0.0000e+00
14.000,8.0323,8.0307,3.464747,3.465595,1.4259,13.886,0.585,33.2858,33.2963,2.5198,1025.9870,1025.9954,1480.70,1480.71,0.0000e+00
15.000,7.9600,7.9552,3.460437,3.460249,1.3443,14.878,0.462,33.3082,33.3107,2.5035,1026.0198,1026.0225,1480.47,1480.46,0.0000e+00
16.000,7.9055,7.9007,3.459906,3.459778,1.3132,15.869,0.768,33.3540,33.3572,2.5064,1026.0683,1026.0715,1480.34,1480.32,0.0000e+00
17.000,7.8751,7.8743,3.461137,3.461031,1.2951,16.861,0.614,33.3959,33.3954,2.5043,1026.1102,1026.1099,1480.29,1480.29,0.0000e+00
18.000,7.8699,7.8698,3.461761,3.461669,1.2765,17.853,0.435,33.4070,33.4061,2.4928,1026.1242,1026.1235,1480.30,1480.30,0.0000e+00
19.000,7.8586,7.8580,3.463736,3.463580,1.2659,18.845,0.662,33.4385,33.4374,2.4733,1026.1552,1026.1544,1480.32,1480.31,0.0000e+00
20.000,7.8628,7.8642,3.467120,3.467034,1.2577,19.837,0.551,33.4703,33.4680,2.4479,1026.1841,1026.1821,1480.39,1480.39,0.0000e+00
21.000,7.8775,7.8771,3.472604,3.472527,1.2467,20.828,0.499,33.5145,33.5141,2.4162,1026.2213,1026.2210,1480.51,1480.51,0.0000e+00
22.000,7.8559,7.8524,3.473345,3.473216,1.2403,21.820,0.725,33.5427,33.5448,2.4091,1026.2512,1026.2533,1480.48,1480.47,0.0000e+00
23.000,7.8007,7.7980,3.470766,3.470714,1.2363,22.812,0.624,33.5677,33.5697,2.3971,1026.2834,1026.2854,1480.32,1480.31,0.0000e+00
24.000,7.7572,7.7536,3.468799,3.468713,1.2282,23.804,0.516,33.5880,33.5906,2.3527,1026.3102,1026.3128,1480.20,1480.19,0.0000e+00
25.000,7.7264,7.7257,3.468790,3.468646,1.2166,24.795,0.440,33.6172,33.6162,2.3084,1026.3422,1026.3416,1480.13,1480.13,0.0000e+00
