PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.8482,14.8479,3.852268,3.852090,2.8371,2.975,0.430,31.1450,31.1437,6.6478,1023.0475,1023.0466,1501.75,1501.75,0.0000e+00
4.000,14.7086,14.6369,3.844210,3.841661,2.7544,3.966,0.514,31.1837,31.2183,6.1702,1023.1112,1023.1528,1501.37,1501.17,0.0000e+00
5.000,13.9466,13.9541,3.797828,3.804219,2.6221,4.958,0.515,31.3781,31.4318,5.8467,1023.4211,1023.4607,1499.11,1499.20,0.0000e+00
6.000,12.9345,12.9338,3.733434,3.733936,2.5307,5.950,0.549,31.6127,31.6180,5.8434,1023.8099,1023.8141,1496.06,1496.07,0.0000e+00
7.000,12.8605,12.8573,3.728045,3.728104,2.4827,6.941,0.638,31.6234,31.6266,5.8007,1023.8369,1023.8400,1495.84,1495.83,0.0000e+00
8.000,12.8022,12.8013,3.724092,3.724309,2.4493,7.933,0.670,31.6345,31.6373,5.7366,1023.8612,1023.8635,1495.67,1495.67,0.0000e+00
9.000,12.5779,12.5674,3.709466,3.710332,2.4189,8.924,0.623,31.6838,31.7009,5.6560,1023.9468,1023.9621,1494.99,1494.97,0.0000e+00
10.000,12.3186,12.3112,3.692106,3.692715,2.3674,9.916,0.473,31.7369,31.7489,5.4038,1024.0416,1024.0523,1494.18,1494.17,0.0000e+00
11.000,11.8894,11.8611,3.660402,3.662101,2.2685,10.907,0.580,31.7967,31.8374,4.9857,1024.1722,1024.2089,1492.80,1492.75,0.0000e+00
12.000,11.3440,11.3192,3.619405,3.620768,2.1806,11.899,0.661,31.8660,31.9007,4.8343,1024.3294,1024.3609,1491.00,1490.96,0.0000e+00
13.000,10.7837,10.7659,3.577288,3.578322,2.1221,12.890,0.537,31.9370,31.9627,4.8381,1024.4876,1024.5107,1489.13,1489.09,0.0000e+00
14.000,10.4444,10.4270,3.551983,3.552821,2.0634,13.882,0.489,31.9816,32.0053,4.6399,1024.5851,1024.6065,1487.99,1487.95,0.0000e+00
15.000,10.0546,10.0462,3.523974,3.524389,1.9881,14.873,0.687,32.0436,32.0552,4.3102,1024.7034,1024.7139,1486.68,1486.66,0.0000e+00
16.000,9.8963,9.8732,3.513686,3.514732,1.9183,15.865,0.706,32.0796,32.1108,4.1236,1024.7620,1024.7901,1486.16,1486.12,0.0000e+00
17.000,9.5793,9.5715,3.492876,3.492902,1.8541,16.856,0.501,32.1501,32.1574,4.0320,1024.8733,1024.8802,1485.11,1485.09,0.0000e+00
18.000,9.4786,9.4702,3.486372,3.486375,1.7847,17.848,0.514,32.1735,32.1810,3.9045,1024.9123,1024.9195,1484.79,1484.77,0.0000e+00
19.000,9.1414,9.1156,3.466157,3.466949,1.7519,18.840,0.691,32.2691,32.3006,3.9042,1025.0449,1025.0736,1483.68,1483.62,0.0000e+00
20.000,8.9160,8.9078,3.450357,3.450586,1.7278,19.831,0.619,32.3094,32.3192,3.8347,1025.1160,1025.1250,1482.91,1482.89,0.0000e+00
21.000,8.8081,8.8024,3.445797,3.445846,1.6896,20.822,0.510,32.3598,32.3655,3.7072,1025.1767,1025.1820,1482.59,1482.57,0.0000e+00
22.000,8.7392,8.7364,3.442514,3.442592,1.6569,21.814,0.531,32.3881,32.3914,3.7128,1025.2140,1025.2170,1482.38,1482.38,0.0000e+00
23.000,8.6372,8.6239,3.436079,3.436514,1.6541,22.805,0.619,32.4137,32.4304,3.8206,1025.2541,1025.2692,1482.05,1482.02,0.0000e+00
24.000,8.4746,8.4726,3.424877,3.425015,1.6570,23.797,0.663,32.4450,32.4483,3.8253,1025.3078,1025.3106,1481.50,1481.49,0.0000e+00
25.000,8.4297,8.4264,3.422915,3.422954,1.6499,24.788,0.480,32.4653,32.4688,3.7553,1025.3349,1025.3382,1481.37,1481.36,0.0000e+00
26.000,8.3883,8.3873,3.421572,3.421605,1.6365,25.780,0.621,32.4889,32.4901,3.7004,1025.3642,1025.3653,1481.26,1481.26,0.0000e+00
