PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.2567,15.2569,3.888012,3.887931,2.5854,2.976,0.329,31.1400,31.1391,6.0056,1022.9566,1022.9558,1503.05,1503.05,0.0000e+00
4.000,15.2579,15.2586,3.888932,3.888963,2.5899,3.968,0.438,31.1468,31.1466,6.0220,1022.9660,1022.9657,1503.08,1503.08,0.0000e+00
5.000,15.2607,15.2601,3.889161,3.889093,2.5896,4.959,0.460,31.1463,31.1462,6.0205,1022.9694,1022.9695,1503.10,1503.10,0.0000e+00
6.000,15.2576,15.2570,3.889044,3.889047,2.5884,5.951,0.411,31.1474,31.1478,6.0162,1022.9754,1022.9759,1503.11,1503.11,0.0000e+00
7.000,15.2305,15.2308,3.887623,3.887715,2.5864,6.943,0.668,31.1559,31.1564,6.0174,1022.9923,1022.9926,1503.05,1503.05,0.0000e+00
8.000,15.2210,15.2216,3.887171,3.887366,2.5868,7.935,0.913,31.1590,31.1603,6.0213,1023.0011,1023.0020,1503.04,1503.05,0.0000e+00
9.000,15.1776,15.1768,3.885184,3.885318,2.5867,8.927,0.769,31.1754,31.1772,6.0235,1023.0276,1023.0291,1502.94,1502.94,0.0000e+00
10.000,15.1557,15.1553,3.884284,3.884328,2.5848,9.919,0.436,31.1844,31.1851,6.0241,1023.0436,1023.0442,1502.90,1502.90,0.0000e+00
11.000,15.1387,15.1374,3.884398,3.884375,2.5861,10.911,0.513,31.1986,31.1994,6.0377,1023.0626,1023.0635,1502.87,1502.87,0.0000e+00
12.000,15.1275,15.1265,3.884853,3.884851,2.5872,11.903,0.730,31.2112,31.2120,6.0406,1023.0792,1023.0800,1502.87,1502.87,0.0000e+00
13.000,15.1223,15.1223,3.884953,3.884927,2.5882,12.894,0.639,31.2158,31.2157,6.0241,1023.0883,1023.0882,1502.88,1502.88,0.0000e+00
14.000,15.1178,15.1172,3.884988,3.884999,2.5728,13.886,0.407,31.2194,31.2200,5.9073,1023.0966,1023.0971,1502.88,1502.88,0.0000e+00
