PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,16.7853,16.7383,4.006380,4.004526,2.6022,2.976,0.218,30.9816,31.0028,5.9392,1022.4945,1022.5215,1507.62,1507.50,0.0000e+00
4.000,15.8617,15.7134,3.937408,3.938151,2.6212,3.968,0.559,31.0999,31.2234,6.1130,1022.7960,1022.9233,1504.91,1504.58,0.0000e+00
5.000,14.2165,14.0336,3.820413,3.821457,2.6434,4.960,0.749,31.3648,31.5233,6.5481,1023.3553,1023.5152,1499.98,1499.57,0.0000e+00
6.000,12.8878,12.9577,3.732466,3.742864,2.6786,5.952,0.366,31.6429,31.6825,6.6504,1023.8417,1023.8590,1495.93,1496.22,0.0000e+00
7.000,12.2459,12.1555,3.690085,3.685589,2.6597,6.944,0.473,31.7803,31.8141,6.3949,1024.0754,1024.1186,1493.94,1493.67,0.0000e+00
8.000,11.7893,11.7659,3.658782,3.664070,2.5943,7.936,0.830,31.8683,31.9407,6.1255,1024.2318,1024.2917,1492.48,1492.48,0.0000e+00
9.000,11.8689,10.8786,3.667329,3.598232,2.5474,8.928,0.799,31.8827,32.0634,5.9963,1024.2306,1024.5514,1492.77,1489.55,0.0000e+00
10.000,10.4553,10.4475,3.565333,3.566295,2.4890,9.919,0.428,32.1072,32.1237,6.0674,1024.6634,1024.6772,1488.12,1488.11,0.0000e+00
11.000,10.3028,10.2937,3.557149,3.557601,2.4142,10.911,0.398,32.1595,32.1722,5.8572,1024.7341,1024.7455,1487.65,1487.63,0.0000e+00
12.000,10.0187,10.0021,3.535805,3.535865,2.3478,11.903,0.555,32.1964,32.2117,5.6752,1024.8149,1024.8296,1486.68,1486.64,0.0000e+00
13.000,9.8503,9.8400,3.522026,3.522581,2.3130,12.895,0.810,32.2065,32.2213,5.6972,1024.8550,1024.8684,1486.10,1486.08,0.0000e+00
