PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,16.2197,16.2223,3.975952,3.976078,2.5560,2.976,0.475,31.1571,31.1561,5.8008,1022.7581,1022.7568,1506.09,1506.10,0.0000e+00
4.000,16.2157,16.2165,3.975995,3.976005,2.5574,3.968,0.523,31.1602,31.1596,5.8130,1022.7658,1022.7653,1506.10,1506.10,0.0000e+00
5.000,16.1950,16.1943,3.975846,3.975806,2.5640,4.960,0.585,31.1748,31.1749,5.8341,1022.7861,1022.7864,1506.07,1506.06,0.0000e+00
6.000,16.1977,16.2025,3.976110,3.976214,2.5640,5.952,0.578,31.1746,31.1717,5.8374,1022.7898,1022.7865,1506.09,1506.10,0.0000e+00
7.000,16.2132,16.2172,3.977033,3.977167,2.5659,6.943,0.442,31.1702,31.1682,5.8369,1022.7874,1022.7850,1506.15,1506.16,0.0000e+00
8.000,16.2247,16.2290,3.977772,3.977942,2.5639,7.935,0.877,31.1672,31.1654,5.8223,1022.7870,1022.7846,1506.20,1506.21,0.0000e+00
9.000,16.2207,16.2215,3.977626,3.977614,2.5643,8.927,0.996,31.1688,31.1680,5.8092,1022.7935,1022.7928,1506.21,1506.21,0.0000e+00
10.000,16.2124,16.2201,3.977170,3.977533,2.5555,9.919,0.616,31.1709,31.1681,5.7685,1022.8015,1022.7976,1506.20,1506.22,0.0000e+00
11.000,15.5562,15.5267,3.932754,3.932981,2.5360,10.911,0.450,31.2972,31.3227,5.7697,1023.0478,1023.0738,1504.31,1504.24,0.0000e+00
12.000,14.6978,14.6512,3.870116,3.873569,2.5165,11.903,0.778,31.4236,31.4922,5.7565,1023.3337,1023.3964,1501.74,1501.67,0.0000e+00
13.000,13.8339,13.7190,3.810900,3.811924,2.4922,12.895,0.821,31.5868,31.6908,5.7165,1023.6421,1023.7457,1499.13,1498.88,0.0000e+00
14.000,12.8453,12.8074,3.744113,3.745177,2.4470,13.887,0.562,31.7852,31.8270,5.6124,1023.9959,1024.0356,1496.09,1496.01,0.0000e+00
15.000,11.6685,11.6194,3.658371,3.657503,2.3202,14.879,0.379,31.9649,31.9988,5.3631,1024.3606,1024.3958,1492.29,1492.16,0.0000e+00
16.000,11.0094,10.9819,3.608684,3.609941,2.2673,15.870,0.819,32.0494,32.0859,5.4664,1024.5494,1024.5827,1490.11,1490.06,0.0000e+00
17.000,10.4809,10.4235,3.569982,3.571505,2.2674,16.862,0.908,32.1282,32.1942,5.5753,1024.7065,1024.7677,1488.34,1488.22,0.0000e+00
18.000,10.0671,10.0594,3.541673,3.542076,2.2598,17.854,0.660,32.2099,32.2209,5.5334,1024.8446,1024.8544,1486.97,1486.96,0.0000e+00
19.000,9.8521,9.8247,3.525420,3.525090,2.1650,18.846,0.426,32.2367,32.2579,4.9399,1024.9056,1024.9266,1486.25,1486.17,0.0000e+00
20.000,9.4803,9.4606,3.493228,3.493660,2.0669,19.838,0.681,32.2414,32.2635,4.7699,1024.9741,1024.9946,1484.91,1484.86,0.0000e+00
21.000,9.3340,9.3291,3.485219,3.485485,2.0448,20.830,0.661,32.2905,32.2977,4.9420,1025.0404,1025.0468,1484.45,1484.44,0.0000e+00
22.000,9.2382,9.2378,3.481017,3.481187,2.0418,21.822,0.606,32.3334,32.3355,5.0555,1025.0937,1025.0954,1484.17,1484.17,0.0000e+00
23.000,9.1720,9.1664,3.477517,3.477530,2.0514,22.813,0.413,32.3569,32.3621,5.1382,1025.1270,1025.1320,1483.97,1483.95,0.0000e+00
24.000,9.0730,9.0689,3.471933,3.471964,2.0671,23.805,0.525,32.3886,32.3927,5.1963,1025.1719,1025.1758,1483.66,1483.65,0.0000e+00
25.000,8.9909,8.9843,3.466858,3.467273,2.0727,24.797,0.804,32.4103,32.4206,5.1987,1025.2063,1025.2153,1483.40,1483.38,0.0000e+00
26.000,8.8963,8.8891,3.460854,3.461067,2.0740,25.789,0.887,32.4338,32.4426,5.1877,1025.2439,1025.2519,1483.09,1483.07,0.0000e+00
27.000,8.8262,8.8248,3.456445,3.456716,2.0716,26.781,0.617,32.4516,32.4557,5.1623,1025.2731,1025.2766,1482.87,1482.87,0.0000e+00
28.000,8.7576,8.7533,3.451792,3.451818,2.0603,27.772,0.358,32.4654,32.4695,5.1157,1025.2991,1025.3030,1482.64,1482.63,0.0000e+00
29.000,8.6844,8.6774,3.446282,3.446568,2.0522,28.764,0.618,32.4745,32.4839,5.1099,1025.3219,1025.3304,1482.40,1482.38,0.0000e+00
30.000,8.5210,8.5173,3.434503,3.435252,2.0480,29.756,0.647,32.5008,32.5121,5.1119,1025.3719,1025.3813,1481.84,1481.84,0.0000e+00
31.000,8.4353,8.4317,3.428826,3.429076,2.0414,30.748,0.562,32.5196,32.5256,5.0872,1025.4041,1025.4093,1481.55,1481.55,0.0000e+00
32.000,8.3548,8.3456,3.424146,3.424034,2.0306,31.740,0.483,32.5442,32.5515,5.0478,1025.4400,1025.4470,1481.30,1481.27,0.0000e+00
33.000,8.2982,8.2973,3.420842,3.421083,2.0203,32.731,0.698,32.5613,32.5647,5.0164,1025.4663,1025.4691,1481.12,1481.12,0.0000e+00
34.000,8.2571,8.2536,3.418624,3.418746,2.0115,33.723,0.524,32.5754,32.5800,5.0073,1025.4881,1025.4922,1481.00,1480.99,0.0000e+00
35.000,8.1921,8.1876,3.415407,3.415452,2.0059,34.715,0.459,32.6012,32.6059,5.0901,1025.5225,1025.5268,1480.80,1480.79,0.0000e+00
36.000,8.1538,8.1518,3.413974,3.414129,2.0192,35.707,0.758,32.6212,32.6247,5.2372,1025.5484,1025.5515,1480.70,1480.70,0.0000e+00
37.000,8.1383,8.1383,3.414243,3.414368,2.0415,36.699,0.653,32.6380,32.6393,5.3418,1025.5684,1025.5694,1480.68,1480.68,0.0000e+00
38.000,8.1262,8.1253,3.414608,3.414711,2.0668,37.690,0.469,32.6527,32.6546,5.3784,1025.5863,1025.5879,1480.67,1480.66,0.0000e+00
39.000,8.1143,8.1125,3.414384,3.414473,2.0812,38.682,0.522,32.6609,32.6636,5.3339,1025.5991,1025.6015,1480.65,1480.64,0.0000e+00
40.000,8.0890,8.0882,3.413143,3.413231,2.0770,39.674,0.506,32.6709,32.6725,5.2141,1025.6152,1025.6166,1480.58,1480.58,0.0000e+00
41.000,8.0605,8.0577,3.412679,3.412827,2.0419,40.665,0.541,32.6920,32.6962,4.8702,1025.6405,1025.6442,1480.52,1480.51,0.0000e+00
42.000,8.0174,8.0162,3.412850,3.412856,1.9942,41.657,0.931,32.7336,32.7349,4.6627,1025.6840,1025.6852,1480.42,1480.42,0.0000e+00
43.000,8.0194,8.0211,3.423342,3.423160,1.9608,42.649,0.759,32.8431,32.8395,4.6021,1025.7742,1025.7712,1480.58,1480.58,0.0000e+00
44.000,8.0256,8.0264,3.427436,3.427519,1.9064,43.641,0.559,32.8804,32.8805,4.5781,1025.8072,1025.8071,1480.67,1480.67,0.0000e+00
45.000,8.0270,8.0279,3.428416,3.428479,1.8894,44.632,0.967,32.8890,32.8889,4.5706,1025.8183,1025.8181,1480.70,1480.70,0.0000e+00
46.000,8.0291,8.0300,3.429701,3.429771,1.8818,45.624,0.757,32.9003,32.9002,4.5658,1025.8314,1025.8312,1480.74,1480.74,0.0000e+00
47.000,8.0294,8.0298,3.431101,3.431204,1.8646,46.616,0.574,32.9145,32.9151,4.5238,1025.8470,1025.8475,1480.77,1480.77,0.0000e+00
48.000,8.0268,8.0274,3.431851,3.431915,1.8577,47.608,0.992,32.9244,32.9245,4.5020,1025.8598,1025.8598,1480.79,1480.79,0.0000e+00
49.000,8.0250,8.0255,3.432579,3.432685,1.8526,48.599,0.869,32.9334,32.9340,4.4913,1025.8717,1025.8721,1480.81,1480.82,0.0000e+00
50.000,8.0239,8.0246,3.433070,3.433182,1.8447,49.591,0.430,32.9392,32.9398,4.4705,1025.8810,1025.8813,1480.83,1480.83,0.0000e+00
51.000,8.0229,8.0234,3.433977,3.434064,1.8332,50.583,0.656,32.9494,32.9498,4.4099,1025.8937,1025.8939,1480.86,1480.86,0.0000e+00
52.000,8.0202,8.0209,3.435560,3.435556,1.8242,51.574,0.750,32.9683,32.9676,4.3384,1025.9135,1025.9129,1480.89,1480.89,0.0000e+00
53.000,8.0168,8.0171,3.436829,3.436840,1.8065,52.566,0.658,32.9845,32.9844,4.2105,1025.9313,1025.9311,1480.91,1480.91,0.0000e+00
54.000,7.9781,7.9777,3.441162,3.440881,1.7723,53.558,0.455,33.0668,33.0642,4.0760,1026.0061,1026.0042,1480.88,1480.88,0.0000e+00
55.000,7.9504,7.9507,3.443334,3.443422,1.7329,54.549,0.405,33.1157,33.1164,4.0033,1026.0532,1026.0537,1480.85,1480.86,0.0000e+00
56.000,7.9450,7.9455,3.443767,3.443805,1.7126,55.541,0.655,33.1250,33.1249,3.9602,1026.0658,1026.0656,1480.86,1480.86,0.0000e+00
57.000,7.9348,7.9350,3.444719,3.444744,1.6988,56.533,0.663,33.1444,33.1445,3.9070,1026.0871,1026.0871,1480.86,1480.86,0.0000e+00
58.000,7.9241,7.9244,3.446104,3.446177,1.6801,57.524,0.579,33.1689,33.1694,3.7894,1026.1124,1026.1128,1480.87,1480.87,0.0000e+00
59.000,7.9116,7.9107,3.449204,3.449096,1.6449,58.516,0.526,33.2134,33.2131,3.5826,1026.1538,1026.1537,1480.89,1480.89,0.0000e+00
60.000,7.8777,7.8771,3.455927,3.456087,1.5871,59.508,0.401,33.3172,33.3195,3.3911,1026.2448,1026.2467,1480.91,1480.91,0.0000e+00
61.000,7.8653,7.8652,3.457003,3.457021,1.5481,60.499,0.744,33.3400,33.3404,3.3091,1026.2691,1026.2694,1480.91,1480.91,0.0000e+00
62.000,7.8528,7.8527,3.458546,3.458533,1.5276,61.491,0.741,33.3680,33.3681,3.2719,1026.2975,1026.2975,1480.91,1480.91,0.0000e+00
63.000,7.8415,7.8420,3.460349,3.460387,1.5052,62.483,0.459,33.3977,33.3976,3.2451,1026.3270,1026.3269,1480.92,1480.92,0.0000e+00
64.000,7.8368,7.8374,3.461100,3.461160,1.4845,63.474,0.445,33.4098,33.4099,3.2223,1026.3418,1026.3417,1480.93,1480.94,0.0000e+00
65.000,7.8325,7.8328,3.462304,3.462311,1.4737,64.466,0.666,33.4263,33.4262,3.2080,1026.3599,1026.3598,1480.96,1480.96,0.0000e+00
66.000,7.8491,7.8531,3.468984,3.468879,1.4685,65.458,0.687,33.4816,33.4766,3.2006,1026.4055,1026.4010,1481.10,1481.11,0.0000e+00
67.000,7.8842,7.8881,3.476425,3.476547,1.4619,66.449,0.436,33.5272,33.5248,3.1713,1026.4407,1026.4382,1481.31,1481.32,0.0000e+00
68.000,7.8981,7.8974,3.482774,3.482814,1.4499,67.441,0.568,33.5814,33.5825,3.1191,1026.4858,1026.4867,1481.45,1481.44,0.0000e+00
69.000,7.8930,7.8947,3.483547,3.483564,1.4441,68.432,0.798,33.5941,33.5927,3.1111,1026.5011,1026.4997,1481.46,1481.46,0.0000e+00
70.000,7.8966,7.8982,3.484622,3.484741,1.4398,69.424,0.647,33.6017,33.6015,3.1089,1026.5111,1026.5106,1481.50,1481.50,0.0000e+00
71.000,7.9116,7.9154,3.486813,3.487045,1.4353,70.416,0.371,33.6103,33.6092,3.1060,1026.5201,1026.5187,1481.58,1481.60,0.0000e+00
72.000,7.9396,7.9410,3.491701,3.491621,1.4320,71.407,0.673,33.6352,33.6330,3.0954,1026.5401,1026.5382,1481.74,1481.74,0.0000e+00
73.000,7.9448,7.9461,3.493347,3.493385,1.4304,72.399,0.770,33.6474,33.6466,3.0900,1026.5535,1026.5526,1481.79,1481.79,0.0000e+00
74.000,7.9471,7.9476,3.493744,3.493663,1.4285,73.390,0.502,33.6489,33.6476,3.0881,1026.5589,1026.5578,1481.81,1481.81,0.0000e+00
