PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,10.6816,10.6775,3.759190,3.758794,1.6614,1.985,0.487,33.8480,33.8478,3.6132,1025.9440,1025.9445,1490.89,1490.88,0.0000e+00
3.000,10.6449,10.6371,3.756090,3.755070,1.6580,2.977,0.481,33.8504,33.8475,3.6082,1025.9568,1025.9559,1490.78,1490.75,0.0000e+00
4.000,10.6303,10.6383,3.754810,3.754603,1.6432,3.970,0.440,33.8507,33.8412,3.5556,1025.9641,1025.9554,1490.75,1490.77,0.0000e+00
5.000,10.6007,10.6168,3.752221,3.753475,1.6301,4.963,0.371,33.8517,33.8494,3.3440,1025.9746,1025.9700,1490.66,1490.71,0.0000e+00
6.000,10.5733,10.5658,3.749910,3.749239,1.5610,5.955,0.732,33.8535,33.8537,2.8411,1025.9854,1025.9868,1490.58,1490.56,0.0000e+00
7.000,10.0334,10.0082,3.702650,3.703341,1.4831,6.947,0.566,33.8786,33.9093,2.6489,1026.1021,1026.1303,1488.70,1488.64,0.0000e+00
8.000,9.8909,9.8470,3.689430,3.686336,1.4025,7.940,0.546,33.8772,33.8869,2.7466,1026.1299,1026.1448,1488.20,1488.06,0.0000e+00
9.000,10.0142,9.9218,3.700909,3.692096,1.3929,8.932,0.863,33.8781,33.8750,2.7967,1026.1143,1026.1275,1488.66,1488.33,0.0000e+00
10.000,9.9582,9.9354,3.696321,3.693863,1.3969,9.925,0.662,33.8835,33.8798,2.8642,1026.1325,1026.1335,1488.49,1488.40,0.0000e+00
11.000,10.0541,10.0578,3.704702,3.698561,1.4193,10.917,0.444,33.8785,33.8126,2.9441,1026.1169,1026.0648,1488.84,1488.77,0.0000e+00
12.000,10.2620,10.0954,3.722820,3.701899,1.4239,11.910,0.769,33.8674,33.8109,2.8245,1026.0773,1026.0616,1489.59,1488.92,0.0000e+00
13.000,10.0269,10.0955,3.702680,3.703589,1.4039,12.902,0.649,33.8825,33.8275,2.5854,1026.1337,1026.0791,1488.78,1488.96,0.0000e+00
14.000,9.8697,10.0975,3.688333,3.705494,1.3231,13.895,0.490,33.8831,33.8445,2.0846,1026.1649,1026.0966,1488.23,1489.00,0.0000e+00
15.000,9.3224,10.0959,3.640456,3.707132,1.2051,14.887,0.545,33.9071,33.8623,1.7402,1026.2788,1026.1153,1486.29,1489.04,0.0000e+00
16.000,9.2184,10.0729,3.631699,3.707744,1.1401,15.880,0.693,33.9145,33.8896,1.6905,1026.3060,1026.1450,1485.93,1489.00,0.0000e+00
17.000,9.2057,10.0026,3.630770,3.707102,1.1022,16.872,0.671,33.9164,33.9485,1.6783,1026.3141,1026.2075,1485.90,1488.84,0.0000e+00
18.000,9.1926,9.8922,3.629785,3.706423,1.0723,17.864,0.515,33.9183,34.0453,1.6552,1026.3222,1026.3063,1485.87,1488.58,0.0000e+00
19.000,9.1623,9.7206,3.627527,3.705083,1.0455,18.857,0.477,33.9231,34.1937,1.6181,1026.3354,1026.4555,1485.79,1488.15,0.0000e+00
20.000,9.1359,9.5955,3.625460,3.692172,1.0277,19.849,0.469,33.9263,34.1795,1.5992,1026.3467,1026.4697,1485.71,1487.70,0.0000e+00
21.000,9.1278,9.4917,3.624908,3.661662,1.0172,20.842,0.716,33.9278,33.9630,1.5897,1026.3537,1026.3221,1485.70,1487.07,0.0000e+00
22.000,9.1274,9.4527,3.624981,3.650878,1.0131,21.834,0.995,33.9284,33.8881,1.5830,1026.3588,1026.2746,1485.71,1486.86,0.0000e+00
23.000,9.1245,9.4191,3.624815,3.645942,1.0094,22.827,0.864,33.9291,33.8684,1.5744,1026.3643,1026.2692,1485.72,1486.73,0.0000e+00
24.000,9.1179,9.3222,3.624402,3.640402,1.0024,23.819,0.422,33.9306,33.9026,1.5494,1026.3711,1026.3163,1485.71,1486.43,0.0000e+00
25.000,9.1034,9.1990,3.623363,3.636139,0.9902,24.811,0.687,33.9331,33.9750,1.4851,1026.3799,1026.3974,1485.68,1486.08,0.0000e+00
26.000,9.0829,9.1971,3.621783,3.634512,0.9820,25.804,0.783,33.9358,33.9594,1.4522,1026.3899,1026.3900,1485.62,1486.07,0.0000e+00
27.000,9.0640,9.1557,3.620299,3.631768,0.9717,26.796,0.597,33.9378,33.9698,1.4151,1026.3991,1026.4094,1485.57,1485.95,0.0000e+00
28.000,9.0525,9.1362,3.619378,3.629195,0.9602,27.789,0.766,33.9387,33.9612,1.3735,1026.4061,1026.4103,1485.55,1485.88,0.0000e+00
29.000,9.0264,9.1280,3.617266,3.627214,0.9502,28.781,0.606,33.9411,33.9479,1.3471,1026.4167,1026.4058,1485.47,1485.85,0.0000e+00
30.000,9.0073,9.0964,3.615759,3.623310,0.9353,29.773,0.422,33.9432,33.9369,1.3170,1026.4259,1026.4068,1485.42,1485.74,0.0000e+00
31.000,8.9919,9.0723,3.614562,3.621540,0.9276,30.766,0.617,33.9448,33.9410,1.3051,1026.4342,1026.4184,1485.38,1485.67,0.0000e+00
32.000,8.9888,9.0431,3.614367,3.619759,0.9195,31.758,0.435,33.9453,33.9498,1.2673,1026.4397,1026.4345,1485.39,1485.59,0.0000e+00
33.000,8.9719,9.0239,3.612962,3.618821,0.9089,32.750,0.936,33.9464,33.9579,1.2091,1026.4477,1026.4485,1485.34,1485.55,0.0000e+00
