PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.2047,14.2323,3.890544,3.892648,3.0449,2.975,0.264,32.0164,32.0128,7.4809,1023.8537,1023.8453,1500.69,1500.77,0.0000e+00
4.000,14.1491,14.1521,3.885958,3.886178,3.0440,3.967,0.410,32.0201,32.0197,7.4873,1023.8726,1023.8716,1500.53,1500.54,0.0000e+00
5.000,14.1480,14.1462,3.885908,3.885648,3.0452,4.959,0.868,32.0202,32.0192,7.4866,1023.8773,1023.8769,1500.54,1500.53,0.0000e+00
6.000,14.1432,14.1477,3.885514,3.885818,3.0445,5.950,0.749,32.0201,32.0192,7.4787,1023.8827,1023.8811,1500.54,1500.56,0.0000e+00
7.000,14.1466,14.1463,3.885863,3.885583,3.0415,6.942,0.519,32.0202,32.0178,7.4292,1023.8865,1023.8848,1500.57,1500.57,0.0000e+00
8.000,14.1450,14.1552,3.886146,3.887051,3.0232,7.934,0.677,32.0237,32.0236,7.1372,1023.8940,1023.8918,1500.59,1500.62,0.0000e+00
9.000,13.8984,13.8792,3.863912,3.864866,2.9187,8.925,0.576,32.0238,32.0486,6.4547,1023.9491,1023.9722,1499.80,1499.76,0.0000e+00
10.000,12.5099,12.3944,3.737893,3.736782,2.6443,9.917,0.437,32.0091,32.0972,5.3570,1024.2127,1024.3031,1495.13,1494.84,0.0000e+00
11.000,10.8657,10.8301,3.594082,3.595862,2.3575,10.909,0.659,32.0326,32.0814,4.6210,1024.5390,1024.5832,1489.50,1489.43,0.0000e+00
12.000,10.2899,10.2640,3.547632,3.548737,2.1922,11.900,0.825,32.0750,32.1089,4.3501,1024.6749,1024.7057,1487.51,1487.46,0.0000e+00
13.000,9.9858,9.9725,3.525756,3.525901,2.0775,12.892,0.790,32.1235,32.1368,4.2327,1024.7680,1024.7806,1486.49,1486.46,0.0000e+00
14.000,9.7678,9.7623,3.508957,3.508781,1.9663,13.884,0.436,32.1469,32.1500,4.1573,1024.8266,1024.8300,1485.75,1485.73,0.0000e+00
15.000,9.6289,9.6168,3.498530,3.498368,1.8318,14.875,0.522,32.1643,32.1735,3.9747,1024.8673,1024.8764,1485.28,1485.25,0.0000e+00
16.000,9.3845,9.3635,3.480691,3.480882,1.7936,15.867,0.845,32.2006,32.2215,3.9440,1024.9394,1024.9591,1484.44,1484.39,0.0000e+00
17.000,9.1304,9.1194,3.465195,3.465453,1.7693,16.859,0.897,32.2699,32.2825,3.9605,1025.0381,1025.0498,1483.61,1483.58,0.0000e+00
18.000,8.9875,8.9765,3.456858,3.457031,1.7536,17.850,0.798,32.3128,32.3245,3.9872,1025.0985,1025.1094,1483.15,1483.12,0.0000e+00
19.000,8.8721,8.8693,3.450560,3.450454,1.7408,18.842,0.445,32.3519,32.3533,4.0113,1025.1516,1025.1531,1482.78,1482.78,0.0000e+00
20.000,8.8252,8.8189,3.448516,3.448231,1.7282,19.834,0.468,32.3730,32.3758,4.0155,1025.1798,1025.1830,1482.65,1482.63,0.0000e+00
21.000,8.7395,8.7349,3.443622,3.443689,1.7257,20.825,0.762,32.3997,32.4047,4.0319,1025.2185,1025.2231,1482.38,1482.37,0.0000e+00
22.000,8.6947,8.6925,3.441179,3.441209,1.7255,21.817,0.905,32.4147,32.4171,4.0503,1025.2416,1025.2438,1482.25,1482.25,0.0000e+00
23.000,8.6566,8.6504,3.438867,3.439054,1.7271,22.809,0.898,32.4250,32.4327,4.0691,1025.2600,1025.2670,1482.14,1482.12,0.0000e+00
24.000,8.5628,8.5598,3.433665,3.433672,1.7296,23.800,0.564,32.4562,32.4591,4.0837,1025.3032,1025.3060,1481.84,1481.83,0.0000e+00
