PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.7260,10.7258,3.751590,3.751383,1.8122,2.978,0.162,33.7302,33.7284,4.0945,1025.8489,1025.8475,1490.93,1490.93,0.0000e+00
4.000,10.7422,10.7434,3.753461,3.753280,1.8186,3.970,0.429,33.7336,33.7306,4.1076,1025.8532,1025.8507,1491.00,1491.00,0.0000e+00
5.000,10.7494,10.7510,3.754450,3.754424,1.8225,4.963,0.944,33.7364,33.7346,4.1029,1025.8586,1025.8570,1491.05,1491.05,0.0000e+00
6.000,10.7522,10.7516,3.754778,3.754446,1.8198,5.956,0.791,33.7366,33.7339,4.0920,1025.8629,1025.8608,1491.07,1491.07,0.0000e+00
7.000,10.7337,10.7354,3.752743,3.752830,1.8148,6.948,0.420,33.7329,33.7322,4.0870,1025.8678,1025.8669,1491.02,1491.03,0.0000e+00
8.000,10.7143,10.7081,3.750512,3.749770,1.8133,7.941,0.807,33.7280,33.7263,4.0990,1025.8719,1025.8716,1490.96,1490.94,0.0000e+00
9.000,10.7463,10.7441,3.754291,3.753409,1.8142,8.933,0.889,33.7359,33.7291,4.1013,1025.8769,1025.8720,1491.10,1491.09,0.0000e+00
10.000,10.7537,10.7532,3.755131,3.754745,1.8146,9.926,0.567,33.7370,33.7336,4.0986,1025.8810,1025.8784,1491.15,1491.14,0.0000e+00
11.000,10.7572,10.7565,3.755565,3.755402,1.8139,10.918,0.375,33.7377,33.7367,4.0850,1025.8854,1025.8847,1491.17,1491.17,0.0000e+00
12.000,10.7329,10.7395,3.752825,3.753526,1.8099,11.911,0.585,33.7323,33.7332,4.0485,1025.8900,1025.8896,1491.10,1491.12,0.0000e+00
13.000,10.7327,10.7352,3.753161,3.752773,1.7991,12.903,0.566,33.7354,33.7292,3.9767,1025.8969,1025.8917,1491.12,1491.12,0.0000e+00
14.000,10.5950,10.5996,3.737658,3.739946,1.7833,13.896,0.711,33.7067,33.7254,3.9315,1025.9033,1025.9170,1490.61,1490.65,0.0000e+00
15.000,10.5537,10.5752,3.733506,3.735856,1.7721,14.889,0.668,33.7028,33.7065,3.9087,1025.9120,1025.9111,1490.48,1490.56,0.0000e+00
16.000,10.5015,10.4933,3.727886,3.727259,1.7543,15.881,0.385,33.6941,33.6954,3.8529,1025.9189,1025.9213,1490.30,1490.27,0.0000e+00
17.000,10.4250,10.4289,3.719652,3.719403,1.7355,16.874,0.622,33.6816,33.6754,3.7824,1025.9269,1025.9214,1490.03,1490.03,0.0000e+00
18.000,10.2905,10.3038,3.705376,3.707300,1.7145,17.866,0.477,33.6617,33.6688,3.7130,1025.9391,1025.9424,1489.54,1489.60,0.0000e+00
19.000,10.1899,10.2067,3.695005,3.697726,1.6886,18.859,0.625,33.6496,33.6616,3.6349,1025.9514,1025.9579,1489.18,1489.26,0.0000e+00
20.000,10.0800,10.0945,3.683709,3.686093,1.6728,19.851,0.846,33.6367,33.6474,3.5905,1025.9646,1025.9705,1488.79,1488.85,0.0000e+00
21.000,9.9753,9.9855,3.673307,3.674212,1.6560,20.844,0.607,33.6279,33.6275,3.5442,1025.9799,1025.9779,1488.42,1488.45,0.0000e+00
22.000,9.8129,9.8191,3.657946,3.658297,1.6182,21.836,0.466,33.6221,33.6199,3.4393,1026.0072,1026.0044,1487.84,1487.86,0.0000e+00
23.000,9.7751,9.7780,3.655175,3.655303,1.5947,22.829,0.789,33.6286,33.6272,3.3405,1026.0231,1026.0215,1487.73,1487.74,0.0000e+00
24.000,9.7195,9.7199,3.651006,3.651565,1.5755,23.821,0.816,33.6374,33.6428,3.2558,1026.0437,1026.0479,1487.55,1487.56,0.0000e+00
