PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.2568,12.1986,3.824834,3.821739,2.4130,2.977,0.313,33.0667,33.0883,5.7863,1025.0529,1025.0807,1495.44,1495.27,0.0000e+00
4.000,12.0788,12.0665,3.809113,3.807563,2.4162,3.969,0.302,33.0721,33.0679,5.8477,1025.0952,1025.0943,1494.86,1494.81,0.0000e+00
5.000,12.1247,12.1392,3.812057,3.812366,2.4129,4.961,0.351,33.0594,33.0496,5.7869,1025.0812,1025.0708,1495.02,1495.05,0.0000e+00
6.000,11.9014,11.9099,3.797106,3.798678,2.3817,5.954,0.413,33.1124,33.1201,5.6641,1025.1687,1025.1731,1494.33,1494.37,0.0000e+00
7.000,11.7173,11.7050,3.784672,3.783778,2.3390,6.946,0.339,33.1550,33.1573,5.4537,1025.2405,1025.2446,1493.76,1493.72,0.0000e+00
8.000,11.3128,11.2863,3.754219,3.756400,2.2636,7.938,0.545,33.2189,33.2644,5.1479,1025.3684,1025.4086,1492.45,1492.41,0.0000e+00
9.000,10.4432,10.4241,3.689808,3.690067,2.1912,8.930,0.412,33.3677,33.3879,5.0078,1025.6429,1025.6620,1489.58,1489.54,0.0000e+00
10.000,10.1918,10.1883,3.672257,3.671963,2.0967,9.922,0.540,33.4214,33.4217,4.7894,1025.7324,1025.7332,1488.76,1488.75,0.0000e+00
11.000,10.0734,10.0706,3.664549,3.664414,2.0602,10.915,0.650,33.4522,33.4534,4.6968,1025.7809,1025.7824,1488.39,1488.38,0.0000e+00
12.000,9.9326,9.9224,3.655348,3.655321,1.9838,11.907,0.397,33.4886,33.4978,4.3709,1025.8376,1025.8465,1487.95,1487.92,0.0000e+00
13.000,9.5994,9.5872,3.630939,3.630681,1.8979,12.899,0.716,33.5487,33.5575,4.0816,1025.9444,1025.9532,1486.83,1486.79,0.0000e+00
14.000,9.4264,9.4200,3.617756,3.617880,1.8472,13.891,0.669,33.5745,33.5818,4.0001,1025.9973,1026.0040,1486.25,1486.23,0.0000e+00
15.000,9.3353,9.3331,3.611383,3.610988,1.7920,14.884,0.387,33.5938,33.5918,3.9469,1026.0317,1026.0305,1485.95,1485.94,0.0000e+00
16.000,9.2813,9.2787,3.608266,3.607839,1.7517,15.876,0.673,33.6119,33.6099,3.8958,1026.0591,1026.0580,1485.79,1485.78,0.0000e+00
17.000,9.2332,9.2302,3.605470,3.605024,1.7361,16.868,0.821,33.6277,33.6259,3.8569,1026.0838,1026.0829,1485.65,1485.64,0.0000e+00
18.000,9.2014,9.1997,3.603815,3.603403,1.7205,17.860,1.045,33.6400,33.6374,3.8084,1026.1031,1026.1014,1485.57,1485.56,0.0000e+00
19.000,9.1780,9.1730,3.602589,3.602250,1.7089,18.852,1.019,33.6490,33.6502,3.7745,1026.1184,1026.1201,1485.51,1485.49,0.0000e+00
20.000,9.0929,9.0883,3.597375,3.597149,1.6942,19.845,0.885,33.6747,33.6767,3.7427,1026.1567,1026.1590,1485.24,1485.23,0.0000e+00
21.000,9.0493,9.0486,3.594704,3.594280,1.6815,20.837,0.938,33.6877,33.6839,3.7159,1026.1784,1026.1755,1485.11,1485.11,0.0000e+00
22.000,9.0391,9.0364,3.593888,3.593368,1.6710,21.829,1.093,33.6884,33.6855,3.6869,1026.1851,1026.1832,1485.09,1485.08,0.0000e+00
23.000,9.0289,9.0280,3.593437,3.593028,1.6618,22.821,1.194,33.6929,33.6894,3.6581,1026.1947,1026.1922,1485.08,1485.07,0.0000e+00
