PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,16.4784,16.4415,4.241059,4.238550,2.5026,3.2272,0.8373,0.2322,101.82,3.970,0.438,33.2666,33.2754,6.1946,6.2898,1024.3232,1024.3385,1509.33,1509.23,0.0000e+00
5.000,16.2399,16.2177,4.219109,4.216396,2.5146,3.2407,1.1234,0.3498,74.75,4.963,0.527,33.2724,33.2671,6.2669,6.3429,1024.3867,1024.3877,1508.62,1508.54,0.0000e+00
6.000,16.1881,16.1969,4.214156,4.215354,2.5178,3.2456,0.9979,0.3009,61.23,5.956,0.514,33.2717,33.2750,6.2647,6.3498,1024.4024,1024.4029,1508.48,1508.51,0.0000e+00
7.000,16.1846,16.1783,4.213937,4.213464,2.5213,3.2449,1.1564,0.3396,97.67,6.948,0.455,33.2724,33.2735,6.2793,6.3418,1024.4082,1024.4105,1508.48,1508.46,0.0000e+00
8.000,16.1848,16.1941,4.213988,4.215196,2.5230,3.2407,1.2287,0.3479,84.86,7.941,0.354,33.2723,33.2751,6.2791,6.3360,1024.4125,1024.4125,1508.50,1508.53,0.0000e+00
9.000,16.1685,16.1765,4.212557,4.213392,2.5256,3.2463,0.9718,0.2953,69.36,8.933,0.484,33.2729,33.2735,6.2870,6.3577,1024.4211,1024.4198,1508.47,1508.49,0.0000e+00
10.000,16.1644,16.1651,4.212354,4.212772,2.5243,3.2483,1.0374,0.2862,101.97,9.926,0.413,33.2742,33.2772,6.2806,6.3598,1024.4274,1024.4296,1508.47,1508.48,0.0000e+00
11.000,16.2504,16.3142,4.219891,4.227702,2.5189,3.2269,1.0089,0.2950,98.88,10.918,0.386,33.2682,33.2836,6.2185,6.2724,1024.4076,1024.4049,1508.75,1508.96,0.0000e+00
12.000,16.4494,16.4546,4.238834,4.239821,2.5072,3.2195,0.9326,0.3168,98.88,11.911,0.400,33.2683,33.2726,6.1760,6.2603,1024.3666,1024.3687,1509.37,1509.40,0.0000e+00
13.000,16.2791,16.2980,4.223491,4.224538,2.5130,3.2409,0.9836,0.2989,78.27,12.904,0.332,33.2752,33.2685,6.2760,6.3604,1024.4152,1024.4058,1508.87,1508.93,0.0000e+00
14.000,15.8834,15.8849,4.186755,4.186417,2.5314,3.2599,1.3624,0.3676,94.27,13.896,0.374,33.2819,33.2775,6.3601,6.4218,1024.5147,1024.5110,1507.68,1507.68,0.0000e+00
15.000,15.7132,15.7119,4.169973,4.169343,2.5284,3.2548,1.1936,0.3420,98.49,14.889,0.389,33.2755,33.2710,6.3350,6.4210,1024.5524,1024.5492,1507.16,1507.15,0.0000e+00
16.000,15.5199,15.5259,4.151479,4.151103,2.5170,3.2433,1.2456,0.3723,66.52,15.881,0.396,33.2731,33.2646,6.3308,6.4219,1024.5979,1024.5901,1506.57,1506.58,0.0000e+00
17.000,15.0968,15.0950,4.112010,4.110752,2.5207,3.2611,1.3455,0.3511,98.13,16.874,0.334,33.2766,33.2668,6.4652,6.5766,1024.6981,1024.6908,1505.26,1505.24,0.0000e+00
18.000,14.7205,14.7161,4.080425,4.078914,2.5521,3.3112,1.5113,0.3070,92.28,17.866,0.425,33.3110,33.3010,6.6496,6.7294,1024.8103,1024.8035,1504.12,1504.09,0.0000e+00
19.000,14.5595,14.5616,4.066415,4.066046,2.5646,3.3153,1.5293,0.2837,53.78,18.859,0.412,33.3208,33.3156,6.6002,6.6801,1024.8568,1024.8523,1503.63,1503.63,0.0000e+00
20.000,14.4692,14.4661,4.058243,4.056866,2.5342,3.2569,1.5635,0.2447,98.86,19.851,0.507,33.3233,33.3132,6.4041,6.4922,1024.8823,1024.8752,1503.36,1503.33,0.0000e+00
21.000,14.0545,14.0531,4.014862,4.013457,2.4924,3.1979,1.7295,0.2782,98.88,20.844,0.444,33.2812,33.2694,6.3201,6.4124,1024.9414,1024.9326,1501.98,1501.96,0.0000e+00
22.000,13.8977,13.8936,3.997283,3.995815,2.4460,3.1298,1.6580,0.3003,98.88,21.836,0.394,33.2536,33.2435,6.1729,6.2440,1024.9571,1024.9502,1501.45,1501.43,0.0000e+00
23.000,13.7153,13.7102,3.977944,3.976063,2.3901,3.0382,1.7653,0.3337,98.88,22.829,0.533,33.2315,33.2185,5.9431,5.9971,1024.9820,1024.9730,1500.85,1500.81,0.0000e+00
24.000,13.3360,13.3316,3.938771,3.935834,2.3340,2.9560,1.7832,0.3253,98.88,23.821,0.615,33.1944,33.1707,5.7692,5.8365,1025.0348,1025.0173,1499.57,1499.53,0.0000e+00
25.000,12.9212,12.9173,3.896742,3.894070,2.2761,2.8822,1.7093,0.2956,79.70,24.814,0.544,33.1600,33.1381,5.6513,5.7384,1025.0952,1025.0790,1498.16,1498.12,0.0000e+00
26.000,12.5661,12.5647,3.862516,3.860727,2.2230,2.8211,1.6385,0.3033,73.12,25.806,0.412,33.1458,33.1299,5.6000,5.6738,1025.1581,1025.1461,1496.97,1496.94,0.0000e+00
27.000,12.4407,12.4405,3.850617,3.849615,2.1843,2.7727,1.7469,0.3221,99.85,26.799,0.485,33.1420,33.1326,5.5502,5.6044,1025.1839,1025.1766,1496.55,1496.54,0.0000e+00
28.000,12.3329,12.3350,3.841764,3.841052,2.1661,2.7546,1.7599,0.3141,91.18,27.791,0.492,33.1519,33.1432,5.5466,5.6003,1025.2168,1025.2096,1496.22,1496.21,0.0000e+00
29.000,12.2516,12.2523,3.836226,3.836031,2.1507,2.7321,1.8601,0.2589,74.51,28.784,0.358,33.1702,33.1677,5.4750,5.5001,1025.2510,1025.2489,1495.98,1495.98,0.0000e+00
