PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.5600,13.4718,3.984774,3.976408,2.3055,2.9901,0.8404,0.1344,78.61,2.978,0.179,33.4395,33.4386,5.9403,6.0019,1025.0865,1025.1037,1500.26,1499.97,0.0000e+00
4.000,12.7117,12.5970,3.908687,3.895511,2.1813,2.7827,1.0005,0.1385,90.95,3.970,0.393,33.4671,33.4431,5.4718,5.6732,1025.2798,1025.2837,1497.47,1497.06,0.0000e+00
5.000,12.6328,12.6833,3.899356,3.903484,2.1727,2.8394,1.0880,0.1407,83.65,4.963,0.344,33.4478,33.4422,5.6535,5.8945,1025.2849,1025.2705,1497.20,1497.37,0.0000e+00
6.000,13.2649,13.3744,3.956052,3.968558,2.2434,2.9052,0.9115,0.1559,81.91,5.955,0.516,33.4267,33.4484,5.8543,5.8617,1025.1483,1025.1431,1499.31,1499.70,0.0000e+00
7.000,13.3122,13.3156,3.962303,3.963156,2.2565,2.9010,0.8893,0.1463,69.27,6.948,0.443,33.4437,33.4487,5.8108,5.8565,1025.1564,1025.1596,1499.50,1499.52,0.0000e+00
8.000,13.2979,13.3030,3.960909,3.961975,2.2430,2.8507,0.9209,0.1409,89.40,7.940,0.411,33.4427,33.4482,5.4911,5.4894,1025.1630,1025.1662,1499.47,1499.49,0.0000e+00
9.000,13.2472,13.2951,3.958959,3.960582,2.1539,2.6738,0.9756,0.1581,80.79,8.933,0.630,33.4686,33.4415,4.9948,4.9879,1025.1973,1025.1670,1499.35,1499.48,0.0000e+00
10.000,11.8267,11.8484,3.827469,3.826080,2.0638,2.5668,1.0956,0.1472,89.09,9.925,0.447,33.4728,33.4398,4.9177,4.9737,1025.4805,1025.4507,1494.57,1494.60,0.0000e+00
11.000,11.6924,11.6105,3.813076,3.804009,1.9583,2.4153,1.3956,0.1497,69.04,10.918,0.476,33.4530,33.4382,4.6302,4.6233,1025.4946,1025.4983,1494.10,1493.80,0.0000e+00
12.000,11.3316,11.2619,3.781401,3.773132,1.9004,2.3433,1.4360,0.1647,88.05,11.910,0.696,33.4681,33.4497,4.4882,4.5264,1025.5771,1025.5755,1492.88,1492.62,0.0000e+00
13.000,11.0918,11.0846,3.759895,3.757737,1.8573,2.3035,1.4921,0.1431,87.09,12.903,0.580,33.4731,33.4583,4.4454,4.4965,1025.6288,1025.6186,1492.07,1492.02,0.0000e+00
14.000,11.0382,11.0365,3.754687,3.753766,1.8263,2.2742,1.4760,0.1296,74.61,13.895,0.600,33.4698,33.4622,4.4313,4.4595,1025.6404,1025.6348,1491.89,1491.88,0.0000e+00
15.000,11.0105,11.0108,3.752345,3.751819,1.8090,2.2555,1.4040,0.1359,61.94,14.888,0.548,33.4714,33.4659,4.4083,4.4230,1025.6512,1025.6468,1491.81,1491.81,0.0000e+00
16.000,10.9840,10.9827,3.750252,3.749702,1.7877,2.2266,1.3203,0.1299,83.99,15.880,0.437,33.4743,33.4700,4.3244,4.3233,1025.6626,1025.6595,1491.74,1491.73,0.0000e+00
17.000,10.9144,10.9133,3.744687,3.743998,1.7644,2.1864,1.3184,0.1237,57.21,16.873,0.722,33.4821,33.4762,4.2129,4.1982,1025.6856,1025.6812,1491.52,1491.51,0.0000e+00
18.000,10.8449,10.8432,3.739055,3.738452,1.7435,2.1542,1.2196,0.1077,77.99,17.865,0.774,33.4891,33.4846,4.1316,4.1220,1025.7079,1025.7047,1491.30,1491.29,0.0000e+00
19.000,10.7477,10.7434,3.731401,3.730482,1.7170,2.1179,1.0102,0.1110,76.69,18.858,0.497,33.5013,33.4960,4.0271,4.0154,1025.7391,1025.7357,1490.99,1490.97,0.0000e+00
20.000,10.6253,10.6211,3.721212,3.720221,1.6571,2.0160,0.7307,0.0946,75.78,19.850,0.433,33.5111,33.5050,3.7153,3.6787,1025.7727,1025.7687,1490.58,1490.56,0.0000e+00
21.000,10.3539,10.3466,3.700696,3.698918,1.6032,1.9411,0.6582,0.0991,75.10,20.843,0.762,33.5543,33.5432,3.5502,3.5540,1025.8580,1025.8506,1489.69,1489.65,0.0000e+00
22.000,10.3066,10.3057,3.696793,3.696341,1.5717,1.9085,0.4288,0.0865,74.21,21.835,0.832,33.5582,33.5545,3.5053,3.5242,1025.8738,1025.8710,1489.54,1489.53,0.0000e+00
23.000,10.2833,10.2831,3.695503,3.695195,1.5487,1.8860,0.4085,0.1035,73.20,22.828,0.702,33.5663,33.5634,3.4905,3.5038,1025.8886,1025.8864,1489.48,1489.48,0.0000e+00
24.000,10.2704,10.2701,3.694919,3.694716,1.5256,1.8663,0.3677,0.0931,71.70,23.820,0.387,33.5719,33.5701,3.4782,3.4845,1025.8997,1025.8983,1489.46,1489.46,0.0000e+00
25.000,10.2675,10.2670,3.694878,3.694787,1.5091,1.8511,0.3308,0.0911,70.79,24.813,0.532,33.5737,33.5733,3.4649,3.4577,1025.9061,1025.9059,1489.47,1489.47,0.0000e+00
26.000,10.2625,10.2630,3.694602,3.694603,1.5032,1.8434,0.3322,0.0977,70.06,25.805,0.681,33.5751,33.5747,3.4469,3.4345,1025.9126,1025.9122,1489.47,1489.47,0.0000e+00
27.000,10.2512,10.2519,3.693877,3.693919,1.4961,1.8337,0.3288,0.0958,69.31,26.797,0.617,33.5778,33.5776,3.4069,3.3855,1025.9211,1025.9209,1489.45,1489.45,0.0000e+00
28.000,10.2352,10.2343,3.692736,3.692653,1.4830,1.8037,0.3343,0.0972,68.12,27.790,0.571,33.5806,33.5806,3.2927,3.2455,1025.9307,1025.9308,1489.41,1489.41,0.0000e+00
29.000,10.1597,10.1545,3.687241,3.686271,1.4545,1.7528,0.3082,0.1081,66.94,28.782,0.665,33.5945,33.5895,3.1350,3.1028,1025.9589,1025.9559,1489.17,1489.15,0.0000e+00
30.000,9.9752,9.9728,3.672540,3.671876,1.4256,1.7169,0.2444,0.0933,65.96,29.775,0.606,33.6161,33.6116,3.0619,3.0573,1026.0116,1026.0085,1488.55,1488.54,0.0000e+00
31.000,9.8226,9.8211,3.660162,3.659620,1.3981,1.6890,0.1636,0.1051,64.81,30.767,0.429,33.6317,33.6275,3.0358,3.0359,1026.0539,1026.0508,1488.03,1488.02,0.0000e+00
32.000,9.7989,9.7975,3.658072,3.657893,1.3806,1.6728,0.1595,0.0799,63.73,31.760,0.633,33.6319,33.6314,3.0197,3.0131,1026.0625,1026.0624,1487.97,1487.96,0.0000e+00
33.000,9.7828,9.7822,3.656892,3.656799,1.3737,1.6649,0.1549,0.0844,62.77,32.752,0.788,33.6344,33.6341,3.0117,2.9982,1026.0717,1026.0715,1487.93,1487.92,0.0000e+00
34.000,9.7629,9.7605,3.655489,3.655284,1.3677,1.6585,0.1488,0.0779,61.75,33.744,0.594,33.6382,33.6383,2.9982,2.9880,1026.0825,1026.0830,1487.88,1487.87,0.0000e+00
35.000,9.7418,9.7414,3.653965,3.653960,1.3587,1.6497,0.1343,0.0691,60.71,34.737,0.422,33.6419,33.6422,2.9737,2.9637,1026.0935,1026.0938,1487.82,1487.82,0.0000e+00
36.000,9.7340,9.7337,3.653470,3.653540,1.3528,1.6390,0.1310,0.0752,60.01,35.729,0.685,33.6436,33.6447,2.9550,2.9355,1026.1007,1026.1015,1487.81,1487.81,0.0000e+00
37.000,9.7345,9.7335,3.653707,3.653779,1.3476,1.6341,0.1459,0.0776,59.20,36.722,0.657,33.6451,33.6468,2.9429,2.9358,1026.1063,1026.1078,1487.83,1487.83,0.0000e+00
38.000,9.6838,9.6825,3.649790,3.649685,1.3443,1.6338,0.1278,0.0873,57.96,37.714,0.440,33.6520,33.6521,2.9595,2.9567,1026.1246,1026.1249,1487.67,1487.67,0.0000e+00
39.000,9.6575,9.6570,3.647555,3.647577,1.3469,1.6441,0.1238,0.0942,56.87,38.706,0.596,33.6532,33.6539,3.0107,3.0077,1026.1345,1026.1351,1487.59,1487.59,0.0000e+00
40.000,9.6206,9.6192,3.644524,3.644420,1.3532,1.6532,0.1043,0.0761,56.04,39.699,0.909,33.6562,33.6565,3.0327,3.0163,1026.1474,1026.1479,1487.48,1487.47,0.0000e+00
41.000,9.5939,9.5929,3.642368,3.642337,1.3550,1.6515,0.1136,0.0776,55.20,40.691,0.892,33.6587,33.6593,3.0189,2.9930,1026.1583,1026.1590,1487.40,1487.40,0.0000e+00
42.000,9.5753,9.5752,3.641324,3.641429,1.3538,1.6453,0.0881,0.0743,53.96,41.684,0.510,33.6649,33.6661,2.9910,2.9659,1026.1708,1026.1717,1487.36,1487.36,0.0000e+00
43.000,9.5692,9.5684,3.641119,3.641274,1.3393,1.6183,0.0843,0.0646,52.72,42.676,0.562,33.6681,33.6704,2.8864,2.8697,1026.1788,1026.1808,1487.36,1487.36,0.0000e+00
44.000,9.5672,9.5665,3.641377,3.641571,1.3308,1.6083,0.0871,0.0816,52.22,43.668,0.936,33.6721,33.6749,2.8564,2.8481,1026.1868,1026.1891,1487.37,1487.37,0.0000e+00
45.000,9.5578,9.5567,3.640980,3.641105,1.3247,1.5995,0.0812,0.0786,51.27,44.661,0.864,33.6764,33.6787,2.8384,2.8259,1026.1963,1026.1983,1487.36,1487.36,0.0000e+00
46.000,9.5485,9.5485,3.640587,3.640770,1.3153,1.5861,0.0848,0.0793,49.98,45.653,0.511,33.6807,33.6826,2.8060,2.7990,1026.2057,1026.2072,1487.35,1487.35,0.0000e+00
47.000,9.5200,9.5180,3.639215,3.639231,1.3044,1.5860,0.0669,0.0878,48.68,46.645,0.399,33.6929,33.6949,2.8537,2.8779,1026.2245,1026.2264,1487.27,1487.27,0.0000e+00
48.000,9.4879,9.4857,3.636817,3.636763,1.3166,1.6078,0.0805,0.0786,47.82,47.638,0.721,33.6979,33.6994,2.9327,2.9181,1026.2382,1026.2397,1487.18,1487.17,0.0000e+00
49.000,9.4791,9.4787,3.637099,3.637322,1.3202,1.6073,0.0672,0.0728,46.91,48.630,0.795,33.7086,33.7113,2.9108,2.8908,1026.2525,1026.2547,1487.18,1487.18,0.0000e+00
50.000,9.4672,9.4668,3.637215,3.637389,1.3202,1.6050,0.0721,0.0764,45.96,49.622,0.709,33.7205,33.7227,2.8881,2.8754,1026.2683,1026.2701,1487.16,1487.16,0.0000e+00
51.000,9.4534,9.4532,3.636475,3.636644,1.3176,1.5988,0.0726,0.0738,44.89,50.615,0.527,33.7255,33.7274,2.8664,2.8553,1026.2790,1026.2805,1487.14,1487.14,0.0000e+00
52.000,9.4348,9.4338,3.635723,3.635885,1.3125,1.5913,0.0731,0.0743,43.77,51.607,0.379,33.7347,33.7374,2.8468,2.8414,1026.2938,1026.2961,1487.10,1487.10,0.0000e+00
53.000,9.4288,9.4281,3.635478,3.635652,1.3083,1.5859,0.0737,0.0748,42.82,52.599,0.594,33.7375,33.7399,2.8384,2.8308,1026.3015,1026.3035,1487.09,1487.09,0.0000e+00
54.000,9.4203,9.4200,3.635054,3.635280,1.3064,1.5838,0.0587,0.0730,41.78,53.592,0.740,33.7406,33.7433,2.8359,2.8282,1026.3099,1026.3120,1487.08,1487.08,0.0000e+00
55.000,9.4193,9.4191,3.635054,3.635285,1.3051,1.5818,0.0783,0.0672,41.05,54.584,0.661,33.7411,33.7437,2.8320,2.8225,1026.3150,1026.3170,1487.10,1487.10,0.0000e+00
56.000,9.4151,9.4149,3.634889,3.635103,1.3027,1.5784,0.0675,0.0790,39.98,55.576,0.515,33.7429,33.7453,2.8170,2.8092,1026.3216,1026.3235,1487.10,1487.10,0.0000e+00
57.000,9.4039,9.4037,3.634312,3.634531,1.2985,1.5722,0.0649,0.1284,38.93,56.568,0.547,33.7470,33.7495,2.7974,2.7914,1026.3312,1026.3331,1487.08,1487.08,0.0000e+00
58.000,9.3911,9.3907,3.633726,3.633944,1.2949,1.5675,0.0599,0.0897,37.79,57.561,0.596,33.7526,33.7552,2.7907,2.7801,1026.3422,1026.3443,1487.06,1487.06,0.0000e+00
59.000,9.3874,9.3869,3.633505,3.633714,1.2926,1.5625,0.0635,0.0758,36.84,58.553,0.679,33.7533,33.7560,2.7798,2.7658,1026.3479,1026.3501,1487.06,1487.06,0.0000e+00
60.000,9.3816,9.3812,3.633273,3.633503,1.2889,1.5578,0.0482,0.0741,35.86,59.545,0.687,33.7560,33.7587,2.7622,2.7565,1026.3555,1026.3576,1487.06,1487.06,0.0000e+00
61.000,9.3759,9.3755,3.633127,3.633365,1.2853,1.5546,0.0509,0.0796,34.82,60.538,0.554,33.7593,33.7622,2.7567,2.7536,1026.3635,1026.3658,1487.06,1487.06,0.0000e+00
62.000,9.3743,9.3735,3.633109,3.633338,1.2813,1.5497,0.0543,0.0794,33.73,61.530,0.360,33.7602,33.7634,2.7431,2.7370,1026.3690,1026.3716,1487.07,1487.07,0.0000e+00
63.000,9.3677,9.3672,3.632918,3.633167,1.2769,1.5435,0.0605,0.0739,33.03,62.522,0.731,33.7640,33.7671,2.7248,2.7165,1026.3776,1026.3801,1487.07,1487.07,0.0000e+00
64.000,9.3652,9.3647,3.632897,3.633149,1.2747,1.5392,0.0531,0.0932,32.21,63.514,0.853,33.7657,33.7688,2.7118,2.7008,1026.3839,1026.3864,1487.08,1487.08,0.0000e+00
65.000,9.3638,9.3630,3.632956,3.633207,1.2710,1.5334,0.0623,0.0937,31.18,64.507,0.716,33.7672,33.7706,2.6870,2.6769,1026.3898,1026.3926,1487.09,1487.09,0.0000e+00
66.000,9.3604,9.3599,3.633143,3.633407,1.2640,1.5213,0.0519,0.0899,30.02,65.499,0.579,33.7719,33.7751,2.6419,2.6238,1026.3986,1026.4012,1487.10,1487.10,0.0000e+00
67.000,9.3554,9.3555,3.633291,3.633568,1.2526,1.4979,0.0733,0.1100,28.91,66.491,0.578,33.7777,33.7805,2.5610,2.5269,1026.4085,1026.4106,1487.11,1487.11,0.0000e+00
68.000,9.3290,9.3289,3.632730,3.632941,1.2301,1.4595,0.0726,0.1394,27.50,67.483,0.463,33.7964,33.7987,2.4459,2.4196,1026.4319,1026.4338,1487.05,1487.05,0.0000e+00
69.000,9.3005,9.3007,3.631836,3.632061,1.2036,1.4260,0.0606,0.1734,26.74,68.476,0.513,33.8136,33.8158,2.3718,2.3638,1026.4546,1026.4562,1486.98,1486.98,0.0000e+00
70.000,9.2919,9.2918,3.631530,3.631755,1.1898,1.4116,0.0669,0.1921,25.99,69.468,0.654,33.8181,33.8206,2.3560,2.3441,1026.4640,1026.4660,1486.97,1486.97,0.0000e+00
71.000,9.2889,9.2883,3.631428,3.631651,1.1808,1.4020,0.0665,0.1969,25.02,70.460,0.652,33.8194,33.8223,2.3410,2.3261,1026.4701,1026.4725,1486.98,1486.98,0.0000e+00
72.000,9.2836,9.2831,3.631347,3.631580,1.1733,1.3937,0.0784,0.2041,24.00,71.452,0.565,33.8231,33.8261,2.3302,2.3129,1026.4784,1026.4808,1486.98,1486.98,0.0000e+00
73.000,9.2819,9.2810,3.631437,3.631654,1.1655,1.3830,0.0839,0.2356,22.85,72.444,0.369,33.8253,33.8283,2.2966,2.2671,1026.4849,1026.4874,1486.99,1486.99,0.0000e+00
74.000,9.2702,9.2696,3.631209,3.631428,1.1518,1.3583,0.0771,0.2279,21.87,73.437,0.690,33.8335,33.8363,2.2110,2.1778,1026.4978,1026.5001,1486.98,1486.98,0.0000e+00
75.000,9.2590,9.2583,3.630758,3.630970,1.1425,1.3444,0.0806,0.2966,21.11,74.429,0.991,33.8390,33.8418,2.1717,2.1437,1026.5084,1026.5108,1486.96,1486.96,0.0000e+00
76.000,9.2482,9.2474,3.630293,3.630472,1.1344,1.3333,0.0883,0.3311,20.20,75.421,0.953,33.8440,33.8466,2.1457,2.1225,1026.5186,1026.5208,1486.94,1486.94,0.0000e+00
