PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.7815,13.8318,3.965122,3.966372,2.3527,3.0379,0.7455,0.2461,-10.39,2.976,0.346,33.0632,33.0312,5.9270,6.1259,1024.7493,1024.7142,1500.54,1500.66,0.0000e+00
4.000,13.2797,13.3477,3.916144,3.919983,2.3020,2.9434,1.1267,0.3648,59.04,3.968,0.379,33.0389,33.0159,5.7741,5.8665,1024.8359,1024.8047,1498.86,1499.06,0.0000e+00
5.000,12.9064,12.8621,3.880005,3.872167,2.2426,2.8719,1.1726,0.1594,68.30,4.960,0.535,33.0219,32.9865,5.5646,5.7425,1024.9005,1024.8825,1497.61,1497.42,0.0000e+00
6.000,12.0210,12.2017,3.797301,3.811269,2.2018,2.8309,1.2213,0.1881,97.45,5.952,0.439,33.0079,32.9831,5.6588,5.8067,1025.0649,1025.0116,1494.61,1495.20,0.0000e+00
7.000,11.8972,11.9636,3.784534,3.788680,2.2023,2.8614,1.4351,0.1603,78.55,6.944,0.519,32.9936,32.9750,5.9058,6.0269,1025.0818,1025.0549,1494.19,1494.40,0.0000e+00
8.000,12.2000,12.4279,3.810422,3.834876,2.2331,2.8926,1.4261,0.2688,98.27,7.936,0.602,32.9757,33.0100,5.9346,5.9516,1025.0152,1024.9984,1495.22,1496.04,0.0000e+00
9.000,12.8498,12.8947,3.871994,3.875596,2.2243,2.8382,1.3284,0.1422,98.88,8.928,0.381,32.9941,32.9891,5.6336,5.6765,1024.9090,1024.8964,1497.46,1497.61,0.0000e+00
10.000,12.1143,12.1474,3.808042,3.807923,2.1931,2.8072,1.2392,0.1527,81.11,9.920,0.727,33.0275,32.9971,5.6079,5.7351,1025.0805,1025.0507,1495.02,1495.10,0.0000e+00
11.000,11.9179,12.0311,3.787047,3.798452,2.1778,2.7918,1.6019,0.1959,89.50,10.912,0.613,32.9979,33.0080,5.5735,5.6774,1025.0992,1025.0857,1494.33,1494.73,0.0000e+00
12.000,11.7079,12.0045,3.770717,3.794842,2.1335,2.7069,1.3646,0.1736,97.45,11.904,0.403,33.0248,32.9959,5.3492,5.3577,1025.1627,1025.0853,1493.65,1494.64,0.0000e+00
13.000,11.7022,11.6726,3.766662,3.760956,2.0810,2.6168,1.7011,0.1343,95.10,12.896,0.756,32.9903,32.9609,5.1345,5.1962,1025.1424,1025.1250,1493.61,1493.47,0.0000e+00
14.000,10.7147,10.6587,3.683194,3.673582,2.0478,2.5831,1.5830,0.3225,80.20,13.888,0.667,33.0515,33.0064,5.1877,5.2810,1025.3714,1025.3462,1490.24,1489.99,0.0000e+00
15.000,10.5401,10.5385,3.666572,3.665231,2.0165,2.5494,1.9204,0.2046,97.33,14.880,0.382,33.0433,33.0313,5.1808,5.2383,1025.4005,1025.3914,1489.63,1489.61,0.0000e+00
16.000,10.4826,10.4792,3.660907,3.659419,1.9912,2.5149,1.7037,0.1572,98.82,15.872,0.580,33.0382,33.0263,5.1265,5.1643,1025.4110,1025.4023,1489.44,1489.41,0.0000e+00
17.000,10.2990,10.2916,3.642549,3.640518,1.9785,2.4982,2.1239,0.1722,98.85,16.864,0.727,33.0198,33.0062,5.1164,5.1519,1025.4326,1025.4232,1488.77,1488.73,0.0000e+00
18.000,10.2562,10.2523,3.638292,3.637169,1.9672,2.4830,2.1592,0.1703,81.05,17.856,0.594,33.0154,33.0076,5.0911,5.1217,1025.4410,1025.4356,1488.63,1488.61,0.0000e+00
19.000,10.1863,10.1887,3.632574,3.632207,1.9492,2.4560,1.7325,0.1632,99.28,18.848,0.342,33.0209,33.0150,5.0119,5.0237,1025.4617,1025.4567,1488.41,1488.41,0.0000e+00
20.000,10.1108,10.0907,3.626889,3.624803,1.9204,2.3997,1.7599,0.1680,98.85,19.840,0.668,33.0318,33.0291,4.8301,4.8294,1025.4875,1025.4887,1488.16,1488.09,0.0000e+00
21.000,9.9473,9.9425,3.614671,3.612856,1.8927,2.3613,2.1177,0.1582,74.75,20.831,0.778,33.0568,33.0428,4.7408,4.7685,1025.5389,1025.5288,1487.62,1487.59,0.0000e+00
22.000,9.7313,9.7340,3.596670,3.596040,1.8687,2.3362,1.4409,0.1169,96.99,21.823,0.531,33.0710,33.0622,4.7351,4.7756,1025.5904,1025.5830,1486.87,1486.87,0.0000e+00
23.000,9.7185,9.7181,3.597918,3.598262,1.8480,2.3217,1.3209,0.1253,98.85,22.815,0.391,33.0951,33.0990,4.7577,4.7918,1025.6159,1025.6190,1486.87,1486.87,0.0000e+00
24.000,9.8600,9.8615,3.618387,3.619389,1.8444,2.3225,1.2645,0.1290,77.85,23.807,0.673,33.1734,33.1824,4.7589,4.7865,1025.6581,1025.6648,1487.50,1487.51,0.0000e+00
25.000,9.9138,9.9164,3.626170,3.626735,1.8451,2.3252,1.0870,0.1054,97.94,24.799,0.588,33.2028,33.2062,4.7737,4.7960,1025.6766,1025.6788,1487.74,1487.76,0.0000e+00
26.000,9.9843,9.9886,3.634746,3.635690,1.8493,2.3346,1.1209,0.1000,98.62,25.791,0.444,33.2248,33.2305,4.8022,4.8297,1025.6865,1025.6902,1488.04,1488.06,0.0000e+00
27.000,10.0798,10.0822,3.647993,3.649258,1.8574,2.3508,1.0255,0.1108,97.83,26.783,0.552,33.2711,33.2817,4.8319,4.8591,1025.7111,1025.7189,1488.46,1488.48,0.0000e+00
28.000,10.2398,10.2405,3.668101,3.669352,1.8645,2.3562,0.9461,0.1403,98.26,27.775,0.600,33.3272,33.3391,4.8182,4.8288,1025.7322,1025.7414,1489.12,1489.13,0.0000e+00
