PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,17.0369,17.0244,4.268768,4.267111,2.4246,3.1054,0.4350,0.1533,33.00,2.976,0.382,33.0464,33.0423,5.8621,5.9284,1024.0199,1024.0197,1510.75,1510.71,0.0000e+00
4.000,17.0702,17.0973,4.271911,4.274112,2.4196,3.0920,0.4552,0.1707,94.99,3.968,0.456,33.0460,33.0427,5.8384,5.8884,1024.0162,1024.0073,1510.87,1510.95,0.0000e+00
5.000,16.6888,16.6270,4.234863,4.228466,2.4094,3.0793,0.4537,0.1599,98.88,4.960,0.456,33.0376,33.0329,5.8261,5.9036,1024.1032,1024.1138,1509.72,1509.53,0.0000e+00
6.000,16.5424,16.5871,4.222123,4.223161,2.4022,3.0760,0.4409,0.1617,75.97,5.952,0.653,33.0468,33.0186,5.8414,5.9116,1024.1483,1024.1159,1509.30,1509.40,0.0000e+00
7.000,16.0622,16.1011,4.174823,4.177120,2.4000,3.0759,0.4088,0.1649,93.60,6.944,0.470,33.0291,33.0170,5.8998,5.9657,1024.2488,1024.2307,1507.82,1507.93,0.0000e+00
8.000,15.7765,15.7805,4.146632,4.146294,2.3947,3.0727,0.3617,0.1533,99.04,7.936,0.413,33.0173,33.0109,5.9173,5.9972,1024.3086,1024.3028,1506.94,1506.95,0.0000e+00
9.000,15.6400,15.6405,4.134369,4.133288,2.3931,3.0758,0.3450,0.1468,72.77,8.928,0.597,33.0219,33.0118,5.9533,6.0367,1024.3469,1024.3391,1506.54,1506.53,0.0000e+00
10.000,15.4330,15.4306,4.114478,4.113107,2.3986,3.0875,0.3285,0.1346,79.23,9.920,0.643,33.0173,33.0071,6.0200,6.0975,1024.3937,1024.3863,1505.90,1505.88,0.0000e+00
11.000,15.2803,15.2802,4.100524,4.099566,2.4078,3.0973,0.4238,0.1552,68.35,10.912,0.641,33.0202,33.0116,6.0708,6.1314,1024.4339,1024.4273,1505.44,1505.43,0.0000e+00
12.000,15.1816,15.1811,4.091257,4.089903,2.4139,3.1027,0.5718,0.1825,94.43,11.904,0.477,33.0195,33.0078,6.0780,6.1409,1024.4594,1024.4505,1505.14,1505.13,0.0000e+00
13.000,15.1369,15.1376,4.086636,4.086451,2.4114,3.0926,0.7190,0.2351,99.09,12.895,0.498,33.0152,33.0130,6.0510,6.1111,1024.4703,1024.4684,1505.01,1505.01,0.0000e+00
14.000,15.0450,15.0436,4.077625,4.076228,2.4080,3.0915,0.7726,0.2572,84.00,13.887,0.644,33.0110,32.9996,6.0426,6.1171,1024.4914,1024.4829,1504.73,1504.71,0.0000e+00
15.000,14.7368,14.7378,4.045406,4.044238,2.3905,3.0579,0.9116,0.2757,63.34,14.879,0.394,32.9794,32.9679,5.9237,5.9911,1024.5379,1024.5288,1503.73,1503.72,0.0000e+00
16.000,14.3111,14.3085,4.002130,3.999131,2.3151,2.9452,1.0621,0.2447,76.48,15.871,0.619,32.9455,32.9201,5.6266,5.7613,1024.6063,1024.5873,1502.34,1502.30,0.0000e+00
17.000,13.6145,13.6106,3.931081,3.924435,2.2860,2.9327,1.1954,0.2714,93.62,16.863,0.909,32.8839,32.8252,5.7353,5.8981,1024.7068,1024.6623,1500.00,1499.92,0.0000e+00
18.000,12.4436,12.4421,3.814852,3.808257,2.2799,2.9321,1.1977,0.2824,98.62,17.855,0.799,32.8000,32.7384,5.9446,6.0603,1024.8774,1024.8299,1496.00,1495.93,0.0000e+00
19.000,12.1895,12.2526,3.790035,3.793582,2.2713,2.9115,1.1563,0.2212,98.87,18.847,0.440,32.7841,32.7629,5.9375,5.9884,1024.9183,1024.8899,1495.14,1495.33,0.0000e+00
20.000,12.0665,12.0596,3.781068,3.778829,2.2480,2.8594,1.2114,0.2438,68.41,19.839,0.689,32.8051,32.7895,5.7931,5.8302,1024.9623,1024.9515,1494.76,1494.72,0.0000e+00
21.000,11.8540,11.8474,3.762065,3.759854,2.2230,2.8252,1.1339,0.2079,79.90,20.831,0.650,32.8077,32.7921,5.7094,5.7686,1025.0085,1024.9976,1494.05,1494.01,0.0000e+00
22.000,11.7260,11.7254,3.749647,3.748443,2.1824,2.7640,1.0882,0.1745,95.52,21.823,0.427,32.7996,32.7884,5.5279,5.5795,1025.0305,1025.0219,1493.61,1493.60,0.0000e+00
23.000,11.4516,11.4549,3.725258,3.722996,2.1203,2.6733,1.0578,0.1703,98.92,22.815,0.547,32.8037,32.7787,5.2840,5.3589,1025.0883,1025.0682,1492.68,1492.66,0.0000e+00
24.000,10.9705,10.9749,3.684376,3.682604,2.0642,2.5992,1.1261,0.1955,38.77,23.806,0.478,32.8291,32.8076,5.1592,5.2333,1025.1989,1025.1814,1491.04,1491.03,0.0000e+00
25.000,10.5719,10.5775,3.652765,3.651070,2.0046,2.5199,1.0409,0.1424,88.30,24.798,0.464,32.8719,32.8498,5.0443,5.1051,1025.3066,1025.2885,1489.70,1489.70,0.0000e+00
26.000,10.2341,10.2353,3.626454,3.624901,1.9649,2.4696,1.1245,0.1482,86.85,25.790,0.423,32.9125,32.8958,4.9885,5.0300,1025.4007,1025.3875,1488.56,1488.54,0.0000e+00
27.000,10.0471,10.0480,3.612533,3.611544,1.9202,2.4012,1.4599,0.1393,100.11,26.782,0.467,32.9413,32.9304,4.8415,4.8570,1025.4593,1025.4507,1487.94,1487.93,0.0000e+00
28.000,9.8734,9.8742,3.602369,3.601153,1.8907,2.3634,1.5353,0.1586,98.85,27.774,0.805,32.9962,32.9831,4.7547,4.7989,1025.5358,1025.5254,1487.39,1487.38,0.0000e+00
29.000,9.7495,9.7493,3.595917,3.595075,1.8704,2.3409,1.5400,0.1366,63.91,28.766,0.687,33.0435,33.0351,4.7340,4.7764,1025.5977,1025.5912,1487.02,1487.01,0.0000e+00
