PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.3685,14.3654,3.908628,3.909074,2.4363,3.1422,0.3251,0.0678,0.33,2.975,0.120,32.0461,32.0529,6.2938,6.3594,1023.8425,1023.8484,1501.25,1501.25,0.0000e+00
4.000,14.3726,14.3718,3.909170,3.909602,2.4430,3.1312,0.4638,0.1079,6.27,3.966,0.295,32.0473,32.0519,6.2985,6.3458,1023.8472,1023.8509,1501.29,1501.29,0.0000e+00
5.000,14.3728,14.3719,3.909266,3.909665,2.4418,3.1370,0.4836,0.1093,38.80,4.958,0.461,32.0476,32.0520,6.2855,6.3408,1023.8518,1023.8554,1501.31,1501.31,0.0000e+00
6.000,14.3622,14.3677,3.908554,3.909383,2.4374,3.1276,0.4708,0.1144,64.55,5.950,0.690,32.0495,32.0525,6.2563,6.3090,1023.8599,1023.8611,1501.29,1501.31,0.0000e+00
7.000,14.2930,14.3043,3.903462,3.904415,2.4302,3.1165,0.4844,0.1244,55.73,6.941,0.452,32.0600,32.0592,6.2423,6.2981,1023.8869,1023.8840,1501.09,1501.13,0.0000e+00
8.000,14.1175,14.1206,3.889305,3.889631,2.4219,3.1118,0.5725,0.1303,72.97,7.933,0.508,32.0755,32.0759,6.2396,6.3138,1023.9397,1023.9394,1500.56,1500.57,0.0000e+00
9.000,14.0570,14.0587,3.884281,3.884331,2.4168,3.1017,0.6034,0.1195,70.83,8.924,0.734,32.0794,32.0784,6.1983,6.2592,1023.9596,1023.9585,1500.38,1500.39,0.0000e+00
10.000,13.8865,13.8875,3.870485,3.869995,2.3931,3.0617,0.7526,0.1574,97.94,9.916,0.436,32.0941,32.0886,6.0650,6.1373,1024.0103,1024.0059,1499.86,1499.85,0.0000e+00
11.000,13.0075,13.0775,3.801835,3.802627,2.3277,2.9665,0.9145,0.1694,64.42,10.908,0.579,32.1937,32.1417,5.8230,5.9157,1024.2676,1024.2134,1497.08,1497.25,0.0000e+00
12.000,12.2315,12.2518,3.742198,3.740015,2.2720,2.8856,1.5418,0.2809,61.70,11.899,0.618,32.2904,32.2519,5.6731,5.7833,1024.4958,1024.4621,1494.58,1494.60,0.0000e+00
13.000,11.6798,11.7161,3.703693,3.703514,2.2002,2.7910,1.9753,0.2645,62.72,12.891,0.475,32.3966,32.3633,5.5501,5.6568,1024.6854,1024.6528,1492.82,1492.91,0.0000e+00
14.000,11.5137,11.5129,3.697164,3.696429,2.1567,2.7384,2.4130,0.3168,45.88,13.882,0.578,32.4779,32.4714,5.5410,5.6116,1024.7834,1024.7785,1492.36,1492.35,0.0000e+00
15.000,11.5501,11.5477,3.704878,3.704010,2.1354,2.7088,4.1146,0.6485,81.50,14.874,0.466,32.5209,32.5146,5.5334,5.5645,1024.8147,1024.8102,1492.56,1492.54,0.0000e+00
16.000,11.5653,11.5652,3.709511,3.707014,2.1207,2.6880,5.1302,0.4661,73.83,15.865,0.582,32.5523,32.5281,5.5033,5.5311,1024.8409,1024.8221,1492.66,1492.63,0.0000e+00
17.000,11.5641,11.5641,3.711672,3.710515,2.1107,2.6759,6.1244,0.5565,74.82,16.857,0.444,32.5741,32.5628,5.4705,5.4949,1024.8625,1024.8537,1492.70,1492.69,0.0000e+00
18.000,11.5497,11.5524,3.714022,3.713770,2.0904,2.6447,6.5297,0.4491,90.84,17.848,0.514,32.6093,32.6044,5.3239,5.3440,1024.8970,1024.8927,1492.71,1492.71,0.0000e+00
19.000,11.5362,11.5381,3.715619,3.715473,2.0639,2.5930,7.4527,0.5980,75.69,18.840,0.775,32.6364,32.6333,5.1376,5.1397,1024.9250,1024.9223,1492.71,1492.72,0.0000e+00
20.000,11.3067,11.3097,3.707426,3.706848,2.0114,2.5079,9.0272,0.7947,61.12,19.831,0.472,32.7589,32.7506,4.8713,4.8728,1025.0663,1025.0592,1492.07,1492.07,0.0000e+00
21.000,10.9072,10.8998,3.686876,3.685504,1.9028,2.3328,13.3713,1.1519,45.02,20.823,0.476,32.9120,32.9050,4.4188,4.4128,1025.2612,1025.2570,1490.87,1490.84,0.0000e+00
22.000,10.6918,10.6825,3.675450,3.674279,1.8262,2.2337,14.9702,1.1676,74.41,21.814,0.637,32.9918,32.9885,4.1985,4.2347,1025.3657,1025.3647,1490.22,1490.19,0.0000e+00
23.000,10.5813,10.5839,3.669561,3.668932,1.7636,2.1613,15.6004,1.3256,79.51,22.806,0.562,33.0324,33.0237,4.0700,4.1055,1025.4210,1025.4138,1489.90,1489.90,0.0000e+00
24.000,10.4996,10.4993,3.665209,3.664990,1.7024,2.0790,15.1151,1.2038,62.58,23.798,0.407,33.0625,33.0605,3.8939,3.8627,1025.4631,1025.4616,1489.66,1489.66,0.0000e+00
25.000,10.4659,10.4639,3.664625,3.664203,1.6261,1.9511,15.7573,1.4517,58.70,24.789,0.571,33.0867,33.0844,3.5118,3.4635,1025.4924,1025.4909,1489.58,1489.57,0.0000e+00
26.000,10.3177,10.3196,3.655992,3.655725,1.5512,1.8516,16.4330,1.6869,65.07,25.781,0.501,33.1344,33.1300,3.2698,3.2525,1025.5595,1025.5558,1489.13,1489.13,0.0000e+00
27.000,10.2690,10.2687,3.653487,3.653310,1.4727,1.7495,18.2121,1.7242,51.70,26.772,0.512,33.1532,33.1516,3.0456,3.0215,1025.5870,1025.5859,1488.99,1488.99,0.0000e+00
28.000,10.2252,10.2274,3.650992,3.651010,1.4189,1.6822,17.7295,1.8101,74.85,27.764,0.627,33.1676,33.1657,2.8887,2.8812,1025.6103,1025.6084,1488.87,1488.88,0.0000e+00
29.000,10.0320,10.0303,3.635934,3.635244,1.3625,1.6188,17.8474,1.7467,59.33,28.755,0.397,33.1917,33.1863,2.7902,2.7762,1025.6663,1025.6623,1488.22,1488.21,0.0000e+00
30.000,9.8847,9.8850,3.623607,3.623156,1.3239,1.5749,16.0109,1.5315,59.15,29.746,0.668,33.2013,33.1964,2.7361,2.7147,1025.7030,1025.6991,1487.72,1487.71,0.0000e+00
31.000,9.8063,9.8082,3.617051,3.616948,1.3062,1.5571,14.4978,1.5550,68.04,30.738,0.477,33.2063,33.2034,2.7188,2.6887,1025.7244,1025.7219,1487.46,1487.46,0.0000e+00
32.000,9.7560,9.7572,3.612795,3.612731,1.2809,1.5219,16.8200,1.3818,59.09,31.729,0.400,33.2087,33.2069,2.5866,2.5269,1025.7392,1025.7377,1487.29,1487.30,0.0000e+00
33.000,9.6253,9.6299,3.602528,3.602309,1.2409,1.4437,15.4511,1.6282,77.27,32.721,0.580,33.2239,33.2173,2.2963,2.2252,1025.7771,1025.7713,1486.85,1486.86,0.0000e+00
34.000,9.4300,9.4316,3.587999,3.587655,1.1842,1.3655,13.5983,1.7166,56.96,33.712,0.573,33.2552,33.2501,2.1133,2.0987,1025.8381,1025.8338,1486.20,1486.20,0.0000e+00
35.000,9.2331,9.2403,3.572300,3.572210,1.1492,1.3401,13.7547,1.6084,65.63,34.704,0.447,33.2758,33.2681,2.1751,2.1676,1025.8904,1025.8833,1485.52,1485.53,0.0000e+00
36.000,9.1619,9.1622,3.565643,3.565520,1.1414,1.3478,13.5048,1.4453,62.98,35.695,0.445,33.2727,33.2711,2.2644,2.2512,1025.9040,1025.9027,1485.27,1485.27,0.0000e+00
37.000,9.1278,9.1209,3.562601,3.561782,1.1481,1.3705,12.8536,1.2548,45.89,36.687,0.620,33.2726,33.2704,2.3605,2.3399,1025.9139,1025.9133,1485.16,1485.13,0.0000e+00
38.000,9.0775,9.0786,3.557967,3.557949,1.1600,1.3896,12.0122,1.3165,40.35,37.678,0.743,33.2709,33.2698,2.4491,2.3957,1025.9251,1025.9240,1484.99,1484.99,0.0000e+00
39.000,8.9896,8.9980,3.550040,3.550450,1.2019,1.4545,10.9836,1.2265,45.58,38.670,0.442,33.2702,33.2666,2.7406,2.6941,1025.9430,1025.9388,1484.68,1484.70,0.0000e+00
40.000,8.7548,8.7596,3.528539,3.528089,1.2769,1.5856,9.6044,1.0686,59.71,39.661,0.775,33.2653,33.2561,3.1156,3.0823,1025.9805,1025.9725,1483.82,1483.82,0.0000e+00
41.000,8.6321,8.6319,3.517816,3.517471,1.3037,1.6105,6.7014,0.9214,61.53,40.652,0.790,33.2677,33.2642,3.1301,3.0714,1026.0059,1026.0032,1483.38,1483.37,0.0000e+00
42.000,8.5784,8.5861,3.513283,3.513746,1.3288,1.6297,5.3217,0.6818,61.01,41.644,0.424,33.2701,33.2677,3.0836,3.0479,1026.0206,1026.0175,1483.20,1483.22,0.0000e+00
43.000,8.4976,8.5047,3.507090,3.507397,1.3364,1.6297,4.6815,0.5379,60.14,42.635,0.622,33.2806,33.2771,3.0182,3.0124,1026.0458,1026.0420,1482.92,1482.95,0.0000e+00
44.000,8.4585,8.4591,3.504248,3.504305,1.3332,1.6239,3.5762,0.5504,62.71,43.627,0.462,33.2871,33.2871,3.0043,3.0018,1026.0613,1026.0613,1482.80,1482.80,0.0000e+00
45.000,8.4532,8.4526,3.503894,3.503963,1.3304,1.6183,3.4436,0.5440,57.66,44.618,0.506,33.2879,33.2892,2.9954,2.9870,1026.0673,1026.0684,1482.80,1482.80,0.0000e+00
46.000,8.4523,8.4522,3.503940,3.504087,1.3280,1.6131,3.5259,0.8218,56.65,45.609,0.669,33.2887,33.2904,2.9825,2.9730,1026.0727,1026.0740,1482.81,1482.82,0.0000e+00
47.000,8.4389,8.4386,3.503093,3.503220,1.3239,1.6081,3.2625,0.4960,56.00,46.601,0.414,33.2920,33.2936,2.9645,2.9606,1026.0819,1026.0832,1482.78,1482.79,0.0000e+00
48.000,8.4160,8.4164,3.501473,3.501705,1.3175,1.5989,3.0537,0.5380,31.06,47.592,0.648,33.2961,33.2981,2.9362,2.9307,1026.0931,1026.0947,1482.72,1482.72,0.0000e+00
49.000,8.3922,8.3930,3.499793,3.500009,1.3143,1.5941,2.9955,0.5795,53.41,48.584,0.722,33.3003,33.3019,2.9299,2.9245,1026.1046,1026.1057,1482.65,1482.66,0.0000e+00
50.000,8.3560,8.3568,3.497110,3.497318,1.3110,1.5905,2.5529,0.5096,53.14,49.575,0.425,33.3057,33.3072,2.9259,2.9226,1026.1189,1026.1200,1482.54,1482.54,0.0000e+00
51.000,8.3379,8.3375,3.495659,3.495871,1.3065,1.5844,2.3778,0.3916,51.73,50.566,0.503,33.3070,33.3097,2.9155,2.9049,1026.1272,1026.1294,1482.49,1482.49,0.0000e+00
52.000,8.3136,8.3130,3.493875,3.494036,1.3048,1.5809,2.4386,0.5660,51.24,51.558,0.665,33.3107,33.3129,2.9154,2.9008,1026.1384,1026.1402,1482.42,1482.42,0.0000e+00
53.000,8.2931,8.2934,3.492333,3.492596,1.3035,1.5803,2.0830,0.3940,50.25,52.549,0.385,33.3134,33.3158,2.9192,2.9136,1026.1481,1026.1500,1482.36,1482.36,0.0000e+00
54.000,8.2718,8.2722,3.490597,3.490843,1.3038,1.5846,1.9399,0.3803,49.29,53.541,0.596,33.3146,33.3169,2.9230,2.9216,1026.1569,1026.1586,1482.30,1482.30,0.0000e+00
55.000,8.2517,8.2519,3.488893,3.489161,1.3017,1.5788,2.2376,0.4704,48.24,54.532,0.566,33.3151,33.3178,2.8812,2.8740,1026.1648,1026.1669,1482.24,1482.24,0.0000e+00
56.000,8.1512,8.1554,3.482242,3.482505,1.2907,1.5591,1.6176,0.4411,46.81,55.523,0.489,33.3395,33.3383,2.7978,2.7923,1026.2035,1026.2020,1481.91,1481.92,0.0000e+00
