PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.9206,13.9198,3.963867,3.964257,2.2977,2.9491,0.4239,0.1457,-2.05,2.977,0.145,32.9317,32.9359,5.8380,5.9167,1024.6189,1024.6223,1500.84,1500.84,0.0000e+00
4.000,13.9217,13.9202,3.964110,3.964454,2.2987,2.9476,0.4040,0.1466,8.66,3.968,0.457,32.9325,32.9370,5.8495,5.9105,1024.6238,1024.6276,1500.86,1500.86,0.0000e+00
5.000,13.9277,13.9259,3.964754,3.965092,2.3028,2.9470,0.3438,0.1386,1.85,4.961,0.811,32.9330,32.9377,5.8590,5.9067,1024.6274,1024.6313,1500.89,1500.89,0.0000e+00
6.000,13.9270,13.9252,3.964761,3.965088,2.3015,2.9445,0.3463,0.1568,1.92,5.953,0.571,32.9332,32.9379,5.8572,5.9051,1024.6322,1024.6361,1500.91,1500.91,0.0000e+00
7.000,13.9289,13.9273,3.964981,3.965323,2.3025,2.9455,0.3419,0.1497,24.49,6.945,0.467,32.9333,32.9378,5.8639,5.9064,1024.6363,1024.6401,1500.93,1500.93,0.0000e+00
8.000,13.9288,13.9274,3.965025,3.965363,2.3018,2.9452,0.3593,0.1491,97.83,7.937,0.576,32.9333,32.9377,5.8523,5.9094,1024.6408,1024.6445,1500.95,1500.95,0.0000e+00
9.000,13.9303,13.9287,3.965178,3.965510,2.2991,2.9467,0.3682,0.1556,98.88,8.929,0.508,32.9331,32.9375,5.8516,5.9133,1024.6448,1024.6486,1500.97,1500.97,0.0000e+00
10.000,13.9275,13.9268,3.965013,3.965396,2.3001,2.9455,0.3681,0.2061,82.55,9.921,0.449,32.9336,32.9377,5.8578,5.9099,1024.6502,1024.6535,1500.98,1500.98,0.0000e+00
11.000,13.9272,13.9246,3.965009,3.965268,2.2997,2.9468,0.3906,0.1563,97.80,10.913,0.396,32.9334,32.9380,5.8570,5.9150,1024.6546,1024.6587,1500.99,1500.99,0.0000e+00
12.000,13.9208,13.9184,3.964571,3.964823,2.2998,2.9455,0.4553,0.1818,98.56,11.905,0.598,32.9344,32.9388,5.8548,5.9094,1024.6612,1024.6651,1500.99,1500.99,0.0000e+00
13.000,13.9197,13.9186,3.964538,3.964897,2.2982,2.9441,0.4905,0.2401,98.88,12.897,0.787,32.9347,32.9389,5.8490,5.9074,1024.6661,1024.6696,1501.00,1501.00,0.0000e+00
14.000,13.9177,13.9155,3.964457,3.964733,2.2978,2.9434,0.5216,0.2016,60.68,13.889,0.630,32.9353,32.9397,5.8503,5.9074,1024.6714,1024.6753,1501.01,1501.01,0.0000e+00
15.000,13.9080,13.9044,3.963837,3.963995,2.2968,2.9410,0.6176,0.1811,87.69,14.881,0.432,32.9374,32.9420,5.8534,5.9060,1024.6795,1024.6838,1501.00,1500.99,0.0000e+00
16.000,13.9012,13.9001,3.963337,3.963692,2.2971,2.9422,0.6494,0.1602,99.11,15.873,0.792,32.9382,32.9424,5.8616,5.9136,1024.6860,1024.6895,1501.00,1501.00,0.0000e+00
17.000,13.9071,13.9057,3.963825,3.964165,2.2985,2.9432,0.6541,0.1720,98.88,16.865,0.643,32.9373,32.9416,5.8644,5.9082,1024.6885,1024.6922,1501.03,1501.03,0.0000e+00
18.000,13.9117,13.9105,3.964198,3.964533,2.2976,2.9357,0.7053,0.2147,98.88,17.857,0.432,32.9364,32.9405,5.8496,5.8864,1024.6914,1024.6948,1501.06,1501.06,0.0000e+00
19.000,13.8894,13.8892,3.962726,3.963023,2.2954,2.9324,0.7343,0.1510,57.69,18.849,0.742,32.9415,32.9444,5.8433,5.8842,1024.7044,1024.7066,1501.01,1501.01,0.0000e+00
20.000,13.8652,13.8609,3.961024,3.960952,2.2938,2.9308,0.7365,0.1606,97.20,19.841,0.604,32.9461,32.9491,5.8400,5.8830,1024.7174,1024.7206,1500.95,1500.94,0.0000e+00
