PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,14.0967,14.0962,4.020981,4.021245,2.4862,3.2014,1.2786,0.1312,1.33,3.970,0.433,33.3081,33.3109,6.4315,6.4945,1024.8776,1024.8799,1501.87,1501.87,0.0000e+00
5.000,14.0929,14.0932,4.020570,4.020909,2.4852,3.2021,1.2603,0.1312,1.42,4.962,0.499,33.3071,33.3100,6.4242,6.4969,1024.8820,1024.8843,1501.87,1501.88,0.0000e+00
6.000,14.0928,14.0933,4.020564,4.020947,2.4833,3.2026,1.2552,0.1353,1.53,5.954,0.414,33.3068,33.3099,6.4236,6.5002,1024.8863,1024.8886,1501.89,1501.89,0.0000e+00
7.000,14.0901,14.0914,4.020280,4.020708,2.4845,3.2013,1.2984,0.1419,1.46,6.947,0.582,33.3061,33.3089,6.4325,6.4959,1024.8908,1024.8927,1501.89,1501.90,0.0000e+00
8.000,14.0863,14.0860,4.019783,4.020068,2.4851,3.2002,1.2780,0.1544,58.78,7.939,0.415,33.3044,33.3073,6.4321,6.4975,1024.8947,1024.8970,1501.90,1501.90,0.0000e+00
9.000,14.0731,14.0738,4.018169,4.018449,2.4858,3.2009,1.2919,0.1502,100.28,8.931,0.611,33.3004,33.3025,6.4405,6.5039,1024.8989,1024.9003,1501.87,1501.87,0.0000e+00
10.000,14.0604,14.0611,4.016483,4.016873,2.4868,3.2022,1.2753,0.1519,98.88,9.924,0.675,33.2955,33.2985,6.4437,6.5062,1024.9021,1024.9044,1501.83,1501.84,0.0000e+00
11.000,14.0619,14.0613,4.016623,4.016854,2.4863,3.1994,1.2637,0.1390,69.71,10.916,0.513,33.2951,33.2977,6.4383,6.4977,1024.9060,1024.9081,1501.86,1501.86,0.0000e+00
12.000,14.0654,14.0654,4.017091,4.017364,2.4865,3.1987,1.2202,0.1517,72.75,11.908,0.420,33.2960,33.2985,6.4479,6.5019,1024.9105,1024.9124,1501.89,1501.89,0.0000e+00
13.000,14.0532,14.0534,4.015667,4.015984,2.4885,3.2007,1.1847,0.1501,97.16,12.901,0.660,33.2930,33.2957,6.4518,6.5084,1024.9151,1024.9172,1501.86,1501.86,0.0000e+00
14.000,14.0568,14.0570,4.016159,4.016454,2.4880,3.2000,1.1990,0.1633,93.45,13.893,0.871,33.2940,33.2965,6.4444,6.5056,1024.9197,1024.9215,1501.89,1501.89,0.0000e+00
15.000,14.0548,14.0544,4.015897,4.016152,2.4866,3.1999,1.2236,0.1560,65.66,14.885,0.734,33.2929,33.2956,6.4422,6.5081,1024.9236,1024.9259,1501.90,1501.90,0.0000e+00
16.000,14.0672,14.0679,4.017382,4.017810,2.4875,3.2012,1.2197,0.1459,62.23,15.878,0.468,33.2955,33.2989,6.4510,6.5076,1024.9276,1024.9300,1501.96,1501.96,0.0000e+00
17.000,14.0738,14.0736,4.018190,4.018466,2.4881,3.1988,1.2194,0.1489,99.81,16.870,0.857,33.2968,33.2996,6.4464,6.4985,1024.9317,1024.9338,1502.00,1502.00,0.0000e+00
18.000,14.0745,14.0730,4.018303,4.018496,2.4870,3.1978,1.2155,0.1462,56.90,17.862,0.792,33.2969,33.3000,6.4400,6.4961,1024.9361,1024.9387,1502.01,1502.01,0.0000e+00
19.000,14.0748,14.0756,4.018360,4.018760,2.4848,3.1938,1.2225,0.1390,100.78,18.855,0.404,33.2967,33.2998,6.4324,6.4876,1024.9403,1024.9425,1502.03,1502.04,0.0000e+00
20.000,14.0764,14.0763,4.018570,4.018858,2.4808,3.1910,1.1716,0.1554,98.88,19.847,0.757,33.2969,33.2997,6.4132,6.4794,1024.9445,1024.9467,1502.06,1502.06,0.0000e+00
21.000,14.0557,14.0594,4.016401,4.016891,2.4790,3.1883,1.2050,0.1415,98.88,20.839,1.134,33.2944,33.2957,6.4103,6.4727,1024.9514,1024.9517,1502.00,1502.01,0.0000e+00
22.000,14.0245,14.0178,4.013177,4.012472,2.4773,3.1859,1.2019,0.1388,98.88,21.831,1.062,33.2912,33.2904,6.4074,6.4714,1024.9599,1024.9607,1501.91,1501.89,0.0000e+00
23.000,13.9672,13.9367,4.007352,4.004260,2.4737,3.1795,1.2107,0.1471,98.88,22.824,0.565,33.2864,33.2842,6.3970,6.4608,1024.9725,1024.9772,1501.74,1501.63,0.0000e+00
24.000,13.7940,13.7994,3.990208,3.990328,2.4484,3.1344,1.2114,0.1385,98.78,23.816,0.606,33.2771,33.2734,6.2658,6.3275,1025.0056,1025.0016,1501.18,1501.19,0.0000e+00
25.000,13.6057,13.5956,3.971917,3.969427,2.4319,3.1177,1.2428,0.1529,98.88,24.808,0.774,33.2697,33.2552,6.2457,6.3314,1025.0428,1025.0336,1500.56,1500.51,0.0000e+00
26.000,13.1161,13.1209,3.924296,3.922570,2.4093,3.0874,1.2707,0.1416,90.51,25.800,0.440,33.2495,33.2291,6.2214,6.2912,1025.1303,1025.1136,1498.94,1498.93,0.0000e+00
