PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.8213,15.8290,4.117060,4.117160,2.5522,3.2832,0.7476,0.1506,-19.35,2.975,0.252,32.7193,32.7138,6.4418,6.4890,1024.0473,1024.0413,1506.65,1506.67,0.0000e+00
4.000,15.6018,15.6002,4.096211,4.097161,2.5345,3.2445,0.7004,0.1907,100.68,3.967,0.373,32.7155,32.7253,6.3475,6.4056,1024.0976,1024.1054,1505.98,1505.99,0.0000e+00
5.000,15.4397,15.4373,4.085235,4.084764,2.5185,3.2437,0.6215,0.1779,99.14,4.959,0.377,32.7518,32.7496,6.3705,6.4662,1024.1657,1024.1646,1505.53,1505.52,0.0000e+00
6.000,15.2919,15.2911,4.070581,4.070118,2.5339,3.2512,0.6143,0.1575,98.88,5.950,0.448,32.7434,32.7399,6.5204,6.4922,1024.1960,1024.1936,1505.07,1505.06,0.0000e+00
7.000,15.1578,15.1755,4.056884,4.058018,2.5607,3.2783,0.8543,0.1881,98.88,6.942,0.543,32.7319,32.7273,6.6666,6.6783,1024.2209,1024.2135,1504.65,1504.70,0.0000e+00
8.000,14.9168,14.9487,4.030874,4.031678,2.5961,3.3666,1.2895,0.2212,91.21,7.934,0.345,32.6985,32.6791,6.8045,6.9100,1024.2517,1024.2298,1503.86,1503.94,0.0000e+00
9.000,14.3948,14.3865,3.974773,3.971513,2.6325,3.4345,2.5256,0.3308,98.93,8.925,0.493,32.6265,32.6034,6.9889,7.1298,1024.3113,1024.2953,1502.12,1502.06,0.0000e+00
10.000,13.3059,13.2959,3.866893,3.860933,2.6526,3.4602,5.6773,0.5790,71.83,9.917,0.474,32.5513,32.5040,7.2138,7.3213,1024.4806,1024.4461,1498.48,1498.39,0.0000e+00
11.000,13.0009,12.9983,3.839846,3.838566,2.6843,3.4957,8.8976,0.6524,96.73,10.909,0.418,32.5581,32.5483,7.3700,7.4575,1024.5508,1024.5438,1497.48,1497.47,0.0000e+00
12.000,12.9686,12.9688,3.838790,3.838281,2.7031,3.5146,10.8993,0.8943,73.86,11.900,0.553,32.5755,32.5705,7.4414,7.5009,1024.5752,1024.5713,1497.41,1497.41,0.0000e+00
13.000,12.9840,12.9839,3.841535,3.841288,2.7240,3.5312,11.9240,0.9653,89.79,12.892,0.352,32.5878,32.5856,7.4900,7.5299,1024.5861,1024.5845,1497.50,1497.49,0.0000e+00
14.000,12.9879,12.9882,3.844457,3.844698,2.7373,3.5499,11.3975,0.9212,79.50,13.884,0.353,32.6116,32.6136,7.5027,7.5757,1024.6083,1024.6098,1497.55,1497.56,0.0000e+00
15.000,12.9884,12.9885,3.846846,3.846558,2.7467,3.5639,12.2054,0.8844,81.82,14.875,0.508,32.6334,32.6306,7.5345,7.6075,1024.6296,1024.6274,1497.60,1497.59,0.0000e+00
16.000,12.9949,12.9948,3.848987,3.849248,2.7534,3.5707,13.1036,0.9853,95.96,15.867,0.461,32.6476,32.6501,7.5498,7.6136,1024.6437,1024.6457,1497.65,1497.66,0.0000e+00
17.000,12.9966,12.9922,3.849964,3.849878,2.7515,3.5572,11.4714,0.9534,82.32,16.859,0.394,32.6549,32.6579,7.4314,7.4858,1024.6536,1024.6568,1497.68,1497.67,0.0000e+00
