PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,12.9910,12.9958,3.941146,3.941700,2.4204,3.1311,3.0508,0.2741,109.72,3.970,0.268,33.5284,33.5294,6.3508,6.4451,1025.2727,1025.2725,1498.49,1498.50,0.0000e+00
5.000,13.0046,12.9888,3.942023,3.941191,2.4164,3.1207,3.4868,0.4289,78.79,4.963,0.338,33.5243,33.5304,6.3283,6.4163,1025.2713,1025.2791,1498.54,1498.50,0.0000e+00
6.000,12.9938,12.9959,3.941129,3.941648,2.4111,3.1037,3.3542,0.4107,99.56,5.956,0.465,33.5250,33.5281,6.2928,6.3562,1025.2784,1025.2804,1498.52,1498.53,0.0000e+00
7.000,12.9372,12.9018,3.936325,3.933071,2.4002,3.0811,3.8398,0.4295,98.88,6.948,0.527,33.5291,33.5296,6.2286,6.2981,1025.2973,1025.3046,1498.36,1498.24,0.0000e+00
8.000,12.7776,12.7445,3.921770,3.918800,2.3773,3.0538,5.5320,0.7227,98.88,7.941,0.372,33.5318,33.5329,6.1792,6.2847,1025.3352,1025.3426,1497.84,1497.73,0.0000e+00
9.000,12.6565,12.6539,3.911503,3.911266,2.3676,3.0628,5.7099,1.0548,98.87,8.933,0.592,33.5412,33.5412,6.2464,6.3751,1025.3708,1025.3712,1497.46,1497.45,0.0000e+00
10.000,12.6627,12.6629,3.912958,3.913358,2.3787,3.0805,5.8044,0.5605,98.87,9.926,0.622,33.5491,33.5528,6.3204,6.4141,1025.3802,1025.3830,1497.51,1497.51,0.0000e+00
11.000,12.6605,12.6598,3.913572,3.912480,2.3901,3.0921,7.2535,0.6671,92.22,10.918,0.543,33.5566,33.5467,6.3569,6.4342,1025.3909,1025.3833,1497.52,1497.51,0.0000e+00
12.000,12.6507,12.6518,3.909071,3.913193,2.4022,3.1041,7.4981,0.7121,93.28,11.911,0.422,33.5219,33.5603,6.3882,6.4571,1025.3704,1025.3999,1497.47,1497.52,0.0000e+00
13.000,12.6367,12.6357,3.904372,3.912106,2.4102,3.1072,7.4768,0.7145,92.83,12.904,0.554,33.4890,33.5638,6.3861,6.4432,1025.3521,1025.4103,1497.40,1497.48,0.0000e+00
14.000,12.6039,12.6017,3.909467,3.902931,2.4090,3.1018,7.1648,0.6539,27.87,13.896,0.805,33.5665,33.5060,6.3659,6.4253,1025.4230,1025.3765,1497.40,1497.32,0.0000e+00
15.000,12.5840,12.5821,3.907789,3.907164,2.4061,3.0915,7.4507,0.7157,85.56,14.889,0.575,33.5678,33.5635,6.3358,6.3784,1025.4324,1025.4294,1497.35,1497.33,0.0000e+00
16.000,12.5142,12.5129,3.901646,3.901231,2.3510,2.9617,8.0691,0.6165,98.04,15.881,0.483,33.5708,33.5680,5.8853,5.8525,1025.4527,1025.4508,1497.13,1497.12,0.0000e+00
17.000,12.3474,12.3435,3.885513,3.883689,2.2770,2.8383,7.2751,0.6486,38.99,16.874,0.843,33.5645,33.5505,5.5292,5.5473,1025.4845,1025.4744,1496.57,1496.55,0.0000e+00
18.000,12.1058,12.0896,3.860616,3.856967,2.2217,2.7737,6.1251,0.5134,98.33,17.866,0.885,33.5403,33.5196,5.4000,5.4741,1025.5164,1025.5034,1495.74,1495.66,0.0000e+00
19.000,11.9236,11.9204,3.841489,3.840074,2.1660,2.7172,4.6608,0.4102,98.88,18.859,0.525,33.5182,33.5074,5.3303,5.4094,1025.5382,1025.5303,1495.11,1495.08,0.0000e+00
20.000,11.7561,11.7570,3.825216,3.824626,2.0808,2.6074,3.2748,0.3160,98.88,19.851,0.502,33.5103,33.5038,5.1549,5.1698,1025.5679,1025.5626,1494.54,1494.53,0.0000e+00
21.000,11.6277,11.6261,3.813166,3.812309,2.0463,2.5623,2.9173,0.3073,98.87,20.844,0.751,33.5081,33.5012,5.0509,5.0682,1025.5945,1025.5894,1494.11,1494.09,0.0000e+00
22.000,11.5488,11.5495,3.805538,3.805121,2.0129,2.5136,2.1956,0.2682,98.86,21.836,0.623,33.5043,33.4995,4.9240,4.9351,1025.6106,1025.6067,1493.85,1493.84,0.0000e+00
23.000,11.3594,11.3616,3.788677,3.787638,1.9602,2.4410,1.8506,0.2424,97.46,22.829,0.467,33.5098,33.4975,4.7559,4.7720,1025.6541,1025.6441,1493.21,1493.20,0.0000e+00
24.000,11.1807,11.1799,3.771267,3.770606,1.9039,2.3593,1.4679,0.1852,92.18,23.821,0.440,33.5000,33.4941,4.5567,4.5440,1025.6834,1025.6790,1492.59,1492.58,0.0000e+00
25.000,10.9445,10.9385,3.750254,3.748135,1.8360,2.2571,0.9695,0.1658,91.07,24.814,0.519,33.5065,33.4909,4.3021,4.3026,1025.7353,1025.7242,1491.79,1491.75,0.0000e+00
26.000,10.6433,10.6391,3.723598,3.722036,1.7826,2.1927,0.4399,0.1413,91.21,25.806,0.595,33.5159,33.5040,4.2088,4.2259,1025.8004,1025.7919,1490.75,1490.72,0.0000e+00
27.000,10.5733,10.5717,3.717031,3.716223,1.7499,2.1582,0.3539,0.1079,74.14,26.799,0.597,33.5139,33.5072,4.1773,4.1845,1025.8156,1025.8107,1490.52,1490.50,0.0000e+00
