PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.7497,15.7401,4.206197,4.205749,2.5413,3.3020,2.5995,0.2379,2.71,2.977,0.309,33.5723,33.5766,6.3862,6.5497,1024.7197,1024.7252,1507.42,1507.39,0.0000e+00
4.000,15.2217,15.1677,4.156238,4.150042,2.5608,3.3214,2.5275,0.2260,2.80,3.970,0.305,33.5743,33.5647,6.5414,6.6466,1024.8423,1024.8467,1505.78,1505.60,0.0000e+00
5.000,15.2585,15.2503,4.158574,4.158556,2.5658,3.3178,2.5115,0.2338,2.92,4.962,0.493,33.5635,33.5704,6.5135,6.6156,1024.8304,1024.8374,1505.90,1505.88,0.0000e+00
6.000,15.2707,15.2549,4.160509,4.159086,2.5646,3.3190,2.5605,0.2316,2.83,5.955,0.515,33.5701,33.5708,6.5092,6.6121,1024.8372,1024.8412,1505.96,1505.92,0.0000e+00
7.000,15.2086,15.2017,4.154711,4.154206,2.5596,3.3039,2.6118,0.2373,89.33,6.947,0.498,33.5707,33.5720,6.4788,6.5812,1024.8557,1024.8582,1505.79,1505.77,0.0000e+00
8.000,15.1637,15.1708,4.150589,4.150767,2.5532,3.3104,2.5330,0.2357,98.87,7.940,0.583,33.5716,33.5670,6.4989,6.6357,1024.8707,1024.8656,1505.66,1505.68,0.0000e+00
9.000,14.6961,14.6451,4.106992,4.099819,2.5591,3.3213,2.4510,0.6383,92.37,8.932,0.540,33.5777,33.5563,6.5941,6.7206,1024.9810,1024.9756,1504.20,1504.01,0.0000e+00
10.000,14.5100,14.5096,4.088978,4.088086,2.5615,3.3240,2.4231,0.4127,89.18,9.925,0.380,33.5737,33.5659,6.6097,6.7221,1025.0223,1025.0163,1503.61,1503.60,0.0000e+00
11.000,14.4645,14.4646,4.084664,4.084495,2.5547,3.2990,2.4887,0.2035,83.22,10.917,0.535,33.5732,33.5715,6.5357,6.6209,1025.0361,1025.0347,1503.48,1503.48,0.0000e+00
12.000,14.3820,14.3680,4.077309,4.075166,2.5353,3.2679,2.3564,0.2452,66.95,11.909,0.621,33.5767,33.5693,6.4551,6.5586,1025.0607,1025.0579,1503.24,1503.19,0.0000e+00
13.000,13.9112,13.8891,4.033248,4.029269,2.5149,3.2415,2.3836,0.2267,76.03,12.902,0.610,33.5794,33.5618,6.4625,6.5686,1025.1658,1025.1568,1501.73,1501.64,0.0000e+00
14.000,13.6648,13.6376,4.009169,4.005102,2.5009,3.2227,2.4098,0.2620,64.03,13.894,0.600,33.5706,33.5564,6.4825,6.5717,1025.2142,1025.2088,1500.93,1500.83,0.0000e+00
15.000,13.5454,13.5425,3.997106,3.996175,2.4916,3.2087,2.5038,0.2385,73.30,14.887,0.479,33.5622,33.5561,6.4783,6.5589,1025.2366,1025.2325,1500.55,1500.53,0.0000e+00
16.000,13.4742,13.4780,3.990516,3.990364,2.4779,3.1917,2.4681,0.2042,70.78,15.879,0.463,33.5626,33.5579,6.4270,6.5086,1025.2559,1025.2515,1500.33,1500.33,0.0000e+00
17.000,13.4337,13.4294,3.986669,3.985691,2.4590,3.1566,2.5359,0.2003,94.49,16.871,0.539,33.5618,33.5563,6.3058,6.3691,1025.2680,1025.2646,1500.21,1500.19,0.0000e+00
18.000,13.2557,13.2453,3.968864,3.966847,2.4184,3.0844,2.5217,0.2003,98.86,17.864,0.541,33.5508,33.5409,6.0686,6.1172,1025.2998,1025.2942,1499.62,1499.58,0.0000e+00
19.000,12.8281,12.8066,3.926542,3.922070,2.3470,2.9563,2.2640,0.1885,98.88,18.856,0.580,33.5277,33.5042,5.7240,5.7383,1025.3713,1025.3574,1498.19,1498.09,0.0000e+00
20.000,12.1764,12.1331,3.860939,3.853621,2.2519,2.8027,1.9153,0.1697,98.81,19.849,0.620,33.4793,33.4473,5.3835,5.4126,1025.4646,1025.4480,1495.94,1495.75,0.0000e+00
21.000,11.2877,11.2566,3.773154,3.765797,2.1518,2.6713,1.4936,0.1829,94.49,20.841,0.546,33.4223,33.3781,5.1828,5.2536,1025.5897,1025.5610,1492.82,1492.66,0.0000e+00
22.000,10.8089,10.8018,3.727941,3.725084,2.0638,2.5729,1.2175,0.1431,93.50,21.833,0.502,33.4094,33.3873,5.0855,5.1621,1025.6702,1025.6543,1491.14,1491.09,0.0000e+00
23.000,10.6734,10.6736,3.715986,3.714755,2.0123,2.5184,1.0289,0.1353,81.79,22.826,0.547,33.4134,33.4008,5.0642,5.1090,1025.7017,1025.6919,1490.68,1490.67,0.0000e+00
24.000,10.6329,10.6313,3.713252,3.712228,1.9845,2.4924,0.9388,0.1168,82.70,23.818,0.520,33.4226,33.4138,5.0574,5.0949,1025.7205,1025.7139,1490.57,1490.55,0.0000e+00
25.000,10.6277,10.6285,3.712965,3.712342,1.9684,2.4817,0.8812,0.1158,74.65,24.810,0.474,33.4240,33.4171,5.0654,5.0939,1025.7271,1025.7216,1490.57,1490.56,0.0000e+00
26.000,10.6318,10.6314,3.713248,3.712725,1.9617,2.4739,0.8905,0.1002,65.63,25.803,0.547,33.4227,33.4178,5.0645,5.0719,1025.7298,1025.7261,1490.60,1490.59,0.0000e+00
27.000,10.6290,10.6287,3.713196,3.712796,1.9571,2.4664,0.8585,0.1029,70.66,26.795,0.621,33.4243,33.4206,5.0506,5.0566,1025.7361,1025.7333,1490.61,1490.60,0.0000e+00
28.000,10.6263,10.6263,3.713278,3.713014,1.9527,2.4622,0.8854,0.1126,56.84,27.787,0.596,33.4272,33.4245,5.0360,5.0487,1025.7434,1025.7413,1490.62,1490.61,0.0000e+00
29.000,10.6267,10.6264,3.713532,3.713288,1.9472,2.4559,0.8686,0.1147,70.55,28.780,0.485,33.4289,33.4268,5.0127,5.0308,1025.7492,1025.7475,1490.64,1490.63,0.0000e+00
30.000,10.6174,10.6165,3.713059,3.712838,1.9403,2.4485,0.8460,0.1329,99.21,29.772,0.515,33.4323,33.4309,4.9901,5.0151,1025.7579,1025.7570,1490.62,1490.62,0.0000e+00
31.000,10.6037,10.6070,3.712215,3.712309,1.9349,2.4446,0.7956,0.1148,98.85,30.764,0.527,33.4359,33.4338,4.9792,5.0087,1025.7677,1025.7654,1490.60,1490.61,0.0000e+00
32.000,10.6019,10.5997,3.712091,3.711886,1.9309,2.4383,0.7776,0.0939,98.80,31.757,0.549,33.4359,33.4358,4.9703,4.9892,1025.7725,1025.7728,1490.61,1490.60,0.0000e+00
33.000,10.5938,10.5867,3.711568,3.711142,1.9274,2.4333,0.8347,0.1083,98.85,32.749,0.667,33.4376,33.4399,4.9551,4.9793,1025.7797,1025.7828,1490.60,1490.57,0.0000e+00
34.000,10.5805,10.5781,3.710771,3.710627,1.9233,2.4285,0.8901,0.1067,91.16,33.741,0.634,33.4414,33.4421,4.9388,4.9669,1025.7895,1025.7905,1490.57,1490.56,0.0000e+00
35.000,10.5650,10.5684,3.709818,3.710102,1.9167,2.4195,0.7665,0.1109,92.03,34.734,0.365,33.4456,33.4453,4.9059,4.9333,1025.8000,1025.7992,1490.54,1490.55,0.0000e+00
36.000,10.5121,10.5162,3.706406,3.706675,1.9024,2.3981,0.6891,0.1010,77.31,35.726,0.481,33.4595,33.4585,4.8579,4.8846,1025.8246,1025.8231,1490.38,1490.39,0.0000e+00
37.000,10.4893,10.4859,3.704781,3.704563,1.8966,2.3923,0.6526,0.1053,94.27,36.718,0.789,33.4636,33.4646,4.8439,4.8791,1025.8363,1025.8376,1490.32,1490.31,0.0000e+00
38.000,10.4840,10.4869,3.704372,3.704731,1.8918,2.3877,0.6528,0.1056,78.69,37.711,0.851,33.4640,33.4650,4.8318,4.8695,1025.8420,1025.8423,1490.32,1490.33,0.0000e+00
39.000,10.4738,10.4714,3.703802,3.703701,1.8879,2.3826,0.6392,0.0980,60.60,38.703,0.722,33.4672,33.4684,4.8270,4.8607,1025.8508,1025.8522,1490.30,1490.30,0.0000e+00
40.000,10.4613,10.4623,3.702882,3.703100,1.8832,2.3761,0.5988,0.1052,65.48,39.695,0.397,33.4690,33.4703,4.8101,4.8323,1025.8590,1025.8598,1490.28,1490.28,0.0000e+00
41.000,10.4294,10.4289,3.701396,3.701479,1.8697,2.3467,0.5683,0.1055,79.33,40.688,0.419,33.4830,33.4842,4.7275,4.7291,1025.8799,1025.8809,1490.20,1490.20,0.0000e+00
42.000,10.3941,10.3919,3.699802,3.699852,1.8549,2.3216,0.5283,0.1243,77.92,41.680,0.643,33.4990,33.5015,4.6455,4.6437,1025.9030,1025.9053,1490.11,1490.10,0.0000e+00
43.000,10.3691,10.3646,3.699278,3.699353,1.8379,2.2915,0.4927,0.0936,75.62,42.672,0.719,33.5162,33.5212,4.5582,4.5585,1025.9253,1025.9299,1490.06,1490.05,0.0000e+00
44.000,10.3364,10.3339,3.699517,3.699712,1.8175,2.2653,0.4913,0.1111,84.33,43.664,0.626,33.5484,33.5527,4.4943,4.5133,1025.9605,1025.9644,1490.00,1489.99,0.0000e+00
45.000,10.3046,10.3030,3.699720,3.699718,1.7984,2.2462,0.4277,0.0794,85.24,44.657,0.467,33.5794,33.5809,4.4712,4.4985,1025.9947,1025.9961,1489.94,1489.93,0.0000e+00
