PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,18.0543,18.0497,4.247518,4.247799,2.3120,2.9517,0.1219,0.0445,118.71,1.983,0.227,32.0497,32.0557,5.4393,5.5085,1023.0096,1023.0153,1512.63,1512.62,0.0000e+00
3.000,18.0143,18.0146,4.244002,4.244500,2.3138,2.9519,0.1046,0.0434,67.42,2.975,0.379,32.0510,32.0550,5.4481,5.5099,1023.0247,1023.0276,1512.53,1512.54,0.0000e+00
4.000,18.0048,18.0024,4.243204,4.243449,2.3156,2.9486,0.1231,0.0578,95.70,3.967,0.436,32.0515,32.0553,5.4586,5.5039,1023.0317,1023.0353,1512.52,1512.52,0.0000e+00
5.000,18.0189,18.0184,4.244503,4.244964,2.3184,2.9489,0.1224,0.0569,98.88,4.958,0.413,32.0510,32.0552,5.4654,5.5076,1023.0324,1023.0357,1512.58,1512.58,0.0000e+00
6.000,18.0243,18.0068,4.245168,4.243937,2.3186,2.9522,0.1168,0.0549,98.88,5.950,0.537,32.0520,32.0553,5.4651,5.5158,1023.0362,1023.0431,1512.61,1512.56,0.0000e+00
7.000,17.9943,17.9925,4.242361,4.242629,2.3191,2.9517,0.1066,0.0552,98.88,6.942,0.458,32.0515,32.0552,5.4663,5.5176,1023.0475,1023.0508,1512.54,1512.54,0.0000e+00
8.000,17.9889,17.9891,4.241890,4.242359,2.3174,2.9530,0.1293,0.0472,98.88,7.934,0.355,32.0514,32.0552,5.4661,5.5212,1023.0532,1023.0560,1512.54,1512.55,0.0000e+00
9.000,17.9781,17.9766,4.240940,4.241250,2.3161,2.9517,0.1173,0.0482,98.88,8.925,0.528,32.0515,32.0553,5.4634,5.5144,1023.0603,1023.0636,1512.52,1512.53,0.0000e+00
10.000,17.9712,17.9704,4.240352,4.240717,2.3186,2.9487,0.1514,0.0569,98.88,9.917,0.595,32.0516,32.0553,5.4750,5.5101,1023.0664,1023.0695,1512.52,1512.52,0.0000e+00
11.000,17.9638,17.9634,4.239688,4.240070,2.3165,2.9495,0.1513,0.0485,98.88,10.909,0.358,32.0514,32.0550,5.4699,5.5218,1023.0725,1023.0753,1512.52,1512.52,0.0000e+00
12.000,17.8974,17.8978,4.233561,4.233856,2.3212,2.9543,0.1855,0.0597,98.88,11.900,0.413,32.0515,32.0536,5.5005,5.5359,1023.0929,1023.0945,1512.34,1512.34,0.0000e+00
13.000,17.8624,17.8613,4.230234,4.230502,2.3233,2.9542,0.1587,0.0513,98.88,12.892,0.469,32.0505,32.0536,5.5003,5.5383,1023.1050,1023.1077,1512.25,1512.25,0.0000e+00
14.000,17.8398,17.8383,4.228217,4.228364,2.3209,2.9520,0.1489,0.0585,98.87,13.883,0.565,32.0508,32.0532,5.4894,5.5342,1023.1151,1023.1173,1512.20,1512.20,0.0000e+00
15.000,17.8061,17.8047,4.225091,4.225313,2.3194,2.9524,0.1652,0.0581,98.88,14.875,0.341,32.0505,32.0534,5.4967,5.5431,1023.1274,1023.1300,1512.12,1512.12,0.0000e+00
16.000,17.7862,17.7845,4.223330,4.223488,2.3220,2.9544,0.1716,0.0527,98.88,15.867,0.512,32.0509,32.0536,5.5099,5.5501,1023.1369,1023.1394,1512.07,1512.07,0.0000e+00
17.000,17.7517,17.7506,4.220266,4.220423,2.3197,2.9550,0.1925,0.0689,98.88,16.858,0.575,32.0517,32.0539,5.5053,5.5577,1023.1502,1023.1522,1511.99,1511.99,0.0000e+00
18.000,17.7110,17.7055,4.216592,4.216387,2.3212,2.9585,0.2117,0.0696,98.88,17.850,0.357,32.0522,32.0548,5.5162,5.5714,1023.1648,1023.1680,1511.89,1511.87,0.0000e+00
19.000,17.6408,17.6379,4.210432,4.210300,2.3219,2.9611,0.2311,0.0662,98.88,18.842,0.482,32.0549,32.0560,5.5325,5.5833,1023.1880,1023.1896,1511.70,1511.69,0.0000e+00
20.000,17.5650,17.5655,4.203740,4.203898,2.3248,2.9624,0.2328,0.0726,98.88,19.833,0.473,32.0574,32.0583,5.5523,5.5932,1023.2124,1023.2130,1511.49,1511.49,0.0000e+00
21.000,17.4724,17.4723,4.195516,4.195617,2.3276,2.9639,0.2412,0.0686,98.88,20.825,0.360,32.0600,32.0610,5.5681,5.6091,1023.2409,1023.2417,1511.23,1511.23,0.0000e+00
22.000,17.3812,17.3802,4.187528,4.187471,2.3290,2.9676,0.2556,0.0730,98.88,21.816,0.504,32.0636,32.0639,5.5830,5.6287,1023.2697,1023.2701,1510.98,1510.98,0.0000e+00
23.000,17.3001,17.2991,4.180241,4.180208,2.3310,2.9706,0.2791,0.0764,98.88,22.808,0.480,32.0651,32.0657,5.5977,5.6405,1023.2944,1023.2950,1510.76,1510.75,0.0000e+00
24.000,17.2549,17.2539,4.176196,4.176252,2.3309,2.9694,0.2825,0.0620,98.88,23.800,0.393,32.0660,32.0673,5.5986,5.6414,1023.3101,1023.3113,1510.64,1510.64,0.0000e+00
25.000,17.1862,17.1862,4.170315,4.170360,2.3260,2.9660,0.2897,0.0678,98.88,24.791,0.409,32.0697,32.0701,5.5715,5.6424,1023.3335,1023.3339,1510.45,1510.45,0.0000e+00
26.000,16.9432,16.9450,4.149857,4.148875,2.3229,2.9763,0.3176,0.0840,98.88,25.783,0.534,32.0866,32.0767,5.6361,5.7165,1023.4076,1023.3995,1509.75,1509.75,0.0000e+00
