PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.8591,13.8577,3.963120,3.963417,2.3430,3.0057,0.3520,0.2495,4.85,2.977,0.362,32.9775,32.9815,6.0061,6.0643,1024.6669,1024.6703,1500.69,1500.69,0.0000e+00
4.000,13.8597,13.8580,3.963212,3.963457,2.3446,3.0075,0.3457,0.2780,14.73,3.969,0.422,32.9774,32.9812,6.0065,6.0653,1024.6712,1024.6745,1500.71,1500.71,0.0000e+00
5.000,13.8582,13.8559,3.963010,3.963295,2.3449,3.0084,0.3043,0.2882,2.49,4.961,0.495,32.9765,32.9811,6.0082,6.0691,1024.6753,1024.6793,1500.72,1500.72,0.0000e+00
6.000,13.8589,13.8580,3.963230,3.963525,2.3452,3.0080,0.3420,0.2370,1.72,5.953,0.652,32.9775,32.9811,6.0094,6.0634,1024.6804,1024.6833,1500.74,1500.74,0.0000e+00
7.000,13.8617,13.8610,3.963547,3.963886,2.3444,3.0074,0.3308,0.2604,1.72,6.946,1.275,32.9777,32.9814,6.0054,6.0602,1024.6844,1024.6874,1500.76,1500.77,0.0000e+00
8.000,13.8591,13.8588,3.963357,3.963700,2.3440,3.0058,0.3232,0.3079,47.99,7.938,1.343,32.9778,32.9812,6.0067,6.0570,1024.6895,1024.6922,1500.77,1500.78,0.0000e+00
9.000,13.8397,13.8473,3.961640,3.962562,2.3443,3.0032,0.3229,0.2884,94.16,8.930,0.868,32.9781,32.9801,6.0116,6.0535,1024.6982,1024.6982,1500.73,1500.75,0.0000e+00
10.000,13.8345,13.8371,3.961178,3.961715,2.3424,2.9993,0.3260,0.2846,46.60,9.922,0.638,32.9778,32.9806,6.0054,6.0494,1024.7035,1024.7052,1500.73,1500.74,0.0000e+00
11.000,13.7819,13.7907,3.956401,3.957337,2.3419,2.9997,0.3886,0.3394,50.92,10.914,0.748,32.9783,32.9795,6.0094,6.0573,1024.7191,1024.7183,1500.57,1500.60,0.0000e+00
12.000,13.7496,13.7492,3.953429,3.953577,2.3410,2.9980,0.4592,0.3033,57.81,11.906,0.727,32.9781,32.9798,6.0087,6.0584,1024.7300,1024.7315,1500.48,1500.48,0.0000e+00
13.000,13.7203,13.7199,3.950819,3.951019,2.3394,2.9978,0.5455,0.3398,71.75,12.899,0.420,32.9786,32.9808,6.0084,6.0631,1024.7409,1024.7427,1500.40,1500.40,0.0000e+00
14.000,13.6845,13.6853,3.947674,3.947937,2.3357,2.9969,0.5829,0.2766,88.53,13.891,0.502,32.9798,32.9816,6.0022,6.0627,1024.7536,1024.7549,1500.30,1500.31,0.0000e+00
15.000,13.6599,13.6588,3.945462,3.945609,2.3347,2.9916,0.6322,0.3033,94.58,14.883,0.992,32.9800,32.9824,6.0042,6.0503,1024.7633,1024.7653,1500.24,1500.24,0.0000e+00
16.000,13.6472,13.6457,3.944389,3.944508,2.3343,2.9897,0.6477,0.2860,98.70,15.875,1.161,32.9806,32.9829,6.0048,6.0513,1024.7708,1024.7729,1500.21,1500.21,0.0000e+00
17.000,13.6345,13.6341,3.939880,3.943534,2.3332,2.9908,0.7465,0.3866,98.87,16.867,0.877,32.9491,32.9835,6.0058,6.0615,1024.7535,1024.7802,1500.15,1500.19,0.0000e+00
18.000,13.6174,13.6167,3.942324,3.942076,2.3307,2.9874,1.0561,1.0029,98.88,17.859,0.713,32.9862,32.9845,5.9938,6.0509,1024.7901,1024.7889,1500.15,1500.15,0.0000e+00
19.000,13.5954,13.5956,3.939986,3.940176,2.3285,2.9850,1.9826,0.8314,98.88,18.852,0.909,32.9830,32.9846,5.9858,6.0422,1024.7965,1024.7978,1500.09,1500.10,0.0000e+00
20.000,13.5662,13.5659,3.937378,3.937596,2.3254,2.9775,0.8352,0.2513,98.88,19.844,0.523,32.9834,32.9858,5.9707,6.0206,1024.8073,1024.8092,1500.01,1500.02,0.0000e+00
21.000,13.5305,13.5306,3.934309,3.934411,2.3167,2.9664,0.7114,0.1822,98.88,20.836,0.517,32.9852,32.9861,5.9346,5.9992,1024.8204,1024.8210,1499.92,1499.92,0.0000e+00
22.000,13.3387,13.3400,3.917532,3.917117,2.2996,2.9407,0.7991,0.2565,98.88,21.828,0.459,32.9935,32.9885,5.8690,5.9322,1024.8699,1024.8657,1499.31,1499.31,0.0000e+00
23.000,12.9494,12.9504,3.883021,3.882082,2.2488,2.8622,0.8439,0.2997,98.88,22.820,0.856,33.0062,32.9964,5.6794,5.7616,1024.9617,1024.9540,1498.04,1498.03,0.0000e+00
24.000,12.6923,12.6920,3.860048,3.858682,2.2361,2.8526,0.8406,0.2164,98.88,23.812,1.053,33.0122,32.9995,5.6956,5.7913,1025.0212,1025.0113,1497.20,1497.18,0.0000e+00
25.000,12.4833,12.4841,3.841494,3.840449,2.2250,2.8448,0.8457,0.2233,98.88,24.804,0.737,33.0179,33.0072,5.7143,5.8046,1025.0705,1025.0620,1496.52,1496.51,0.0000e+00
26.000,12.2746,12.2749,3.822672,3.822085,2.1735,2.7608,0.7300,0.1675,98.88,25.797,0.613,33.0206,33.0146,5.5077,5.5623,1025.1171,1025.1124,1495.83,1495.82,0.0000e+00
27.000,11.9028,11.9035,3.790507,3.788796,2.1531,2.7313,0.6774,0.1599,98.88,26.789,0.865,33.0382,33.0209,5.4920,5.5518,1025.2053,1025.1918,1494.59,1494.57,0.0000e+00
28.000,11.5846,11.5376,3.762001,3.756455,2.1345,2.7127,0.5687,0.1295,98.88,27.781,0.541,33.0431,33.0308,5.4751,5.5514,1025.2727,1025.2717,1493.52,1493.34,0.0000e+00
29.000,11.1705,11.1607,3.725111,3.722967,2.0746,2.6226,0.4837,0.1243,98.87,28.773,0.512,33.0507,33.0384,5.2980,5.3409,1025.3583,1025.3505,1492.10,1492.05,0.0000e+00
30.000,10.8709,10.8663,3.697573,3.695477,2.0515,2.5917,0.3628,0.0672,98.86,29.765,0.852,33.0471,33.0304,5.2690,5.3098,1025.4134,1025.4012,1491.06,1491.02,0.0000e+00
31.000,10.7440,10.7448,3.686203,3.685760,2.0385,2.5735,0.3230,0.0742,98.86,30.757,0.827,33.0480,33.0429,5.2567,5.2899,1025.4410,1025.4369,1490.62,1490.62,0.0000e+00
32.000,10.5319,10.5406,3.666918,3.666003,2.0091,2.5356,0.3267,0.1001,98.86,31.749,0.485,33.0467,33.0297,5.1933,5.2241,1025.4814,1025.4666,1489.89,1489.90,0.0000e+00
33.000,10.3329,10.3327,3.647412,3.646848,1.9794,2.4956,0.2758,0.0721,98.85,32.741,0.840,33.0310,33.0256,5.1263,5.1511,1025.5080,1025.5038,1489.17,1489.17,0.0000e+00
34.000,10.2517,10.2517,3.640281,3.639608,1.9718,2.4863,0.2811,0.0453,98.68,33.733,0.798,33.0326,33.0258,5.1089,5.1367,1025.5277,1025.5224,1488.90,1488.89,0.0000e+00
35.000,10.1378,10.1586,3.630198,3.631173,1.9534,2.4613,0.2469,0.0610,98.86,34.725,0.408,33.0341,33.0250,5.0307,5.0619,1025.5527,1025.5420,1488.51,1488.57,0.0000e+00
36.000,9.8601,9.8671,3.604327,3.603964,1.9165,2.4113,0.1905,0.0707,98.85,35.717,0.430,33.0247,33.0146,4.9266,4.9630,1025.5965,1025.5874,1487.51,1487.53,0.0000e+00
37.000,9.6842,9.6542,3.587983,3.584542,1.8923,2.3790,0.1887,0.1441,98.85,36.709,0.428,33.0188,33.0112,4.9079,4.9311,1025.6255,1025.6244,1486.88,1486.76,0.0000e+00
38.000,9.5609,9.5613,3.576866,3.576521,1.8819,2.3655,0.1753,0.0484,98.85,37.702,0.973,33.0179,33.0139,4.9196,4.9287,1025.6495,1025.6464,1486.45,1486.45,0.0000e+00
39.000,9.5239,9.5234,3.574411,3.574114,1.8805,2.3640,0.1848,0.0576,98.85,38.694,1.183,33.0262,33.0237,4.9270,4.9340,1025.6666,1025.6647,1486.34,1486.34,0.0000e+00
40.000,9.5067,9.5059,3.573320,3.573099,1.8787,2.3629,0.1851,0.0798,98.85,39.686,0.899,33.0304,33.0288,4.9259,4.9373,1025.6773,1025.6761,1486.30,1486.30,0.0000e+00
41.000,9.4958,9.4955,3.572647,3.572631,1.8730,2.3573,0.1844,0.1818,98.85,40.678,1.046,33.0330,33.0332,4.9083,4.9243,1025.6856,1025.6858,1486.28,1486.28,0.0000e+00
42.000,9.4851,9.4847,3.571887,3.571961,1.8701,2.3544,0.1895,0.1527,98.85,41.670,1.492,33.0347,33.0358,4.8977,4.9173,1025.6931,1025.6942,1486.26,1486.26,0.0000e+00
43.000,9.4741,9.4734,3.571150,3.571201,1.8692,2.3536,0.1970,0.0995,98.85,42.662,1.468,33.0368,33.0379,4.8981,4.9179,1025.7012,1025.7021,1486.24,1486.24,0.0000e+00
44.000,9.4469,9.4461,3.569282,3.569265,1.8672,2.3529,0.1694,0.1179,98.85,43.654,1.179,33.0423,33.0428,4.8987,4.9226,1025.7144,1025.7150,1486.16,1486.16,0.0000e+00
45.000,9.4104,9.4093,3.566935,3.566793,1.8619,2.3439,0.1702,0.0819,98.85,44.646,0.772,33.0513,33.0509,4.8717,4.8934,1025.7319,1025.7318,1486.05,1486.05,0.0000e+00
46.000,9.3478,9.3463,3.562364,3.562158,1.8486,2.3230,0.1720,0.0655,98.85,45.638,1.369,33.0616,33.0609,4.7964,4.8236,1025.7546,1025.7543,1485.86,1485.85,0.0000e+00
47.000,9.2408,9.2384,3.554725,3.554060,1.8439,2.3182,0.1605,0.1346,98.85,46.630,1.343,33.0813,33.0766,4.7955,4.8284,1025.7917,1025.7884,1485.50,1485.49,0.0000e+00
48.000,9.1000,9.0994,3.545320,3.545086,1.8401,2.3145,0.1568,0.0815,98.85,47.622,1.011,33.1140,33.1122,4.8091,4.8383,1025.8443,1025.8430,1485.04,1485.04,0.0000e+00
49.000,9.0748,9.0745,3.544108,3.544190,1.8301,2.3013,0.1240,0.0399,98.85,48.614,0.644,33.1244,33.1256,4.7969,4.8114,1025.8610,1025.8620,1484.98,1484.98,0.0000e+00
50.000,9.0631,9.0628,3.543792,3.543974,1.8257,2.2933,0.1290,0.0424,98.85,49.606,1.166,33.1316,33.1338,4.7745,4.7874,1025.8730,1025.8748,1484.96,1484.96,0.0000e+00
51.000,9.0573,9.0570,3.543401,3.543600,1.8235,2.2890,0.1150,0.0501,98.85,50.598,1.458,33.1325,33.1348,4.7569,4.7755,1025.8792,1025.8811,1484.95,1484.96,0.0000e+00
52.000,9.0382,9.0382,3.542171,3.542312,1.8202,2.2858,0.1206,0.0568,98.85,51.590,1.494,33.1370,33.1384,4.7428,4.7700,1025.8903,1025.8914,1484.91,1484.91,0.0000e+00
53.000,9.0269,9.0265,3.542938,3.543257,1.8164,2.2838,0.1278,0.0722,98.85,52.582,1.120,33.1551,33.1587,4.7355,4.7706,1025.9108,1025.9137,1484.90,1484.91,0.0000e+00
54.000,9.0341,9.0335,3.546067,3.546330,1.8015,2.2530,0.1137,0.0958,98.85,53.574,1.072,33.1804,33.1838,4.6306,4.6470,1025.9340,1025.9368,1484.98,1484.98,0.0000e+00
55.000,9.0334,9.0332,3.549328,3.549937,1.7877,2.2300,0.1302,0.0593,98.85,54.566,1.125,33.2145,33.2211,4.5489,4.5737,1025.9654,1025.9705,1485.03,1485.04,0.0000e+00
56.000,9.0615,9.0607,3.554890,3.555152,1.7657,2.2052,0.1725,0.0511,79.41,55.558,0.518,33.2457,33.2492,4.4965,4.5165,1025.9898,1025.9927,1485.19,1485.19,0.0000e+00
