PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,14.2242,14.1816,3.915627,3.910851,2.4844,3.1979,1.2775,0.1714,100.27,3.966,0.306,32.2297,32.2215,6.4606,6.5328,1024.0187,1024.0211,1501.02,1500.87,0.0000e+00
5.000,14.3242,14.3417,3.923737,3.925497,2.4728,3.1790,1.2753,0.1769,85.57,4.958,0.489,32.2202,32.2217,6.3809,6.4465,1023.9951,1023.9926,1501.35,1501.41,0.0000e+00
6.000,14.2892,14.2979,3.920582,3.921528,2.4684,3.1746,1.5180,0.1513,98.48,5.949,0.589,32.2202,32.2216,6.3787,6.4455,1024.0068,1024.0060,1501.25,1501.28,0.0000e+00
7.000,14.2327,14.2339,3.915529,3.916038,2.4657,3.1721,1.5760,0.1528,78.03,6.941,0.386,32.2206,32.2243,6.3809,6.4480,1024.0234,1024.0259,1501.09,1501.09,0.0000e+00
8.000,14.1674,14.1639,3.908759,3.909447,2.4644,3.1654,1.6004,0.1711,99.34,7.932,0.664,32.2126,32.2219,6.3617,6.4798,1024.0351,1024.0430,1500.88,1500.88,0.0000e+00
9.000,14.0967,14.0180,3.903300,3.897214,2.4517,3.2012,2.0686,0.2688,35.31,8.924,0.605,32.2212,32.2310,6.3841,6.6228,1024.0609,1024.0846,1500.68,1500.43,0.0000e+00
10.000,13.5977,13.2215,3.862179,3.824841,2.4721,3.2248,2.1856,0.2506,67.70,9.915,0.609,32.2592,32.2286,6.5877,6.7559,1024.1954,1024.2473,1499.09,1497.81,0.0000e+00
11.000,12.7351,12.6821,3.785138,3.778779,2.4910,3.2331,11.0298,0.5234,80.88,10.907,0.407,32.2680,32.2530,6.7325,6.8107,1024.3780,1024.3767,1496.25,1496.05,0.0000e+00
12.000,12.5698,12.5697,3.769930,3.769457,2.4932,3.2141,7.3689,0.3919,82.52,11.898,0.462,32.2647,32.2603,6.6722,6.7245,1024.4119,1024.4085,1495.70,1495.70,0.0000e+00
13.000,12.5362,12.5340,3.766989,3.766307,2.4747,3.1800,6.1083,0.4310,67.52,12.890,0.627,32.2650,32.2604,6.5820,6.6503,1024.4230,1024.4199,1495.60,1495.59,0.0000e+00
14.000,12.4986,12.4987,3.763616,3.763362,2.4626,3.1667,5.3706,0.4270,66.23,13.881,0.636,32.2648,32.2623,6.5791,6.6529,1024.4346,1024.4326,1495.49,1495.49,0.0000e+00
