PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,17.4667,17.4831,4.161612,4.161406,2.3443,2.9862,0.1476,0.0362,71.23,2.975,0.319,31.7820,31.7674,5.6153,5.6527,1022.9500,1022.9351,1510.60,1510.64,0.0000e+00
4.000,16.9699,16.9711,4.114672,4.114656,2.3398,2.9841,0.1261,0.0531,46.03,3.967,0.378,31.7700,31.7689,5.6644,5.7027,1023.0615,1023.0604,1509.11,1509.11,0.0000e+00
5.000,16.9227,16.9193,4.110190,4.110319,2.3377,2.9821,0.1084,0.0617,100.68,4.958,0.632,31.7683,31.7721,5.6475,5.7037,1023.0756,1023.0792,1508.98,1508.97,0.0000e+00
6.000,16.9122,16.9108,4.109298,4.109594,2.3368,2.9845,0.1281,0.0614,98.88,5.950,0.501,31.7686,31.7722,5.6524,5.7124,1023.0826,1023.0857,1508.96,1508.96,0.0000e+00
7.000,16.9038,16.9028,4.108622,4.108951,2.3372,2.9848,0.1483,0.0463,92.47,6.941,0.516,31.7690,31.7726,5.6589,5.7095,1023.0893,1023.0923,1508.95,1508.95,0.0000e+00
8.000,16.8959,16.8947,4.108008,4.108323,2.3366,2.9817,0.1570,0.0542,51.66,7.933,0.649,31.7696,31.7733,5.6558,5.7044,1023.0961,1023.0991,1508.95,1508.95,0.0000e+00
9.000,16.8763,16.8741,4.106464,4.106640,2.3361,2.9826,0.1793,0.0676,93.34,8.925,0.459,31.7714,31.7746,5.6550,5.7132,1023.1064,1023.1094,1508.91,1508.90,0.0000e+00
10.000,16.8578,16.8498,4.104897,4.104564,2.3344,2.9829,0.1924,0.0678,98.56,9.916,0.583,31.7721,31.7756,5.6505,5.7138,1023.1156,1023.1202,1508.87,1508.85,0.0000e+00
11.000,16.8524,16.8511,4.104767,4.105017,2.3334,2.9802,0.1848,0.0626,98.78,10.908,0.473,31.7749,31.7781,5.6542,5.7047,1023.1234,1023.1262,1508.87,1508.87,0.0000e+00
12.000,16.6885,16.7603,4.091662,4.097174,2.3329,2.9770,0.2147,0.0695,98.88,11.899,0.479,31.7910,31.7818,5.6667,5.7156,1023.1780,1023.1544,1508.41,1508.62,0.0000e+00
13.000,16.5383,16.5307,4.078547,4.077366,2.3316,2.9819,0.2851,0.0697,98.88,12.891,0.701,31.7960,31.7918,5.6879,5.7543,1023.2206,1023.2192,1507.97,1507.94,0.0000e+00
14.000,16.2867,16.2842,4.055939,4.054641,2.3332,2.9829,0.2837,0.0728,98.88,13.883,0.731,31.7989,31.7895,5.7221,5.7820,1023.2845,1023.2779,1507.22,1507.20,0.0000e+00
15.000,16.1035,16.0998,4.043870,4.041810,2.3323,2.9853,0.2876,0.0739,61.96,14.874,0.535,31.8393,31.8242,5.7414,5.8060,1023.3612,1023.3505,1506.71,1506.68,0.0000e+00
16.000,15.9850,15.9833,4.036655,4.036427,2.3280,2.9733,0.3138,0.0654,98.39,15.866,0.359,31.8706,31.8699,5.6792,5.7400,1023.4162,1023.4161,1506.40,1506.39,0.0000e+00
17.000,15.8091,15.8075,4.024407,4.022872,2.2963,2.9268,0.3271,0.1988,98.94,16.857,0.633,31.9038,31.8915,5.5344,5.6186,1023.4853,1023.4762,1505.90,1505.89,0.0000e+00
18.000,15.0364,15.0350,3.965164,3.961593,2.2680,2.8877,0.3534,0.1723,98.88,17.849,0.620,32.0029,31.9719,5.5273,5.6176,1023.7345,1023.7109,1503.60,1503.56,0.0000e+00
19.000,14.2306,14.2277,3.897882,3.893570,2.2411,2.8647,0.3655,0.0524,98.88,18.840,0.576,32.0558,32.0187,5.5826,5.6879,1023.9500,1023.9219,1501.08,1501.03,0.0000e+00
20.000,13.7142,13.7145,3.855388,3.853356,2.2328,2.8586,0.3268,0.0524,84.18,19.832,0.493,32.0946,32.0756,5.6839,5.7580,1024.0905,1024.0757,1499.46,1499.43,0.0000e+00
21.000,13.4782,13.4783,3.837383,3.836121,2.2361,2.8647,0.3492,0.0628,99.28,20.823,0.421,32.1250,32.1132,5.7498,5.7995,1024.1660,1024.1570,1498.73,1498.72,0.0000e+00
22.000,13.3437,13.3421,3.828483,3.827553,2.2359,2.8501,0.3796,0.0615,98.87,21.815,0.637,32.1549,32.1475,5.7086,5.7315,1024.2206,1024.2151,1498.33,1498.32,0.0000e+00
23.000,13.1953,13.1916,3.816729,3.814837,2.2224,2.8285,0.4078,0.0640,98.87,22.807,0.681,32.1699,32.1552,5.6453,5.6916,1024.2660,1024.2554,1497.87,1497.84,0.0000e+00
24.000,12.9949,12.9966,3.800047,3.799275,2.2043,2.8053,0.3353,0.0592,98.87,23.798,0.406,32.1825,32.1738,5.5913,5.6487,1024.3197,1024.3127,1497.24,1497.23,0.0000e+00
25.000,12.6062,12.6070,3.771419,3.769629,2.1727,2.7820,0.2670,0.0583,97.73,24.790,0.516,32.2424,32.2247,5.6525,5.7339,1024.4459,1024.4320,1496.01,1495.99,0.0000e+00
26.000,12.3026,12.3036,3.748832,3.747720,2.1831,2.7969,0.1903,0.0535,98.87,25.781,0.731,32.2870,32.2756,5.7443,5.7932,1024.5430,1024.5339,1495.05,1495.04,0.0000e+00
