PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.9806,13.9808,3.956772,3.957155,2.4647,3.1720,5.7624,0.3774,2.74,2.976,0.349,32.8147,32.8181,6.3977,6.4550,1024.5162,1024.5188,1500.89,1500.90,0.0000e+00
4.000,13.9836,13.9833,3.957060,3.957404,2.4658,3.1758,5.6530,0.3838,2.80,3.968,0.398,32.8144,32.8178,6.3944,6.4656,1024.5198,1024.5225,1500.92,1500.92,0.0000e+00
5.000,13.9845,13.9842,3.957205,3.957540,2.4662,3.1750,5.9471,0.3983,48.56,4.960,0.331,32.8146,32.8179,6.4011,6.4632,1024.5242,1024.5269,1500.94,1500.95,0.0000e+00
6.000,13.9852,13.9849,3.957325,3.957665,2.4665,3.1706,5.7678,0.4125,99.84,5.952,0.691,32.8147,32.8181,6.4072,6.4440,1024.5286,1024.5313,1500.96,1500.96,0.0000e+00
7.000,13.9856,13.9857,3.957366,3.957757,2.4680,3.1660,6.0599,0.4582,98.88,6.944,0.501,32.8143,32.8179,6.4153,6.4407,1024.5327,1024.5355,1500.98,1500.98,0.0000e+00
8.000,13.9899,13.9898,3.957832,3.958168,2.4673,3.1633,5.6123,0.3992,87.34,7.936,0.607,32.8146,32.8177,6.3954,6.4243,1024.5365,1024.5389,1501.01,1501.01,0.0000e+00
9.000,13.9863,13.9896,3.957587,3.958200,2.4678,3.1593,6.0643,0.4150,98.47,8.928,0.612,32.8149,32.8178,6.4128,6.4368,1024.5420,1024.5436,1501.01,1501.03,0.0000e+00
10.000,13.9847,13.9832,3.957454,3.957673,2.4684,3.1679,5.7811,0.3864,98.88,9.920,0.383,32.8147,32.8180,6.4095,6.4606,1024.5466,1024.5494,1501.02,1501.02,0.0000e+00
11.000,13.9669,13.9700,3.954610,3.956549,2.4677,3.1725,5.9336,0.4255,98.88,10.912,0.561,32.8032,32.8185,6.4125,6.4734,1024.5459,1024.5570,1500.97,1501.00,0.0000e+00
12.000,13.9477,13.9453,3.954385,3.954400,2.4683,3.1742,6.0788,0.4191,98.88,11.904,0.373,32.8172,32.8193,6.4189,6.4764,1024.5651,1024.5672,1500.94,1500.93,0.0000e+00
13.000,13.9368,13.9360,3.953386,3.953619,2.4675,3.1747,6.4640,0.3915,90.77,12.896,0.529,32.8168,32.8197,6.4091,6.4831,1024.5715,1024.5739,1500.92,1500.92,0.0000e+00
14.000,13.9200,13.9207,3.951974,3.952280,2.4663,3.1768,6.3819,0.4317,98.48,13.888,0.483,32.8177,32.8199,6.4161,6.4853,1024.5801,1024.5817,1500.88,1500.89,0.0000e+00
15.000,13.8822,13.8823,3.948709,3.948874,2.4669,3.1740,6.1167,0.4146,91.77,14.880,0.457,32.8193,32.8208,6.4117,6.4687,1024.5936,1024.5947,1500.78,1500.78,0.0000e+00
16.000,13.8366,13.8349,3.944721,3.944709,2.4636,3.1586,6.9763,0.5182,98.76,15.872,0.663,32.8210,32.8223,6.4044,6.4307,1024.6088,1024.6101,1500.65,1500.64,0.0000e+00
17.000,13.8191,13.8181,3.943283,3.943439,2.4609,3.1572,7.9496,0.5197,98.88,16.864,0.392,32.8222,32.8245,6.4044,6.4505,1024.6178,1024.6197,1500.61,1500.61,0.0000e+00
18.000,13.7898,13.7886,3.941013,3.941150,2.4575,3.1582,6.2347,0.4148,98.88,17.856,0.508,32.8259,32.8281,6.3889,6.4250,1024.6310,1024.6330,1500.53,1500.53,0.0000e+00
19.000,13.7728,13.7721,3.940147,3.940307,2.4512,3.1333,5.6349,0.4100,98.88,18.848,0.575,32.8319,32.8340,6.3591,6.3778,1024.6437,1024.6454,1500.50,1500.50,0.0000e+00
20.000,13.7080,13.7054,3.935341,3.934996,2.4260,3.1060,4.7492,0.3646,96.68,19.840,0.399,32.8424,32.8415,6.2352,6.3051,1024.6695,1024.6693,1500.32,1500.31,0.0000e+00
21.000,13.0618,13.1057,3.882102,3.883053,2.3665,3.0238,2.4874,0.3146,98.93,20.832,0.658,32.9004,32.8713,6.0831,6.1572,1024.8484,1024.8172,1498.26,1498.37,0.0000e+00
22.000,12.5255,12.5537,3.833615,3.834506,2.3439,2.9990,1.7233,0.2735,97.14,21.824,0.487,32.9067,32.8906,6.1279,6.1879,1024.9627,1024.9447,1496.48,1496.55,0.0000e+00
23.000,12.2106,12.1995,3.805622,3.803589,2.3216,2.9707,1.5035,0.2214,98.84,22.816,0.668,32.9140,32.9042,6.1198,6.1716,1025.0331,1025.0276,1495.43,1495.38,0.0000e+00
24.000,11.9941,11.9960,3.793067,3.792651,2.2940,2.9257,1.2405,0.2255,98.75,23.808,0.494,32.9834,32.9777,5.9880,6.0279,1025.1323,1025.1275,1494.79,1494.79,0.0000e+00
25.000,11.7689,11.7697,3.781336,3.780384,2.2586,2.8674,1.2693,0.2160,98.70,24.800,0.676,33.0688,33.0589,5.8582,5.8915,1025.2451,1025.2372,1494.13,1494.12,0.0000e+00
26.000,11.5997,11.6003,3.764993,3.764260,2.2349,2.8408,1.3770,0.2032,98.77,25.792,0.432,33.0597,33.0521,5.8517,5.8989,1025.2738,1025.2678,1493.56,1493.55,0.0000e+00
27.000,11.5607,11.5620,3.763847,3.763903,2.2121,2.8124,1.3141,0.1957,98.88,26.784,0.367,33.0830,33.0824,5.7783,5.8079,1025.3035,1025.3029,1493.46,1493.47,0.0000e+00
28.000,11.5612,11.5604,3.766136,3.765946,2.1837,2.7621,1.3235,0.1931,98.88,27.776,0.788,33.1045,33.1034,5.5986,5.6294,1025.3247,1025.3240,1493.51,1493.50,0.0000e+00
29.000,11.3375,11.3329,3.744079,3.742080,2.1607,2.7349,1.3552,0.1865,98.88,28.768,0.809,33.0879,33.0723,5.5594,5.6191,1025.3570,1025.3457,1492.73,1492.69,0.0000e+00
30.000,11.1693,11.1703,3.729660,3.730008,2.1261,2.6916,1.2712,0.1922,98.87,29.759,0.511,33.0964,33.0989,5.5010,5.5367,1025.3986,1025.4004,1492.16,1492.17,0.0000e+00
31.000,11.1042,11.1001,3.731344,3.730047,2.0939,2.6425,1.1910,0.1484,98.86,30.751,0.891,33.1713,33.1621,5.3666,5.3945,1025.4730,1025.4666,1492.04,1492.02,0.0000e+00
32.000,10.9376,10.9350,3.715221,3.714364,2.0772,2.6221,1.0941,0.1284,98.86,31.743,0.862,33.1614,33.1553,5.3446,5.3841,1025.4996,1025.4953,1491.46,1491.45,0.0000e+00
33.000,10.8027,10.8031,3.706791,3.706562,2.0534,2.5927,0.9559,0.1307,98.86,32.735,0.448,33.1993,33.1967,5.2997,5.3312,1025.5575,1025.5554,1491.05,1491.05,0.0000e+00
34.000,10.7017,10.7029,3.697549,3.697400,2.0078,2.5225,0.7578,0.0900,98.85,33.727,0.547,33.1984,33.1958,5.0832,5.0968,1025.5791,1025.5768,1490.71,1490.71,0.0000e+00
35.000,10.4219,10.4162,3.672312,3.670723,1.9706,2.4709,0.7242,0.0902,98.85,34.719,0.437,33.1996,33.1888,4.9908,5.0249,1025.6331,1025.6257,1489.73,1489.70,0.0000e+00
36.000,10.2178,10.2152,3.654103,3.653511,1.9378,2.4386,0.5610,0.0851,98.85,35.711,0.458,33.2023,33.1987,4.9950,5.0364,1025.6748,1025.6725,1489.02,1489.00,0.0000e+00
37.000,10.2611,10.2626,3.662652,3.663158,1.9308,2.4351,0.4985,0.0865,98.85,36.703,0.425,33.2485,33.2523,5.0110,5.0298,1025.7080,1025.7107,1489.25,1489.26,0.0000e+00
38.000,10.2614,10.2607,3.664728,3.664603,1.9244,2.4257,0.4788,0.1062,98.85,37.695,0.372,33.2688,33.2682,4.9818,4.9991,1025.7283,1025.7279,1489.29,1489.29,0.0000e+00
39.000,10.2215,10.2210,3.661626,3.661490,1.9104,2.4058,0.4391,0.0711,98.85,38.686,0.376,33.2736,33.2727,4.9218,4.9378,1025.7433,1025.7428,1489.17,1489.17,0.0000e+00
40.000,10.1249,10.1240,3.654166,3.653927,1.8987,2.3894,0.4302,0.0693,98.85,39.678,0.468,33.2864,33.2848,4.8904,4.9086,1025.7743,1025.7732,1488.85,1488.85,0.0000e+00
41.000,10.0681,10.0668,3.650584,3.650547,1.8825,2.3636,0.4106,0.0648,98.85,40.670,0.390,33.3019,33.3027,4.8338,4.8412,1025.8005,1025.8014,1488.68,1488.68,0.0000e+00
42.000,9.9695,9.9684,3.644236,3.643961,1.8708,2.3490,0.4396,0.0843,98.85,41.662,0.566,33.3279,33.3261,4.8054,4.8252,1025.8420,1025.8408,1488.38,1488.37,0.0000e+00
43.000,9.9180,9.9181,3.640115,3.640168,1.8625,2.3423,0.4379,0.0704,98.85,42.654,0.406,33.3330,33.3335,4.7975,4.8154,1025.8592,1025.8596,1488.21,1488.21,0.0000e+00
44.000,9.8917,9.8908,3.637996,3.637874,1.8498,2.3237,0.3946,0.0740,98.85,43.646,0.385,33.3353,33.3349,4.7424,4.7572,1025.8699,1025.8697,1488.14,1488.13,0.0000e+00
45.000,9.7808,9.7833,3.628973,3.629075,1.8291,2.2888,0.4041,0.0688,86.94,44.638,0.343,33.3453,33.3441,4.6317,4.6390,1025.9008,1025.8994,1487.76,1487.77,0.0000e+00
46.000,9.6447,9.6430,3.618951,3.618412,1.7956,2.2374,0.4016,0.1039,99.19,45.629,0.592,33.3685,33.3645,4.4574,4.5001,1025.9460,1025.9431,1487.31,1487.30,0.0000e+00
47.000,9.5100,9.5215,3.609136,3.609754,1.7694,2.2148,0.3891,0.0553,98.85,46.621,0.456,33.3926,33.3882,4.3706,4.4774,1025.9914,1025.9862,1486.87,1486.91,0.0000e+00
48.000,9.4506,9.4471,3.604855,3.605232,1.7311,2.1726,0.2997,0.0641,98.85,47.613,0.396,33.4034,33.4105,4.3492,4.3787,1026.0141,1026.0203,1486.68,1486.68,0.0000e+00
49.000,9.3780,9.3784,3.601211,3.601182,1.7168,2.1462,0.2959,0.0630,98.85,48.605,0.341,33.4331,33.4324,4.3064,4.3237,1026.0537,1026.0531,1486.47,1486.47,0.0000e+00
50.000,9.3371,9.3363,3.598735,3.598746,1.7016,2.1222,0.2890,0.0604,98.85,49.597,0.477,33.4453,33.4462,4.2406,4.2548,1026.0745,1026.0753,1486.35,1486.35,0.0000e+00
51.000,9.2834,9.2821,3.596271,3.596234,1.6809,2.0898,0.2390,0.0664,90.69,50.589,0.367,33.4696,33.4705,4.1562,4.1669,1026.1067,1026.1076,1486.20,1486.20,0.0000e+00
52.000,9.1978,9.1970,3.591184,3.591213,1.6609,2.0614,0.1950,0.0599,59.94,51.580,0.529,33.4968,33.4979,4.1000,4.1126,1026.1463,1026.1472,1485.94,1485.94,0.0000e+00
53.000,9.1820,9.1823,3.590983,3.591171,1.6486,2.0497,0.1622,0.0540,66.22,52.572,0.371,33.5091,33.5108,4.0769,4.1003,1026.1629,1026.1642,1485.91,1485.91,0.0000e+00
54.000,9.1833,9.1829,3.591745,3.591946,1.6361,2.0327,0.1419,0.0615,56.43,53.564,0.344,33.5153,33.5177,4.0415,4.0548,1026.1722,1026.1741,1485.94,1485.94,0.0000e+00
55.000,9.1629,9.1623,3.590267,3.590288,1.6258,2.0209,0.1188,0.0681,88.37,54.556,0.554,33.5186,33.5195,4.0021,4.0193,1026.1826,1026.1834,1485.88,1485.88,0.0000e+00
56.000,8.9872,8.9853,3.574290,3.573721,1.6192,2.0112,0.1443,0.0647,90.69,55.548,0.477,33.5174,33.5133,3.9987,4.0125,1026.2141,1026.2112,1485.25,1485.24,0.0000e+00
57.000,8.8912,8.8905,3.566157,3.566141,1.6081,1.9976,0.0918,0.0360,90.87,56.539,0.411,33.5227,33.5231,3.9688,3.9848,1026.2381,1026.2385,1484.92,1484.92,0.0000e+00
58.000,8.8657,8.8654,3.565507,3.565661,1.6010,1.9873,0.0794,0.0516,98.61,57.531,0.530,33.5395,33.5414,3.9550,3.9648,1026.2598,1026.2613,1484.86,1484.86,0.0000e+00
59.000,8.8571,8.8569,3.565380,3.565534,1.5945,1.9779,0.0686,0.0494,98.85,58.523,0.376,33.5458,33.5476,3.9357,3.9424,1026.2707,1026.2721,1484.85,1484.85,0.0000e+00
60.000,8.8255,8.8239,3.562752,3.562740,1.5875,1.9683,0.0818,0.0475,98.85,59.515,0.612,33.5477,33.5491,3.9007,3.9133,1026.2817,1026.2830,1484.75,1484.75,0.0000e+00
61.000,8.8101,8.8098,3.561642,3.561817,1.5807,1.9597,0.0633,0.0494,73.59,60.506,0.423,33.5502,33.5524,3.8783,3.8910,1026.2906,1026.2923,1484.72,1484.72,0.0000e+00
