PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.4389,11.4381,3.767004,3.767370,2.2005,2.8249,2.7773,0.2168,41.38,2.977,0.490,33.2333,33.2377,5.8201,5.8953,1025.3345,1025.3380,1492.83,1492.83,0.0000e+00
4.000,11.4390,11.4380,3.767001,3.767336,2.2021,2.8249,2.8869,0.2583,98.75,3.969,0.394,33.2328,33.2370,5.8286,5.8981,1025.3386,1025.3420,1492.84,1492.84,0.0000e+00
5.000,11.4377,11.4366,3.766862,3.767184,2.2051,2.8276,3.1070,0.2656,98.88,4.961,0.510,33.2322,33.2363,5.8454,5.9056,1025.3428,1025.3463,1492.85,1492.85,0.0000e+00
6.000,11.4393,11.4374,3.767061,3.767296,2.2052,2.8242,3.4910,0.3397,98.88,5.953,0.383,33.2323,33.2362,5.8372,5.8911,1025.3472,1025.3506,1492.88,1492.87,0.0000e+00
7.000,11.4374,11.4367,3.766943,3.767276,2.2037,2.8220,3.6998,0.3752,98.88,6.945,0.546,33.2324,33.2363,5.8338,5.8892,1025.3521,1025.3553,1492.89,1492.89,0.0000e+00
8.000,11.4368,11.4357,3.766940,3.767249,2.2033,2.8204,3.0887,0.3438,98.88,7.937,0.568,33.2325,33.2365,5.8355,5.8838,1025.3568,1025.3601,1492.90,1492.90,0.0000e+00
9.000,11.4367,11.4347,3.767001,3.767288,2.2030,2.8181,3.7875,0.3043,98.88,8.930,0.726,33.2328,33.2373,5.8332,5.8800,1025.3615,1025.3654,1492.92,1492.92,0.0000e+00
10.000,11.4388,11.4373,3.767398,3.767689,2.2023,2.8173,4.0326,0.3384,98.87,9.922,0.671,33.2343,33.2385,5.8243,5.8819,1025.3669,1025.3704,1492.94,1492.94,0.0000e+00
11.000,11.4409,11.4394,3.767687,3.767981,2.1994,2.8182,4.0012,0.3186,98.88,10.914,0.379,33.2348,33.2391,5.8201,5.8865,1025.3714,1025.3750,1492.97,1492.97,0.0000e+00
12.000,11.4413,11.4403,3.767804,3.768137,2.2000,2.8172,4.1607,0.3256,76.78,11.906,0.462,33.2352,33.2393,5.8321,5.8757,1025.3761,1025.3795,1492.98,1492.99,0.0000e+00
13.000,11.4420,11.4410,3.767933,3.768271,2.2008,2.8132,3.9665,0.3476,99.51,12.898,0.826,33.2354,33.2397,5.8283,5.8674,1025.3806,1025.3841,1493.00,1493.01,0.0000e+00
14.000,11.4426,11.4415,3.768060,3.768391,2.1997,2.8128,3.9992,0.3876,98.88,13.890,0.916,33.2357,33.2399,5.8165,5.8709,1025.3852,1025.3887,1493.02,1493.02,0.0000e+00
15.000,11.4452,11.4443,3.768394,3.768794,2.1974,2.8121,4.2847,0.3718,95.02,14.883,0.669,33.2362,33.2409,5.8077,5.8713,1025.3897,1025.3935,1493.05,1493.05,0.0000e+00
