PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,14.7666,14.8385,4.032872,4.041660,2.5092,3.2274,0.5367,0.1890,-42.62,1.985,0.169,32.8453,32.8646,6.4288,6.4796,1024.3704,1024.3698,1503.45,1503.71,0.0000e+00
3.000,14.9543,14.9562,4.049343,4.052315,2.5016,3.2193,0.5428,0.0863,52.58,2.977,0.335,32.8361,32.8614,6.3692,6.4413,1024.3273,1024.3464,1504.06,1504.09,0.0000e+00
4.000,14.9751,14.9693,4.053609,4.053635,2.4983,3.2147,0.4938,0.1220,93.19,3.970,0.368,32.8568,32.8619,6.3581,6.4323,1024.3433,1024.3485,1504.17,1504.15,0.0000e+00
5.000,14.8702,14.8797,4.044279,4.044116,2.4943,3.2159,0.5044,0.0903,89.48,4.962,0.366,32.8603,32.8509,6.3551,6.4514,1024.3729,1024.3637,1503.85,1503.87,0.0000e+00
6.000,14.5956,14.6034,4.019162,4.019266,2.4881,3.2180,0.5388,0.1089,82.87,5.954,0.406,32.8636,32.8579,6.3790,6.5016,1024.4386,1024.4326,1502.99,1503.01,0.0000e+00
7.000,13.9297,13.9581,3.962861,3.963693,2.4855,3.2229,0.5614,0.1124,75.16,6.947,0.429,32.9129,32.8963,6.4215,6.5583,1024.6203,1024.6015,1500.91,1500.98,0.0000e+00
8.000,13.6461,13.7357,3.938575,3.945442,2.4599,3.1815,0.6045,0.0997,56.29,7.939,0.396,32.9305,32.9173,6.3388,6.4467,1024.6964,1024.6680,1500.02,1500.30,0.0000e+00
9.000,13.3374,13.3966,3.912642,3.916468,2.4359,3.1384,0.6713,0.1254,67.07,8.932,0.369,32.9540,32.9387,6.3040,6.3855,1024.7814,1024.7577,1499.04,1499.22,0.0000e+00
10.000,13.0018,13.0060,3.884277,3.883254,2.4009,3.0789,0.7087,0.1130,100.42,9.924,0.389,32.9776,32.9643,6.1811,6.2693,1024.8709,1024.8597,1497.97,1497.97,0.0000e+00
11.000,12.6265,12.6215,3.851794,3.850053,2.3638,3.0346,0.7549,0.2051,98.88,10.916,0.466,32.9965,32.9842,6.1188,6.2294,1024.9634,1024.9548,1496.75,1496.71,0.0000e+00
12.000,12.4670,12.4663,3.839220,3.838468,2.3390,3.0059,0.8222,0.1197,98.88,11.909,0.392,33.0158,33.0093,6.1242,6.2130,1025.0137,1025.0087,1496.25,1496.24,0.0000e+00
13.000,12.3986,12.3979,3.835371,3.834889,2.3309,2.9965,0.9542,0.1239,92.67,12.901,0.403,33.0387,33.0347,6.1422,6.2203,1025.0490,1025.0460,1496.06,1496.05,0.0000e+00
14.000,12.3796,12.3804,3.836741,3.836824,2.3338,3.0074,1.2531,0.1210,86.06,13.893,0.311,33.0682,33.0683,6.2170,6.2910,1025.0800,1025.0799,1496.04,1496.05,0.0000e+00
15.000,12.4585,12.4596,3.849917,3.850492,2.3566,3.0397,1.3833,0.1465,72.20,14.886,0.484,33.1246,33.1292,6.3171,6.3668,1025.1131,1025.1164,1496.40,1496.40,0.0000e+00
16.000,12.5144,12.5151,3.859435,3.859731,2.3715,3.0538,1.9806,0.2817,73.20,15.878,0.489,33.1661,33.1683,6.3247,6.3694,1025.1390,1025.1406,1496.65,1496.66,0.0000e+00
17.000,12.4971,12.4973,3.862644,3.862705,2.3757,3.0554,2.1245,0.2690,64.37,16.870,0.365,33.2117,33.2121,6.2925,6.3505,1025.1821,1025.1824,1496.66,1496.66,0.0000e+00
18.000,12.4073,12.4006,3.854232,3.853369,2.3697,3.0434,2.5311,0.2529,71.68,17.863,0.375,33.2100,33.2076,6.2579,6.3219,1025.2027,1025.2021,1496.37,1496.35,0.0000e+00
19.000,12.3603,12.3592,3.849157,3.848986,2.3595,3.0307,3.2304,0.3123,98.15,18.855,0.415,33.2024,33.2017,6.2146,6.2861,1025.2103,1025.2099,1496.22,1496.22,0.0000e+00
20.000,12.2955,12.2933,3.842694,3.842263,2.3398,3.0009,3.9074,0.3849,91.59,19.847,0.363,33.1973,33.1951,6.1201,6.1971,1025.2232,1025.2219,1496.01,1496.00,0.0000e+00
21.000,12.1354,12.1318,3.826678,3.826510,2.3154,2.9694,3.6137,0.3291,88.28,20.840,0.474,33.1845,33.1861,6.0644,6.1507,1025.2482,1025.2501,1495.47,1495.45,0.0000e+00
