PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.2713,14.2712,3.965480,3.965883,2.4577,3.1561,1.0187,0.2626,1.87,2.976,0.278,32.6479,32.6517,6.3451,6.3885,1024.3271,1024.3301,1501.65,1501.65,0.0000e+00
4.000,14.2694,14.2698,3.965374,3.965820,2.4576,3.1540,0.8910,0.2537,1.53,3.968,0.562,32.6482,32.6520,6.3307,6.3847,1024.3322,1024.3350,1501.66,1501.66,0.0000e+00
5.000,14.2727,14.2727,3.965701,3.966128,2.4562,3.1552,0.9496,0.3148,39.13,4.960,0.595,32.6480,32.6520,6.3337,6.3884,1024.3359,1024.3389,1501.68,1501.69,0.0000e+00
6.000,14.2770,14.2772,3.966204,3.966633,2.4578,3.1549,0.8197,0.3350,107.21,5.952,0.392,32.6486,32.6524,6.3482,6.3885,1024.3399,1024.3428,1501.71,1501.72,0.0000e+00
7.000,14.2744,14.2724,3.966062,3.966251,2.4596,3.1574,0.9966,0.2692,98.88,6.943,0.562,32.6492,32.6525,6.3454,6.3964,1024.3453,1024.3483,1501.72,1501.72,0.0000e+00
8.000,14.2658,14.2696,3.965325,3.966050,2.4590,3.1585,0.8740,0.3634,98.88,7.935,0.857,32.6493,32.6527,6.3444,6.3965,1024.3516,1024.3535,1501.71,1501.73,0.0000e+00
9.000,14.2695,14.2692,3.965666,3.966023,2.4587,3.1561,1.0193,0.3228,98.88,8.927,0.584,32.6489,32.6524,6.3397,6.3866,1024.3550,1024.3578,1501.74,1501.74,0.0000e+00
10.000,14.2053,14.1836,3.960264,3.958096,2.4569,3.1610,0.8740,0.2681,98.88,9.919,0.547,32.6531,32.6516,6.3652,6.4379,1024.3761,1024.3794,1501.55,1501.48,0.0000e+00
11.000,14.0646,14.0170,3.947592,3.943054,2.4619,3.1699,0.8995,0.2934,98.88,10.911,0.859,32.6553,32.6538,6.4126,6.4784,1024.4115,1024.4202,1501.11,1500.96,0.0000e+00
12.000,13.9806,13.9787,3.940247,3.939952,2.4663,3.1739,1.1030,0.3487,98.88,11.903,0.671,32.6584,32.6573,6.4281,6.4831,1024.4357,1024.4352,1500.86,1500.85,0.0000e+00
13.000,13.9151,13.9153,3.936476,3.936510,2.4651,3.1762,1.3785,0.3492,98.88,12.895,0.380,32.6788,32.6790,6.4074,6.4916,1024.4694,1024.4695,1500.69,1500.69,0.0000e+00
14.000,13.4773,13.4663,3.903913,3.900535,2.4606,3.1746,1.7235,0.3889,98.88,13.887,0.676,32.7496,32.7274,6.4486,6.5342,1024.6175,1024.6026,1499.34,1499.28,0.0000e+00
15.000,13.1983,13.1983,3.876385,3.875361,2.4590,3.1692,2.0880,0.4607,98.88,14.879,0.769,32.7310,32.7213,6.4838,6.5453,1024.6636,1024.6561,1498.42,1498.40,0.0000e+00
16.000,13.0813,13.0794,3.864261,3.863197,2.4561,3.1566,2.0842,0.4447,98.88,15.870,0.516,32.7172,32.7088,6.4383,6.4712,1024.6806,1024.6745,1498.02,1498.01,0.0000e+00
17.000,12.8774,12.8672,3.843968,3.840899,2.3783,3.0033,3.0696,0.4850,98.88,16.862,0.507,32.7011,32.6808,5.9412,5.9827,1024.7127,1024.6989,1497.34,1497.28,0.0000e+00
18.000,12.0665,12.0478,3.762942,3.754801,2.3157,2.9245,3.3904,0.5749,98.88,17.854,0.886,32.6306,32.5685,5.8348,5.9375,1024.8177,1024.7731,1494.52,1494.38,0.0000e+00
19.000,11.2308,11.2232,3.678756,3.672180,2.2806,2.8898,3.3313,0.5052,98.88,18.846,0.839,32.5438,32.4859,5.8901,5.9961,1024.9077,1024.8641,1491.53,1491.43,0.0000e+00
