PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.4023,13.4003,3.753681,3.754043,2.1904,2.8032,1.2530,0.1387,99.55,2.974,0.465,31.4154,31.4205,5.6111,5.6682,1023.5521,1023.5565,1497.34,1497.34,0.0000e+00
4.000,13.4012,13.3999,3.753579,3.754028,2.1916,2.8067,1.2897,0.1527,89.11,3.965,0.545,31.4150,31.4203,5.6137,5.6789,1023.5565,1023.5608,1497.36,1497.36,0.0000e+00
5.000,13.4010,13.3994,3.753592,3.753988,2.1905,2.8053,1.2945,0.1538,72.35,4.956,0.565,31.4150,31.4199,5.6074,5.6734,1023.5610,1023.5652,1497.37,1497.37,0.0000e+00
6.000,13.4033,13.4021,3.753850,3.754296,2.1918,2.8037,1.2953,0.1488,85.92,5.947,0.869,31.4150,31.4202,5.6085,5.6704,1023.5651,1023.5693,1497.40,1497.40,0.0000e+00
7.000,13.4062,13.4031,3.754144,3.754414,2.1899,2.8036,1.3048,0.1577,98.04,6.938,0.583,31.4150,31.4200,5.6014,5.6748,1023.5690,1023.5735,1497.42,1497.42,0.0000e+00
8.000,13.4027,13.4029,3.753832,3.754449,2.1915,2.8056,1.4605,0.1604,98.87,7.929,0.558,31.4146,31.4202,5.6179,5.6778,1023.5739,1023.5781,1497.43,1497.43,0.0000e+00
9.000,13.4056,13.4062,3.754172,3.754760,2.1919,2.8053,1.3585,0.1583,98.87,8.920,0.752,31.4150,31.4200,5.6149,5.6752,1023.5780,1023.5818,1497.45,1497.46,0.0000e+00
10.000,13.4035,13.4013,3.754031,3.754354,2.1888,2.7948,1.3076,0.1534,66.05,9.911,0.480,31.4151,31.4199,5.5673,5.6210,1023.5830,1023.5872,1497.46,1497.46,0.0000e+00
11.000,13.3984,13.3970,3.753649,3.754064,2.1739,2.7655,1.2926,0.1385,79.23,10.903,1.028,31.4153,31.4203,5.4571,5.5226,1023.5887,1023.5928,1497.46,1497.46,0.0000e+00
12.000,13.3791,13.3726,3.752573,3.752365,2.1619,2.7540,1.2811,0.1549,98.46,11.894,1.096,31.4208,31.4242,5.4202,5.5131,1023.6013,1023.6051,1497.42,1497.40,0.0000e+00
13.000,13.2264,13.2311,3.742435,3.742703,2.1448,2.7349,1.2333,0.1602,98.88,12.885,0.588,31.4518,31.4505,5.3781,5.4619,1023.6598,1023.6579,1496.96,1496.98,0.0000e+00
14.000,13.1477,13.1483,3.737402,3.737414,2.0831,2.6115,1.1161,0.1402,98.87,13.876,0.596,31.4695,31.4691,4.9927,5.0060,1023.6934,1023.6930,1496.74,1496.74,0.0000e+00
15.000,12.7899,12.7829,3.712387,3.710510,2.0338,2.5383,1.0610,0.1462,98.87,14.867,0.881,31.5314,31.5195,4.8060,4.8516,1023.8152,1023.8074,1495.62,1495.59,0.0000e+00
