PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.8497,14.8489,3.935404,3.935919,2.3119,2.9677,0.4419,0.1801,116.11,2.973,0.179,31.8931,31.8985,5.8207,5.8849,1023.6234,1023.6276,1502.63,1502.63,0.0000e+00
4.000,14.8359,14.8338,3.934037,3.934442,2.3148,2.9651,0.4908,0.1794,68.57,3.964,0.408,31.8917,31.8971,5.8239,5.8860,1023.6297,1023.6343,1502.60,1502.60,0.0000e+00
5.000,14.8427,14.8420,3.934694,3.935235,2.3133,2.9674,0.4924,0.1918,93.08,4.955,0.547,31.8917,31.8972,5.8183,5.8907,1023.6327,1023.6370,1502.64,1502.64,0.0000e+00
6.000,14.8487,14.8464,3.935268,3.935648,2.3134,2.9670,0.5352,0.1940,98.86,5.947,0.489,31.8916,31.8970,5.8212,5.8898,1023.6358,1023.6404,1502.67,1502.67,0.0000e+00
7.000,14.8451,14.8433,3.934996,3.935410,2.3130,2.9653,0.5989,0.2034,87.76,6.938,0.377,31.8918,31.8970,5.8221,5.8850,1023.6411,1023.6455,1502.68,1502.68,0.0000e+00
8.000,14.8422,14.8401,3.934759,3.935121,2.3139,2.9638,0.6224,0.1944,99.35,7.929,0.554,31.8916,31.8966,5.8257,5.8838,1023.6461,1023.6504,1502.68,1502.68,0.0000e+00
9.000,14.8359,14.8326,3.934240,3.934438,2.3132,2.9635,0.6584,0.2069,98.88,8.920,0.570,31.8917,31.8961,5.8214,5.8871,1023.6519,1023.6561,1502.68,1502.68,0.0000e+00
10.000,14.8140,14.8107,3.932400,3.932622,2.3129,2.9648,0.7288,0.2036,98.88,9.911,0.518,31.8926,31.8973,5.8292,5.8926,1023.6618,1023.6661,1502.63,1502.62,0.0000e+00
11.000,14.8014,14.7993,3.931255,3.931563,2.3139,2.9638,0.7827,0.2088,98.88,10.902,0.775,31.8922,31.8967,5.8300,5.8897,1023.6686,1023.6725,1502.60,1502.60,0.0000e+00
12.000,14.7891,14.7848,3.930315,3.930428,2.3122,2.9627,0.7921,0.2078,98.88,11.893,0.744,31.8934,31.8979,5.8245,5.8920,1023.6766,1023.6810,1502.58,1502.57,0.0000e+00
13.000,14.7566,14.7559,3.927918,3.928291,2.3133,2.9671,0.9053,0.1842,98.88,12.884,0.516,31.8979,31.9019,5.8361,5.9098,1023.6914,1023.6947,1502.50,1502.50,0.0000e+00
14.000,14.7463,14.7469,3.927008,3.927529,2.3126,2.9692,0.9551,0.1791,98.88,13.875,1.045,31.8977,31.9020,5.8320,5.9147,1023.6979,1023.7011,1502.48,1502.49,0.0000e+00
15.000,14.7303,14.7302,3.925885,3.926283,2.3118,2.9691,0.9654,0.2045,98.88,14.866,1.011,31.9003,31.9040,5.8341,5.9156,1023.7078,1023.7106,1502.45,1502.46,0.0000e+00
16.000,14.6774,14.6647,3.923064,3.922394,2.3122,2.9697,1.0926,0.2208,94.41,15.857,0.545,31.9178,31.9222,5.8421,5.9260,1023.7369,1023.7429,1502.32,1502.28,0.0000e+00
17.000,14.5408,14.5289,3.912196,3.911267,2.3110,2.9732,1.3572,0.1922,99.15,16.848,0.710,31.9311,31.9324,5.8745,5.9725,1023.7804,1023.7839,1501.91,1501.87,0.0000e+00
18.000,14.3901,14.3812,3.900143,3.899162,2.3142,2.9858,1.3854,0.2176,98.88,17.839,0.950,31.9450,31.9434,5.9154,6.0202,1023.8271,1023.8278,1501.46,1501.43,0.0000e+00
19.000,14.1703,14.1566,3.883673,3.881788,2.3159,2.9828,1.6308,0.2325,59.96,18.830,0.618,31.9758,31.9698,5.9042,5.9849,1023.9009,1023.8992,1500.79,1500.74,0.0000e+00
20.000,13.8832,13.7729,3.860277,3.849674,2.2561,2.8809,2.0775,0.1805,103.67,19.821,0.741,31.9987,31.9925,5.5908,5.7377,1023.9821,1023.9998,1499.90,1499.53,0.0000e+00
21.000,12.9058,12.8784,3.778601,3.772419,2.2447,2.8764,1.9118,0.1972,80.86,20.812,1.094,32.0567,32.0217,5.7363,5.8672,1024.2261,1024.2044,1496.73,1496.60,0.0000e+00
22.000,12.3174,12.3086,3.730225,3.726583,2.2371,2.8715,1.5397,0.1649,90.14,21.803,0.899,32.0977,32.0703,5.8196,5.9332,1024.3752,1024.3556,1494.81,1494.74,0.0000e+00
23.000,12.0826,12.1211,3.710910,3.712763,2.2210,2.8485,0.9576,0.1080,98.84,22.794,0.459,32.1133,32.0981,5.8034,5.8894,1024.4362,1024.4172,1494.04,1494.15,0.0000e+00
24.000,12.0063,11.9868,3.704710,3.702357,2.2034,2.8224,0.8797,0.1123,98.88,23.785,0.726,32.1188,32.1129,5.7480,5.8391,1024.4592,1024.4583,1493.80,1493.73,0.0000e+00
25.000,11.8217,11.8192,3.690272,3.688874,2.1938,2.8107,0.8283,0.1148,98.88,24.776,0.528,32.1381,32.1267,5.7593,5.8402,1024.5128,1024.5044,1493.20,1493.18,0.0000e+00
26.000,11.6216,11.6226,3.674140,3.673747,2.1847,2.7940,0.6914,0.1037,98.84,25.767,0.354,32.1542,32.1495,5.7667,5.8223,1024.5665,1024.5627,1492.55,1492.54,0.0000e+00
27.000,11.5894,11.5883,3.671536,3.671033,2.1743,2.7775,0.6819,0.1025,72.76,26.758,0.630,32.1564,32.1525,5.7081,5.7722,1024.5786,1024.5757,1492.45,1492.44,0.0000e+00
28.000,11.4161,11.4146,3.657977,3.657026,2.1633,2.7612,0.6574,0.1191,98.56,27.749,0.683,32.1742,32.1662,5.6882,5.7505,1024.6283,1024.6224,1491.89,1491.87,0.0000e+00
29.000,11.3057,11.3052,3.650018,3.649571,2.1522,2.7455,0.5494,0.0911,98.87,28.740,0.429,32.1921,32.1881,5.6767,5.7355,1024.6666,1024.6636,1491.54,1491.53,0.0000e+00
30.000,11.2238,11.2229,3.643775,3.643499,2.1387,2.7296,0.4398,0.0867,98.86,29.731,0.616,32.2019,32.2000,5.6618,5.7200,1024.6934,1024.6920,1491.28,1491.28,0.0000e+00
31.000,11.2109,11.2100,3.642788,3.642686,2.1360,2.7267,0.4375,0.0921,98.87,30.722,0.800,32.2030,32.2028,5.6608,5.7166,1024.7010,1024.7010,1491.25,1491.25,0.0000e+00
32.000,11.1939,11.1933,3.641668,3.641580,2.1291,2.7159,0.4334,0.0764,98.86,31.713,0.490,32.2065,32.2062,5.6291,5.6799,1024.7113,1024.7112,1491.21,1491.21,0.0000e+00
33.000,11.1535,11.1531,3.638737,3.638670,2.1155,2.6930,0.4238,0.0724,98.87,32.704,0.892,32.2125,32.2122,5.5598,5.6089,1024.7277,1024.7275,1491.10,1491.09,0.0000e+00
34.000,11.0845,11.0836,3.633355,3.633092,2.1098,2.6859,0.4250,0.0803,98.86,33.695,1.005,32.2195,32.2178,5.5571,5.6063,1024.7499,1024.7487,1490.88,1490.87,0.0000e+00
35.000,10.9386,10.9360,3.622544,3.621913,2.1043,2.6778,0.3760,0.0797,95.24,34.686,0.608,32.2404,32.2364,5.5584,5.6028,1024.7964,1024.7937,1490.40,1490.39,0.0000e+00
36.000,10.8436,10.8199,3.615451,3.613280,2.0722,2.6303,0.2984,0.0686,99.14,35.677,0.560,32.2533,32.2526,5.4094,5.4722,1024.8276,1024.8312,1490.10,1490.02,0.0000e+00
37.000,10.6352,10.6363,3.600355,3.599953,2.0615,2.6191,0.2876,0.0732,98.85,36.668,0.753,32.2866,32.2816,5.4195,5.4814,1024.8942,1024.8902,1489.42,1489.41,0.0000e+00
38.000,10.5471,10.5463,3.593416,3.593223,2.0512,2.6076,0.2345,0.0709,77.49,37.659,0.434,32.2950,32.2937,5.4204,5.4752,1024.9205,1024.9197,1489.13,1489.13,0.0000e+00
39.000,10.4944,10.4899,3.589265,3.588715,2.0424,2.5993,0.2207,0.0644,100.49,38.649,0.586,32.2997,32.2982,5.4578,5.4987,1024.9377,1024.9373,1488.96,1488.95,0.0000e+00
