PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,12.8363,12.8398,3.710728,3.711446,2.2043,2.8225,1.3888,0.1534,87.01,3.964,0.354,31.4814,31.4852,5.6881,5.7642,1023.7182,1023.7205,1495.54,1495.56,0.0000e+00
5.000,12.8032,12.8014,3.707886,3.708130,2.1951,2.8109,1.3675,0.1577,98.59,4.955,0.474,31.4817,31.4855,5.6604,5.7275,1023.7293,1023.7326,1495.45,1495.44,0.0000e+00
6.000,12.7816,12.7804,3.707066,3.707397,2.1859,2.7868,1.3675,0.1615,98.88,5.947,0.495,31.4916,31.4957,5.6104,5.6486,1023.7456,1023.7490,1495.40,1495.40,0.0000e+00
7.000,12.7535,12.7508,3.706753,3.707000,2.1694,2.7609,1.4217,0.1544,67.75,6.938,0.489,31.5117,31.5163,5.5461,5.5979,1023.7711,1023.7751,1495.35,1495.34,0.0000e+00
8.000,12.7296,12.7282,3.706056,3.706384,2.1543,2.7432,1.3628,0.1435,90.09,7.929,0.431,31.5247,31.5290,5.5108,5.5707,1023.7902,1023.7938,1495.30,1495.30,0.0000e+00
9.000,12.7126,12.7137,3.705387,3.705802,2.1410,2.7307,1.3469,0.1471,95.58,8.920,0.473,31.5321,31.5351,5.4807,5.5455,1023.8037,1023.8058,1495.27,1495.27,0.0000e+00
10.000,12.7053,12.7037,3.705110,3.705431,2.1337,2.7193,1.3359,0.1432,98.85,9.911,0.517,31.5353,31.5396,5.4662,5.5138,1023.8120,1023.8157,1495.26,1495.26,0.0000e+00
11.000,12.6948,12.6932,3.704625,3.704947,2.1256,2.7043,1.3096,0.1436,79.40,10.902,0.526,31.5390,31.5434,5.4236,5.4700,1023.8215,1023.8251,1495.25,1495.25,0.0000e+00
12.000,12.6644,12.6639,3.703069,3.703389,2.1126,2.6878,1.3064,0.1462,59.06,11.893,0.520,31.5493,31.5528,5.3761,5.4331,1023.8397,1023.8425,1495.17,1495.17,0.0000e+00
13.000,12.6470,12.6444,3.701949,3.702126,2.1009,2.6722,1.2713,0.1327,84.95,12.884,0.478,31.5529,31.5567,5.3353,5.3852,1023.8503,1023.8538,1495.13,1495.13,0.0000e+00
14.000,12.6214,12.6250,3.700408,3.700983,2.0812,2.6364,1.2310,0.1348,92.35,13.875,0.449,31.5593,31.5618,5.2319,5.2648,1023.8647,1023.8659,1495.07,1495.09,0.0000e+00
