PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.1276,15.1259,3.976415,3.976877,2.2956,2.9339,0.3950,0.1582,-44.00,2.973,-0.235,32.0351,32.0406,5.7218,5.7707,1023.6732,1023.6778,1503.68,1503.68,0.0000e+00
4.000,15.1249,15.1230,3.976291,3.976692,2.2952,2.9383,0.3730,0.1584,76.67,3.964,0.389,32.0357,32.0409,5.7227,5.7852,1023.6787,1023.6831,1503.69,1503.69,0.0000e+00
5.000,15.1234,15.1213,3.976214,3.976627,2.2946,2.9414,0.3819,0.2253,101.45,4.956,0.419,32.0359,32.0414,5.7211,5.7875,1023.6836,1023.6883,1503.70,1503.70,0.0000e+00
6.000,15.1230,15.1211,3.976240,3.976665,2.2950,2.9405,0.4148,0.1615,89.84,5.947,0.542,32.0361,32.0415,5.7231,5.7928,1023.6883,1023.6929,1503.72,1503.72,0.0000e+00
7.000,15.1233,15.1211,3.976324,3.976714,2.2950,2.9411,0.3959,0.1934,75.53,6.938,0.798,32.0362,32.0415,5.7230,5.7931,1023.6928,1023.6973,1503.73,1503.73,0.0000e+00
8.000,15.1233,15.1208,3.976364,3.976727,2.2943,2.9406,0.3922,0.2216,83.68,7.929,0.521,32.0363,32.0415,5.7173,5.7902,1023.6973,1023.7019,1503.75,1503.75,0.0000e+00
9.000,15.1234,15.1219,3.976431,3.976888,2.2929,2.9392,0.4005,0.2047,62.26,8.920,0.501,32.0363,32.0417,5.7185,5.7897,1023.7017,1023.7062,1503.77,1503.77,0.0000e+00
10.000,15.1247,15.1221,3.976592,3.976947,2.2939,2.9407,0.4044,0.1964,64.53,9.911,0.445,32.0364,32.0417,5.7235,5.7953,1023.7060,1023.7106,1503.79,1503.78,0.0000e+00
11.000,15.1252,15.1228,3.976691,3.977062,2.2938,2.9414,0.3997,0.2212,75.96,10.902,0.615,32.0365,32.0418,5.7213,5.7965,1023.7104,1023.7150,1503.81,1503.80,0.0000e+00
12.000,15.1254,15.1239,3.976737,3.977202,2.2936,2.9413,0.4020,0.2028,63.54,11.893,0.629,32.0364,32.0418,5.7243,5.7960,1023.7147,1023.7192,1503.82,1503.82,0.0000e+00
13.000,15.1266,15.1245,3.976877,3.977274,2.2945,2.9412,0.4381,0.2539,53.43,12.884,0.434,32.0363,32.0416,5.7282,5.7964,1023.7188,1023.7234,1503.84,1503.84,0.0000e+00
14.000,15.1262,15.1239,3.976923,3.977309,2.2937,2.9408,0.4117,0.2028,82.09,13.875,0.401,32.0367,32.0420,5.7157,5.7954,1023.7237,1023.7283,1503.86,1503.86,0.0000e+00
15.000,15.1251,15.1230,3.976923,3.977333,2.2908,2.9393,0.4401,0.2273,99.23,14.867,0.679,32.0372,32.0425,5.7146,5.7890,1023.7288,1023.7333,1503.87,1503.87,0.0000e+00
16.000,15.1252,15.1227,3.976998,3.977388,2.2923,2.9367,0.4263,0.2123,98.88,15.858,0.756,32.0373,32.0429,5.7265,5.7855,1023.7333,1023.7381,1503.89,1503.89,0.0000e+00
17.000,15.1263,15.1242,3.977153,3.977540,2.2929,2.9372,0.4215,0.2169,98.88,16.849,0.495,32.0375,32.0426,5.7218,5.7910,1023.7376,1023.7420,1503.91,1503.91,0.0000e+00
18.000,15.1248,15.1227,3.977155,3.977549,2.2917,2.9413,0.4070,0.1980,98.88,17.840,0.431,32.0383,32.0436,5.7271,5.8109,1023.7431,1023.7476,1503.92,1503.92,0.0000e+00
19.000,15.0947,15.0890,3.976189,3.976254,2.2950,2.9481,0.4480,0.2112,98.88,18.831,0.599,32.0539,32.0592,5.7544,5.8322,1023.7660,1023.7713,1503.86,1503.85,0.0000e+00
20.000,15.0529,15.0483,3.973491,3.973511,2.3002,2.9527,0.5313,0.2363,98.88,19.822,0.704,32.0636,32.0675,5.7787,5.8481,1023.7869,1023.7910,1503.76,1503.75,0.0000e+00
21.000,14.9970,14.9961,3.968833,3.969085,2.3036,2.9579,0.5997,0.2440,98.88,20.813,0.664,32.0671,32.0701,5.7918,5.8617,1023.8061,1023.8086,1503.60,1503.60,0.0000e+00
22.000,14.9488,14.9478,3.964475,3.964693,2.3064,2.9569,0.5915,0.2813,98.88,21.804,0.398,32.0670,32.0698,5.7874,5.8627,1023.8208,1023.8232,1503.46,1503.46,0.0000e+00
23.000,14.7224,14.7111,3.944531,3.942669,2.3150,2.9900,0.6439,0.2413,98.88,22.795,0.468,32.0726,32.0650,5.9060,6.0240,1023.8777,1023.8743,1502.76,1502.71,0.0000e+00
