PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,16.9096,16.9094,4.119271,4.119082,2.3184,2.9734,0.2459,0.0578,2.97,1.983,0.095,31.8580,31.8566,5.5874,5.6810,1023.1341,1023.1330,1508.99,1508.99,0.0000e+00
3.000,16.8937,16.8970,4.116949,4.118526,2.3191,2.9755,0.2227,0.0734,3.79,2.975,0.391,31.8502,31.8612,5.5971,5.6844,1023.1362,1023.1439,1508.95,1508.97,0.0000e+00
4.000,16.8708,16.8713,4.115516,4.116042,2.3240,2.9774,0.2122,0.0675,75.25,3.967,0.434,31.8557,31.8598,5.6196,5.6902,1023.1501,1023.1532,1508.90,1508.91,0.0000e+00
5.000,16.8648,16.8638,4.115616,4.115963,2.3236,2.9735,0.2085,0.0702,98.32,4.958,0.550,31.8609,31.8647,5.6099,5.6834,1023.1599,1023.1631,1508.91,1508.91,0.0000e+00
6.000,16.8625,16.8575,4.115306,4.115549,2.3217,2.9748,0.2218,0.0697,98.88,5.950,0.470,31.8597,31.8657,5.6119,5.6916,1023.1640,1023.1698,1508.92,1508.91,0.0000e+00
7.000,16.8560,16.8603,4.115312,4.116243,2.3240,2.9751,0.2291,0.0849,75.95,6.941,0.492,31.8646,31.8692,5.6190,5.6899,1023.1736,1023.1762,1508.92,1508.94,0.0000e+00
8.000,16.8709,16.8642,4.119284,4.117517,2.3222,2.9735,0.2342,0.0746,88.22,7.933,0.616,31.8867,31.8768,5.6163,5.6875,1023.1916,1023.1855,1509.01,1508.98,0.0000e+00
9.000,16.8934,16.8921,4.122234,4.122282,2.3264,2.9749,0.2242,0.0631,61.80,8.925,0.528,31.8939,31.8953,5.6312,5.6825,1023.1964,1023.1977,1509.10,1509.10,0.0000e+00
10.000,16.8920,16.8940,4.122724,4.123008,2.3252,2.9616,0.2143,0.0811,90.61,9.916,0.518,31.8989,31.8998,5.5846,5.6346,1023.2049,1023.2052,1509.12,1509.13,0.0000e+00
11.000,16.8906,16.8856,4.124451,4.124821,2.3088,2.9551,0.2511,0.0715,73.37,10.908,0.644,31.9146,31.9218,5.5315,5.6496,1023.2217,1023.2284,1509.15,1509.14,0.0000e+00
12.000,16.3898,16.3570,4.079807,4.072764,2.3070,2.9638,0.2544,0.0694,81.76,11.899,0.581,31.9253,31.8900,5.6270,5.7380,1023.3486,1023.3289,1507.64,1507.50,0.0000e+00
13.000,15.7651,15.7497,4.020491,4.017029,2.3147,2.9764,0.3350,0.0725,80.35,12.891,0.402,31.9060,31.8878,5.7450,5.8306,1023.4789,1023.4684,1505.70,1505.63,0.0000e+00
14.000,15.5169,15.5162,3.997928,3.997085,2.3221,2.9809,0.3731,0.0884,98.18,13.883,0.616,31.9063,31.8993,5.7830,5.8502,1023.5384,1023.5332,1504.94,1504.93,0.0000e+00
15.000,15.4689,15.4684,3.995080,3.994573,2.3215,2.9766,0.3745,0.0720,88.71,14.874,0.655,31.9194,31.9153,5.7666,5.8332,1023.5635,1023.5604,1504.82,1504.82,0.0000e+00
16.000,15.3680,15.3682,3.988664,3.988028,2.3143,2.9620,0.4054,0.0663,96.52,15.866,0.436,31.9438,31.9379,5.7331,5.8010,1023.6087,1023.6041,1504.55,1504.54,0.0000e+00
17.000,15.1936,15.2018,3.975317,3.974433,2.3044,2.9478,0.4175,0.0661,98.99,16.857,0.640,31.9660,31.9514,5.6981,5.7703,1023.6681,1023.6550,1504.04,1504.05,0.0000e+00
18.000,14.9046,14.9056,3.952686,3.951648,2.2875,2.9216,0.4308,0.0657,98.51,17.849,0.616,31.9985,31.9884,5.6362,5.7101,1023.7597,1023.7517,1503.17,1503.16,0.0000e+00
19.000,14.3197,14.3344,3.903354,3.902685,2.2492,2.8662,0.4108,0.0744,98.85,18.840,0.395,32.0320,32.0137,5.5728,5.6467,1023.9127,1023.8956,1501.34,1501.37,0.0000e+00
20.000,13.8599,13.8603,3.865135,3.862911,2.2224,2.8341,0.3632,0.0728,98.88,19.832,0.689,32.0630,32.0421,5.5667,5.6423,1024.0365,1024.0203,1499.90,1499.87,0.0000e+00
21.000,13.5936,13.5940,3.843214,3.841862,2.2109,2.8201,0.3501,0.0686,98.88,20.823,0.637,32.0823,32.0695,5.5748,5.6414,1024.1099,1024.0999,1499.06,1499.05,0.0000e+00
22.000,13.4773,13.4800,3.835008,3.833998,2.1934,2.7948,0.3383,0.0571,98.87,21.815,0.398,32.1033,32.0916,5.5163,5.5753,1024.1539,1024.1443,1498.72,1498.71,0.0000e+00
23.000,13.2130,13.2162,3.815819,3.814324,2.1675,2.7576,0.3028,0.0548,98.87,22.807,0.517,32.1463,32.1296,5.4647,5.5300,1024.2443,1024.2307,1497.91,1497.90,0.0000e+00
24.000,12.8354,12.8365,3.787400,3.785668,2.1560,2.7521,0.2451,0.0447,98.87,23.798,0.588,32.1987,32.1814,5.5174,5.6008,1024.3634,1024.3498,1496.72,1496.70,0.0000e+00
25.000,12.5843,12.5834,3.769156,3.767444,2.1570,2.7627,0.2206,0.0519,86.05,24.790,0.531,32.2396,32.2241,5.6085,5.6767,1024.4480,1024.4362,1495.93,1495.91,0.0000e+00
