PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.8691,13.8354,3.963341,3.958186,2.3723,3.0229,0.9517,0.1059,17.51,2.977,0.394,32.9710,32.9521,6.0357,6.0868,1024.6595,1024.6517,1500.71,1500.58,0.0000e+00
4.000,13.4588,13.4345,3.928626,3.928222,2.3529,3.0030,0.8960,0.1119,85.45,3.970,0.317,33.0008,33.0181,6.0182,6.0610,1024.7708,1024.7890,1499.42,1499.36,0.0000e+00
5.000,12.9135,13.1033,3.886920,3.899902,2.3231,2.9549,0.8938,0.1281,71.63,4.962,0.364,33.0818,33.0390,5.9657,5.9535,1024.9466,1024.8757,1497.71,1498.30,0.0000e+00
6.000,12.4954,12.4197,3.853292,3.846698,2.3199,2.9675,0.9316,0.1157,98.04,5.954,0.380,33.1282,33.1317,6.2105,6.2573,1025.0683,1025.0855,1496.37,1496.12,0.0000e+00
7.000,13.0897,13.0738,3.899071,3.899736,2.3555,3.0324,0.9453,0.1178,98.88,6.947,0.411,33.0422,33.0624,6.2430,6.2838,1024.8899,1024.9085,1498.29,1498.26,0.0000e+00
8.000,13.1365,13.2570,3.903458,3.913457,2.3770,3.0474,1.0230,0.1138,98.86,7.939,0.360,33.0424,33.0318,6.2500,6.2440,1024.8855,1024.8532,1498.46,1498.85,0.0000e+00
9.000,13.2123,13.2004,3.909645,3.909011,2.3813,3.0414,0.9454,0.1222,90.93,8.932,0.355,33.0344,33.0388,6.1818,6.1820,1024.8687,1024.8744,1498.72,1498.69,0.0000e+00
10.000,13.1768,13.1064,3.906822,3.901581,2.3374,2.9540,0.9513,0.1158,72.80,9.924,0.408,33.0383,33.0501,5.8035,5.8321,1024.8833,1024.9063,1498.62,1498.40,0.0000e+00
11.000,12.3389,12.4725,3.842766,3.848357,2.2478,2.8338,0.8765,0.1025,59.08,10.916,0.411,33.1633,33.0989,5.6324,5.6831,1025.1467,1025.0712,1495.96,1496.33,0.0000e+00
12.000,11.9981,11.9782,3.813822,3.811805,2.2025,2.7934,0.8320,0.0906,78.00,11.909,0.336,33.1859,33.1841,5.6537,5.6974,1025.2347,1025.2370,1494.85,1494.78,0.0000e+00
13.000,11.8653,11.9048,3.804175,3.805782,2.1680,2.7416,0.8008,0.0875,80.34,12.901,0.371,33.2102,33.1907,5.5664,5.5699,1025.2827,1025.2601,1494.44,1494.55,0.0000e+00
14.000,11.6355,11.6001,3.785453,3.781962,2.1445,2.7119,0.7449,0.0875,46.60,13.893,0.425,33.2329,33.2305,5.5405,5.5594,1025.3477,1025.3523,1493.69,1493.56,0.0000e+00
15.000,11.5198,11.5187,3.775608,3.775038,2.1304,2.6977,0.7305,0.0926,97.64,14.886,0.394,33.2400,33.2353,5.5331,5.5476,1025.3790,1025.3756,1493.31,1493.30,0.0000e+00
16.000,11.4822,11.4816,3.771856,3.771490,2.1202,2.6859,0.6912,0.0909,98.86,15.878,0.346,33.2364,33.2334,5.5201,5.5262,1025.3876,1025.3853,1493.19,1493.19,0.0000e+00
17.000,11.4575,11.4561,3.769417,3.769060,2.1131,2.6752,0.6618,0.0801,98.80,16.870,0.391,33.2343,33.2321,5.5047,5.5036,1025.3950,1025.3935,1493.12,1493.12,0.0000e+00
18.000,11.4211,11.4219,3.765972,3.765950,2.1083,2.6679,0.6750,0.0746,97.84,17.863,0.408,33.2328,33.2319,5.4993,5.4969,1025.4050,1025.4041,1493.01,1493.01,0.0000e+00
19.000,11.4068,11.4070,3.764837,3.764821,2.1043,2.6642,0.6557,0.0967,90.70,18.855,0.360,33.2340,33.2338,5.4890,5.4931,1025.4131,1025.4128,1492.98,1492.98,0.0000e+00
20.000,11.3941,11.3942,3.763667,3.763728,2.1010,2.6617,0.6269,0.0882,98.39,19.847,0.385,33.2336,33.2341,5.4894,5.4920,1025.4195,1025.4199,1492.95,1492.95,0.0000e+00
21.000,11.3913,11.3903,3.763435,3.763417,2.1001,2.6605,0.6630,0.0951,61.90,20.840,0.496,33.2334,33.2341,5.4878,5.4884,1025.4244,1025.4251,1492.96,1492.95,0.0000e+00
22.000,11.3891,11.3874,3.763247,3.763185,2.0984,2.6574,0.6248,0.0779,63.19,21.832,0.367,33.2331,33.2340,5.4780,5.4760,1025.4290,1025.4301,1492.97,1492.96,0.0000e+00
23.000,11.3666,11.3666,3.761276,3.761346,2.0947,2.6511,0.6284,0.0796,75.83,22.824,0.345,33.2336,33.2342,5.4648,5.4639,1025.4380,1025.4385,1492.90,1492.91,0.0000e+00
24.000,11.3392,11.3401,3.759852,3.760006,2.0907,2.6462,0.6123,0.0972,99.52,23.817,0.399,33.2438,33.2444,5.4486,5.4534,1025.4555,1025.4558,1492.84,1492.84,0.0000e+00
25.000,11.2745,11.2760,3.757416,3.757548,2.0842,2.6379,0.5832,0.0850,98.86,24.809,0.381,33.2777,33.2776,5.4224,5.4291,1025.4981,1025.4977,1492.67,1492.67,0.0000e+00
26.000,11.1332,11.1377,3.744180,3.744212,2.0745,2.6271,0.6344,0.0782,98.65,25.801,0.365,33.2742,33.2705,5.4132,5.4306,1025.5254,1025.5216,1492.19,1492.20,0.0000e+00
27.000,11.0418,11.0411,3.734551,3.734266,2.0719,2.6248,0.7316,0.0998,98.68,26.794,0.408,33.2611,33.2589,5.4329,5.4378,1025.5361,1025.5345,1491.87,1491.86,0.0000e+00
28.000,10.9972,10.9971,3.729718,3.729732,2.0697,2.6207,0.8071,0.0954,87.17,27.786,0.364,33.2532,33.2534,5.4287,5.4342,1025.5423,1025.5426,1491.72,1491.72,0.0000e+00
29.000,10.9661,10.9694,3.726511,3.726808,2.0661,2.6161,0.8318,0.0930,78.90,28.778,0.386,33.2491,33.2490,5.3962,5.4036,1025.5492,1025.5486,1491.62,1491.63,0.0000e+00
30.000,10.7154,10.7223,3.701742,3.701069,2.0463,2.5821,0.9453,0.1058,66.29,29.770,0.408,33.2294,33.2164,5.3167,5.3254,1025.5826,1025.5713,1490.73,1490.73,0.0000e+00
31.000,10.4631,10.4632,3.675694,3.675143,2.0303,2.5628,1.1904,0.1386,86.49,30.763,0.494,33.1979,33.1923,5.2967,5.3190,1025.6067,1025.6023,1489.81,1489.80,0.0000e+00
32.000,10.3920,10.3909,3.668494,3.668175,2.0139,2.5409,1.2975,0.2019,67.70,31.755,0.315,33.1899,33.1877,5.2514,5.2580,1025.6172,1025.6157,1489.56,1489.55,0.0000e+00
33.000,10.2280,10.2285,3.653671,3.652968,1.9859,2.4954,1.3930,0.2247,76.03,32.747,0.334,33.1899,33.1823,5.1387,5.1404,1025.6498,1025.6438,1488.99,1488.98,0.0000e+00
34.000,10.0205,10.0210,3.633365,3.633068,1.9599,2.4622,1.3322,0.1791,99.82,33.739,0.383,33.1740,33.1705,5.1045,5.1078,1025.6770,1025.6743,1488.24,1488.24,0.0000e+00
35.000,9.9904,9.9909,3.630515,3.630355,1.9492,2.4495,1.3190,0.3663,98.76,34.732,0.525,33.1722,33.1702,5.0955,5.0894,1025.6853,1025.6836,1488.15,1488.15,0.0000e+00
36.000,9.9604,9.9617,3.627749,3.627702,1.9420,2.4408,1.3108,0.2036,98.85,35.724,0.442,33.1712,33.1695,5.0825,5.0755,1025.6940,1025.6925,1488.05,1488.06,0.0000e+00
37.000,9.9234,9.9227,3.624300,3.624173,1.9338,2.4289,1.1596,0.1816,98.03,36.716,0.299,33.1697,33.1690,5.0589,5.0453,1025.7036,1025.7032,1487.93,1487.93,0.0000e+00
38.000,9.8714,9.8698,3.619568,3.619336,1.9183,2.4067,1.0096,0.1354,95.50,37.708,0.349,33.1688,33.1679,4.9820,4.9748,1025.7162,1025.7157,1487.76,1487.76,0.0000e+00
39.000,9.7423,9.7454,3.607489,3.607297,1.9028,2.3854,0.8755,0.1461,85.69,38.701,0.430,33.1639,33.1592,4.9468,4.9462,1025.7383,1025.7341,1487.30,1487.31,0.0000e+00
40.000,9.7033,9.7034,3.604200,3.604406,1.8943,2.3778,0.7958,0.1687,70.47,39.693,0.377,33.1659,33.1679,4.9561,4.9482,1025.7508,1025.7524,1487.18,1487.19,0.0000e+00
41.000,9.7148,9.7146,3.605837,3.605929,1.8916,2.3743,0.7389,0.1542,74.31,40.685,0.451,33.1715,33.1727,4.9556,4.9420,1025.7579,1025.7588,1487.25,1487.25,0.0000e+00
42.000,9.7114,9.7121,3.605651,3.605817,1.8891,2.3721,0.7841,0.1347,72.57,41.677,0.387,33.1724,33.1734,4.9444,4.9384,1025.7636,1025.7643,1487.25,1487.26,0.0000e+00
43.000,9.7059,9.7067,3.605315,3.605553,1.8853,2.3706,0.7936,0.1111,99.13,42.669,0.343,33.1735,33.1752,4.9368,4.9376,1025.7700,1025.7712,1487.25,1487.25,0.0000e+00
44.000,9.7047,9.7049,3.605200,3.605392,1.8845,2.3678,0.7694,0.1333,98.85,43.662,0.386,33.1730,33.1748,4.9383,4.9247,1025.7743,1025.7757,1487.26,1487.27,0.0000e+00
45.000,9.6984,9.6990,3.605612,3.605813,1.8816,2.3613,0.7255,0.1374,94.94,44.654,0.356,33.1825,33.1841,4.9180,4.9027,1025.7873,1025.7884,1487.27,1487.27,0.0000e+00
46.000,9.6931,9.6933,3.607045,3.607287,1.8769,2.3537,0.7325,0.1190,96.29,45.646,0.346,33.2017,33.2040,4.9006,4.8905,1025.8077,1025.8095,1487.29,1487.29,0.0000e+00
47.000,9.6974,9.6974,3.609030,3.609411,1.8731,2.3513,0.7047,0.1109,91.03,46.638,0.517,33.2176,33.2214,4.8840,4.8805,1025.8239,1025.8269,1487.34,1487.34,0.0000e+00
48.000,9.7378,9.7380,3.615647,3.616202,1.8693,2.3463,0.6587,0.1154,88.45,47.631,0.457,33.2475,33.2530,4.8637,4.8568,1025.8452,1025.8494,1487.54,1487.55,0.0000e+00
49.000,9.7576,9.7593,3.619697,3.620376,1.8641,2.3357,0.6791,0.1079,59.07,48.623,0.320,33.2702,33.2756,4.8413,4.8252,1025.8641,1025.8680,1487.65,1487.67,0.0000e+00
50.000,9.7497,9.7502,3.620083,3.620516,1.8581,2.3300,0.5774,0.0940,66.20,49.615,0.450,33.2810,33.2850,4.8210,4.8168,1025.8784,1025.8814,1487.66,1487.66,0.0000e+00
51.000,9.7949,9.7950,3.626880,3.627350,1.8542,2.3233,0.5190,0.0810,77.46,50.607,0.368,33.3082,33.3129,4.8056,4.7898,1025.8966,1025.9003,1487.87,1487.87,0.0000e+00
52.000,9.8297,9.8294,3.632214,3.632800,1.8497,2.3136,0.4915,0.0756,64.48,51.599,0.522,33.3300,33.3363,4.7522,4.7271,1025.9124,1025.9174,1488.04,1488.04,0.0000e+00
53.000,9.9965,9.9943,3.653022,3.654498,1.8369,2.2901,0.4554,0.0955,98.43,52.591,0.613,33.3873,33.4044,4.6517,4.6300,1025.9336,1025.9473,1488.73,1488.74,0.0000e+00
