PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.7977,11.7965,3.796525,3.796827,2.3767,3.0555,5.8204,0.3010,1.33,2.977,0.247,33.2004,33.2045,6.3914,6.4393,1025.2429,1025.2463,1494.03,1494.03,0.0000e+00
4.000,11.7979,11.7969,3.796574,3.796908,2.3776,3.0559,6.4451,0.3369,1.54,3.969,0.411,33.2003,33.2044,6.3941,6.4455,1025.2473,1025.2507,1494.05,1494.05,0.0000e+00
5.000,11.8054,11.8022,3.797213,3.797313,2.3787,3.0594,7.0342,0.4503,94.63,4.961,0.417,33.1994,33.2032,6.3856,6.4447,1025.2497,1025.2533,1494.09,1494.08,0.0000e+00
6.000,11.7896,11.7899,3.795834,3.796214,2.3727,3.0487,6.4407,0.3667,68.72,5.953,0.451,33.1997,33.2031,6.3667,6.4178,1025.2573,1025.2600,1494.05,1494.05,0.0000e+00
7.000,11.7879,11.7823,3.795715,3.795595,2.3710,3.0447,6.7109,0.5894,94.76,6.945,0.429,33.1996,33.2034,6.3658,6.4135,1025.2621,1025.2661,1494.06,1494.05,0.0000e+00
8.000,11.7869,11.7803,3.795688,3.795463,2.3684,3.0388,6.9618,0.4235,95.44,7.937,0.552,33.1998,33.2035,6.3510,6.3970,1025.2669,1025.2711,1494.07,1494.05,0.0000e+00
9.000,11.7794,11.7773,3.795060,3.795239,2.3659,3.0359,7.1392,0.4845,80.92,8.930,0.848,33.2000,33.2036,6.3454,6.3938,1025.2730,1025.2762,1494.06,1494.06,0.0000e+00
10.000,11.7755,11.7757,3.794732,3.795175,2.3644,3.0351,7.1865,0.4658,94.23,9.922,0.541,33.1999,33.2039,6.3449,6.3959,1025.2781,1025.2812,1494.07,1494.07,0.0000e+00
11.000,11.7772,11.7756,3.794981,3.795217,2.3613,3.0346,6.2896,0.3223,89.07,10.914,0.821,33.2003,33.2041,6.3341,6.3946,1025.2826,1025.2859,1494.09,1494.09,0.0000e+00
12.000,11.7660,11.7653,3.794097,3.794333,2.3602,3.0329,6.7442,0.4795,60.20,11.906,0.885,33.2013,33.2042,6.3359,6.3869,1025.2900,1025.2924,1494.07,1494.07,0.0000e+00
13.000,11.7728,11.7668,3.794641,3.794499,2.3554,3.0173,6.4108,0.4334,97.89,12.898,0.466,33.2001,33.2041,6.2843,6.3170,1025.2923,1025.2965,1494.11,1494.09,0.0000e+00
14.000,11.7352,11.7252,3.791599,3.790879,2.3357,2.9787,6.8237,0.4339,87.72,13.890,0.609,33.2036,33.2055,6.1498,6.1857,1025.3065,1025.3098,1494.00,1493.97,0.0000e+00
15.000,11.6444,11.6374,3.783832,3.783190,2.3116,2.9458,6.5875,0.4873,95.16,14.883,0.508,33.2087,33.2086,6.0643,6.1084,1025.3317,1025.3330,1493.71,1493.68,0.0000e+00
16.000,11.5552,11.5510,3.776096,3.775733,2.2756,2.8903,5.8409,0.4868,78.63,15.875,0.399,33.2125,33.2128,5.9331,5.9690,1025.3556,1025.3566,1493.42,1493.40,0.0000e+00
17.000,11.4502,11.4493,3.767170,3.766798,2.2452,2.8548,5.4235,0.4553,98.84,16.867,0.727,33.2188,33.2159,5.8657,5.9388,1025.3842,1025.3822,1493.08,1493.07,0.0000e+00
18.000,11.3979,11.3987,3.762614,3.762753,2.2243,2.8370,4.6902,0.3308,77.39,17.859,0.531,33.2207,33.2213,5.8523,5.9130,1025.3998,1025.4001,1492.92,1492.92,0.0000e+00
19.000,11.3762,11.3734,3.760814,3.760642,2.2065,2.8081,4.1474,0.3253,99.87,18.851,1.134,33.2221,33.2229,5.8113,5.8334,1025.4093,1025.4104,1492.86,1492.85,0.0000e+00
20.000,11.3560,11.3553,3.759061,3.759155,2.2023,2.8036,4.3042,0.3677,79.53,19.843,1.366,33.2225,33.2241,5.8086,5.8378,1025.4179,1025.4192,1492.80,1492.80,0.0000e+00
21.000,11.3310,11.3314,3.756991,3.757154,2.1997,2.8000,4.2672,0.4497,97.81,20.835,1.092,33.2243,33.2255,5.8187,5.8434,1025.4283,1025.4292,1492.73,1492.74,0.0000e+00
22.000,11.3386,11.3272,3.757762,3.757063,2.1811,2.7558,3.9004,0.4136,84.97,21.827,0.891,33.2246,33.2280,5.6754,5.6614,1025.4316,1025.4364,1492.78,1492.74,0.0000e+00
23.000,11.3523,11.3061,3.759113,3.755214,2.1556,2.7042,3.9960,0.3408,98.67,22.820,1.229,33.2251,33.2283,5.5243,5.5078,1025.4341,1025.4450,1492.84,1492.69,0.0000e+00
24.000,11.0683,11.0491,3.738128,3.735421,2.1347,2.6835,3.9443,0.3406,67.64,23.812,0.742,33.2739,33.2644,5.5077,5.5080,1025.5276,1025.5237,1491.92,1491.85,0.0000e+00
25.000,10.4789,10.3755,3.693171,3.681575,1.9538,2.3738,3.1738,0.3201,57.36,24.804,0.858,33.3617,33.3399,4.4978,4.5509,1025.7042,1025.7050,1489.96,1489.57,0.0000e+00
26.000,9.9534,9.9455,3.651350,3.648933,1.9034,2.3312,1.9817,0.2741,70.73,25.796,0.908,33.4223,33.4049,4.4852,4.5900,1025.8458,1025.8336,1488.17,1488.12,0.0000e+00
27.000,9.7851,9.7870,3.637179,3.636394,1.8475,2.2845,1.0506,0.2016,74.27,26.788,0.467,33.4334,33.4235,4.4682,4.5522,1025.8871,1025.8791,1487.59,1487.59,0.0000e+00
28.000,9.6913,9.6906,3.629946,3.629278,1.7698,2.1842,1.0232,0.1247,74.81,27.780,0.432,33.4460,33.4398,4.2571,4.2476,1025.9171,1025.9123,1487.28,1487.27,0.0000e+00
29.000,9.4909,9.4924,3.615357,3.614458,1.7198,2.1086,0.9227,0.1567,70.13,28.772,0.684,33.4825,33.4719,4.0487,4.0795,1025.9831,1025.9745,1486.61,1486.61,0.0000e+00
30.000,9.2545,9.2547,3.597678,3.596390,1.6849,2.0756,0.6987,0.1417,98.60,29.764,0.831,33.5210,33.5074,3.9872,4.0832,1026.0560,1026.0454,1485.81,1485.80,0.0000e+00
31.000,9.0939,9.1066,3.585252,3.585772,1.6488,2.0451,0.3957,0.1799,88.28,30.756,0.670,33.5425,33.5359,3.9745,4.0521,1026.1031,1026.0960,1485.26,1485.30,0.0000e+00
32.000,9.0843,9.0795,3.584157,3.583494,1.6154,1.9950,0.2519,0.0841,64.49,31.748,1.274,33.5397,33.5373,3.9339,3.9196,1026.1070,1026.1059,1485.24,1485.22,0.0000e+00
33.000,9.0320,9.0314,3.579891,3.579651,1.6121,1.9921,0.2575,0.0846,64.76,32.740,1.268,33.5441,33.5422,3.9322,3.9316,1026.1234,1026.1219,1485.07,1485.07,0.0000e+00
34.000,9.0022,9.0018,3.577475,3.577284,1.6063,1.9837,0.2510,0.0807,76.52,33.732,0.789,33.5466,33.5450,3.9255,3.9227,1026.1345,1026.1334,1484.98,1484.98,0.0000e+00
35.000,8.9794,8.9827,3.575698,3.576023,1.5873,1.9617,0.2125,0.0711,77.39,34.724,1.091,33.5492,33.5494,3.8739,3.8737,1026.1447,1026.1444,1484.91,1484.93,0.0000e+00
36.000,8.9579,8.9591,3.574191,3.574280,1.5847,1.9602,0.2149,0.0728,69.56,35.716,1.149,33.5532,33.5531,3.8662,3.8754,1026.1558,1026.1556,1484.86,1484.86,0.0000e+00
37.000,8.9496,8.9490,3.573822,3.573839,1.5810,1.9579,0.2129,0.0753,60.43,36.708,0.685,33.5568,33.5576,3.8597,3.8728,1026.1645,1026.1652,1484.85,1484.85,0.0000e+00
38.000,8.9515,8.9493,3.574070,3.574060,1.5745,1.9469,0.1703,0.0665,58.65,37.700,0.398,33.5571,33.5591,3.8536,3.8408,1026.1690,1026.1709,1484.87,1484.87,0.0000e+00
39.000,8.9510,8.9503,3.574471,3.574597,1.5702,1.9409,0.1693,0.0781,62.75,38.692,0.380,33.5613,33.5633,3.8330,3.8260,1026.1769,1026.1786,1484.89,1484.89,0.0000e+00
40.000,8.9460,8.9454,3.574357,3.574498,1.5660,1.9345,0.1668,0.0702,85.84,39.684,0.769,33.5644,33.5664,3.8100,3.8088,1026.1846,1026.1863,1484.89,1484.89,0.0000e+00
41.000,8.9322,8.9311,3.573496,3.573588,1.5625,1.9316,0.1545,0.0661,57.05,40.676,0.735,33.5680,33.5700,3.7994,3.8051,1026.1942,1026.1959,1484.86,1484.86,0.0000e+00
42.000,8.9106,8.9126,3.571785,3.572139,1.5542,1.9189,0.1554,0.0702,54.72,41.668,0.467,33.5701,33.5718,3.7545,3.7549,1026.2039,1026.2049,1484.80,1484.81,0.0000e+00
43.000,8.8792,8.8796,3.569503,3.569536,1.5435,1.9022,0.1477,0.0878,53.82,42.660,0.926,33.5754,33.5754,3.6946,3.7047,1026.2175,1026.2174,1484.71,1484.71,0.0000e+00
44.000,8.7861,8.7852,3.561999,3.561767,1.5368,1.8962,0.1285,0.0957,53.05,43.652,0.776,33.5846,33.5830,3.6856,3.7056,1026.2438,1026.2427,1484.39,1484.38,0.0000e+00
45.000,8.7281,8.7332,3.556983,3.557605,1.5251,1.8811,0.0871,0.0616,51.62,44.644,0.661,33.5866,33.5882,3.6860,3.6801,1026.2590,1026.2595,1484.19,1484.22,0.0000e+00
46.000,8.7276,8.7270,3.557035,3.557215,1.5226,1.8766,0.0705,0.0680,51.04,45.636,1.123,33.5871,33.5895,3.6757,3.6733,1026.2640,1026.2660,1484.21,1484.21,0.0000e+00
47.000,8.7185,8.7176,3.556974,3.557149,1.5205,1.8753,0.0618,0.0750,50.17,46.628,0.990,33.5946,33.5973,3.6686,3.6771,1026.2759,1026.2782,1484.20,1484.20,0.0000e+00
48.000,8.7135,8.7131,3.557339,3.557484,1.5145,1.8664,0.0694,0.0720,48.95,47.620,0.691,33.6027,33.6046,3.6347,3.6322,1026.2876,1026.2891,1484.21,1484.21,0.0000e+00
49.000,8.7146,8.7143,3.557952,3.558115,1.5077,1.8512,0.0622,0.0608,48.23,48.612,1.060,33.6077,33.6097,3.5816,3.5717,1026.2958,1026.2975,1484.24,1484.24,0.0000e+00
50.000,8.7064,8.7051,3.558853,3.559080,1.5016,1.8432,0.0905,0.0729,47.46,49.604,1.127,33.6244,33.6280,3.5560,3.5594,1026.3148,1026.3178,1484.24,1484.24,0.0000e+00
51.000,8.6856,8.6855,3.558541,3.558832,1.4955,1.8378,0.0445,0.0731,46.50,50.596,0.892,33.6404,33.6436,3.5443,3.5607,1026.3351,1026.3377,1484.20,1484.20,0.0000e+00
52.000,8.6635,8.6625,3.557745,3.557929,1.4829,1.8226,0.0638,0.0756,45.04,51.588,0.901,33.6526,33.6556,3.5097,3.5209,1026.3527,1026.3551,1484.15,1484.15,0.0000e+00
53.000,8.6447,8.6437,3.556888,3.557058,1.4722,1.8048,0.0533,0.0851,44.53,52.580,1.808,33.6610,33.6638,3.4612,3.4649,1026.3667,1026.3691,1484.11,1484.11,0.0000e+00
54.000,8.6245,8.6244,3.555776,3.556016,1.4692,1.8021,0.0428,0.0931,44.05,53.572,1.856,33.6681,33.6708,3.4560,3.4677,1026.3800,1026.3821,1484.06,1484.06,0.0000e+00
55.000,8.6165,8.6155,3.555497,3.555690,1.4667,1.8008,0.0483,0.1002,43.05,54.564,1.562,33.6724,33.6753,3.4562,3.4724,1026.3892,1026.3916,1484.05,1484.05,0.0000e+00
56.000,8.6131,8.6123,3.555293,3.555536,1.4613,1.7963,0.0540,0.0989,41.51,55.556,0.985,33.6730,33.6763,3.4521,3.4668,1026.3947,1026.3974,1484.05,1484.06,0.0000e+00
