PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.9994,14.0001,3.896568,3.897095,2.3783,3.0745,0.7285,0.2305,49.55,2.975,0.191,32.2429,32.2473,6.1281,6.2377,1024.0708,1024.0740,1500.29,1500.29,0.0000e+00
4.000,14.0104,14.0079,3.897470,3.897759,2.3807,3.0717,0.7665,0.1629,65.24,3.966,0.460,32.2416,32.2464,6.1257,6.2261,1024.0721,1024.0763,1500.34,1500.33,0.0000e+00
5.000,13.9847,13.9893,3.895959,3.896399,2.3777,3.0696,0.7603,0.1258,99.38,4.958,0.434,32.2489,32.2491,6.1232,6.2259,1024.0874,1024.0867,1500.28,1500.29,0.0000e+00
6.000,13.9373,13.9390,3.892433,3.892760,2.3767,3.0661,0.8069,0.1357,98.88,5.949,0.565,32.2557,32.2574,6.1198,6.2110,1024.1069,1024.1078,1500.15,1500.15,0.0000e+00
7.000,13.9348,13.9247,3.892313,3.891742,2.3723,3.0538,0.7483,0.1378,98.88,6.941,0.609,32.2563,32.2595,6.0731,6.1374,1024.1123,1024.1169,1500.16,1500.13,0.0000e+00
8.000,13.8984,13.8602,3.889841,3.886833,2.3516,2.9947,0.7521,0.1367,98.88,7.932,0.470,32.2637,32.2680,5.9001,5.9167,1024.1300,1024.1410,1500.06,1499.94,0.0000e+00
9.000,13.5499,13.4873,3.865885,3.857708,2.2948,2.8983,0.8260,0.1258,98.88,8.924,0.577,32.3349,32.3116,5.6102,5.6561,1024.2600,1024.2546,1499.01,1498.78,0.0000e+00
10.000,12.6897,12.6912,3.799938,3.796229,2.1947,2.7403,0.8952,0.2401,98.88,9.915,0.393,32.4480,32.4115,5.2228,5.2481,1024.5213,1024.4928,1496.29,1496.25,0.0000e+00
11.000,11.6978,11.6943,3.723110,3.719328,2.0457,2.5195,1.0007,0.2656,98.88,10.907,0.641,32.5708,32.5370,4.7006,4.7633,1024.8083,1024.7827,1493.06,1493.01,0.0000e+00
12.000,11.0474,11.0697,3.675675,3.671830,1.9645,2.4190,1.3178,0.2534,94.89,11.898,0.727,32.6795,32.6217,4.5209,4.6057,1025.0146,1024.9657,1490.94,1490.95,0.0000e+00
13.000,10.4807,10.5083,3.631257,3.628584,1.8794,2.3134,1.5211,0.2475,69.24,12.890,0.508,32.7437,32.6921,4.3770,4.4506,1025.1679,1025.1229,1489.02,1489.06,0.0000e+00
14.000,9.9905,9.9985,3.591396,3.588980,1.7996,2.2191,1.8397,0.2621,99.68,13.882,0.521,32.7841,32.7523,4.2838,4.3262,1025.2871,1025.2610,1487.33,1487.32,0.0000e+00
15.000,9.8292,9.8291,3.578955,3.576436,1.7540,2.1620,1.9565,0.2445,98.31,14.873,0.502,32.8038,32.7782,4.1918,4.2144,1025.3338,1025.3138,1486.79,1486.75,0.0000e+00
16.000,9.6332,9.6360,3.566496,3.565044,1.6925,2.0759,1.6269,0.2117,72.84,15.864,0.383,32.8550,32.8376,4.0171,4.0019,1025.4105,1025.3965,1486.15,1486.14,0.0000e+00
17.000,9.4984,9.4925,3.558641,3.556023,1.6514,2.0166,1.2966,0.2668,45.77,16.856,0.812,32.8975,32.8760,3.8897,3.8833,1025.4701,1025.4543,1485.73,1485.68,0.0000e+00
18.000,9.2739,9.2763,3.541663,3.539830,1.6303,1.9958,0.9549,0.1659,97.90,17.847,0.840,32.9287,32.9075,3.8632,3.8766,1025.5352,1025.5182,1484.96,1484.94,0.0000e+00
19.000,9.1798,9.1820,3.534435,3.533135,1.6076,1.9734,0.7667,0.1237,59.74,18.839,0.455,32.9403,32.9249,3.8349,3.8450,1025.5638,1025.5514,1484.64,1484.63,0.0000e+00
20.000,8.9673,8.9668,3.517723,3.516220,1.5762,1.9353,0.6597,0.0999,74.33,19.830,0.447,32.9631,32.9478,3.7730,3.7584,1025.6196,1025.6078,1483.90,1483.88,0.0000e+00
21.000,8.8286,8.8291,3.507056,3.506011,1.5566,1.9048,0.6826,0.1093,99.14,20.822,0.609,32.9802,32.9688,3.6746,3.6591,1025.6592,1025.6503,1483.43,1483.42,0.0000e+00
22.000,8.6486,8.6516,3.497644,3.496540,1.5326,1.8688,0.4993,0.0873,71.34,21.813,0.557,33.0491,33.0347,3.5776,3.5620,1025.7454,1025.7337,1482.86,1482.85,0.0000e+00
23.000,8.5347,8.5375,3.492498,3.491760,1.5023,1.8265,0.2948,0.0720,74.98,22.805,0.509,33.1012,33.0908,3.4802,3.4712,1025.8082,1025.7997,1482.51,1482.51,0.0000e+00
24.000,8.4237,8.4254,3.487562,3.486707,1.4803,1.8013,0.1627,0.1107,99.05,23.796,0.633,33.1530,33.1424,3.4545,3.4532,1025.8702,1025.8616,1482.18,1482.17,0.0000e+00
25.000,8.3638,8.3652,3.483040,3.482516,1.4681,1.7907,0.1533,0.0747,75.76,24.788,0.546,33.1612,33.1543,3.4519,3.4473,1025.8902,1025.8847,1481.98,1481.98,0.0000e+00
26.000,8.3329,8.3324,3.480944,3.480439,1.4548,1.7772,0.1651,0.0633,100.35,25.779,0.312,33.1676,33.1627,3.4225,3.4116,1025.9045,1025.9008,1481.89,1481.88,0.0000e+00
27.000,8.2597,8.2642,3.476752,3.476503,1.4371,1.7514,0.1651,0.0629,81.73,26.771,0.546,33.1918,33.1849,3.3466,3.3274,1025.9390,1025.9329,1481.66,1481.67,0.0000e+00
28.000,8.1974,8.1978,3.472981,3.472748,1.4282,1.7348,0.1437,0.0672,89.81,27.762,0.862,33.2103,33.2074,3.3052,3.2824,1025.9674,1025.9651,1481.46,1481.46,0.0000e+00
29.000,8.1756,8.1765,3.472852,3.472772,1.4189,1.7257,0.1163,0.0745,98.72,28.754,0.858,33.2291,33.2274,3.2727,3.2676,1025.9899,1025.9885,1481.42,1481.42,0.0000e+00
30.000,8.1668,8.1671,3.473224,3.473108,1.4099,1.7133,0.1351,0.0792,78.56,29.745,0.592,33.2409,33.2394,3.2561,3.2458,1026.0051,1026.0039,1481.42,1481.42,0.0000e+00
31.000,8.1536,8.1535,3.472745,3.472638,1.3980,1.7014,0.1059,0.0548,85.95,30.736,0.333,33.2478,33.2469,3.2415,3.2303,1026.0171,1026.0163,1481.39,1481.39,0.0000e+00
32.000,8.1332,8.1338,3.472025,3.472052,1.3896,1.6906,0.1106,0.0673,86.93,31.728,0.379,33.2591,33.2588,3.2095,3.1942,1026.0335,1026.0332,1481.35,1481.35,0.0000e+00
33.000,8.1040,8.1032,3.471699,3.471704,1.3791,1.6789,0.1207,0.0750,60.07,32.719,0.517,33.2829,33.2837,3.1710,3.1684,1026.0611,1026.0618,1481.28,1481.28,0.0000e+00
34.000,8.0777,8.0788,3.470705,3.470802,1.3744,1.6723,0.0849,0.1153,88.16,33.711,0.554,33.2968,33.2968,3.1687,3.1583,1026.0805,1026.0803,1481.22,1481.22,0.0000e+00
