PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,17.7566,17.7550,4.210605,4.210998,2.3140,2.9374,0.2549,0.0679,98.88,3.967,0.013,31.9705,31.9751,5.4809,5.5085,1023.0295,1023.0334,1511.69,1511.70,0.0000e+00
5.000,17.7573,17.7561,4.210684,4.211113,2.3157,2.9453,0.2377,0.0609,98.88,4.958,0.489,31.9702,31.9749,5.4874,5.5236,1023.0336,1023.0374,1511.71,1511.72,0.0000e+00
6.000,17.7581,17.7568,4.210790,4.211208,2.3161,2.9421,0.2402,0.0721,98.88,5.950,0.336,31.9702,31.9747,5.4896,5.5189,1023.0378,1023.0415,1511.73,1511.73,0.0000e+00
7.000,17.7598,17.7582,4.210972,4.211308,2.3164,2.9446,0.2227,0.0587,91.32,6.942,0.505,31.9701,31.9742,5.4879,5.5282,1023.0417,1023.0452,1511.75,1511.75,0.0000e+00
8.000,17.7594,17.7563,4.210978,4.211221,2.3147,2.9437,0.2259,0.0669,66.35,7.933,0.681,31.9701,31.9745,5.4772,5.5231,1023.0462,1023.0503,1511.77,1511.77,0.0000e+00
9.000,17.7562,17.7552,4.210692,4.211166,2.3131,2.9435,0.2402,0.0711,77.02,8.925,0.452,31.9698,31.9746,5.4787,5.5254,1023.0511,1023.0551,1511.78,1511.78,0.0000e+00
10.000,17.7553,17.7554,4.210656,4.211188,2.3132,2.9438,0.2302,0.0728,99.05,9.916,0.670,31.9699,31.9743,5.4799,5.5280,1023.0558,1023.0592,1511.79,1511.80,0.0000e+00
11.000,17.7435,17.7467,4.209479,4.210361,2.3124,2.9452,0.2402,0.0662,98.88,10.908,0.582,31.9688,31.9737,5.4783,5.5337,1023.0622,1023.0653,1511.77,1511.79,0.0000e+00
12.000,17.7397,17.7373,4.209178,4.209467,2.3128,2.9462,0.2371,0.0802,98.88,11.900,0.367,31.9689,31.9732,5.4843,5.5360,1023.0677,1023.0716,1511.78,1511.77,0.0000e+00
13.000,17.7337,17.7311,4.208829,4.209033,2.3138,2.9451,0.2430,0.0640,98.88,12.891,0.700,31.9703,31.9741,5.4843,5.5369,1023.0746,1023.0781,1511.78,1511.77,0.0000e+00
14.000,17.7036,17.7022,4.206932,4.207229,2.3126,2.9487,0.2366,0.0728,79.78,13.883,0.521,31.9775,31.9811,5.4871,5.5509,1023.0917,1023.0948,1511.71,1511.71,0.0000e+00
15.000,17.6720,17.6706,4.208444,4.208898,2.3140,2.9525,0.2410,0.0566,98.56,14.874,0.279,32.0148,32.0198,5.5007,5.5523,1023.1323,1023.1364,1511.68,1511.68,0.0000e+00
16.000,17.6226,17.6194,4.208815,4.208776,2.3138,2.9459,0.2020,0.0655,71.44,15.866,0.602,32.0565,32.0587,5.5062,5.5600,1023.1803,1023.1828,1511.59,1511.59,0.0000e+00
17.000,17.5357,17.5318,4.201059,4.200663,2.3168,2.9586,0.1979,0.0655,98.44,16.858,0.900,32.0587,32.0584,5.5336,5.6000,1023.2072,1023.2079,1511.36,1511.34,0.0000e+00
18.000,17.3443,17.3456,4.183878,4.183642,2.3202,2.9599,0.1972,0.0635,98.88,17.849,0.601,32.0630,32.0600,5.5643,5.6159,1023.2602,1023.2576,1510.80,1510.80,0.0000e+00
19.000,17.1534,17.1542,4.166807,4.166098,2.3221,2.9662,0.2167,0.0700,98.88,18.841,0.803,32.0678,32.0610,5.5969,5.6567,1023.3132,1023.3078,1510.25,1510.25,0.0000e+00
20.000,16.9664,16.9625,4.149885,4.149290,2.3259,2.9717,0.2407,0.0726,98.88,19.832,0.538,32.0706,32.0685,5.6277,5.6832,1023.3635,1023.3627,1509.71,1509.69,0.0000e+00
21.000,16.8373,16.8341,4.138283,4.138070,2.3294,2.9746,0.2588,0.0705,98.88,20.824,0.295,32.0730,32.0736,5.6400,5.6957,1023.3997,1023.4010,1509.33,1509.33,0.0000e+00
22.000,16.6755,16.6713,4.124214,4.123529,2.3256,2.9718,0.2851,0.0766,98.88,21.816,0.381,32.0800,32.0774,5.6409,5.7052,1023.4469,1023.4458,1508.87,1508.85,0.0000e+00
