PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,12.3989,12.3979,3.841952,3.842284,2.2071,2.8192,0.2785,0.1235,102.91,3.969,0.238,33.1054,33.1095,5.7225,5.7640,1025.0602,1025.0636,1495.99,1495.98,0.0000e+00
5.000,12.3968,12.3960,3.841912,3.842236,2.2044,2.8178,0.2695,0.1193,92.91,4.961,0.414,33.1064,33.1103,5.7144,5.7685,1025.0659,1025.0691,1496.00,1496.00,0.0000e+00
6.000,12.3950,12.3939,3.841802,3.842085,2.2027,2.8177,0.2879,0.1352,98.87,5.953,0.486,33.1065,33.1102,5.7131,5.7670,1025.0709,1025.0739,1496.01,1496.01,0.0000e+00
7.000,12.3946,12.3941,3.841744,3.842168,2.2034,2.8174,0.3015,0.1288,98.87,6.945,0.357,33.1059,33.1104,5.7205,5.7655,1025.0750,1025.0785,1496.02,1496.03,0.0000e+00
8.000,12.3960,12.3960,3.841982,3.842395,2.2043,2.8167,0.3134,0.1247,76.97,7.937,0.510,33.1065,33.1105,5.7283,5.7631,1025.0797,1025.0827,1496.05,1496.05,0.0000e+00
9.000,12.3983,12.3971,3.842252,3.842567,2.2061,2.8149,0.3249,0.1399,99.98,8.929,0.781,33.1067,33.1108,5.7283,5.7586,1025.0838,1025.0872,1496.07,1496.07,0.0000e+00
10.000,12.3962,12.3954,3.842110,3.842446,2.2052,2.8146,0.3429,0.1214,91.09,9.921,0.900,33.1067,33.1107,5.7183,5.7608,1025.0888,1025.0920,1496.08,1496.08,0.0000e+00
11.000,12.3967,12.3954,3.842194,3.842481,2.2042,2.8149,0.4214,0.1211,96.39,10.913,0.551,33.1068,33.1106,5.7194,5.7625,1025.0932,1025.0964,1496.10,1496.10,0.0000e+00
12.000,12.3952,12.3962,3.842104,3.842622,2.2048,2.8135,0.4618,0.1263,98.94,11.905,0.924,33.1068,33.1109,5.7227,5.7548,1025.0980,1025.1010,1496.11,1496.12,0.0000e+00
13.000,12.3909,12.3897,3.841744,3.841962,2.2038,2.8122,0.4584,0.1286,98.88,12.897,1.048,33.1067,33.1098,5.7169,5.7546,1025.1032,1025.1059,1496.11,1496.11,0.0000e+00
14.000,12.3516,12.3524,3.838084,3.838205,2.2022,2.8099,0.5147,0.1379,79.91,13.889,0.610,33.1058,33.1063,5.7108,5.7477,1025.1145,1025.1147,1495.99,1496.00,0.0000e+00
