"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Tow duration (min)","Distance towed (m)","Vessel speed (m/min)","Trawl door spread (m)","Trawl mouth opening height (m)"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","72","2018-09-13","54.326483","-133.823850","54.312283","-133.836266","422.000000",20,"1750.000","85.00170","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","73","2018-09-13","54.314266","-133.854200","54.289783","-133.853950","527.000000",31,"2770.000","86.66840","69.10","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","74","2018-09-13","54.289983","-133.887750","54.268133","-133.881166","673.000000",34,"2470.000","80.00160","69.10","4.1"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","75","2018-09-13","54.278783","-133.833933","54.294850","-133.831733","454.000000",20,"1760.000","83.33500","66.80","3.6"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","76","2018-09-14","54.296116","-133.790350","54.313350","-133.792550","229.000000",20,"1910.000","91.66850","67.10","3.6"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","77","2018-09-14","54.316983","-133.767450","54.298966","-133.763266","238.000000",20,"1990.000","96.66860","65.90","3.7"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","78","2018-09-14","54.292850","-133.687433","54.300083","-133.661616","258.000000",20,"1800.000","86.66840","64.80","3.7"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","79","2018-09-14","54.304950","-133.661783","54.316516","-133.683766","256.000000",20,"1900.000","93.33520","66.50","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","80","2018-09-14","54.327916","-133.560350","54.343350","-133.547633","252.000000",20,"1900.000","91.66850","65.90","3.7"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","81","2018-09-14","54.346266","-133.532750","54.332333","-133.513733","252.000000",20,"1940.000","93.33520","64.70","3.6"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","82","2018-09-14","54.326733","-133.497150","54.318400","-133.525116","261.000000",21,"2010.000","95.00190","63.90","3.8"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","83","2018-09-14","54.312083","-133.498766","54.302650","-133.523766","274.000000",21,"1930.000","90.00180","63.50","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","85","2018-09-14","54.256433","-133.444233","54.269016","-133.428066","429.000000",26,"1990.000","85.00170","67.20","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","86","2018-09-14","54.280850","-133.377216","54.287766","-133.352633","452.000000",21,"1760.000","85.00170","67.60","4.0"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","87","2018-09-15","54.049033","-133.983116","54.030850","-133.984150","1184.000000",31,"2080.000","65.00130","68.30","4.2"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","88","2018-09-15","54.076250","-133.780766","54.096233","-133.780383","906.000000",29,"2230.000","75.00150","66.30","3.7"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","89","2018-09-15","54.069300","-133.688116","54.054883","-133.675350","434.000000",20,"1850.000","88.33510","67.50","4.1"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","90","2018-09-15","54.058066","-133.603750","54.043583","-133.591000","325.000000",20,"1840.000","90.00180","67.60","3.6"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","92","2018-09-15","54.094700","-133.418766","54.085283","-133.442150","232.000000",19,"1750.000","90.00180","66.40","4.8"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","94","2018-09-15","54.173100","-133.398600","54.187533","-133.384433","414.000000",21,"1870.000","90.00180","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","95","2018-09-15","54.195216","-133.345316","54.206950","-133.321650","447.000000",20,"2000.000","96.66860","66.40","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","96","2018-09-16","54.200200","-133.482500","54.216700","-133.476366","390.000000",21,"1870.000","90.00180","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","97","2018-09-16","54.205150","-133.533333","54.221600","-133.528183","370.000000",23,"1920.000","88.33510","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","98","2018-09-16","54.240050","-133.515300","54.257700","-133.506600","357.000000",21,"2050.000","95.00190","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","99","2018-09-16","54.258483","-133.479366","54.243666","-133.487316","380.000000",21,"1900.000","88.33510","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","100","2018-09-16","54.222033","-133.452716","54.205333","-133.448916","398.000000",20,"1850.000","91.66850","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","102","2018-09-16","54.247933","-133.221933","54.238266","-133.244683","304.000000",18,"1600.000","86.66840","66.40","4.7"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","104","2018-09-16","54.256616","-133.282550","54.264250","-133.259733","459.000000",20,"2050.000","100.00200","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","105","2018-09-16","54.306866","-133.224983","54.321350","-133.207066","455.000000",20,"1960.000","95.00190","67.60","3.9"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","106","2018-09-18","54.258866","-133.381616","54.244683","-133.397900","433.000000",21,"1960.000","95.00190","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","107","2018-09-18","54.121250","-133.361850","54.106750","-133.379616","203.000000",20,"1990.000","98.33530","66.40","2.9"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","108","2018-09-18","54.094450","-133.458400","54.087900","-133.483200","329.000000",19,"1700.000","88.33510","67.60","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","109","2018-09-18","54.109700","-133.539566","54.093533","-133.537183","369.000000",20,"1840.000","90.00180","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","110","2018-09-18","54.074666","-133.543516","54.067250","-133.567366","350.000000",19,"1820.000","96.66860","67.60","3.2"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","111","2018-09-18","54.093916","-133.596616","54.112216","-133.596866","362.000000",21,"2060.000","100.00200","67.60","3.3"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","112","2018-09-18","54.089150","-133.612283","54.107966","-133.616200","358.000000",21,"2130.000","105.00210","66.40","3.3"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","113","2018-09-18","54.110883","-133.628583","54.127116","-133.626216","347.000000",20,"1860.000","90.00180","66.40","3.1"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","114","2018-09-18","54.162333","-133.610533","54.179233","-133.599833","337.000000",21,"2040.000","100.00200","67.60","3.3"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","115","2018-09-18","54.214883","-133.660150","54.232516","-133.660966","278.000000",20,"1960.000","96.66860","66.40","3.3"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","116","2018-09-19","54.312183","-133.526816","54.298533","-133.542250","274.000000",20,"1830.000","90.00180","66.40","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","117","2018-09-19","54.290116","-133.508133","54.275416","-133.521700","310.000000",21,"1970.000","95.00190","66.40","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","118","2018-09-19","54.289150","-133.530400","54.276983","-133.548933","296.000000",21,"1850.000","90.00180","66.40","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","119","2018-09-19","54.271416","-133.559250","54.258150","-133.576683","299.000000",20,"1870.000","91.66850","66.40","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","120","2018-09-19","54.290016","-133.562116","54.276233","-133.580233","283.000000",20,"1960.000","96.66860","66.40","3.3"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","121","2018-09-19","54.279983","-133.627400","54.274450","-133.655583","269.000000",20,"1980.000","96.66860","66.40","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","122","2018-09-19","54.279600","-133.686016","54.272716","-133.713950","257.000000",20,"2020.000","98.33530","66.40","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","123","2018-09-19","54.281383","-133.752650","54.264100","-133.756833","240.000000",21,"1970.000","95.00190","66.40","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","124","2018-09-19","54.246783","-133.813516","54.230100","-133.809200","388.000000",21,"1970.000","93.33520","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","125","2018-09-19","54.228583","-133.755016","54.210566","-133.745950","232.000000",20,"2110.000","103.33540","66.40","4.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","126","2018-09-20","54.183366","-133.870116","54.202116","-133.890116","960.000000",30,"2460.000","81.66830","67.80","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","128","2018-09-20","54.214383","-133.758000","54.198666","-133.743466","226.000000",20,"1990.000","98.33530","66.40","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","130","2018-09-20","54.193416","-133.763016","54.177950","-133.749383","275.000000",20,"1940.000","96.66860","66.40","3.5"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","131","2018-09-20","54.176683","-133.758166","54.165066","-133.747833","360.000000",17,"1460.000","85.00170","67.60","3.4"
2018,"84230","NORDIC PEARL","2018-09-02","2018-09-24","09","101","132","2018-09-20","54.196083","-133.732850","54.184250","-133.719783","229.000000",16,"1570.000","96.66860","66.40","3.5"
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","1","2020-08-29","53.287933","-133.007433","53.300500","-133.041116","221.000000",29,"2650.000","95.00190","66.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","4","2020-08-29","53.500350","-133.050083","53.484483","-133.037266","218.500000",23,"1960.000","85.00170","63.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","5","2020-08-29","53.533316","-133.116400","53.517983","-133.099183","252.500000",25,"2050.000","88.33510","61.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","6","2020-08-29","53.531283","-133.228950","53.546016","-133.243116","312.000000",23,"1890.000","88.33510","66.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","8","2020-08-30","53.741150","-133.287500","53.725783","-133.268400","229.500000",27,"2120.000","90.00180","63.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","9","2020-08-30","53.741716","-133.292000","53.756616","-133.309950","243.500000",24,"2040.000","96.66860","69.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","10","2020-08-30","53.793750","-133.365366","53.808700","-133.383633","275.000000",25,"2050.000","93.33520","67.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","13","2020-08-30","53.900166","-133.447666","53.918033","-133.456950","200.500000",22,"2080.000","85.00170","64.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","14","2020-08-30","53.930533","-133.480100","53.948066","-133.487550","230.000000",18,"2010.000","96.66860","65.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","15","2020-08-30","53.944050","-133.512183","53.928733","-133.499383","292.000000",22,"1900.000","83.33500","65.80",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","16","2020-08-30","53.937666","-133.580250","53.929700","-133.554450","389.000000",27,"1910.000","88.33510","65.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","20","2020-09-03","53.824183","-133.360583","53.839116","-133.387983","217.000000",14,"2450.000","85.00170","66.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","21","2020-09-03","53.763200","-133.330350","53.787383","-133.356283","277.000000",21,"3190.000","95.00190","68.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","22","2020-09-03","53.789666","-133.440850","53.772416","-133.422500","574.500000",31,"2270.000","81.66830","69.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","23","2020-09-03","53.774450","-133.414233","53.758883","-133.385616","485.500000",33,"2560.000","81.66830","68.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","24","2020-09-03","53.760400","-133.280050","53.775666","-133.292966","206.000000",22,"1900.000","88.33510","65.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","26","2020-09-03","53.762050","-133.241933","53.744200","-133.233733","159.000000",24,"2060.000","91.66850","64.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","28","2020-09-04","53.273250","-132.983616","53.277633","-133.008883","291.000000",26,"1750.000","88.33510","60.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","142","31","2020-09-04","53.582250","-133.275366","53.567616","-133.256733","288.000000",24,"2040.000","88.33510","66.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","33","2020-09-05","54.070216","-133.492450","54.058333","-133.522883","229.500000",21,"2390.000","106.66880","64.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","34","2020-09-05","54.064416","-133.506333","54.054150","-133.539416","214.000000",27,"2450.000","96.66860","69.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","35","2020-09-05","54.111550","-133.616016","54.089383","-133.614700","359.000000",23,"2470.000","90.00180","64.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","36","2020-09-05","54.069500","-133.595616","54.067383","-133.561916","356.000000",21,"2220.000","96.66860","65.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","37","2020-09-05","54.052333","-133.618333","54.034916","-133.608766","313.900000",23,"2040.000","86.66840","67.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","38","2020-09-05","54.063816","-133.655083","54.050950","-133.637950","328.200000",20,"1820.000","90.00180","66.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","39","2020-09-06","54.130666","-133.326383","54.115466","-133.348966","175.800000",21,"2250.000","88.33510","63.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","40","2020-09-06","54.103400","-133.367966","54.117033","-133.346783","181.000000",22,"2050.000","91.66850","63.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","41","2020-09-06","54.087033","-133.423416","54.095883","-133.400616","204.000000",21,"1790.000","91.66850","64.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","42","2020-09-06","54.162933","-133.394133","54.165866","-133.368016","409.000000",21,"1740.000","90.00180","61.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","43","2020-09-06","54.171350","-133.457183","54.185783","-133.445416","389.000000",21,"1780.000","91.66850","70.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","44","2020-09-06","54.207350","-133.479333","54.222683","-133.480000","395.000000",22,"1710.000","88.33510","70.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","45","2020-09-06","54.242450","-133.551016","54.256600","-133.539733","332.600000",21,"1740.000","88.33510","69.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","46","2020-09-06","54.276800","-133.513050","54.261300","-133.521700","326.000000",21,"1820.000","91.66850","64.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","47","2020-09-06","54.242883","-133.407700","54.253783","-133.390150","430.000000",21,"1670.000","88.33510","71.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","48","2020-09-07","54.274383","-133.491816","54.288600","-133.480516","334.000000",20,"1750.000","91.66850","71.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","50","2020-09-07","54.292033","-133.508316","54.299166","-133.484050","296.000000",21,"1770.000","90.00180","65.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","51","2020-09-07","54.275733","-133.409883","54.287966","-133.391566","444.000000",21,"1810.000","91.66850","68.80",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","52","2020-09-07","54.265183","-133.343933","54.253500","-133.325083","450.000000",20,"1790.000","90.00180","67.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","53","2020-09-07","54.248066","-133.299066","54.234500","-133.308383","456.000000",20,"1630.000","83.33500","71.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","54","2020-09-10","54.397033","-133.259500","54.402150","-133.233200","413.000000",22,"1800.000","91.66850","73.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","55","2020-09-10","54.436016","-133.272450","54.438650","-133.246266","321.000000",21,"1720.000","90.00180","69.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","56","2020-09-10","54.440283","-133.282416","54.436033","-133.308383","316.000000",22,"1750.000","91.66850","69.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","57","2020-09-10","54.415533","-133.342866","54.402166","-133.358916","328.000000",20,"1820.000","93.33520","73.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","58","2020-09-10","54.386450","-133.361316","54.370583","-133.365450","351.000000",21,"1790.000","91.66850","70.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","59","2020-09-10","54.405033","-133.423850","54.391316","-133.409016","285.000000",21,"1810.000","91.66850","65.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","60","2020-09-10","54.417700","-133.411466","54.433350","-133.406900","286.000000",21,"1770.000","90.00180","68.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","61","2020-09-10","54.439916","-133.362400","54.425450","-133.376566","301.000000",21,"1850.000","95.00190","71.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","62","2020-09-10","54.421150","-133.357483","54.432983","-133.338183","313.000000",21,"1820.000","91.66850","67.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","63","2020-09-10","54.482916","-133.273733","54.480033","-133.301183","277.000000",21,"1810.000","91.66850","69.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","64","2020-09-10","54.484916","-133.279433","54.484200","-133.253666","273.700000",21,"1670.000","90.00180","69.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","65","2020-09-11","53.999350","-133.778550","53.994016","-133.807166","1161.500000",32,"1970.000","68.33470","70.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","66","2020-09-11","54.069466","-133.650716","54.085450","-133.656566","336.000000",24,"1820.000","91.66850","66.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","67","2020-09-11","54.123250","-133.672233","54.139016","-133.674216","293.200000",21,"1760.000","90.00180","69.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","68","2020-09-11","54.086850","-133.476033","54.080250","-133.499766","322.000000",22,"1720.000","88.33510","70.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","69","2020-09-11","54.112400","-133.500550","54.127850","-133.501966","374.000000",22,"1720.000","91.66850","64.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","70","2020-09-12","54.121933","-133.562683","54.137983","-133.567383","365.000000",22,"1810.000","95.00190","70.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","72","2020-09-12","54.176750","-133.755266","54.166400","-133.746466","346.000000",16,"1290.000","88.33510","69.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","73","2020-09-12","54.189633","-133.767766","54.202500","-133.781466","324.000000",23,"1690.000","86.66840","66.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","74","2020-09-12","54.178233","-133.777466","54.192216","-133.789600","420.800000",22,"1750.000","90.00180","67.80",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","75","2020-09-12","54.214950","-133.759866","54.200850","-133.744800","226.800000",20,"1850.000","93.33520","66.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","76","2020-09-13","54.235350","-134.052566","54.222333","-134.030966","1134.500000",34,"2020.000","65.00130","67.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","77","2020-09-13","54.240200","-133.820816","54.256683","-133.819600","428.000000",21,"1840.000","93.33520","70.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","78","2020-09-13","54.284616","-133.815300","54.268000","-133.817150","407.000000",20,"1850.000","91.66850","70.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","79","2020-09-13","54.282266","-133.806216","54.266416","-133.801716","347.000000",20,"1790.000","91.66850","70.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","80","2020-09-13","54.241833","-133.752133","54.253716","-133.755866","243.000000",16,"1340.000","93.33520","65.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","81","2020-09-13","54.280800","-133.747433","54.294766","-133.732216","246.000000",20,"1840.000","95.00190","68.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","82","2020-09-13","54.296383","-133.764233","54.312383","-133.766383","239.000000",21,"1790.000","90.00180","63.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","83","2020-09-13","54.308116","-133.860050","54.323383","-133.854233","550.500000",21,"1740.000","90.00180","67.80",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","84","2020-09-16","54.458766","-133.420050","54.446950","-133.438350","277.000000",21,"1770.000","95.00190","70.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","85","2020-09-16","54.421300","-133.491666","54.404416","-133.490233","248.000000",20,"1880.000","93.33520","67.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","86","2020-09-16","54.402416","-133.484833","54.390700","-133.503850","245.000000",23,"1800.000","90.00180","68.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","87","2020-09-16","54.397216","-133.457416","54.386866","-133.477983","249.000000",21,"1760.000","90.00180","71.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","88","2020-09-16","54.379233","-133.490716","54.378833","-133.459100","252.000000",22,"2050.000","96.66860","67.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","89","2020-09-16","54.351733","-133.481666","54.335666","-133.489466","249.100000",20,"1860.000","95.00190","69.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","90","2020-09-16","54.350700","-133.475950","54.334450","-133.469600","244.000000",20,"1860.000","93.33520","67.00",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","91","2020-09-16","54.314450","-133.468033","54.312916","-133.495950","263.000000",22,"1820.000","91.66850","65.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","92","2020-09-16","54.306400","-133.556633","54.321516","-133.550900","265.000000",20,"1720.000","88.33510","64.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","93","2020-09-17","54.400183","-133.553766","54.383950","-133.566333","196.000000",20,"1980.000","100.00200","67.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","94","2020-09-17","54.384816","-133.590216","54.368533","-133.582383","203.000000",20,"1880.000","96.66860","66.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","95","2020-09-17","54.383200","-133.540066","54.369766","-133.556650","235.000000",20,"1840.000","93.33520","69.30",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","96","2020-09-17","54.381166","-133.625483","54.380050","-133.653600","209.000000",21,"1830.000","90.00180","75.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","97","2020-09-17","54.367416","-133.630350","54.366616","-133.659383","217.100000",21,"1890.000","93.33520","73.50",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","98","2020-09-17","54.359600","-133.691166","54.347683","-133.711583","236.000000",20,"1880.000","95.00190","66.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","99","2020-09-17","54.335300","-133.757966","54.349633","-133.771633","242.000000",20,"1830.000","93.33520","67.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","100","2020-09-17","54.341616","-133.666200","54.326400","-133.680300","251.000000",20,"1930.000","96.66860","66.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","101","2020-09-17","54.318483","-133.636683","54.312050","-133.611750","260.000000",20,"1770.000","90.00180","72.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","102","2020-09-17","54.298800","-133.600383","54.287600","-133.621266","268.000000",20,"1840.000","95.00190","67.80",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","103","2020-09-17","54.283350","-133.626300","54.279916","-133.598933","272.000000",20,"1820.000","93.33520","69.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","105","2020-09-18","54.277883","-133.690666","54.280150","-133.662183","261.000000",20,"1870.000","95.00190","66.10",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","106","2020-09-18","54.264683","-133.684116","54.252100","-133.700116","261.000000",20,"1750.000","91.66850","76.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","107","2020-09-18","54.243666","-133.680633","54.259266","-133.665750","267.000000",20,"1990.000","96.66860","66.40",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","108","2020-09-18","54.234983","-133.621366","54.220316","-133.634650","295.000000",20,"1850.000","95.00190","70.20",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","109","2020-09-18","54.220066","-133.667283","54.203450","-133.663750","279.000000",20,"1860.000","96.66860","66.70",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","110","2020-09-18","54.180133","-133.663116","54.195300","-133.663233","284.900000",20,"1690.000","90.00180","75.90",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","111","2020-09-18","54.200050","-133.539216","54.184200","-133.549216","366.000000",22,"1880.000","96.66860","71.60",NA
2020,"85630","NORDIC PEARL","2020-08-25","2020-09-23","09","101","112","2020-09-18","54.177400","-133.523800","54.177616","-133.497200","371.000000",20,"1740.000","90.00180","74.90",NA
