PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.8996,10.8996,3.774056,3.774244,0.2850,1.8944,3.78,2.978,0.470,33.7945,33.7964,4.7390,1025.8682,1025.8697,1491.61,1491.62,0.0000e+00
4.000,10.8989,10.8980,3.773979,3.774054,0.3039,1.8970,19.78,3.971,0.940,33.7940,33.7955,4.7363,1025.8725,1025.8738,1491.63,1491.63,0.0000e+00
5.000,10.8969,10.8970,3.773850,3.774023,0.3315,1.8969,98.72,4.963,0.934,33.7941,33.7957,4.7278,1025.8774,1025.8787,1491.64,1491.64,0.0000e+00
6.000,10.8967,10.8955,3.773863,3.773946,0.3491,1.8947,98.83,5.956,0.710,33.7939,33.7959,4.7187,1025.8818,1025.8836,1491.65,1491.65,0.0000e+00
7.000,10.8915,10.8896,3.773514,3.773524,0.2771,1.8936,98.83,6.949,0.661,33.7948,33.7967,4.7065,1025.8880,1025.8898,1491.65,1491.65,0.0000e+00
8.000,10.8862,10.8876,3.773126,3.773423,0.3533,1.8880,98.84,7.941,0.845,33.7954,33.7970,4.6875,1025.8939,1025.8949,1491.65,1491.66,0.0000e+00
9.000,10.8864,10.8879,3.773201,3.773516,0.3525,1.8872,98.83,8.934,0.802,33.7955,33.7973,4.7136,1025.8985,1025.8996,1491.67,1491.68,0.0000e+00
10.000,10.8896,10.8908,3.773526,3.773806,0.2896,1.8907,34.83,9.927,0.691,33.7954,33.7971,4.7375,1025.9024,1025.9034,1491.70,1491.70,0.0000e+00
11.000,10.8926,10.8935,3.773802,3.774064,0.3841,1.8926,94.34,10.919,0.765,33.7949,33.7966,4.7057,1025.9060,1025.9071,1491.72,1491.73,0.0000e+00
12.000,10.8938,10.8948,3.773950,3.774206,0.3614,1.8860,98.83,11.912,0.846,33.7948,33.7964,4.6589,1025.9102,1025.9112,1491.74,1491.75,0.0000e+00
13.000,10.8883,10.8880,3.773542,3.773684,0.4006,1.8811,70.34,12.905,0.804,33.7954,33.7971,4.6339,1025.9161,1025.9175,1491.74,1491.74,0.0000e+00
14.000,10.8707,10.8698,3.772318,3.772452,0.3534,1.8730,13.62,13.897,0.708,33.7990,33.8012,4.5961,1025.9266,1025.9284,1491.70,1491.70,0.0000e+00
15.000,10.8645,10.8646,3.772023,3.772214,0.2860,1.8632,100.86,14.890,0.747,33.8013,33.8032,4.5631,1025.9340,1025.9354,1491.70,1491.70,0.0000e+00
16.000,10.8543,10.8546,3.771371,3.771564,0.3787,1.8558,90.69,15.882,0.830,33.8038,33.8054,4.5516,1025.9422,1025.9435,1491.68,1491.68,0.0000e+00
17.000,10.8499,10.8506,3.771175,3.771397,0.3339,1.8505,85.57,16.875,0.814,33.8055,33.8071,4.5387,1025.9489,1025.9500,1491.68,1491.69,0.0000e+00
18.000,10.8476,10.8481,3.771083,3.771299,0.3323,1.8444,98.86,17.868,0.734,33.8062,33.8079,4.5107,1025.9544,1025.9556,1491.69,1491.70,0.0000e+00
19.000,10.8426,10.8416,3.770763,3.770870,0.3507,1.8354,98.84,18.860,0.727,33.8072,33.8092,4.4718,1025.9605,1025.9623,1491.69,1491.69,0.0000e+00
20.000,10.8228,10.8239,3.769354,3.769595,0.3529,1.8267,98.83,19.853,0.635,33.8110,33.8123,4.4499,1025.9715,1025.9724,1491.64,1491.65,0.0000e+00
21.000,10.8005,10.7989,3.767737,3.767813,0.2716,1.8079,98.84,20.845,0.395,33.8150,33.8173,4.3734,1025.9831,1025.9852,1491.59,1491.58,0.0000e+00
22.000,10.7841,10.7833,3.766572,3.766693,0.3859,1.7824,90.72,21.838,0.558,33.8181,33.8200,4.1828,1025.9930,1025.9946,1491.55,1491.55,0.0000e+00
23.000,10.6857,10.6877,3.759045,3.759235,0.5157,1.7436,59.44,22.831,0.559,33.8334,33.8334,4.0013,1026.0268,1026.0264,1491.24,1491.24,0.0000e+00
24.000,10.6067,10.6171,3.752987,3.753956,0.3207,1.7073,99.67,23.823,0.664,33.8454,33.8455,3.8874,1026.0545,1026.0528,1490.99,1491.02,0.0000e+00
25.000,10.5851,10.5886,3.751378,3.751815,0.2881,1.6788,98.84,24.816,0.834,33.8489,33.8500,3.7459,1026.0656,1026.0658,1490.93,1490.95,0.0000e+00
26.000,10.5608,10.5603,3.749556,3.749693,0.2895,1.6458,98.84,25.808,0.881,33.8527,33.8545,3.5665,1026.0773,1026.0788,1490.87,1490.87,0.0000e+00
27.000,10.4513,10.4551,3.741106,3.741530,0.2983,1.6054,84.84,26.801,0.776,33.8690,33.8697,3.3722,1026.1137,1026.1135,1490.51,1490.53,0.0000e+00
28.000,10.3877,10.3692,3.736086,3.734912,0.2631,1.5465,64.69,27.793,0.646,33.8772,33.8826,3.1263,1026.1356,1026.1430,1490.31,1490.25,0.0000e+00
29.000,10.2348,10.2276,3.724515,3.724080,0.2378,1.4798,99.03,28.786,0.645,33.9024,33.9047,2.9276,1026.1862,1026.1893,1489.81,1489.79,0.0000e+00
30.000,10.1095,10.1154,3.714550,3.715154,0.2104,1.4282,98.85,29.779,0.816,33.9182,33.9187,2.8436,1026.2245,1026.2239,1489.40,1489.42,0.0000e+00
31.000,10.0697,10.0698,3.711517,3.711770,0.1823,1.3995,98.75,30.771,0.919,33.9241,33.9267,2.8397,1026.2405,1026.2425,1489.28,1489.29,0.0000e+00
32.000,10.0702,10.0703,3.711819,3.712042,0.1712,1.3806,87.13,31.764,0.843,33.9264,33.9285,2.8512,1026.2466,1026.2483,1489.30,1489.31,0.0000e+00
33.000,10.0627,10.0626,3.711139,3.711344,0.1723,1.3653,67.06,32.756,0.687,33.9260,33.9282,2.8532,1026.2522,1026.2539,1489.29,1489.29,0.0000e+00
34.000,10.0516,10.0515,3.710082,3.710271,0.1702,1.3523,99.59,33.749,0.720,33.9252,33.9272,2.8501,1026.2579,1026.2596,1489.27,1489.27,0.0000e+00
35.000,10.0388,10.0381,3.708885,3.709000,0.1815,1.3478,98.52,34.741,0.840,33.9246,33.9264,2.8507,1026.2642,1026.2657,1489.24,1489.24,0.0000e+00
36.000,10.0406,10.0393,3.709439,3.709498,0.1713,1.3412,59.99,35.734,0.750,33.9281,33.9299,2.8254,1026.2711,1026.2728,1489.26,1489.26,0.0000e+00
37.000,10.0333,10.0332,3.708823,3.709013,0.1700,1.3328,86.01,36.726,0.575,33.9282,33.9303,2.8207,1026.2770,1026.2786,1489.25,1489.26,0.0000e+00
38.000,10.0236,10.0238,3.707944,3.708154,0.1715,1.3303,98.86,37.719,0.743,33.9279,33.9299,2.8446,1026.2829,1026.2845,1489.24,1489.24,0.0000e+00
39.000,10.0203,10.0201,3.707725,3.707889,0.1787,1.3318,55.78,38.711,0.887,33.9283,33.9302,2.8492,1026.2884,1026.2899,1489.24,1489.24,0.0000e+00
40.000,10.0208,10.0210,3.707879,3.708094,0.1598,1.3301,70.95,39.704,0.815,33.9290,33.9310,2.8308,1026.2933,1026.2949,1489.26,1489.26,0.0000e+00
41.000,10.0236,10.0242,3.708270,3.708548,0.1634,1.3273,52.35,40.696,0.705,33.9298,33.9321,2.8110,1026.2980,1026.2997,1489.29,1489.29,0.0000e+00
42.000,10.0272,10.0264,3.708809,3.708907,0.1665,1.3228,27.45,41.689,0.828,33.9316,33.9333,2.8023,1026.3033,1026.3048,1489.32,1489.32,0.0000e+00
43.000,10.0292,10.0298,3.709149,3.709399,0.1581,1.3233,75.57,42.681,0.898,33.9327,33.9346,2.8013,1026.3084,1026.3098,1489.34,1489.35,0.0000e+00
44.000,10.0305,10.0311,3.709479,3.709707,0.1658,1.3180,97.77,43.674,0.691,33.9343,33.9361,2.7872,1026.3140,1026.3153,1489.37,1489.37,0.0000e+00
45.000,10.0253,10.0243,3.708637,3.708967,0.2013,1.3186,59.41,44.666,0.569,33.9302,33.9345,2.7951,1026.3161,1026.3197,1489.36,1489.36,0.0000e+00
46.000,10.0222,10.0195,3.708711,3.708596,0.1738,1.3137,58.03,45.659,0.812,33.9334,33.9348,2.7794,1026.3237,1026.3252,1489.37,1489.36,0.0000e+00
47.000,10.0213,10.0221,3.708660,3.708962,0.2520,1.3148,50.12,46.651,0.836,33.9333,33.9356,2.7956,1026.3283,1026.3300,1489.38,1489.39,0.0000e+00
48.000,10.0213,10.0213,3.708716,3.708888,0.1674,1.3145,78.83,47.644,0.714,33.9334,33.9352,2.7877,1026.3329,1026.3343,1489.40,1489.40,0.0000e+00
49.000,10.0089,10.0068,3.707386,3.707359,0.1572,1.3130,83.95,48.636,0.737,33.9311,33.9328,2.7904,1026.3378,1026.3394,1489.37,1489.36,0.0000e+00
50.000,10.0135,10.0140,3.707958,3.708195,0.1574,1.3136,95.46,49.629,0.869,33.9321,33.9341,2.7961,1026.3423,1026.3438,1489.40,1489.41,0.0000e+00
51.000,10.0025,9.9974,3.706797,3.706448,0.1768,1.3141,70.98,50.621,0.902,33.9302,33.9314,2.7952,1026.3472,1026.3490,1489.38,1489.36,0.0000e+00
52.000,9.9790,9.9792,3.704408,3.704640,0.2287,1.3134,67.67,51.614,0.690,33.9275,33.9296,2.7914,1026.3536,1026.3552,1489.31,1489.31,0.0000e+00
53.000,9.9722,9.9723,3.703728,3.703933,0.1605,1.3126,100.51,52.606,0.484,33.9264,33.9284,2.7903,1026.3584,1026.3600,1489.30,1489.30,0.0000e+00
54.000,9.9705,9.9697,3.703569,3.703691,0.1748,1.3120,98.88,53.598,0.842,33.9259,33.9279,2.7905,1026.3629,1026.3646,1489.31,1489.31,0.0000e+00
55.000,9.9621,9.9597,3.702720,3.701945,0.1690,1.3121,82.77,54.591,0.981,33.9248,33.9191,2.7918,1026.3679,1026.3639,1489.29,1489.27,0.0000e+00
56.000,9.9398,9.9409,3.700342,3.700535,0.1512,1.3118,83.22,55.583,0.906,33.9210,33.9219,2.7882,1026.3733,1026.3738,1489.22,1489.23,0.0000e+00
57.000,9.9349,9.9368,3.699892,3.700295,0.1825,1.3109,98.42,56.576,0.717,33.9206,33.9229,2.7814,1026.3783,1026.3798,1489.22,1489.23,0.0000e+00
58.000,9.9245,9.9263,3.698819,3.699203,0.1629,1.3092,98.88,57.568,0.584,33.9190,33.9211,2.7778,1026.3833,1026.3847,1489.20,1489.21,0.0000e+00
59.000,9.9082,9.9088,3.697382,3.697625,0.1692,1.3082,98.88,58.560,0.844,33.9191,33.9210,2.7675,1026.3907,1026.3922,1489.15,1489.16,0.0000e+00
60.000,9.8867,9.8873,3.695398,3.695653,0.1636,1.3055,93.68,59.553,1.036,33.9187,33.9207,2.7542,1026.3986,1026.4001,1489.09,1489.10,0.0000e+00
61.000,9.8766,9.8767,3.694572,3.694793,0.1668,1.3041,79.52,60.545,0.892,33.9192,33.9214,2.7449,1026.4053,1026.4069,1489.07,1489.08,0.0000e+00
62.000,9.8652,9.8651,3.693603,3.693804,0.1665,1.2991,97.84,61.538,0.449,33.9196,33.9218,2.7211,1026.4120,1026.4137,1489.05,1489.05,0.0000e+00
63.000,9.8539,9.8544,3.692741,3.692984,0.1461,1.2926,98.88,62.530,0.746,33.9210,33.9230,2.6701,1026.4195,1026.4210,1489.03,1489.03,0.0000e+00
64.000,9.8271,9.8273,3.690692,3.690900,0.1554,1.2839,98.88,63.522,1.068,33.9247,33.9267,2.5927,1026.4315,1026.4330,1488.95,1488.95,0.0000e+00
65.000,9.7935,9.7934,3.688008,3.688212,0.2278,1.2736,84.55,64.515,1.025,33.9285,33.9307,2.5354,1026.4446,1026.4463,1488.85,1488.85,0.0000e+00
66.000,9.7200,9.7198,3.682681,3.682872,0.1544,1.2579,93.72,65.507,0.677,33.9427,33.9449,2.4659,1026.4726,1026.4743,1488.62,1488.62,0.0000e+00
67.000,9.6627,9.6619,3.678591,3.678754,0.1649,1.2335,99.19,66.500,0.640,33.9545,33.9569,2.4082,1026.4958,1026.4979,1488.44,1488.44,0.0000e+00
68.000,9.6408,9.6410,3.677142,3.677386,0.1698,1.2248,98.88,67.492,0.917,33.9598,33.9620,2.4081,1026.5082,1026.5099,1488.38,1488.39,0.0000e+00
69.000,9.6281,9.6282,3.676318,3.676528,0.1812,1.2153,98.88,68.484,0.890,33.9628,33.9649,2.3749,1026.5172,1026.5189,1488.36,1488.36,0.0000e+00
70.000,9.6152,9.6157,3.675469,3.675713,0.1604,1.2038,89.42,69.477,0.639,33.9658,33.9679,2.3396,1026.5262,1026.5278,1488.33,1488.34,0.0000e+00
71.000,9.5957,9.5963,3.674269,3.674527,0.1759,1.1917,99.22,70.469,0.653,33.9715,33.9736,2.3012,1026.5384,1026.5400,1488.29,1488.29,0.0000e+00
72.000,9.5911,9.5913,3.674032,3.674263,0.1878,1.1804,98.88,71.461,0.731,33.9730,33.9751,2.2781,1026.5449,1026.5465,1488.28,1488.29,0.0000e+00
73.000,9.5803,9.5801,3.673338,3.673534,0.1644,1.1738,98.88,72.454,0.618,33.9756,33.9778,2.2788,1026.5533,1026.5550,1488.26,1488.27,0.0000e+00
74.000,9.5622,9.5624,3.672093,3.672309,0.1566,1.1675,97.47,73.446,0.731,33.9794,33.9815,2.2596,1026.5638,1026.5654,1488.22,1488.23,0.0000e+00
75.000,9.5575,9.5574,3.671807,3.671999,0.1679,1.1629,86.04,74.438,0.911,33.9805,33.9826,2.2482,1026.5700,1026.5716,1488.22,1488.22,0.0000e+00
76.000,9.5491,9.5490,3.671233,3.671449,0.1794,1.1596,47.70,75.431,0.848,33.9821,33.9844,2.2418,1026.5771,1026.5789,1488.21,1488.21,0.0000e+00
77.000,9.5505,9.5507,3.671389,3.671629,0.3135,1.1547,95.35,76.423,0.506,33.9819,33.9842,2.2400,1026.5813,1026.5830,1488.23,1488.23,0.0000e+00
78.000,9.5490,9.5493,3.671348,3.671585,0.1518,1.1534,98.26,77.415,0.428,33.9824,33.9846,2.2530,1026.5865,1026.5881,1488.24,1488.25,0.0000e+00
79.000,9.5495,9.5500,3.671440,3.671686,0.1616,1.1518,73.82,78.408,0.415,33.9825,33.9845,2.2426,1026.5910,1026.5925,1488.26,1488.27,0.0000e+00
80.000,9.5493,9.5494,3.671488,3.671713,0.1498,1.1491,99.30,79.400,0.439,33.9826,33.9849,2.2330,1026.5957,1026.5974,1488.28,1488.28,0.0000e+00
81.000,9.5487,9.5491,3.671497,3.671739,0.1514,1.1484,98.73,80.392,0.505,33.9829,33.9850,2.2408,1026.6005,1026.6021,1488.29,1488.30,0.0000e+00
82.000,9.5483,9.5486,3.671503,3.671747,0.1620,1.1491,70.58,81.385,0.512,33.9829,33.9851,2.2441,1026.6051,1026.6068,1488.31,1488.31,0.0000e+00
83.000,9.5478,9.5481,3.671510,3.671743,0.1594,1.1480,90.06,82.377,0.356,33.9830,33.9851,2.2318,1026.6098,1026.6114,1488.32,1488.33,0.0000e+00
84.000,9.5466,9.5469,3.671461,3.671697,0.1494,1.1452,99.21,83.369,0.540,33.9832,33.9853,2.2227,1026.6147,1026.6163,1488.33,1488.34,0.0000e+00
85.000,9.5417,9.5420,3.671115,3.671346,0.1536,1.1452,98.88,84.361,0.450,33.9837,33.9858,2.2242,1026.6204,1026.6220,1488.33,1488.34,0.0000e+00
86.000,9.5353,9.5354,3.670657,3.670870,0.1806,1.1409,79.08,85.354,0.426,33.9846,33.9867,2.1806,1026.6267,1026.6284,1488.33,1488.33,0.0000e+00
87.000,9.5187,9.5193,3.669490,3.669733,0.1858,1.1333,99.01,86.346,0.659,33.9879,33.9898,2.1488,1026.6366,1026.6380,1488.29,1488.29,0.0000e+00
88.000,9.5042,9.5044,3.668475,3.668689,0.1636,1.1298,98.88,87.338,0.536,33.9907,33.9928,2.1494,1026.6457,1026.6473,1488.26,1488.26,0.0000e+00
89.000,9.4990,9.4992,3.668141,3.668361,0.1540,1.1239,98.88,88.331,0.344,33.9918,33.9938,2.1357,1026.6519,1026.6535,1488.25,1488.25,0.0000e+00
90.000,9.4972,9.4975,3.668088,3.668316,0.1558,1.1192,98.88,89.323,0.644,33.9924,33.9945,2.1281,1026.6573,1026.6589,1488.26,1488.27,0.0000e+00
91.000,9.4941,9.4944,3.667929,3.668157,0.1742,1.1191,98.88,90.315,0.564,33.9933,33.9954,2.1295,1026.6630,1026.6646,1488.27,1488.27,0.0000e+00
92.000,9.4845,9.4841,3.667397,3.667581,0.1651,1.1112,98.89,91.307,0.451,33.9964,33.9987,2.0618,1026.6716,1026.6735,1488.26,1488.26,0.0000e+00
93.000,9.4666,9.4675,3.666282,3.666551,0.1720,1.1010,98.89,92.300,0.640,34.0015,34.0034,2.0263,1026.6830,1026.6844,1488.21,1488.22,0.0000e+00
94.000,9.4497,9.4495,3.665180,3.665365,0.1569,1.0962,98.89,93.292,0.610,34.0056,34.0077,2.0185,1026.6936,1026.6952,1488.17,1488.18,0.0000e+00
95.000,9.4421,9.4418,3.664719,3.664906,0.1786,1.0899,79.32,94.284,0.455,34.0077,34.0099,2.0050,1026.7010,1026.7028,1488.16,1488.17,0.0000e+00
96.000,9.4402,9.4399,3.664681,3.664857,0.1785,1.0810,98.62,95.276,0.511,34.0086,34.0107,1.9922,1026.7065,1026.7083,1488.17,1488.18,0.0000e+00
97.000,9.4356,9.4361,3.664524,3.664780,0.1775,1.0801,98.89,96.269,0.734,34.0108,34.0130,1.9924,1026.7136,1026.7152,1488.18,1488.18,0.0000e+00
98.000,9.4368,9.4375,3.664745,3.665014,0.1752,1.0777,79.60,97.261,0.423,34.0116,34.0137,1.9804,1026.7185,1026.7200,1488.20,1488.20,0.0000e+00
99.000,9.4386,9.4389,3.664983,3.665212,0.1601,1.0714,99.91,98.253,0.430,34.0118,34.0140,1.9679,1026.7230,1026.7246,1488.22,1488.23,0.0000e+00
100.000,9.4315,9.4311,3.664529,3.664683,0.2371,1.0723,98.89,99.245,0.595,34.0134,34.0154,1.9676,1026.7299,1026.7315,1488.21,1488.22,0.0000e+00
101.000,9.4222,9.4205,3.663705,3.663769,0.2269,1.0702,88.05,100.237,0.460,34.0133,34.0156,1.9497,1026.7359,1026.7379,1488.20,1488.19,0.0000e+00
102.000,9.4083,9.4119,3.662582,3.663088,0.1708,1.0646,99.56,101.230,0.444,34.0144,34.0162,1.9470,1026.7436,1026.7444,1488.16,1488.18,0.0000e+00
103.000,9.4078,9.4079,3.662562,3.662771,0.1954,1.0667,98.89,102.222,0.696,34.0143,34.0163,1.9594,1026.7481,1026.7496,1488.18,1488.18,0.0000e+00
104.000,9.4018,9.4016,3.662116,3.662310,0.1533,1.0652,85.40,103.214,0.463,34.0149,34.0171,1.9419,1026.7541,1026.7558,1488.17,1488.18,0.0000e+00
105.000,9.3967,9.3968,3.661880,3.662100,0.1434,1.0620,99.41,104.206,0.495,34.0169,34.0191,1.9347,1026.7610,1026.7627,1488.17,1488.18,0.0000e+00
106.000,9.3963,9.3964,3.661916,3.662127,0.1619,1.0612,98.89,105.198,0.518,34.0172,34.0192,1.9239,1026.7659,1026.7674,1488.19,1488.19,0.0000e+00
107.000,9.3958,9.3961,3.661942,3.662163,0.1576,1.0558,98.89,106.190,0.412,34.0174,34.0194,1.9130,1026.7706,1026.7721,1488.20,1488.21,0.0000e+00
