PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
74.000,9.3192,9.3184,3.624593,3.624788,0.1479,1.5613,98.85,73.435,0.862,33.7187,33.7214,3.6003,1026.4000,1026.4023,1487.02,1487.01,0.0000e+00
75.000,9.2828,9.2822,3.621273,3.621375,0.1547,1.5495,98.85,74.427,1.048,33.7182,33.7198,3.5604,1026.4101,1026.4115,1486.90,1486.90,0.0000e+00
76.000,9.2256,9.2244,3.615654,3.615754,0.1704,1.5372,98.85,75.419,0.894,33.7135,33.7157,3.5277,1026.4202,1026.4222,1486.70,1486.70,0.0000e+00
77.000,9.2288,9.2302,3.618144,3.618733,0.1548,1.5100,98.85,76.411,0.677,33.7358,33.7406,3.4719,1026.4418,1026.4453,1486.75,1486.77,0.0000e+00
78.000,9.2165,9.2165,3.618457,3.618684,0.1444,1.4928,98.85,77.403,1.362,33.7503,33.7526,3.4245,1026.4596,1026.4614,1486.74,1486.75,0.0000e+00
79.000,9.2092,9.2093,3.618179,3.618433,0.1506,1.4885,98.85,78.395,1.500,33.7538,33.7563,3.4048,1026.4680,1026.4700,1486.74,1486.74,0.0000e+00
80.000,9.1996,9.2006,3.618578,3.618836,0.1414,1.4823,98.85,79.388,1.306,33.7665,33.7683,3.3831,1026.4841,1026.4854,1486.73,1486.74,0.0000e+00
81.000,9.2172,9.2223,3.622584,3.623673,0.1323,1.4741,98.85,80.380,0.666,33.7910,33.7975,3.3676,1026.5049,1026.5092,1486.84,1486.87,0.0000e+00
82.000,9.2513,9.2489,3.627390,3.627473,0.1545,1.4553,98.85,81.372,0.604,33.8081,33.8113,3.3234,1026.5173,1026.5202,1487.01,1487.00,0.0000e+00
83.000,9.2704,9.2712,3.629854,3.630254,0.1419,1.4521,98.85,82.364,0.989,33.8152,33.8185,3.3146,1026.5243,1026.5267,1487.10,1487.11,0.0000e+00
84.000,9.2925,9.2864,3.632539,3.632141,0.1414,1.4487,98.85,83.356,1.000,33.8216,33.8233,3.3014,1026.5303,1026.5325,1487.21,1487.19,0.0000e+00
85.000,9.3158,9.3149,3.635264,3.635538,0.1462,1.4442,98.85,84.348,0.636,33.8273,33.8310,3.2847,1026.5354,1026.5385,1487.32,1487.32,0.0000e+00
86.000,9.3677,9.3712,3.641343,3.642029,0.1433,1.4335,98.85,85.340,0.505,33.8407,33.8444,3.2555,1026.5419,1026.5443,1487.54,1487.56,0.0000e+00
87.000,9.3792,9.3785,3.642719,3.642901,0.1364,1.4316,98.85,86.332,0.728,33.8435,33.8461,3.2627,1026.5468,1026.5489,1487.60,1487.60,0.0000e+00
88.000,9.3782,9.3777,3.642678,3.642878,0.1412,1.4299,98.86,87.325,0.678,33.8436,33.8461,3.2580,1026.5515,1026.5536,1487.61,1487.62,0.0000e+00
89.000,9.3753,9.3757,3.642375,3.642661,0.1436,1.4282,82.95,88.317,0.676,33.8428,33.8453,3.2540,1026.5559,1026.5579,1487.62,1487.62,0.0000e+00
90.000,9.3801,9.3794,3.642989,3.643165,0.1571,1.4265,98.75,89.309,0.620,33.8441,33.8466,3.2464,1026.5607,1026.5628,1487.65,1487.66,0.0000e+00
91.000,9.3925,9.3927,3.644490,3.644771,0.1460,1.4251,98.86,90.301,0.506,33.8474,33.8502,3.2525,1026.5658,1026.5679,1487.72,1487.73,0.0000e+00
92.000,9.4037,9.4065,3.645877,3.646493,0.1483,1.4250,90.77,91.293,0.406,33.8507,33.8544,3.2479,1026.5710,1026.5735,1487.78,1487.80,0.0000e+00
93.000,9.4886,9.4888,3.656186,3.656581,0.1651,1.4222,99.77,92.285,0.551,33.8764,33.8803,3.2075,1026.5817,1026.5847,1488.14,1488.15,0.0000e+00
94.000,9.5496,9.5536,3.663674,3.664488,0.2174,1.4181,98.85,93.277,0.963,33.8955,33.9001,3.1873,1026.5910,1026.5940,1488.40,1488.42,0.0000e+00
95.000,9.5582,9.5574,3.664790,3.664958,0.1449,1.4158,98.86,94.269,0.928,33.8984,33.9009,3.1864,1026.5964,1026.5985,1488.45,1488.45,0.0000e+00
96.000,9.4999,9.4847,3.658688,3.657081,0.1522,1.4136,98.85,95.261,0.476,33.8902,33.8880,3.1840,1026.6042,1026.6050,1488.25,1488.19,0.0000e+00
97.000,9.4179,9.4276,3.649821,3.650970,0.1437,1.4039,98.86,96.253,0.464,33.8757,33.8785,3.0881,1026.6109,1026.6115,1487.95,1487.99,0.0000e+00
98.000,9.3326,9.3326,3.641342,3.641644,0.1320,1.3833,98.85,97.245,0.591,33.8684,33.8715,2.9682,1026.6237,1026.6262,1487.64,1487.65,0.0000e+00
99.000,9.3886,9.3885,3.648186,3.648467,0.1564,1.3667,98.86,98.238,0.905,33.8857,33.8887,2.9126,1026.6326,1026.6350,1487.88,1487.89,0.0000e+00
100.000,9.3997,9.4005,3.649750,3.650154,0.2387,1.3560,98.86,99.230,1.003,33.8909,33.8943,2.8953,1026.6394,1026.6420,1487.95,1487.96,0.0000e+00
101.000,9.4039,9.4039,3.650702,3.650937,0.2158,1.3480,98.86,100.222,0.839,33.8963,33.8987,2.8925,1026.6474,1026.6494,1487.99,1487.99,0.0000e+00
102.000,9.4043,9.4045,3.650907,3.651171,0.1369,1.3391,98.87,101.214,0.507,33.8976,33.9001,2.8914,1026.6529,1026.6549,1488.01,1488.01,0.0000e+00
103.000,9.3965,9.3970,3.650416,3.650680,0.1438,1.3321,98.87,102.206,0.694,33.8995,33.9017,2.8832,1026.6602,1026.6619,1488.00,1488.00,0.0000e+00
104.000,9.3790,9.3775,3.648777,3.648816,0.1694,1.3287,98.87,103.198,0.981,33.8986,33.9005,2.8743,1026.6670,1026.6687,1487.95,1487.94,0.0000e+00
105.000,9.3646,9.3646,3.647570,3.647784,0.1413,1.3258,98.87,104.190,0.996,33.8993,33.9015,2.8680,1026.6745,1026.6761,1487.91,1487.91,0.0000e+00
106.000,9.3581,9.3580,3.647321,3.647560,0.1645,1.3229,61.03,105.182,0.789,33.9025,33.9050,2.8636,1026.6825,1026.6845,1487.91,1487.91,0.0000e+00
107.000,9.3460,9.3465,3.646519,3.646795,0.1581,1.3197,89.30,106.174,0.568,33.9051,33.9075,2.8618,1026.6911,1026.6929,1487.89,1487.89,0.0000e+00
108.000,9.3403,9.3403,3.646059,3.646282,0.1524,1.3177,98.93,107.166,0.743,33.9053,33.9077,2.8608,1026.6967,1026.6985,1487.88,1487.88,0.0000e+00
109.000,9.3359,9.3366,3.645739,3.646013,0.1560,1.3163,98.88,108.158,0.830,33.9057,33.9080,2.8578,1026.7023,1026.7039,1487.88,1487.89,0.0000e+00
110.000,9.3366,9.3366,3.645904,3.646146,0.1931,1.3152,98.87,109.150,0.764,33.9063,33.9088,2.8563,1026.7072,1026.7091,1487.90,1487.90,0.0000e+00
111.000,9.3335,9.3337,3.645744,3.645984,0.1832,1.3141,98.88,110.142,0.697,33.9071,33.9094,2.8569,1026.7128,1026.7146,1487.91,1487.91,0.0000e+00
112.000,9.3271,9.3261,3.645130,3.645252,0.1555,1.3136,98.87,111.134,0.732,33.9064,33.9086,2.8581,1026.7178,1026.7197,1487.90,1487.90,0.0000e+00
113.000,9.3226,9.3221,3.644708,3.644885,0.1513,1.3132,98.88,112.126,0.686,33.9058,33.9081,2.8561,1026.7227,1026.7246,1487.90,1487.90,0.0000e+00
114.000,9.3199,9.3201,3.644548,3.644802,0.1666,1.3122,98.88,113.118,0.625,33.9062,33.9087,2.8509,1026.7280,1026.7299,1487.90,1487.91,0.0000e+00
115.000,9.3187,9.3190,3.644601,3.644866,0.1862,1.3113,98.88,114.110,0.713,33.9076,33.9100,2.8484,1026.7338,1026.7356,1487.92,1487.92,0.0000e+00
116.000,9.3176,9.3177,3.644679,3.644978,0.1518,1.3100,98.88,115.102,0.438,33.9089,33.9119,2.8426,1026.7396,1026.7419,1487.93,1487.94,0.0000e+00
117.000,9.3341,9.3339,3.647816,3.648055,0.1516,1.3082,98.88,116.094,0.921,33.9253,33.9279,2.8214,1026.7541,1026.7563,1488.03,1488.03,0.0000e+00
118.000,9.3336,9.3336,3.648489,3.648719,0.1703,1.3060,98.88,117.086,0.894,33.9323,33.9346,2.7925,1026.7642,1026.7661,1488.05,1488.06,0.0000e+00
119.000,9.3290,9.3289,3.648250,3.648489,0.1684,1.3009,98.88,118.078,1.038,33.9337,33.9362,2.7476,1026.7707,1026.7726,1488.06,1488.06,0.0000e+00
120.000,9.3138,9.3138,3.647068,3.647232,0.1566,1.2948,98.87,119.070,1.396,33.9354,33.9371,2.7119,1026.7790,1026.7803,1488.02,1488.02,0.0000e+00
121.000,9.2778,9.2792,3.643908,3.644114,0.1759,1.2898,98.88,120.062,1.724,33.9364,33.9372,2.6923,1026.7902,1026.7906,1487.90,1487.91,0.0000e+00
122.000,9.2509,9.2526,3.641354,3.641645,0.1791,1.2857,98.88,121.054,1.939,33.9350,33.9364,2.6817,1026.7981,1026.7989,1487.82,1487.83,0.0000e+00
123.000,9.2481,9.2485,3.641347,3.641646,0.2081,1.2820,98.87,122.046,2.006,33.9371,33.9399,2.6720,1026.8047,1026.8068,1487.83,1487.83,0.0000e+00
124.000,9.2566,9.2570,3.642636,3.642969,0.2181,1.2787,98.88,123.037,1.885,33.9419,33.9451,2.6665,1026.8116,1026.8140,1487.88,1487.89,0.0000e+00
125.000,9.2585,9.2585,3.643166,3.643382,0.2249,1.2758,98.88,124.030,1.510,33.9452,33.9474,2.6648,1026.8184,1026.8201,1487.91,1487.91,0.0000e+00
126.000,9.2565,9.2568,3.643025,3.643280,0.2229,1.2704,98.88,125.021,0.757,33.9452,33.9475,2.6605,1026.8233,1026.8250,1487.92,1487.92,0.0000e+00
127.000,9.2541,9.2541,3.642901,3.643128,0.2145,1.2640,98.88,126.013,0.684,33.9457,33.9481,2.6493,1026.8286,1026.8305,1487.93,1487.93,0.0000e+00
128.000,9.2494,9.2495,3.642464,3.642700,0.2070,1.2605,98.88,127.005,1.131,33.9452,33.9476,2.6279,1026.8335,1026.8354,1487.92,1487.93,0.0000e+00
129.000,9.2470,9.2472,3.642428,3.642642,0.2071,1.2569,98.88,127.997,1.338,33.9466,33.9487,2.6066,1026.8395,1026.8412,1487.94,1487.94,0.0000e+00
130.000,9.2436,9.2435,3.642262,3.642450,0.2272,1.2526,98.88,128.989,1.387,33.9477,33.9498,2.5852,1026.8455,1026.8471,1487.94,1487.94,0.0000e+00
131.000,9.2345,9.2334,3.641751,3.641868,0.2361,1.2486,98.88,129.981,1.286,33.9506,33.9528,2.5682,1026.8537,1026.8557,1487.93,1487.92,0.0000e+00
132.000,9.2037,9.2033,3.638980,3.639109,0.2374,1.2438,98.88,130.973,1.081,33.9506,33.9524,2.5549,1026.8634,1026.8648,1487.83,1487.83,0.0000e+00
133.000,9.1751,9.1749,3.636201,3.636381,0.2200,1.2380,98.88,131.965,0.886,33.9485,33.9506,2.5456,1026.8709,1026.8726,1487.74,1487.74,0.0000e+00
134.000,9.1457,9.1452,3.633168,3.633329,0.2376,1.2331,98.88,132.957,0.785,33.9446,33.9467,2.5452,1026.8772,1026.8789,1487.64,1487.64,0.0000e+00
135.000,9.1149,9.1128,3.629935,3.629872,0.2411,1.2294,98.88,133.949,0.787,33.9397,33.9411,2.5508,1026.8829,1026.8843,1487.54,1487.53,0.0000e+00
136.000,9.0627,9.0628,3.624443,3.624588,0.2008,1.2279,98.88,134.941,0.899,33.9318,33.9332,2.5617,1026.8897,1026.8908,1487.35,1487.36,0.0000e+00
137.000,8.9946,8.9949,3.617380,3.617525,0.2132,1.2265,98.88,135.932,1.003,33.9226,33.9239,2.5749,1026.8981,1026.8990,1487.11,1487.11,0.0000e+00
138.000,8.9468,8.9456,3.612415,3.612446,0.1948,1.2281,98.88,136.924,1.101,33.9159,33.9174,2.5905,1026.9051,1026.9064,1486.94,1486.94,0.0000e+00
139.000,8.9224,8.9215,3.610001,3.610125,0.1777,1.2284,98.88,137.916,1.197,33.9135,33.9157,2.5945,1026.9116,1026.9135,1486.86,1486.86,0.0000e+00
140.000,8.9119,8.9124,3.609030,3.609297,0.1724,1.2290,98.88,138.908,1.220,33.9129,33.9153,2.5899,1026.9174,1026.9192,1486.84,1486.84,0.0000e+00
141.000,8.8976,8.8987,3.607765,3.608067,0.1816,1.2283,94.40,139.900,1.073,33.9129,33.9150,2.5832,1026.9242,1026.9257,1486.80,1486.81,0.0000e+00
142.000,8.8859,8.8852,3.606695,3.606861,0.1570,1.2277,71.84,140.892,0.731,33.9124,33.9147,2.5735,1026.9302,1026.9322,1486.77,1486.77,0.0000e+00
143.000,8.8481,8.8472,3.603026,3.603110,0.1445,1.2254,100.79,141.884,0.781,33.9096,33.9114,2.5588,1026.9386,1026.9402,1486.65,1486.65,0.0000e+00
144.000,8.7878,8.7881,3.597249,3.597383,0.1560,1.2228,98.88,142.875,1.210,33.9062,33.9073,2.5512,1026.9502,1026.9510,1486.44,1486.44,0.0000e+00
145.000,8.7626,8.7628,3.595374,3.595563,0.1795,1.2225,98.88,143.867,1.438,33.9102,33.9120,2.5503,1026.9619,1026.9633,1486.36,1486.37,0.0000e+00
146.000,8.7644,8.7643,3.595860,3.596061,0.1547,1.2206,98.88,144.859,1.436,33.9131,33.9153,2.5429,1026.9684,1026.9701,1486.39,1486.39,0.0000e+00
147.000,8.7595,8.7598,3.595581,3.595811,0.1535,1.2186,98.88,145.851,1.157,33.9144,33.9165,2.5322,1026.9747,1026.9763,1486.39,1486.40,0.0000e+00
148.000,8.7318,8.7320,3.593139,3.593386,0.1533,1.2156,76.32,146.843,0.645,33.9148,33.9173,2.5245,1026.9840,1026.9859,1486.31,1486.31,0.0000e+00
149.000,8.7214,8.7213,3.592423,3.592664,0.1357,1.2118,100.56,147.835,0.686,33.9168,33.9194,2.4983,1026.9918,1026.9938,1486.29,1486.29,0.0000e+00
150.000,8.7201,8.7202,3.592647,3.592896,0.1443,1.2059,98.88,148.826,1.094,33.9199,33.9225,2.4621,1026.9989,1027.0009,1486.30,1486.30,0.0000e+00
151.000,8.7212,8.7212,3.592975,3.593214,0.1483,1.2033,98.88,149.818,1.255,33.9218,33.9244,2.4400,1027.0048,1027.0068,1486.32,1486.33,0.0000e+00
