PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.6324,13.6323,3.601306,3.601791,0.2160,2.8850,3.22,1.983,0.294,29.8217,29.8263,7.8561,1022.2713,1022.2749,1496.22,1496.22,0.0000e+00
3.000,13.6329,13.6326,3.601381,3.601861,0.2192,2.8842,30.72,2.974,0.529,29.8217,29.8263,7.8543,1022.2757,1022.2793,1496.24,1496.24,0.0000e+00
4.000,13.6337,13.6336,3.601533,3.602028,0.2055,2.8879,51.92,3.966,0.490,29.8221,29.8267,7.8842,1022.2803,1022.2839,1496.26,1496.26,0.0000e+00
5.000,13.6308,13.6313,3.601452,3.601972,0.2130,2.8904,79.64,4.957,0.487,29.8232,29.8276,7.8546,1022.2863,1022.2896,1496.26,1496.27,0.0000e+00
6.000,13.6311,13.6305,3.601503,3.601989,0.2035,2.8822,36.74,5.949,0.524,29.8231,29.8280,7.8646,1022.2906,1022.2945,1496.28,1496.29,0.0000e+00
7.000,13.5121,13.5383,3.608295,3.608497,0.2000,2.8947,6.38,6.940,0.534,29.9789,29.9601,7.8232,1022.4387,1022.4191,1496.08,1496.15,0.0000e+00
8.000,13.5358,13.5008,3.625050,3.620653,0.2348,2.8400,99.04,7.932,0.508,30.1138,30.1008,7.3038,1022.5428,1022.5396,1496.34,1496.21,0.0000e+00
9.000,12.6145,12.5978,3.589422,3.588897,0.2545,2.7308,98.85,8.923,0.576,30.5176,30.5260,6.8656,1023.0364,1023.0461,1493.72,1493.68,0.0000e+00
10.000,11.7070,11.7155,3.530338,3.531340,0.2831,2.6186,98.85,9.915,0.587,30.6946,30.6972,6.6285,1023.3456,1023.3461,1490.83,1490.86,0.0000e+00
11.000,11.2972,11.2897,3.500060,3.500159,0.2466,2.5094,42.70,10.906,0.441,30.7404,30.7477,6.2600,1023.4587,1023.4657,1489.47,1489.45,0.0000e+00
12.000,10.9290,10.9370,3.481220,3.482146,0.2206,2.3396,51.55,11.898,0.513,30.8638,30.8662,5.5986,1023.6232,1023.6237,1488.33,1488.36,0.0000e+00
13.000,10.5881,10.5934,3.473107,3.474131,0.2693,2.2310,62.88,12.889,0.621,31.0716,31.0773,5.5528,1023.8476,1023.8512,1487.39,1487.41,0.0000e+00
14.000,10.8784,10.8795,3.522083,3.523163,0.2826,2.1871,84.62,13.880,0.477,31.3082,31.3179,5.6029,1023.9866,1023.9940,1488.72,1488.74,0.0000e+00
15.000,11.0171,11.0194,3.552267,3.552872,0.2924,2.1423,92.07,14.872,0.532,31.4870,31.4910,5.3768,1024.1062,1024.1089,1489.44,1489.46,0.0000e+00
16.000,10.8634,10.8654,3.542516,3.542975,0.3093,2.0901,52.80,15.863,0.657,31.5223,31.5252,5.0960,1024.1648,1024.1668,1488.96,1488.97,0.0000e+00
17.000,10.6296,10.6298,3.525393,3.525918,0.3106,2.0208,79.98,16.855,0.498,31.5538,31.5588,4.8401,1024.2341,1024.2379,1488.18,1488.19,0.0000e+00
18.000,10.3152,10.3136,3.505270,3.505663,0.2727,1.9212,89.07,17.846,0.418,31.6253,31.6306,4.4801,1024.3475,1024.3520,1487.16,1487.16,0.0000e+00
19.000,10.2382,10.2357,3.512215,3.512505,0.2930,1.8342,56.10,18.837,0.604,31.7617,31.7668,4.1771,1024.4712,1024.4756,1487.06,1487.06,0.0000e+00
20.000,9.9195,9.9204,3.500273,3.500822,0.3051,1.7690,74.15,19.829,0.551,31.9213,31.9261,4.0941,1024.6530,1024.6566,1486.12,1486.13,0.0000e+00
21.000,9.8759,9.8717,3.504885,3.505077,0.2842,1.7230,99.31,20.820,0.507,32.0063,32.0120,4.0650,1024.7310,1024.7362,1486.08,1486.08,0.0000e+00
22.000,9.8347,9.8334,3.501980,3.502351,0.2731,1.6891,92.37,21.812,0.528,32.0129,32.0178,3.9930,1024.7475,1024.7515,1485.96,1485.96,0.0000e+00
23.000,9.7105,9.7057,3.496663,3.497123,0.2661,1.6616,52.13,22.803,0.518,32.0689,32.0779,3.9218,1024.8160,1024.8238,1485.59,1485.58,0.0000e+00
24.000,9.6974,9.6972,3.505434,3.506061,0.2539,1.6333,90.22,23.794,0.555,32.1695,32.1761,3.7554,1024.9012,1024.9064,1485.68,1485.69,0.0000e+00
