PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,15.0209,14.9799,3.981732,3.978735,0.2117,2.4221,1.28,1.984,-0.036,32.1707,32.1775,6.0397,1023.7961,1023.8101,1503.48,1503.35,0.0000e+00
3.000,14.9622,14.9627,3.977823,3.978126,0.2068,2.4177,2.64,2.977,0.481,32.1835,32.1858,6.0263,1023.8230,1023.8247,1503.33,1503.33,0.0000e+00
4.000,14.9670,14.9611,3.978211,3.977981,0.2120,2.4173,2.59,3.969,0.379,32.1827,32.1855,6.0165,1023.8258,1023.8292,1503.36,1503.34,0.0000e+00
5.000,14.9714,14.9744,3.978668,3.979277,0.2061,2.4023,26.30,4.961,0.456,32.1829,32.1859,5.8855,1023.8294,1023.8311,1503.39,1503.40,0.0000e+00
6.000,14.8572,14.8700,3.968310,3.969727,0.2383,2.3735,5.34,5.953,0.701,32.1831,32.1853,5.8228,1023.8585,1023.8574,1503.04,1503.08,0.0000e+00
7.000,14.4518,14.4232,3.931665,3.929403,0.2507,2.3666,71.16,6.945,0.805,32.1856,32.1888,5.9639,1023.9505,1023.9589,1501.75,1501.66,0.0000e+00
8.000,13.0659,13.0433,3.811158,3.809209,0.2939,2.3833,76.48,7.937,0.882,32.2327,32.2337,6.2343,1024.2717,1024.2770,1497.26,1497.18,0.0000e+00
9.000,12.2793,12.2777,3.750480,3.751171,0.3824,2.3858,8.37,8.929,0.505,32.3299,32.3379,6.2811,1024.5041,1024.5107,1494.74,1494.75,0.0000e+00
10.000,11.5271,11.5332,3.688245,3.689266,0.3304,2.3553,106.39,9.921,0.515,32.3808,32.3854,6.0920,1024.6877,1024.6902,1492.23,1492.25,0.0000e+00
11.000,11.1669,11.1479,3.659329,3.658446,0.3299,2.3228,98.83,10.914,0.797,32.4128,32.4209,5.9887,1024.7815,1024.7911,1491.02,1490.96,0.0000e+00
12.000,10.7111,10.7063,3.626539,3.626800,0.3418,2.2911,98.83,11.906,0.609,32.4910,32.4978,5.9409,1024.9269,1024.9331,1489.52,1489.51,0.0000e+00
13.000,10.3116,10.3045,3.597627,3.597680,0.3107,2.2402,98.83,12.898,0.347,32.5578,32.5647,5.8480,1025.0521,1025.0587,1488.19,1488.18,0.0000e+00
14.000,9.9188,9.9240,3.568350,3.569338,0.2820,2.1987,98.83,13.890,0.500,32.6150,32.6204,5.7687,1025.1671,1025.1704,1486.86,1486.89,0.0000e+00
15.000,9.7169,9.7200,3.554590,3.555424,0.2713,2.1641,98.83,14.882,0.559,32.6574,32.6631,5.6502,1025.2380,1025.2420,1486.20,1486.22,0.0000e+00
16.000,9.5724,9.5686,3.549727,3.549884,0.2623,2.1288,98.83,15.874,0.411,32.7387,32.7438,5.5892,1025.3296,1025.3341,1485.79,1485.78,0.0000e+00
17.000,9.3275,9.3227,3.529519,3.529720,0.2291,2.0970,98.83,16.866,0.454,32.7545,32.7609,5.5888,1025.3858,1025.3917,1484.93,1484.92,0.0000e+00
18.000,9.1905,9.1869,3.518075,3.518345,0.2419,2.0893,96.14,17.858,0.627,32.7615,32.7677,5.6379,1025.4177,1025.4231,1484.45,1484.44,0.0000e+00
19.000,9.1137,9.1137,3.511632,3.512248,0.2333,2.0895,88.00,18.850,0.387,32.7650,32.7714,5.6972,1025.4371,1025.4421,1484.19,1484.19,0.0000e+00
20.000,9.1311,9.1316,3.517581,3.518226,0.2457,2.0950,99.03,19.842,0.536,32.8102,32.8164,5.7479,1025.4743,1025.4790,1484.32,1484.33,0.0000e+00
21.000,9.1391,9.1406,3.524156,3.524848,0.2785,2.1065,92.45,20.835,0.488,32.8705,32.8763,5.8111,1025.5247,1025.5290,1484.44,1484.45,0.0000e+00
22.000,9.2337,9.2338,3.538134,3.538601,0.2506,2.1181,93.54,21.827,0.433,32.9275,32.9322,5.8226,1025.5588,1025.5625,1484.88,1484.88,0.0000e+00
23.000,9.2168,9.2211,3.538017,3.539057,0.2684,2.1311,98.72,22.819,0.376,32.9414,32.9482,5.9095,1025.5770,1025.5816,1484.85,1484.87,0.0000e+00
24.000,9.3563,9.3577,3.555922,3.556673,0.2753,2.1575,86.62,23.811,0.560,32.9971,33.0036,6.0142,1025.6028,1025.6076,1485.45,1485.46,0.0000e+00
25.000,9.7127,9.7138,3.600865,3.601758,0.2909,2.1685,95.99,24.803,0.496,33.1294,33.1375,5.9229,1025.6525,1025.6587,1486.92,1486.94,0.0000e+00
26.000,9.8356,9.8363,3.617674,3.618295,0.3080,2.1687,98.84,25.795,0.365,33.1878,33.1935,5.8266,1025.6825,1025.6868,1487.46,1487.47,0.0000e+00
27.000,9.7419,9.7420,3.610340,3.610822,0.3142,2.1604,87.49,26.787,0.663,33.1989,33.2037,5.7635,1025.7112,1025.7149,1487.15,1487.15,0.0000e+00
28.000,9.7756,9.7754,3.615760,3.616204,0.3160,2.1460,93.02,27.779,0.466,33.2227,33.2275,5.6813,1025.7288,1025.7325,1487.32,1487.32,0.0000e+00
29.000,9.5758,9.5720,3.599234,3.599371,0.2594,2.1087,99.28,28.771,0.507,33.2377,33.2427,5.5584,1025.7780,1025.7824,1486.62,1486.62,0.0000e+00
30.000,9.5867,9.5847,3.604747,3.605044,0.2696,2.0966,84.75,29.763,0.682,33.2838,33.2886,5.5377,1025.8166,1025.8208,1486.74,1486.74,0.0000e+00
31.000,9.5781,9.5909,3.607663,3.609789,0.2528,2.0824,97.11,30.755,0.368,33.3212,33.3312,5.5050,1025.8518,1025.8576,1486.77,1486.83,0.0000e+00
32.000,9.7869,9.7881,3.634421,3.635138,0.2953,2.0552,98.91,31.747,0.433,33.4011,33.4074,5.3100,1025.8843,1025.8890,1487.64,1487.65,0.0000e+00
33.000,9.9393,9.9381,3.654659,3.654989,0.3200,2.0283,84.46,32.739,0.580,33.4659,33.4703,5.1677,1025.9140,1025.9176,1488.29,1488.29,0.0000e+00
34.000,10.0656,10.0641,3.673442,3.673656,0.3285,2.0011,99.70,33.731,0.459,33.5394,33.5430,5.0835,1025.9546,1025.9576,1488.85,1488.85,0.0000e+00
35.000,10.0995,10.1009,3.678755,3.679331,0.3287,1.9697,98.23,34.723,0.436,33.5616,33.5661,5.0241,1025.9706,1025.9739,1489.01,1489.02,0.0000e+00
36.000,10.1090,10.1083,3.680526,3.680824,0.3198,1.9561,82.17,35.715,0.729,33.5702,33.5740,4.9641,1025.9803,1025.9833,1489.08,1489.08,0.0000e+00
37.000,10.0678,10.0679,3.676354,3.676711,0.3453,1.9431,98.62,36.707,0.558,33.5657,33.5692,4.8899,1025.9883,1025.9910,1488.94,1488.94,0.0000e+00
38.000,9.8178,9.8101,3.651765,3.651380,0.3359,1.8916,93.82,37.699,0.496,33.5470,33.5503,4.7436,1026.0202,1026.0241,1488.03,1488.01,0.0000e+00
39.000,9.5924,9.5965,3.629946,3.630727,0.3272,1.8751,87.04,38.691,0.761,33.5332,33.5375,4.7501,1026.0515,1026.0542,1487.21,1487.23,0.0000e+00
40.000,9.5654,9.5656,3.628374,3.628840,0.3272,1.8674,98.81,39.683,0.524,33.5419,33.5465,4.7557,1026.0673,1026.0708,1487.14,1487.15,0.0000e+00
41.000,9.5715,9.5722,3.629311,3.629830,0.2973,1.8571,93.34,40.675,0.463,33.5454,33.5501,4.7556,1026.0735,1026.0771,1487.18,1487.19,0.0000e+00
42.000,9.5754,9.5755,3.629925,3.630364,0.3136,1.8542,90.62,41.667,0.661,33.5475,33.5520,4.7525,1026.0791,1026.0826,1487.22,1487.22,0.0000e+00
43.000,9.5792,9.5800,3.630558,3.631060,0.3062,1.8525,98.37,42.659,0.475,33.5501,33.5545,4.7251,1026.0850,1026.0883,1487.25,1487.26,0.0000e+00
44.000,9.6224,9.6315,3.636462,3.638113,0.3135,1.8370,97.57,43.651,0.366,33.5699,33.5783,4.5961,1026.0979,1026.1029,1487.45,1487.49,0.0000e+00
45.000,9.6551,9.6549,3.642630,3.642968,0.3319,1.8108,90.07,44.643,0.474,33.6023,33.6059,4.4549,1026.1223,1026.1251,1487.62,1487.62,0.0000e+00
46.000,9.6027,9.6038,3.639599,3.640032,0.3426,1.7841,98.77,45.635,0.521,33.6197,33.6231,4.3519,1026.1491,1026.1515,1487.47,1487.48,0.0000e+00
47.000,9.5647,9.5656,3.637787,3.638214,0.3646,1.7571,98.84,46.627,0.394,33.6362,33.6398,4.2867,1026.1728,1026.1754,1487.37,1487.38,0.0000e+00
48.000,9.5412,9.5407,3.636282,3.636635,0.3608,1.7291,98.85,47.619,0.425,33.6423,33.6464,4.1976,1026.1860,1026.1892,1487.30,1487.31,0.0000e+00
49.000,9.4741,9.4750,3.631137,3.631606,0.3784,1.7069,98.84,48.610,0.530,33.6519,33.6558,4.1126,1026.2090,1026.2119,1487.09,1487.10,0.0000e+00
50.000,9.4171,9.4186,3.626916,3.627417,0.3792,1.6852,98.85,49.602,0.464,33.6614,33.6651,4.0627,1026.2303,1026.2330,1486.91,1486.92,0.0000e+00
