PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.2336,13.2341,3.776578,3.776785,0.7388,2.4817,151.13,1.983,0.189,31.7695,31.7710,6.4933,1023.8547,1023.8558,1497.18,1497.19,0.0000e+00
3.000,13.2338,13.2359,3.777204,3.777612,0.8897,2.4795,5.28,2.975,0.463,31.7749,31.7770,6.4816,1023.8633,1023.8645,1497.21,1497.22,0.0000e+00
4.000,13.2175,13.2228,3.776629,3.777254,0.9792,2.4775,36.35,3.966,0.760,31.7828,31.7841,6.4541,1023.8771,1023.8771,1497.18,1497.20,0.0000e+00
5.000,13.2297,13.2237,3.777375,3.777388,1.0018,2.4733,3.85,4.958,0.865,31.7791,31.7842,6.4132,1023.8763,1023.8815,1497.23,1497.22,0.0000e+00
6.000,13.2091,13.2013,3.776272,3.776193,1.0090,2.4701,4.14,5.949,0.957,31.7856,31.7914,6.2813,1023.8899,1023.8959,1497.19,1497.17,0.0000e+00
7.000,13.1599,13.1639,3.773604,3.774117,1.0054,2.4272,52.65,6.941,0.655,31.8014,31.8028,5.9600,1023.9163,1023.9166,1497.06,1497.07,0.0000e+00
8.000,12.6403,12.6415,3.738470,3.739210,0.8845,2.3311,102.17,7.933,0.571,31.9072,31.9133,5.6382,1024.1026,1024.1070,1495.44,1495.45,0.0000e+00
9.000,10.1641,10.1111,3.567364,3.564347,1.0109,2.2786,98.83,8.924,0.986,32.3866,32.4036,5.7280,1024.9255,1024.9477,1487.39,1487.22,0.0000e+00
10.000,9.8426,9.8461,3.541813,3.542953,1.1087,2.2366,51.16,9.916,1.118,32.4158,32.4242,5.5974,1025.0061,1025.0120,1486.28,1486.30,0.0000e+00
11.000,9.7776,9.7758,3.536161,3.536757,0.9372,2.1955,90.21,10.907,0.943,32.4163,32.4240,5.4847,1025.0216,1025.0279,1486.06,1486.06,0.0000e+00
12.000,9.4930,9.4921,3.512426,3.512948,0.7388,2.1330,78.97,11.899,0.524,32.4302,32.4364,5.4128,1025.0831,1025.0881,1485.06,1485.06,0.0000e+00
13.000,9.2505,9.2402,3.493157,3.492980,0.5387,2.0864,99.65,12.890,0.682,32.4514,32.4590,5.6590,1025.1429,1025.1505,1484.21,1484.18,0.0000e+00
14.000,8.8851,8.8800,3.466647,3.466973,0.4772,2.1095,98.83,13.882,0.918,32.5097,32.5178,6.0471,1025.2503,1025.2573,1482.94,1482.94,0.0000e+00
15.000,8.7476,8.7469,3.460673,3.461270,0.3745,2.1383,51.54,14.873,0.955,32.5732,32.5801,6.2246,1025.3256,1025.3311,1482.53,1482.53,0.0000e+00
16.000,8.5522,8.5517,3.446647,3.447236,0.2868,2.1654,98.70,15.865,0.858,32.6060,32.6126,6.3161,1025.3856,1025.3909,1481.85,1481.86,0.0000e+00
17.000,8.4806,8.4806,3.441088,3.441732,0.2440,2.1894,71.97,16.856,0.659,32.6132,32.6200,6.3045,1025.4066,1025.4120,1481.61,1481.62,0.0000e+00
18.000,8.3295,8.3313,3.429093,3.429844,0.2408,2.1995,99.56,17.848,0.626,32.6263,32.6325,6.2592,1025.4441,1025.4487,1481.07,1481.09,0.0000e+00
19.000,8.1880,8.1865,3.417858,3.418209,0.2159,2.2046,98.83,18.839,0.804,32.6383,32.6435,6.2877,1025.4790,1025.4833,1480.57,1480.57,0.0000e+00
20.000,8.1084,8.1074,3.411559,3.412096,0.2149,2.2089,52.54,19.831,0.822,32.6451,32.6518,6.2865,1025.5006,1025.5060,1480.30,1480.30,0.0000e+00
21.000,8.0674,8.0665,3.408431,3.408923,0.2253,2.2075,98.87,20.822,0.786,32.6497,32.6557,6.2537,1025.5148,1025.5197,1480.16,1480.17,0.0000e+00
22.000,8.0450,8.0443,3.406810,3.407307,0.2379,2.2042,98.84,21.814,0.839,32.6529,32.6588,6.2379,1025.5251,1025.5299,1480.10,1480.10,0.0000e+00
23.000,8.0186,8.0177,3.404786,3.405274,0.2132,2.2020,89.42,22.805,0.806,32.6555,32.6615,6.2547,1025.5356,1025.5405,1480.02,1480.02,0.0000e+00
24.000,7.9361,7.9373,3.398202,3.398785,0.2289,2.2021,76.48,23.797,0.555,32.6619,32.6671,6.2482,1025.5571,1025.5610,1479.73,1479.74,0.0000e+00
25.000,7.8764,7.8761,3.393537,3.394041,0.1831,2.1953,100.82,24.788,0.651,32.6675,32.6731,6.2243,1025.5748,1025.5792,1479.52,1479.53,0.0000e+00
26.000,7.8407,7.8410,3.390750,3.391305,0.2064,2.1925,87.64,25.780,1.081,32.6707,32.6763,6.2336,1025.5870,1025.5914,1479.41,1479.42,0.0000e+00
27.000,7.8023,7.8028,3.387743,3.388338,0.1815,2.1943,43.32,26.771,1.230,32.6740,32.6799,6.2417,1025.5997,1025.6043,1479.28,1479.29,0.0000e+00
28.000,7.7792,7.7795,3.385977,3.386532,0.2006,2.1897,97.01,27.762,1.078,32.6762,32.6819,6.2355,1025.6093,1025.6138,1479.21,1479.22,0.0000e+00
29.000,7.7329,7.7326,3.382319,3.382794,0.1902,2.1868,86.21,28.754,0.543,32.6801,32.6854,6.2182,1025.6235,1025.6277,1479.06,1479.06,0.0000e+00
30.000,7.7112,7.7107,3.380732,3.381217,0.1766,2.1790,87.46,29.745,0.810,32.6829,32.6885,6.1975,1025.6335,1025.6379,1478.99,1479.00,0.0000e+00
31.000,7.6852,7.6853,3.378871,3.379393,0.1948,2.1771,95.73,30.737,1.265,32.6869,32.6924,6.2021,1025.6448,1025.6492,1478.92,1478.92,0.0000e+00
32.000,7.6714,7.6713,3.377765,3.378311,0.1949,2.1796,38.61,31.728,1.385,32.6875,32.6934,6.2102,1025.6519,1025.6566,1478.88,1478.89,0.0000e+00
33.000,7.6313,7.6324,3.374639,3.375264,0.2530,2.1750,96.34,32.720,1.213,32.6911,32.6967,6.2043,1025.6650,1025.6693,1478.75,1478.76,0.0000e+00
34.000,7.5955,7.5956,3.371890,3.372378,0.1971,2.1699,83.59,33.711,0.606,32.6947,32.6999,6.1688,1025.6775,1025.6815,1478.63,1478.64,0.0000e+00
35.000,7.5460,7.5460,3.368184,3.368684,0.1548,2.1599,96.95,34.702,0.817,32.7009,32.7063,6.1260,1025.6939,1025.6981,1478.47,1478.47,0.0000e+00
36.000,7.5197,7.5200,3.366277,3.366813,0.1730,2.1551,78.75,35.694,1.181,32.7047,32.7102,6.1020,1025.7052,1025.7095,1478.39,1478.39,0.0000e+00
37.000,7.4872,7.4876,3.364189,3.364702,0.2604,2.1547,59.42,36.685,1.244,32.7123,32.7175,6.0970,1025.7203,1025.7244,1478.29,1478.29,0.0000e+00
38.000,7.4321,7.4320,3.360890,3.361360,0.2645,2.1454,98.37,37.677,1.113,32.7282,32.7334,6.0709,1025.7451,1025.7492,1478.11,1478.12,0.0000e+00
39.000,7.4148,7.4147,3.360058,3.360560,0.1933,2.1415,98.83,38.668,0.856,32.7352,32.7407,6.0479,1025.7576,1025.7619,1478.07,1478.08,0.0000e+00
40.000,7.3970,7.3971,3.359281,3.359771,0.1845,2.1301,81.51,39.659,0.553,32.7431,32.7483,5.9880,1025.7708,1025.7749,1478.03,1478.03,0.0000e+00
41.000,7.3610,7.3604,3.358275,3.358723,0.1938,2.1121,80.03,40.651,0.469,32.7657,32.7712,5.9154,1025.7983,1025.8026,1477.93,1477.94,0.0000e+00
42.000,7.3434,7.3435,3.358693,3.359210,0.1917,2.0972,93.01,41.642,0.954,32.7865,32.7920,5.8407,1025.8216,1025.8259,1477.91,1477.91,0.0000e+00
43.000,7.3392,7.3393,3.359661,3.360175,0.2204,2.0868,98.95,42.634,1.245,32.8005,32.8060,5.7887,1025.8378,1025.8421,1477.92,1477.93,0.0000e+00
44.000,7.3342,7.3342,3.360906,3.361433,0.1957,2.0824,98.83,43.625,1.217,32.8182,32.8239,5.7788,1025.8570,1025.8615,1477.94,1477.95,0.0000e+00
