PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.3282,13.3341,3.809750,3.810536,1.0012,2.6041,6.55,1.983,0.290,32.0007,32.0031,6.8707,1024.0147,1024.0154,1497.77,1497.79,0.0000e+00
3.000,13.3246,13.3327,3.809628,3.810563,0.9722,2.6043,3.39,2.975,0.669,32.0021,32.0041,6.8438,1024.0210,1024.0209,1497.78,1497.81,0.0000e+00
4.000,13.3286,13.3421,3.809937,3.811298,1.0244,2.5979,3.51,3.966,0.803,32.0013,32.0027,6.7992,1024.0241,1024.0225,1497.81,1497.85,0.0000e+00
5.000,13.2290,13.2484,3.802222,3.804022,0.9855,2.5879,3.23,4.958,0.476,32.0125,32.0130,6.7989,1024.0569,1024.0535,1497.50,1497.57,0.0000e+00
6.000,13.2222,13.2743,3.801765,3.806157,0.9325,2.5803,47.49,5.949,0.680,32.0135,32.0108,6.7238,1024.0635,1024.0512,1497.50,1497.67,0.0000e+00
7.000,13.1802,13.2398,3.798430,3.803370,0.9846,2.5635,92.70,6.941,0.770,32.0172,32.0133,6.5985,1024.0792,1024.0645,1497.38,1497.57,0.0000e+00
8.000,12.9056,12.9905,3.776889,3.783899,0.9567,2.5178,87.14,7.932,0.409,32.0461,32.0403,6.4166,1024.1596,1024.1386,1496.51,1496.79,0.0000e+00
9.000,12.5973,12.6328,3.753249,3.756799,0.8163,2.4467,86.71,8.924,0.543,32.0836,32.0871,6.1736,1024.2528,1024.2487,1495.53,1495.65,0.0000e+00
10.000,12.4343,12.5522,3.740297,3.749514,0.8975,2.3936,63.06,9.915,0.564,32.0988,32.0861,6.0291,1024.3002,1024.2677,1495.01,1495.39,0.0000e+00
11.000,12.2373,12.2455,3.724789,3.725804,0.7926,2.3445,82.66,10.907,0.504,32.1187,32.1214,5.8534,1024.3574,1024.3579,1494.38,1494.41,0.0000e+00
12.000,12.0528,12.0571,3.710030,3.710704,0.7310,2.2569,99.40,11.898,0.465,32.1350,32.1378,5.4157,1024.4089,1024.4103,1493.78,1493.80,0.0000e+00
13.000,11.4956,11.5058,3.666734,3.667663,0.6994,2.1625,84.34,12.890,0.651,32.1968,32.1971,5.1353,1024.5638,1024.5621,1491.94,1491.98,0.0000e+00
14.000,11.0075,11.0129,3.628629,3.629326,0.5909,2.0823,85.18,13.881,0.414,32.2488,32.2510,5.0167,1024.6958,1024.6966,1490.31,1490.33,0.0000e+00
15.000,10.7673,10.7658,3.610039,3.610343,0.5141,1.9806,99.82,14.873,0.597,32.2757,32.2801,4.6929,1024.7633,1024.7670,1489.51,1489.51,0.0000e+00
16.000,10.4796,10.4879,3.588301,3.589265,0.5317,1.9294,83.13,15.864,0.786,32.3130,32.3153,4.5309,1024.8464,1024.8467,1488.55,1488.58,0.0000e+00
17.000,10.1425,10.1420,3.563996,3.564484,0.4615,1.8739,87.48,16.856,0.505,32.3686,32.3739,4.3774,1024.9512,1024.9554,1487.42,1487.43,0.0000e+00
18.000,9.9777,9.9685,3.553661,3.553700,0.4178,1.7754,96.74,17.847,0.425,32.4112,32.4198,3.8843,1025.0165,1025.0247,1486.90,1486.87,0.0000e+00
19.000,9.2936,9.2719,3.512196,3.511506,0.3612,1.6385,92.40,18.839,0.417,32.6060,32.6188,3.3778,1025.2842,1025.2976,1484.65,1484.59,0.0000e+00
20.000,8.8321,8.8334,3.484540,3.485211,0.2934,1.5422,92.74,19.830,0.644,32.7423,32.7481,3.2257,1025.4679,1025.4722,1483.13,1483.14,0.0000e+00
21.000,8.7613,8.7606,3.481256,3.481811,0.2836,1.4867,90.77,20.822,0.455,32.7730,32.7795,3.1603,1025.5074,1025.5125,1482.92,1482.93,0.0000e+00
22.000,8.6829,8.6806,3.477065,3.477465,0.2585,1.4195,98.23,21.813,0.610,32.8013,32.8076,2.9563,1025.5462,1025.5514,1482.68,1482.68,0.0000e+00
23.000,8.4674,8.4685,3.464117,3.464543,0.2763,1.3910,88.07,22.805,0.973,32.8652,32.8687,2.8977,1025.6335,1025.6360,1481.97,1481.98,0.0000e+00
24.000,8.3319,8.3324,3.457371,3.457925,0.2668,1.3687,49.79,23.796,0.752,32.9202,32.9255,2.8747,1025.7015,1025.7057,1481.55,1481.55,0.0000e+00
25.000,8.3103,8.3100,3.456815,3.457330,0.2477,1.3208,98.60,24.788,0.683,32.9340,32.9397,2.8579,1025.7202,1025.7247,1481.50,1481.50,0.0000e+00
26.000,8.3025,8.3024,3.456809,3.457302,0.2426,1.3156,88.28,25.779,1.187,32.9408,32.9460,2.8499,1025.7312,1025.7354,1481.49,1481.50,0.0000e+00
27.000,8.2818,8.2819,3.456393,3.456884,0.2535,1.3103,66.85,26.771,1.195,32.9553,32.9604,2.8212,1025.7503,1025.7543,1481.45,1481.46,0.0000e+00
28.000,8.2662,8.2666,3.455586,3.456088,0.2489,1.3044,59.87,27.762,0.854,32.9610,32.9659,2.7996,1025.7616,1025.7654,1481.41,1481.42,0.0000e+00
29.000,8.2099,8.2084,3.452610,3.453020,0.2435,1.2855,88.91,28.753,0.391,32.9818,32.9876,2.7372,1025.7909,1025.7957,1481.24,1481.24,0.0000e+00
30.000,8.1351,8.1340,3.448956,3.449398,0.2277,1.2704,93.97,29.745,0.700,33.0128,33.0186,2.6943,1025.8309,1025.8356,1481.02,1481.02,0.0000e+00
31.000,8.1176,8.1175,3.448288,3.448764,0.2577,1.2629,41.74,30.736,0.904,33.0218,33.0270,2.6496,1025.8451,1025.8492,1480.98,1480.98,0.0000e+00
32.000,8.1023,8.1028,3.447694,3.448172,0.2614,1.2537,75.22,31.728,0.855,33.0294,33.0340,2.6096,1025.8579,1025.8614,1480.95,1480.95,0.0000e+00
33.000,8.0467,8.0434,3.445250,3.445594,0.2549,1.2434,99.55,32.719,0.513,33.0554,33.0622,2.5660,1025.8910,1025.8969,1480.78,1480.78,0.0000e+00
34.000,7.9280,7.9180,3.440378,3.440442,0.2066,1.2080,73.75,33.710,0.624,33.1153,33.1254,2.3751,1025.9600,1025.9694,1480.42,1480.40,0.0000e+00
35.000,7.7890,7.7861,3.435048,3.435355,0.2198,1.1920,66.38,34.702,1.042,33.1898,33.1958,2.3080,1026.0432,1026.0484,1480.00,1480.00,0.0000e+00
36.000,7.7031,7.7027,3.431637,3.432116,0.2195,1.1785,72.38,35.693,1.024,33.2345,33.2401,2.2811,1026.0953,1026.0997,1479.75,1479.75,0.0000e+00
37.000,7.6579,7.6583,3.429625,3.430117,0.2205,1.1658,98.25,36.685,0.787,33.2556,33.2605,2.2742,1026.1230,1026.1267,1479.62,1479.62,0.0000e+00
38.000,7.6205,7.6178,3.427700,3.428033,0.2264,1.1504,77.04,37.676,0.423,33.2701,33.2763,2.2599,1026.1443,1026.1495,1479.51,1479.51,0.0000e+00
39.000,7.5173,7.5123,3.422118,3.422300,0.2377,1.1305,97.83,38.667,0.779,33.3083,33.3150,2.1957,1026.1935,1026.1996,1479.18,1479.17,0.0000e+00
40.000,7.4594,7.4588,3.419162,3.419619,0.2117,1.1258,33.30,39.659,1.110,33.3314,33.3370,2.1655,1026.2245,1026.2290,1479.00,1479.01,0.0000e+00
41.000,7.4323,7.4311,3.418075,3.418495,0.2218,1.1171,87.77,40.650,1.047,33.3453,33.3509,2.1385,1026.2439,1026.2485,1478.93,1478.93,0.0000e+00
42.000,7.3714,7.3744,3.415902,3.416519,0.2219,1.1067,58.76,41.642,0.567,33.3799,33.3837,2.1232,1026.2842,1026.2868,1478.75,1478.77,0.0000e+00
43.000,7.3223,7.3158,3.414741,3.414983,0.2233,1.0918,53.41,42.633,0.660,33.4142,33.4231,2.0618,1026.3227,1026.3306,1478.62,1478.61,0.0000e+00
44.000,7.2677,7.2681,3.413285,3.413771,0.2474,1.0824,89.76,43.624,0.921,33.4506,33.4555,2.0132,1026.3636,1026.3674,1478.48,1478.48,0.0000e+00
45.000,7.2516,7.2518,3.412870,3.413360,0.2669,1.0750,26.47,44.616,0.911,33.4613,33.4664,2.0094,1026.3788,1026.3828,1478.44,1478.45,0.0000e+00
46.000,7.2238,7.2244,3.412307,3.412796,0.2457,1.0705,97.62,45.607,0.777,33.4815,33.4863,2.0126,1026.4032,1026.4068,1478.38,1478.39,0.0000e+00
47.000,7.2024,7.2019,3.412050,3.412524,0.2453,1.0635,72.10,46.598,0.452,33.4990,33.5047,1.9769,1026.4245,1026.4290,1478.33,1478.34,0.0000e+00
48.000,7.1776,7.1782,3.411512,3.411991,0.2418,1.0411,99.12,47.590,0.567,33.5168,33.5214,1.8418,1026.4465,1026.4501,1478.28,1478.28,0.0000e+00
49.000,7.1444,7.1447,3.410411,3.410873,0.2824,1.0297,98.92,48.581,1.017,33.5365,33.5412,1.8245,1026.4712,1026.4749,1478.19,1478.20,0.0000e+00
50.000,7.1393,7.1394,3.410263,3.410731,0.2706,1.0282,98.89,49.572,0.980,33.5394,33.5443,1.8356,1026.4788,1026.4827,1478.19,1478.20,0.0000e+00
51.000,7.1377,7.1376,3.410277,3.410730,0.2386,1.0162,81.10,50.564,0.502,33.5406,33.5457,1.8043,1026.4846,1026.4886,1478.20,1478.21,0.0000e+00
52.000,7.1194,7.1192,3.409640,3.410080,0.2259,1.0030,73.33,51.555,0.763,33.5509,33.5559,1.7463,1026.4998,1026.5038,1478.16,1478.16,0.0000e+00
53.000,7.1002,7.1002,3.408945,3.409406,0.2371,0.9965,99.15,52.546,0.998,33.5615,33.5665,1.7468,1026.5154,1026.5193,1478.12,1478.12,0.0000e+00
54.000,7.0800,7.0799,3.408118,3.408558,0.2238,0.9969,98.90,53.538,0.994,33.5717,33.5766,1.7588,1026.5308,1026.5346,1478.07,1478.07,0.0000e+00
