PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,15.4227,15.4217,3.620059,3.622763,0.9345,2.4879,3.75,1.984,0.282,28.6435,28.6675,6.3270,1020.9978,1021.0164,1500.67,1500.70,0.0000e+00
3.000,15.4534,15.4520,3.437683,3.437979,1.5282,2.4704,2.56,2.975,0.646,27.0265,27.0300,6.3482,1019.7542,1019.7571,1498.92,1498.92,0.0000e+00
4.000,15.4334,15.4331,3.522481,3.524306,1.3374,2.4753,3.49,3.967,0.543,27.7801,27.7963,6.3529,1020.3414,1020.3539,1499.74,1499.76,0.0000e+00
5.000,15.4166,15.3931,3.582000,3.674472,1.3349,2.4842,36.96,4.959,0.679,28.3151,29.1441,6.3612,1020.7604,1021.4021,1500.32,1501.21,0.0000e+00
6.000,15.2905,15.2928,3.897159,3.897868,0.9080,2.4876,53.73,5.951,0.643,31.1947,31.1987,6.2515,1023.0048,1023.0074,1503.27,1503.28,0.0000e+00
7.000,15.1774,15.1795,3.938218,3.938262,0.5765,2.4848,11.78,6.942,0.625,31.6506,31.6493,6.2362,1023.3843,1023.3829,1503.46,1503.46,0.0000e+00
8.000,15.1119,15.1120,3.935983,3.936398,0.6151,2.4880,5.78,7.934,0.773,31.6831,31.6868,6.2619,1023.4279,1023.4307,1503.30,1503.31,0.0000e+00
9.000,14.8599,14.8568,3.916187,3.916563,0.6491,2.4855,58.78,8.926,0.722,31.7091,31.7151,6.3469,1023.5062,1023.5115,1502.54,1502.54,0.0000e+00
10.000,14.1856,14.2001,3.863228,3.864814,0.7882,2.5126,98.35,9.918,0.607,31.7791,31.7817,6.6647,1023.7055,1023.7045,1500.46,1500.51,0.0000e+00
11.000,12.9869,13.0054,3.775159,3.776494,1.1785,2.5632,88.38,10.909,0.611,31.9600,31.9569,7.0173,1024.0905,1024.0846,1496.73,1496.79,0.0000e+00
12.000,12.5897,12.5923,3.753475,3.754141,1.2459,2.5905,98.86,11.901,0.656,32.0910,32.0951,7.0720,1024.2735,1024.2762,1495.56,1495.58,0.0000e+00
13.000,12.5521,12.5544,3.752894,3.753425,1.3235,2.6057,97.52,12.893,0.722,32.1172,32.1202,7.0427,1024.3055,1024.3074,1495.48,1495.49,0.0000e+00
14.000,12.5069,12.5078,3.751007,3.751645,1.1409,2.6033,88.19,13.885,0.769,32.1374,32.1427,6.9849,1024.3343,1024.3382,1495.37,1495.38,0.0000e+00
15.000,12.3822,12.3818,3.742169,3.742665,1.2242,2.5996,98.61,14.876,0.683,32.1593,32.1644,6.9945,1024.3795,1024.3835,1494.99,1494.99,0.0000e+00
16.000,12.2755,12.2738,3.734305,3.734736,1.1432,2.6007,72.71,15.868,0.589,32.1751,32.1807,7.0309,1024.4164,1024.4211,1494.66,1494.66,0.0000e+00
17.000,12.2117,12.2087,3.731149,3.731445,1.1548,2.5991,99.79,16.860,0.740,32.1993,32.2048,7.0543,1024.4517,1024.4565,1494.49,1494.48,0.0000e+00
18.000,12.2635,12.2623,3.741015,3.741516,1.0786,2.6084,92.30,17.851,0.942,32.2491,32.2548,7.0622,1024.4850,1024.4897,1494.74,1494.74,0.0000e+00
19.000,12.3201,12.3197,3.750951,3.751482,0.9620,2.6042,62.65,18.843,0.849,32.2951,32.3006,7.0001,1024.5145,1024.5188,1495.00,1495.01,0.0000e+00
20.000,12.3318,12.3309,3.756584,3.756963,0.8049,2.5951,82.19,19.835,0.500,32.3386,32.3430,6.9673,1024.5505,1024.5541,1495.11,1495.11,0.0000e+00
21.000,12.0603,12.0650,3.744123,3.744722,0.6802,2.5950,64.98,20.827,0.856,32.4535,32.4553,7.0077,1024.6952,1024.6956,1494.34,1494.35,0.0000e+00
22.000,11.8212,11.8243,3.725533,3.726190,0.4765,2.5883,98.40,21.818,0.950,32.4816,32.4853,6.9924,1024.7660,1024.7683,1493.56,1493.58,0.0000e+00
23.000,11.5854,11.5854,3.706153,3.706763,0.4338,2.5802,93.26,22.810,0.661,32.4990,32.5049,6.9632,1024.8273,1024.8319,1492.78,1492.79,0.0000e+00
24.000,10.9899,10.9844,3.656379,3.656781,0.4067,2.5571,60.57,23.802,0.570,32.5345,32.5433,6.9445,1024.9662,1024.9740,1490.76,1490.75,0.0000e+00
25.000,10.3686,10.3689,3.604651,3.605202,0.3530,2.5399,90.56,24.793,0.886,32.5722,32.5774,6.9483,1025.1081,1025.1121,1488.61,1488.62,0.0000e+00
