PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
31.000,9.4780,9.4772,3.643998,3.644145,0.4618,1.8072,56.51,30.764,0.713,33.7891,33.7913,4.5712,1026.2339,1026.2358,1486.97,1486.97,0.0000e+00
32.000,9.5091,9.5048,3.647333,3.647139,0.3985,1.8084,73.04,31.756,0.411,33.7936,33.7957,4.5570,1026.2368,1026.2392,1487.11,1487.10,0.0000e+00
33.000,9.5121,9.5153,3.647698,3.648268,0.4169,1.7966,81.16,32.748,0.833,33.7941,33.7969,4.3243,1026.2413,1026.2430,1487.14,1487.15,0.0000e+00
34.000,9.4609,9.4587,3.642493,3.642492,0.4517,1.7690,64.54,33.740,0.955,33.7882,33.7903,4.1615,1026.2496,1026.2516,1486.96,1486.96,0.0000e+00
35.000,9.3326,9.3293,3.630120,3.630017,0.3814,1.7345,71.55,34.733,0.592,33.7810,33.7831,4.0636,1026.2695,1026.2716,1486.50,1486.49,0.0000e+00
36.000,9.2806,9.2805,3.625686,3.625919,0.2524,1.6535,76.12,35.725,0.531,33.7839,33.7864,3.8193,1026.2847,1026.2867,1486.33,1486.33,0.0000e+00
37.000,9.2005,9.1966,3.618608,3.618496,0.2699,1.6225,61.29,36.717,0.814,33.7858,33.7884,3.6996,1026.3037,1026.3063,1486.05,1486.04,0.0000e+00
38.000,9.1329,9.1324,3.612863,3.613056,0.2368,1.5946,91.61,37.709,0.656,33.7896,33.7922,3.6113,1026.3221,1026.3242,1485.83,1485.83,0.0000e+00
39.000,9.0660,9.0634,3.607344,3.607307,0.2016,1.5457,98.94,38.702,0.356,33.7953,33.7973,3.4481,1026.3418,1026.3437,1485.60,1485.60,0.0000e+00
40.000,8.9223,8.9216,3.595203,3.595373,0.1796,1.5010,72.56,39.694,0.564,33.8047,33.8072,3.3507,1026.3765,1026.3786,1485.10,1485.10,0.0000e+00
41.000,8.9120,8.9110,3.595711,3.595886,0.1902,1.4760,83.88,40.686,0.440,33.8194,33.8221,3.3014,1026.3942,1026.3965,1485.10,1485.10,0.0000e+00
42.000,8.8897,8.8886,3.595301,3.595514,0.1810,1.4473,100.15,41.678,0.502,33.8359,33.8392,3.2490,1026.4152,1026.4179,1485.05,1485.05,0.0000e+00
43.000,8.8788,8.8785,3.595195,3.595428,0.1916,1.4372,82.60,42.671,0.746,33.8447,33.8475,3.2357,1026.4283,1026.4306,1485.04,1485.04,0.0000e+00
44.000,8.8534,8.8530,3.594500,3.594729,0.1904,1.4284,61.89,43.663,0.517,33.8612,33.8640,3.2457,1026.4499,1026.4521,1484.98,1484.98,0.0000e+00
45.000,8.8255,8.8240,3.594274,3.594396,0.1727,1.4283,73.09,44.655,0.432,33.8850,33.8877,3.3235,1026.4774,1026.4798,1484.92,1484.92,0.0000e+00
46.000,8.7488,8.7481,3.589128,3.589329,0.2384,1.4338,73.48,45.647,0.631,33.9039,33.9067,3.3460,1026.5089,1026.5112,1484.68,1484.68,0.0000e+00
47.000,8.7361,8.7369,3.588324,3.588624,0.2421,1.4363,67.31,46.640,0.618,33.9072,33.9095,3.3283,1026.5179,1026.5197,1484.65,1484.66,0.0000e+00
48.000,8.7077,8.7078,3.586144,3.586401,0.2428,1.4346,79.00,47.632,0.623,33.9110,33.9136,3.3139,1026.5299,1026.5319,1484.57,1484.57,0.0000e+00
49.000,8.6977,8.6971,3.585420,3.585624,0.2542,1.4337,73.40,48.624,0.422,33.9125,33.9152,3.3131,1026.5373,1026.5394,1484.55,1484.55,0.0000e+00
50.000,8.6797,8.6798,3.584057,3.584286,0.2536,1.4306,93.33,49.616,0.434,33.9150,33.9172,3.2900,1026.5466,1026.5483,1484.50,1484.50,0.0000e+00
51.000,8.6664,8.6661,3.583081,3.583324,0.2688,1.4272,90.95,50.609,0.852,33.9170,33.9197,3.2694,1026.5547,1026.5570,1484.47,1484.47,0.0000e+00
52.000,8.6594,8.6596,3.582473,3.582741,0.2789,1.4236,68.65,51.601,0.961,33.9168,33.9195,3.2549,1026.5603,1026.5623,1484.46,1484.46,0.0000e+00
53.000,8.6481,8.6489,3.581494,3.581823,0.2945,1.4201,75.89,52.593,0.568,33.9169,33.9195,3.2476,1026.5666,1026.5686,1484.44,1484.44,0.0000e+00
54.000,8.6377,8.6373,3.580633,3.580847,0.2482,1.4128,50.40,53.585,0.770,33.9173,33.9200,3.2322,1026.5731,1026.5753,1484.41,1484.42,0.0000e+00
55.000,8.6342,8.6340,3.580487,3.580727,0.2655,1.4107,51.36,54.577,0.959,33.9187,33.9214,3.2301,1026.5793,1026.5814,1484.42,1484.42,0.0000e+00
56.000,8.6309,8.6308,3.580312,3.580555,0.3034,1.4107,50.34,55.569,0.598,33.9196,33.9222,3.2322,1026.5851,1026.5872,1484.42,1484.43,0.0000e+00
57.000,8.6274,8.6274,3.580153,3.580396,0.2748,1.4063,48.82,56.562,0.522,33.9207,33.9233,3.2196,1026.5911,1026.5931,1484.43,1484.43,0.0000e+00
58.000,8.6267,8.6266,3.580194,3.580440,0.2796,1.4063,48.27,57.554,0.765,33.9214,33.9240,3.2250,1026.5962,1026.5983,1484.44,1484.45,0.0000e+00
59.000,8.6258,8.6259,3.580251,3.580494,0.3225,1.4049,54.39,58.546,0.471,33.9223,33.9249,3.2162,1026.6017,1026.6037,1484.46,1484.46,0.0000e+00
60.000,8.6258,8.6257,3.580295,3.580539,0.2385,1.4037,45.33,59.538,0.672,33.9223,33.9250,3.2239,1026.6062,1026.6084,1484.47,1484.48,0.0000e+00
61.000,8.6267,8.6265,3.580389,3.580639,0.3291,1.4042,45.53,60.530,0.967,33.9220,33.9248,3.2256,1026.6104,1026.6126,1484.49,1484.50,0.0000e+00
62.000,8.6267,8.6266,3.580439,3.580680,0.3157,1.4042,63.78,61.522,0.737,33.9220,33.9248,3.2250,1026.6150,1026.6171,1484.51,1484.51,0.0000e+00
63.000,8.6265,8.6265,3.580473,3.580715,0.2766,1.4035,42.94,62.515,0.452,33.9222,33.9247,3.2190,1026.6197,1026.6217,1484.53,1484.53,0.0000e+00
64.000,8.6270,8.6269,3.580512,3.580770,0.2888,1.4030,42.32,63.507,0.883,33.9216,33.9244,3.2169,1026.6237,1026.6259,1484.54,1484.55,0.0000e+00
65.000,8.6271,8.6270,3.580573,3.580812,0.3022,1.4028,41.57,64.499,0.874,33.9217,33.9243,3.2159,1026.6283,1026.6304,1484.56,1484.56,0.0000e+00
66.000,8.6267,8.6267,3.580610,3.580856,0.3046,1.4023,40.35,65.491,0.485,33.9220,33.9246,3.2240,1026.6332,1026.6352,1484.57,1484.58,0.0000e+00
67.000,8.6283,8.6282,3.580997,3.581210,0.2847,1.4047,39.14,66.483,0.513,33.9240,33.9264,3.2511,1026.6391,1026.6409,1484.60,1484.60,0.0000e+00
68.000,8.6326,8.6325,3.581863,3.582075,0.2965,1.4100,38.16,67.475,0.435,33.9286,33.9309,3.2831,1026.6465,1026.6484,1484.64,1484.64,0.0000e+00
69.000,8.6233,8.6232,3.582487,3.582735,0.2947,1.4158,37.20,68.467,0.597,33.9437,33.9464,3.2807,1026.6644,1026.6665,1484.64,1484.64,0.0000e+00
70.000,8.6029,8.6028,3.581347,3.581583,0.3548,1.4149,36.41,69.459,0.734,33.9508,33.9533,3.2509,1026.6777,1026.6797,1484.59,1484.59,0.0000e+00
71.000,8.5812,8.5809,3.579731,3.579975,0.3738,1.4116,35.35,70.452,0.645,33.9541,33.9570,3.2273,1026.6882,1026.6905,1484.53,1484.53,0.0000e+00
72.000,8.5596,8.5606,3.578189,3.578502,0.3943,1.4057,33.99,71.444,0.388,33.9581,33.9605,3.1880,1026.6993,1026.7009,1484.47,1484.47,0.0000e+00
73.000,8.5166,8.5159,3.574989,3.575214,0.4123,1.3877,32.91,72.436,0.446,33.9652,33.9683,3.0648,1026.7160,1026.7185,1484.33,1484.33,0.0000e+00
74.000,8.4661,8.4654,3.571077,3.571266,0.4347,1.3727,32.28,73.428,0.799,33.9721,33.9748,3.0087,1026.7338,1026.7360,1484.17,1484.17,0.0000e+00
75.000,8.4448,8.4447,3.569424,3.569672,0.4849,1.3626,31.35,74.420,0.858,33.9746,33.9773,2.9831,1026.7436,1026.7457,1484.11,1484.11,0.0000e+00
76.000,8.4221,8.4222,3.567523,3.567782,0.5295,1.3525,30.32,75.412,0.667,33.9759,33.9785,2.9668,1026.7527,1026.7547,1484.04,1484.05,0.0000e+00
77.000,8.4051,8.4053,3.566124,3.566388,0.4619,1.3377,29.06,76.404,0.438,33.9770,33.9796,2.9485,1026.7607,1026.7627,1484.00,1484.00,0.0000e+00
78.000,8.3954,8.3952,3.565394,3.565617,0.4850,1.3288,28.24,77.396,0.913,33.9781,33.9807,2.9358,1026.7677,1026.7697,1483.98,1483.98,0.0000e+00
79.000,8.3948,8.3949,3.565421,3.565664,0.5086,1.3271,27.44,78.388,1.111,33.9785,33.9811,2.9361,1026.7726,1026.7746,1483.99,1483.99,0.0000e+00
80.000,8.3944,8.3944,3.565438,3.565676,0.5347,1.3249,26.51,79.380,0.979,33.9786,33.9812,2.9335,1026.7773,1026.7793,1484.01,1484.01,0.0000e+00
81.000,8.3941,8.3940,3.565481,3.565724,0.5307,1.3221,25.27,80.372,0.647,33.9789,33.9816,2.9304,1026.7821,1026.7842,1484.02,1484.03,0.0000e+00
82.000,8.3926,8.3926,3.565462,3.565703,0.4717,1.3188,24.37,81.364,1.329,33.9797,33.9823,2.9249,1026.7875,1026.7896,1484.03,1484.04,0.0000e+00
83.000,8.3922,8.3924,3.565486,3.565743,0.5799,1.3179,23.65,82.356,1.568,33.9798,33.9823,2.9233,1026.7923,1026.7942,1484.05,1484.05,0.0000e+00
84.000,8.3918,8.3919,3.565504,3.565745,0.5892,1.3175,22.75,83.348,1.510,33.9799,33.9824,2.9219,1026.7969,1026.7989,1484.06,1484.07,0.0000e+00
85.000,8.3912,8.3912,3.565486,3.565726,0.6033,1.3171,21.65,84.341,0.993,33.9798,33.9824,2.9208,1026.8015,1026.8036,1484.08,1484.08,0.0000e+00
86.000,8.3920,8.3919,3.565611,3.565827,0.5228,1.3126,20.36,85.333,0.940,33.9799,33.9823,2.8865,1026.8060,1026.8079,1484.10,1484.10,0.0000e+00
87.000,8.3848,8.3846,3.565082,3.565315,0.5510,1.3099,19.72,86.325,1.095,33.9808,33.9835,2.8704,1026.8124,1026.8145,1484.09,1484.09,0.0000e+00
88.000,8.3756,8.3756,3.564400,3.564660,0.6138,1.3078,18.65,87.317,0.962,33.9821,33.9848,2.8648,1026.8193,1026.8215,1484.07,1484.08,0.0000e+00
89.000,8.3730,8.3731,3.564250,3.564498,0.5996,1.3044,17.55,88.309,0.609,33.9824,33.9850,2.8571,1026.8246,1026.8266,1484.08,1484.08,0.0000e+00
90.000,8.3701,8.3710,3.564063,3.564387,0.5490,1.2985,16.18,89.301,0.437,33.9828,33.9853,2.8315,1026.8299,1026.8317,1484.09,1484.09,0.0000e+00
91.000,8.3636,8.3637,3.563561,3.563800,0.6038,1.2927,15.31,90.293,0.760,33.9832,33.9857,2.7939,1026.8358,1026.8377,1484.08,1484.08,0.0000e+00
92.000,8.3499,8.3501,3.562502,3.562742,0.6387,1.2877,14.52,91.285,0.838,33.9848,33.9872,2.7638,1026.8437,1026.8455,1484.05,1484.05,0.0000e+00
93.000,8.3362,8.3423,3.561447,3.562184,0.6317,1.2810,13.46,92.277,0.697,33.9863,33.9883,2.7186,1026.8515,1026.8521,1484.01,1484.04,0.0000e+00
94.000,8.3122,8.3215,3.559639,3.560589,0.6814,1.2673,12.35,93.269,0.499,33.9899,33.9910,2.6641,1026.8625,1026.8620,1483.94,1483.98,0.0000e+00
95.000,8.2941,8.3094,3.558308,3.559720,0.6717,1.2485,11.21,94.261,0.392,33.9928,33.9929,2.5625,1026.8722,1026.8699,1483.89,1483.95,0.0000e+00
96.000,8.2453,8.2514,3.554594,3.555197,0.6979,1.2178,10.36,95.253,0.775,34.0000,34.0005,2.3715,1026.8898,1026.8893,1483.74,1483.76,0.0000e+00
97.000,8.1732,8.1652,3.549241,3.548976,0.7615,1.1987,9.55,96.245,0.463,34.0124,34.0173,2.4486,1026.9151,1026.9202,1483.50,1483.47,0.0000e+00
