PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
34.000,10.3102,10.3127,3.704824,3.705454,0.3555,2.0214,98.83,33.745,0.872,33.6307,33.6348,4.9417,1025.9839,1025.9867,1489.84,1489.85,0.0000e+00
35.000,10.1954,10.1961,3.695371,3.695771,0.3451,1.9794,98.83,34.737,0.674,33.6410,33.6445,4.7602,1026.0162,1026.0188,1489.45,1489.46,0.0000e+00
36.000,9.9730,9.9685,3.675648,3.675655,0.2842,1.8998,83.57,35.730,0.393,33.6471,33.6514,4.5866,1026.0632,1026.0674,1488.68,1488.67,0.0000e+00
37.000,9.8565,9.8586,3.666059,3.666623,0.2167,1.8473,99.35,36.722,0.743,33.6576,33.6613,4.5336,1026.0956,1026.0982,1488.29,1488.30,0.0000e+00
38.000,9.8405,9.8414,3.664864,3.665324,0.2376,1.8351,98.83,37.715,0.866,33.6598,33.6637,4.5218,1026.1046,1026.1075,1488.25,1488.26,0.0000e+00
39.000,9.8220,9.8229,3.663476,3.663954,0.2107,1.8197,98.83,38.707,0.656,33.6625,33.6665,4.4939,1026.1143,1026.1173,1488.20,1488.21,0.0000e+00
40.000,9.8078,9.8076,3.662533,3.662930,0.2190,1.8037,70.56,39.699,0.386,33.6657,33.6699,4.4852,1026.1237,1026.1270,1488.17,1488.17,0.0000e+00
41.000,9.8011,9.8021,3.662203,3.662697,0.2160,1.7932,99.72,40.692,0.551,33.6681,33.6722,4.4615,1026.1313,1026.1342,1488.17,1488.17,0.0000e+00
42.000,9.7946,9.7952,3.661837,3.662278,0.1979,1.7823,98.84,41.684,0.654,33.6699,33.6739,4.3561,1026.1383,1026.1413,1488.16,1488.17,0.0000e+00
43.000,9.7373,9.7264,3.657096,3.656474,0.1941,1.7598,88.36,42.676,0.519,33.6745,33.6784,4.2635,1026.1560,1026.1608,1487.98,1487.94,0.0000e+00
44.000,9.6341,9.6350,3.648447,3.648946,0.1762,1.7338,55.62,43.669,0.478,33.6821,33.6864,4.1895,1026.1836,1026.1868,1487.63,1487.63,0.0000e+00
45.000,9.6209,9.6217,3.647568,3.648011,0.2018,1.7152,98.96,44.661,0.656,33.6850,33.6887,4.1274,1026.1926,1026.1953,1487.60,1487.61,0.0000e+00
46.000,9.5884,9.5887,3.646150,3.646592,0.1861,1.6961,40.22,45.653,0.558,33.7005,33.7047,4.0600,1026.2146,1026.2178,1487.52,1487.52,0.0000e+00
47.000,9.5735,9.5735,3.647355,3.647807,0.1389,1.6744,72.03,46.646,0.509,33.7264,33.7310,4.0111,1026.2418,1026.2454,1487.51,1487.51,0.0000e+00
48.000,9.5761,9.5766,3.649013,3.649465,0.1470,1.6607,80.54,47.638,0.625,33.7406,33.7448,3.9901,1026.2570,1026.2602,1487.55,1487.56,0.0000e+00
49.000,9.5795,9.5793,3.649875,3.650176,0.1495,1.6513,83.23,48.631,0.611,33.7458,33.7490,3.9739,1026.2650,1026.2676,1487.59,1487.59,0.0000e+00
50.000,9.5826,9.5829,3.650645,3.651100,0.1423,1.6434,64.10,49.623,0.404,33.7504,33.7547,3.9574,1026.2726,1026.2760,1487.62,1487.63,0.0000e+00
51.000,9.5730,9.5724,3.651311,3.651673,0.1328,1.6292,77.71,50.615,0.462,33.7657,33.7700,3.8626,1026.2908,1026.2942,1487.62,1487.62,0.0000e+00
52.000,9.5158,9.5156,3.648634,3.648956,0.1539,1.6124,99.21,51.608,0.721,33.7916,33.7951,3.7778,1026.3249,1026.3278,1487.46,1487.47,0.0000e+00
53.000,9.4382,9.4384,3.643107,3.643486,0.1588,1.5985,98.85,52.600,0.814,33.8073,33.8111,3.7434,1026.3545,1026.3575,1487.21,1487.22,0.0000e+00
54.000,9.4190,9.4193,3.641821,3.642215,0.1511,1.5871,98.85,53.592,0.657,33.8118,33.8156,3.7202,1026.3657,1026.3686,1487.16,1487.17,0.0000e+00
55.000,9.4030,9.4023,3.640590,3.640893,0.1773,1.5702,79.85,54.585,0.444,33.8136,33.8175,3.6484,1026.3743,1026.3774,1487.13,1487.13,0.0000e+00
56.000,9.3184,9.3154,3.633576,3.633690,0.2012,1.5483,97.97,55.577,0.411,33.8206,33.8247,3.5996,1026.3981,1026.4018,1486.84,1486.83,0.0000e+00
57.000,9.2981,9.2990,3.631999,3.632455,0.1638,1.5335,98.87,56.569,0.469,33.8231,33.8269,3.5916,1026.4079,1026.4108,1486.79,1486.79,0.0000e+00
58.000,9.2967,9.2961,3.631974,3.632284,0.1555,1.5290,98.85,57.561,0.863,33.8237,33.8275,3.5761,1026.4131,1026.4162,1486.80,1486.80,0.0000e+00
59.000,9.2921,9.2890,3.631647,3.631759,0.1212,1.5238,98.85,58.554,0.856,33.8242,33.8283,3.5498,1026.4188,1026.4225,1486.80,1486.79,0.0000e+00
60.000,9.2776,9.2739,3.630535,3.630587,0.1596,1.5168,65.79,59.546,0.450,33.8260,33.8300,3.5355,1026.4271,1026.4309,1486.76,1486.76,0.0000e+00
61.000,9.2509,9.2510,3.628481,3.628851,0.1558,1.5074,100.20,60.538,0.601,33.8295,33.8332,3.5169,1026.4388,1026.4416,1486.69,1486.69,0.0000e+00
62.000,9.2445,9.2446,3.628047,3.628409,0.1627,1.5035,88.87,61.531,0.629,33.8306,33.8343,3.5015,1026.4451,1026.4480,1486.68,1486.69,0.0000e+00
63.000,9.2364,9.2372,3.627446,3.627873,0.1404,1.4965,86.14,62.523,0.430,33.8316,33.8352,3.4598,1026.4518,1026.4545,1486.67,1486.68,0.0000e+00
64.000,9.2048,9.2039,3.625266,3.625543,0.1262,1.4848,99.16,63.515,0.568,33.8384,33.8421,3.4040,1026.4668,1026.4699,1486.58,1486.58,0.0000e+00
65.000,9.1685,9.1683,3.623101,3.623414,0.1500,1.4760,87.83,64.507,0.668,33.8499,33.8534,3.3772,1026.4862,1026.4890,1486.48,1486.48,0.0000e+00
66.000,9.1617,9.1617,3.622626,3.622974,0.1463,1.4673,90.01,65.500,0.649,33.8510,33.8546,3.3415,1026.4927,1026.4955,1486.47,1486.47,0.0000e+00
67.000,9.1301,9.1304,3.620020,3.620399,0.1504,1.4571,89.71,66.492,0.481,33.8534,33.8571,3.3226,1026.5043,1026.5071,1486.37,1486.38,0.0000e+00
68.000,9.1049,9.1045,3.617942,3.618262,0.1337,1.4458,67.47,67.484,0.413,33.8553,33.8590,3.2880,1026.5143,1026.5172,1486.30,1486.30,0.0000e+00
69.000,9.0820,9.0811,3.615839,3.616090,0.1488,1.4375,99.90,68.476,0.803,33.8547,33.8582,3.2262,1026.5221,1026.5249,1486.23,1486.23,0.0000e+00
70.000,9.0671,9.0673,3.614532,3.614895,0.1405,1.4270,98.85,69.469,0.857,33.8548,33.8584,3.1688,1026.5291,1026.5318,1486.19,1486.20,0.0000e+00
71.000,9.0279,9.0264,3.611226,3.611429,0.2342,1.4139,98.85,70.461,0.530,33.8572,33.8608,3.1272,1026.5418,1026.5448,1486.06,1486.06,0.0000e+00
72.000,8.9783,8.9843,3.607290,3.608140,0.1348,1.3870,85.89,71.453,0.508,33.8629,33.8660,3.0111,1026.5587,1026.5602,1485.91,1485.93,0.0000e+00
73.000,8.9365,8.9372,3.604695,3.605084,0.1474,1.3702,98.86,72.445,0.785,33.8751,33.8785,2.9416,1026.5795,1026.5820,1485.78,1485.79,0.0000e+00
74.000,8.9039,8.9040,3.602182,3.602516,0.1492,1.3545,98.85,73.438,0.664,33.8794,33.8829,2.9158,1026.5926,1026.5953,1485.68,1485.69,0.0000e+00
75.000,8.8737,8.8733,3.599809,3.600120,0.1926,1.3408,97.00,74.430,0.390,33.8830,33.8867,2.9010,1026.6047,1026.6077,1485.59,1485.60,0.0000e+00
76.000,8.8587,8.8590,3.598947,3.599351,0.1883,1.3273,89.52,75.422,0.639,33.8879,33.8918,2.8623,1026.6155,1026.6185,1485.56,1485.57,0.0000e+00
77.000,8.8548,8.8562,3.598906,3.599363,0.2562,1.3201,98.71,76.414,0.785,33.8907,33.8942,2.8557,1026.6228,1026.6254,1485.56,1485.57,0.0000e+00
78.000,8.8544,8.8549,3.598970,3.599360,0.2400,1.3165,98.87,77.406,0.526,33.8913,33.8949,2.8644,1026.6279,1026.6306,1485.58,1485.59,0.0000e+00
79.000,8.8525,8.8531,3.598998,3.599387,0.1211,1.3105,91.90,78.399,0.440,33.8929,33.8964,2.8279,1026.6340,1026.6367,1485.59,1485.60,0.0000e+00
80.000,8.8276,8.8282,3.597071,3.597433,0.1432,1.3033,98.85,79.391,0.661,33.8960,33.8992,2.7837,1026.6450,1026.6474,1485.52,1485.53,0.0000e+00
81.000,8.7885,8.7891,3.593963,3.594340,0.1559,1.2944,98.87,80.383,0.560,33.9004,33.9038,2.7733,1026.6591,1026.6617,1485.40,1485.40,0.0000e+00
82.000,8.7765,8.7771,3.593060,3.593462,0.1635,1.2900,98.87,81.375,0.410,33.9019,33.9055,2.7702,1026.6667,1026.6695,1485.37,1485.38,0.0000e+00
83.000,8.7706,8.7708,3.592753,3.593109,0.2341,1.2829,67.11,82.367,0.591,33.9039,33.9074,2.7248,1026.6738,1026.6765,1485.37,1485.37,0.0000e+00
84.000,8.7143,8.7150,3.587650,3.588016,0.2773,1.2760,77.07,83.360,0.774,33.9037,33.9068,2.6985,1026.6871,1026.6894,1485.17,1485.18,0.0000e+00
85.000,8.6739,8.6734,3.584052,3.584344,0.1875,1.2699,98.80,84.352,0.793,33.9041,33.9076,2.6920,1026.6983,1026.7011,1485.04,1485.04,0.0000e+00
86.000,8.6509,8.6514,3.582208,3.582592,0.1813,1.2666,98.88,85.344,0.526,33.9063,33.9098,2.6933,1026.7081,1026.7108,1484.97,1484.98,0.0000e+00
87.000,8.6427,8.6423,3.581733,3.582054,0.1567,1.2578,71.50,86.336,0.534,33.9087,33.9124,2.6564,1026.7159,1026.7188,1484.96,1484.97,0.0000e+00
88.000,8.6383,8.6376,3.581479,3.581757,0.2009,1.2520,99.33,87.328,0.882,33.9097,33.9133,2.6315,1026.7219,1026.7248,1484.97,1484.97,0.0000e+00
89.000,8.6236,8.6239,3.580621,3.580969,0.1951,1.2491,98.88,88.320,0.902,33.9143,33.9177,2.6235,1026.7323,1026.7349,1484.93,1484.94,0.0000e+00
90.000,8.6183,8.6187,3.580496,3.580851,0.1599,1.2446,98.58,89.313,0.567,33.9176,33.9210,2.6138,1026.7403,1026.7429,1484.93,1484.94,0.0000e+00
91.000,8.6168,8.6173,3.580517,3.580878,0.1897,1.2380,92.34,90.305,0.463,33.9188,33.9222,2.5997,1026.7460,1026.7486,1484.95,1484.95,0.0000e+00
92.000,8.6144,8.6151,3.580477,3.580855,0.1779,1.2350,55.67,91.297,0.766,33.9202,33.9236,2.5825,1026.7521,1026.7546,1484.95,1484.96,0.0000e+00
93.000,8.6108,8.6116,3.580346,3.580715,0.1598,1.2307,84.99,92.289,0.812,33.9218,33.9250,2.5582,1026.7584,1026.7608,1484.96,1484.97,0.0000e+00
94.000,8.6028,8.6021,3.580038,3.580335,0.2467,1.2262,79.54,93.281,0.585,33.9258,33.9296,2.5423,1026.7673,1026.7705,1484.95,1484.95,0.0000e+00
95.000,8.5915,8.5921,3.579384,3.579748,0.1721,1.2198,99.50,94.273,0.363,33.9293,33.9326,2.5400,1026.7764,1026.7789,1484.93,1484.94,0.0000e+00
96.000,8.5805,8.5799,3.578603,3.578865,0.1589,1.2173,98.88,95.265,0.650,33.9312,33.9345,2.5335,1026.7841,1026.7869,1484.91,1484.91,0.0000e+00
97.000,8.5685,8.5691,3.577771,3.578133,0.1955,1.2147,66.22,96.257,0.645,33.9335,33.9367,2.5197,1026.7924,1026.7948,1484.88,1484.89,0.0000e+00
98.000,8.5559,8.5561,3.576995,3.577340,0.1821,1.2104,98.52,97.250,0.414,33.9369,33.9403,2.5025,1026.8016,1026.8042,1484.86,1484.86,0.0000e+00
99.000,8.5512,8.5512,3.576846,3.577189,0.1648,1.2061,98.88,98.242,0.649,33.9394,33.9430,2.4888,1026.8088,1026.8116,1484.86,1484.86,0.0000e+00
100.000,8.5489,8.5491,3.576832,3.577190,0.1707,1.2034,98.88,99.234,0.824,33.9409,33.9446,2.4755,1026.8149,1026.8178,1484.87,1484.87,0.0000e+00
101.000,8.5483,8.5487,3.576975,3.577329,0.1749,1.2004,69.30,100.226,0.704,33.9426,33.9460,2.4655,1026.8209,1026.8234,1484.88,1484.89,0.0000e+00
102.000,8.5494,8.5498,3.577177,3.577522,0.1672,1.1964,97.62,101.218,0.376,33.9432,33.9464,2.4588,1026.8257,1026.8282,1484.90,1484.91,0.0000e+00
103.000,8.5502,8.5508,3.577364,3.577768,0.1550,1.1931,98.88,102.210,0.472,33.9439,33.9476,2.4523,1026.8307,1026.8335,1484.92,1484.93,0.0000e+00
104.000,8.5519,8.5526,3.577658,3.578047,0.1519,1.1910,72.80,103.202,0.660,33.9449,33.9484,2.4427,1026.8358,1026.8384,1484.95,1484.96,0.0000e+00
105.000,8.5527,8.5531,3.577834,3.578182,0.1506,1.1886,98.23,104.194,0.596,33.9455,33.9489,2.4312,1026.8407,1026.8432,1484.97,1484.97,0.0000e+00
106.000,8.5530,8.5536,3.577941,3.578330,0.1481,1.1860,98.88,105.186,0.445,33.9459,33.9494,2.4256,1026.8455,1026.8481,1484.99,1484.99,0.0000e+00
107.000,8.5546,8.5551,3.578283,3.578643,0.1329,1.1813,74.77,106.178,0.540,33.9475,33.9508,2.3904,1026.8510,1026.8535,1485.01,1485.02,0.0000e+00
108.000,8.5561,8.5565,3.578722,3.579044,0.1315,1.1770,98.44,107.170,0.770,33.9503,33.9532,2.3568,1026.8575,1026.8598,1485.04,1485.04,0.0000e+00
109.000,8.5553,8.5559,3.578884,3.579216,0.1333,1.1696,98.88,108.163,0.752,33.9523,33.9551,2.3357,1026.8638,1026.8659,1485.05,1485.06,0.0000e+00
110.000,8.5537,8.5543,3.578993,3.579317,0.1362,1.1677,98.88,109.155,0.802,33.9545,33.9573,2.3354,1026.8703,1026.8724,1485.07,1485.07,0.0000e+00
111.000,8.5519,8.5526,3.579066,3.579390,0.1372,1.1623,98.88,110.147,0.654,33.9564,33.9592,2.2987,1026.8767,1026.8787,1485.08,1485.08,0.0000e+00
112.000,8.5506,8.5507,3.579287,3.579608,0.1107,1.1526,83.65,111.139,0.546,33.9596,33.9629,2.2409,1026.8839,1026.8865,1485.09,1485.10,0.0000e+00
113.000,8.5274,8.5275,3.577884,3.578182,0.1071,1.1437,99.50,112.131,0.905,33.9667,33.9697,2.2107,1026.8976,1026.9000,1485.03,1485.04,0.0000e+00
114.000,8.5075,8.5080,3.576439,3.576768,0.1270,1.1325,98.88,113.123,1.149,33.9701,33.9731,2.1954,1026.9079,1026.9102,1484.98,1484.98,0.0000e+00
115.000,8.4855,8.4857,3.574681,3.574986,0.1136,1.1363,98.88,114.115,1.156,33.9722,33.9753,2.2347,1026.9176,1026.9199,1484.92,1484.92,0.0000e+00
116.000,8.4650,8.4652,3.573019,3.573332,0.1118,1.1339,98.88,115.107,0.957,33.9739,33.9770,2.2377,1026.9266,1026.9290,1484.86,1484.86,0.0000e+00
117.000,8.4565,8.4572,3.572361,3.572711,0.1146,1.1314,93.89,116.099,0.703,33.9747,33.9777,2.2234,1026.9331,1026.9353,1484.84,1484.85,0.0000e+00
118.000,8.4531,8.4534,3.572149,3.572462,0.1089,1.1287,89.57,117.091,0.699,33.9752,33.9782,2.2082,1026.9386,1026.9409,1484.85,1484.85,0.0000e+00
119.000,8.4499,8.4506,3.571953,3.572303,0.1146,1.1244,98.69,118.083,0.704,33.9757,33.9788,2.2020,1026.9441,1026.9463,1484.85,1484.86,0.0000e+00
120.000,8.4458,8.4461,3.571682,3.572002,0.1216,1.1248,98.88,119.075,0.602,33.9763,33.9795,2.2268,1026.9497,1026.9522,1484.85,1484.86,0.0000e+00
121.000,8.4422,8.4425,3.571443,3.571757,0.1350,1.1243,98.88,120.067,0.850,33.9769,33.9799,2.2025,1026.9553,1026.9576,1484.86,1484.86,0.0000e+00
122.000,8.4311,8.4322,3.570604,3.570987,0.1367,1.1236,91.30,121.059,1.095,33.9782,33.9812,2.1970,1026.9625,1026.9647,1484.84,1484.84,0.0000e+00
123.000,8.4221,8.4216,3.569901,3.570139,0.2027,1.1172,87.51,122.051,1.098,33.9790,33.9820,2.1879,1026.9691,1026.9716,1484.82,1484.82,0.0000e+00
124.000,8.3947,8.3949,3.567523,3.567818,0.2264,1.1209,98.32,123.043,0.830,33.9797,33.9827,2.2225,1026.9785,1026.9808,1484.73,1484.74,0.0000e+00
125.000,8.3727,8.3732,3.565685,3.566027,0.1200,1.1224,97.25,124.035,0.483,33.9810,33.9841,2.2261,1026.9875,1026.9898,1484.67,1484.67,0.0000e+00
126.000,8.3656,8.3662,3.565121,3.565472,0.2208,1.1218,58.62,125.027,0.700,33.9814,33.9845,2.2137,1026.9934,1026.9958,1484.66,1484.66,0.0000e+00
127.000,8.3606,8.3619,3.564759,3.565163,0.1687,1.1211,78.26,126.019,0.906,33.9819,33.9849,2.2116,1026.9992,1027.0013,1484.66,1484.67,0.0000e+00
128.000,8.3525,8.3532,3.564125,3.564465,0.5105,1.1207,99.12,127.011,1.044,33.9825,33.9855,2.2096,1027.0054,1027.0077,1484.64,1484.65,0.0000e+00
129.000,8.3431,8.3434,3.563403,3.563708,0.1994,1.1204,98.88,128.003,1.141,33.9835,33.9865,2.2062,1027.0122,1027.0145,1484.63,1484.63,0.0000e+00
130.000,8.3368,8.3373,3.562956,3.563276,0.1167,1.1192,98.88,128.995,1.109,33.9844,33.9872,2.1983,1027.0184,1027.0206,1484.62,1484.63,0.0000e+00
131.000,8.3256,8.3261,3.562065,3.562399,0.1134,1.1180,98.88,129.986,0.880,33.9852,33.9883,2.1939,1027.0253,1027.0277,1484.59,1484.60,0.0000e+00
132.000,8.3107,8.3105,3.560940,3.561217,0.1280,1.1161,98.88,130.978,0.464,33.9872,33.9903,2.1892,1027.0338,1027.0362,1484.56,1484.56,0.0000e+00
133.000,8.2985,8.2991,3.559877,3.560213,0.1128,1.1140,98.88,131.970,0.685,33.9873,33.9903,2.1868,1027.0402,1027.0425,1484.53,1484.54,0.0000e+00
134.000,8.2603,8.2607,3.556471,3.556824,0.1348,1.1134,98.88,132.962,0.987,33.9875,33.9909,2.1910,1027.0509,1027.0535,1484.40,1484.41,0.0000e+00
135.000,8.2281,8.2289,3.553716,3.554044,0.1122,1.1132,98.88,133.954,1.040,33.9888,33.9916,2.1924,1027.0614,1027.0635,1484.30,1484.31,0.0000e+00
136.000,8.1776,8.1754,3.549147,3.549263,0.1130,1.1126,98.69,134.946,0.984,33.9886,33.9920,2.1907,1027.0735,1027.0765,1484.12,1484.12,0.0000e+00
137.000,8.1543,8.1549,3.547263,3.547593,0.1445,1.1121,98.40,135.938,0.863,33.9907,33.9936,2.1840,1027.0832,1027.0854,1484.06,1484.06,0.0000e+00
138.000,8.1535,8.1540,3.547312,3.547640,0.1188,1.1102,98.87,136.930,0.704,33.9915,33.9945,2.1673,1027.0885,1027.0908,1484.07,1484.08,0.0000e+00
139.000,8.1535,8.1539,3.547417,3.547752,0.1326,1.1068,98.88,137.922,0.708,33.9922,33.9953,2.1519,1027.0936,1027.0960,1484.09,1484.09,0.0000e+00
140.000,8.1531,8.1532,3.547523,3.547822,0.1168,1.1045,98.88,138.914,0.936,33.9931,33.9963,2.1500,1027.0990,1027.1015,1484.11,1484.11,0.0000e+00
141.000,8.1500,8.1498,3.547387,3.547671,0.1209,1.1038,98.88,139.906,1.085,33.9943,33.9974,2.1570,1027.1049,1027.1074,1484.11,1484.11,0.0000e+00
142.000,8.1449,8.1464,3.547095,3.547480,0.1347,1.1022,98.88,140.898,1.032,33.9956,33.9982,2.1527,1027.1113,1027.1132,1484.11,1484.12,0.0000e+00
143.000,8.1239,8.1251,3.545253,3.545633,0.1218,1.1023,61.04,141.890,0.820,33.9959,33.9988,2.1612,1027.1193,1027.1214,1484.05,1484.05,0.0000e+00
144.000,8.1012,8.1022,3.543238,3.543611,0.1191,1.1022,98.08,142.881,0.639,33.9958,33.9989,2.1543,1027.1273,1027.1295,1483.98,1483.98,0.0000e+00
145.000,8.0938,8.0940,3.542733,3.543039,0.1106,1.0993,98.89,143.873,0.685,33.9972,34.0003,2.1403,1027.1340,1027.1364,1483.97,1483.97,0.0000e+00
146.000,8.0778,8.0786,3.541682,3.542029,0.1101,1.0992,98.88,144.865,0.754,34.0009,34.0040,2.1331,1027.1439,1027.1462,1483.93,1483.93,0.0000e+00
147.000,8.0733,8.0726,3.541465,3.541645,0.1128,1.0952,98.88,145.857,0.793,34.0025,34.0052,2.0884,1027.1504,1027.1526,1483.93,1483.93,0.0000e+00
148.000,8.0891,8.0889,3.543542,3.543801,0.1190,1.0895,61.36,146.849,0.867,34.0089,34.0119,2.0276,1027.1576,1027.1600,1484.01,1484.02,0.0000e+00
149.000,8.0885,8.0889,3.543813,3.544137,0.1479,1.0807,99.26,147.841,0.983,34.0120,34.0150,1.9441,1027.1646,1027.1669,1484.03,1484.04,0.0000e+00
150.000,8.0985,8.1027,3.545394,3.546138,0.1382,1.0679,98.88,148.833,1.026,34.0187,34.0225,1.8738,1027.1729,1027.1753,1484.09,1484.12,0.0000e+00
151.000,8.1493,8.1516,3.551349,3.551883,0.1927,1.0539,98.88,149.824,0.961,34.0325,34.0359,1.8316,1027.1805,1027.1828,1484.32,1484.33,0.0000e+00
152.000,8.1626,8.1627,3.553102,3.553378,0.1368,1.0438,98.88,150.816,0.849,34.0378,34.0406,1.8340,1027.1872,1027.1894,1484.39,1484.40,0.0000e+00
