PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,10.5929,10.5922,3.637493,3.637791,0.6232,2.2871,1.15,0.992,0.428,32.7106,32.7142,6.1685,1025.0688,1025.0717,1489.19,1489.19,0.0000e+00
2.000,10.5918,10.5916,3.637408,3.637752,0.7850,2.2868,1.77,1.984,0.683,32.7102,32.7139,6.1716,1025.0732,1025.0761,1489.20,1489.20,0.0000e+00
3.000,10.5930,10.5926,3.637557,3.637881,0.9062,2.2867,2.21,2.976,0.933,32.7103,32.7138,6.1752,1025.0775,1025.0804,1489.22,1489.22,0.0000e+00
4.000,10.5948,10.5945,3.637745,3.638055,0.8508,2.2868,1.94,3.968,0.549,32.7101,32.7135,6.1557,1025.0816,1025.0843,1489.24,1489.25,0.0000e+00
5.000,10.5955,10.5954,3.637843,3.638179,0.7568,2.2821,2.23,4.960,0.617,32.7100,32.7135,6.1518,1025.0859,1025.0887,1489.26,1489.27,0.0000e+00
6.000,10.5946,10.5947,3.637823,3.638177,0.8402,2.2861,2.56,5.952,0.711,32.7102,32.7136,6.1752,1025.0908,1025.0934,1489.27,1489.28,0.0000e+00
7.000,10.5952,10.5945,3.637913,3.638213,0.8091,2.2854,52.95,6.944,0.712,32.7101,32.7137,6.1657,1025.0951,1025.0980,1489.29,1489.30,0.0000e+00
8.000,10.5967,10.5966,3.638063,3.638397,0.7872,2.2836,74.59,7.936,0.472,32.7098,32.7133,6.1481,1025.0992,1025.1019,1489.31,1489.32,0.0000e+00
9.000,10.5966,10.5964,3.638041,3.638358,0.7676,2.2810,84.98,8.928,0.732,32.7092,32.7126,6.1410,1025.1033,1025.1059,1489.33,1489.33,0.0000e+00
10.000,10.5954,10.5965,3.637970,3.638394,0.8882,2.2803,64.66,9.920,0.778,32.7092,32.7125,6.1522,1025.1079,1025.1103,1489.34,1489.35,0.0000e+00
11.000,10.5947,10.5926,3.637913,3.638072,0.7708,2.2821,88.34,10.912,0.435,32.7088,32.7123,6.1590,1025.1123,1025.1154,1489.36,1489.35,0.0000e+00
12.000,10.5922,10.5924,3.637749,3.638096,0.7608,2.2801,99.17,11.904,0.725,32.7090,32.7123,6.1408,1025.1174,1025.1200,1489.36,1489.37,0.0000e+00
13.000,10.5975,10.5960,3.638278,3.638483,0.8604,2.2802,66.98,12.896,0.704,32.7091,32.7125,6.1493,1025.1211,1025.1240,1489.40,1489.40,0.0000e+00
14.000,10.5987,10.5968,3.638427,3.638591,0.7720,2.2822,91.74,13.887,0.380,32.7090,32.7124,6.1652,1025.1254,1025.1284,1489.42,1489.42,0.0000e+00
