PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
18.000,10.3029,10.3028,3.414524,3.415095,0.3806,1.7393,45.78,17.847,0.462,30.7284,30.7342,4.3026,1023.6509,1023.6554,1486.03,1486.03,0.0000e+00
19.000,10.2973,10.2969,3.415113,3.415703,0.3980,1.7333,44.77,18.838,0.562,30.7386,30.7448,4.2929,1023.6643,1023.6692,1486.04,1486.04,0.0000e+00
20.000,10.2894,10.2894,3.415770,3.416298,0.3737,1.7289,43.68,19.829,0.567,30.7515,30.7567,4.2731,1023.6802,1023.6842,1486.04,1486.05,0.0000e+00
21.000,10.2642,10.2644,3.417336,3.417868,0.3447,1.7216,42.66,20.821,0.463,30.7880,30.7932,4.2331,1023.7174,1023.7213,1486.01,1486.02,0.0000e+00
22.000,10.1892,10.1893,3.424976,3.425557,0.3419,1.7093,41.73,21.812,0.462,30.9278,30.9336,4.1753,1023.8432,1023.8477,1485.92,1485.93,0.0000e+00
23.000,10.1019,10.1021,3.428115,3.428681,0.3384,1.6973,40.74,22.804,0.599,31.0335,31.0391,4.1276,1023.9445,1023.9488,1485.75,1485.76,0.0000e+00
24.000,10.0885,10.0880,3.428391,3.428893,0.3223,1.6849,39.78,23.795,0.644,31.0474,31.0528,4.0508,1023.9620,1023.9664,1485.74,1485.74,0.0000e+00
25.000,9.9847,9.9830,3.423533,3.423905,0.3287,1.6644,38.72,24.787,0.513,31.0872,31.0924,3.9707,1024.0146,1024.0189,1485.43,1485.43,0.0000e+00
26.000,9.8844,9.8835,3.418552,3.419076,0.3101,1.6431,37.64,25.778,0.519,31.1230,31.1290,3.9237,1024.0634,1024.0682,1485.12,1485.13,0.0000e+00
27.000,9.8519,9.8501,3.418076,3.418626,0.2946,1.6266,36.74,26.769,0.513,31.1458,31.1529,3.8695,1024.0910,1024.0968,1485.05,1485.05,0.0000e+00
28.000,9.7677,9.7669,3.419398,3.419987,0.3229,1.6078,35.60,27.761,0.492,31.2316,31.2383,3.8208,1024.1760,1024.1814,1484.86,1484.87,0.0000e+00
29.000,9.6939,9.6939,3.424436,3.425083,0.3196,1.5942,34.44,28.752,0.566,31.3464,31.3530,3.7759,1024.2820,1024.2872,1484.75,1484.76,0.0000e+00
30.000,9.5680,9.5674,3.428221,3.428806,0.3300,1.5786,33.57,29.743,0.558,31.4947,31.5011,3.7008,1024.4225,1024.4277,1484.48,1484.49,0.0000e+00
31.000,9.4567,9.4559,3.432634,3.433268,0.3143,1.5581,32.70,30.735,0.596,31.6372,31.6444,3.5932,1024.5561,1024.5618,1484.27,1484.27,0.0000e+00
32.000,9.2029,9.2002,3.434674,3.435240,0.3200,1.5329,31.77,31.726,0.548,31.8833,31.8915,3.5054,1024.7929,1024.7998,1483.65,1483.65,0.0000e+00
33.000,9.0625,9.0626,3.430435,3.431031,0.3198,1.5024,30.68,32.718,0.407,31.9646,31.9707,3.4183,1024.8830,1024.8877,1483.25,1483.25,0.0000e+00
34.000,8.8764,8.8762,3.433536,3.434156,0.3431,1.4754,29.80,33.709,0.621,32.1642,32.1709,3.3393,1025.0725,1025.0778,1482.82,1482.82,0.0000e+00
35.000,8.8040,8.8045,3.433766,3.434336,0.4694,1.4588,28.78,34.700,0.648,32.2318,32.2373,3.3212,1025.1411,1025.1453,1482.64,1482.65,0.0000e+00
36.000,8.8001,8.8005,3.433815,3.434379,0.6003,1.4470,27.68,35.692,0.580,32.2355,32.2409,3.3201,1025.1491,1025.1533,1482.65,1482.66,0.0000e+00
37.000,8.7996,8.8003,3.433930,3.434502,0.5876,1.4390,26.63,36.683,0.451,32.2367,32.2419,3.3232,1025.1547,1025.1587,1482.67,1482.68,0.0000e+00
38.000,8.7987,8.7989,3.434054,3.434580,0.5834,1.4332,25.67,37.674,0.476,32.2383,32.2436,3.3160,1025.1606,1025.1648,1482.68,1482.69,0.0000e+00
39.000,8.7917,8.7922,3.433905,3.434449,0.5960,1.4293,24.86,38.666,0.638,32.2427,32.2479,3.2931,1025.1698,1025.1737,1482.68,1482.69,0.0000e+00
40.000,8.7762,8.7762,3.433773,3.434297,0.7266,1.4238,23.89,39.657,0.646,32.2550,32.2604,3.2639,1025.1863,1025.1905,1482.65,1482.66,0.0000e+00
41.000,8.7196,8.7198,3.432905,3.433424,0.6515,1.4172,22.85,40.648,0.517,32.2971,32.3022,3.2450,1025.2325,1025.2365,1482.51,1482.52,0.0000e+00
42.000,8.6810,8.6800,3.432202,3.432704,0.5999,1.4089,21.67,41.640,0.380,32.3245,32.3306,3.2181,1025.2644,1025.2693,1482.42,1482.42,0.0000e+00
43.000,8.6521,8.6525,3.431761,3.432279,0.6546,1.4012,20.86,42.631,0.675,32.3458,32.3508,3.1777,1025.2900,1025.2939,1482.35,1482.36,0.0000e+00
44.000,8.5886,8.5890,3.430824,3.431334,0.6951,1.3939,19.88,43.622,0.708,32.3937,32.3987,3.1519,1025.3417,1025.3456,1482.19,1482.20,0.0000e+00
45.000,8.5287,8.5295,3.430074,3.430624,0.8337,1.3872,18.88,44.614,0.646,32.4404,32.4454,3.1361,1025.3919,1025.3957,1482.04,1482.05,0.0000e+00
46.000,8.4793,8.4784,3.429501,3.430011,0.7760,1.3789,17.70,45.605,0.409,32.4793,32.4855,3.1196,1025.4344,1025.4394,1481.92,1481.92,0.0000e+00
47.000,8.4527,8.4575,3.429127,3.429740,0.7753,1.3712,16.67,46.596,0.483,32.4994,32.5014,3.1056,1025.4588,1025.4596,1481.86,1481.88,0.0000e+00
48.000,8.4436,8.4447,3.429044,3.429567,0.7259,1.3668,15.89,47.587,0.607,32.5065,32.5110,3.0962,1025.4703,1025.4736,1481.85,1481.86,0.0000e+00
49.000,8.4280,8.4288,3.428804,3.429323,0.7992,1.3639,14.94,48.579,0.641,32.5179,32.5227,3.0953,1025.4861,1025.4897,1481.82,1481.83,0.0000e+00
50.000,8.4286,8.4286,3.428875,3.429374,0.7893,1.3620,13.92,49.570,0.554,32.5177,32.5229,3.0947,1025.4904,1025.4945,1481.84,1481.84,0.0000e+00
51.000,8.4285,8.4288,3.428935,3.429436,0.8193,1.3603,12.83,50.561,0.453,32.5180,32.5230,3.0928,1025.4952,1025.4991,1481.85,1481.86,0.0000e+00
52.000,8.4286,8.4293,3.429009,3.429512,0.8535,1.3588,11.89,51.553,0.595,32.5181,32.5228,3.0878,1025.4999,1025.5035,1481.87,1481.88,0.0000e+00
53.000,8.4258,8.4259,3.429001,3.429495,0.9159,1.3576,10.80,52.544,0.396,32.5202,32.5253,3.0821,1025.5065,1025.5105,1481.88,1481.89,0.0000e+00
54.000,8.4238,8.4237,3.429029,3.429504,0.7802,1.3560,9.19,53.535,0.136,32.5218,32.5270,3.0909,1025.5127,1025.5168,1481.89,1481.89,0.0000e+00
